Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/15-Aug-07_46.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2334333135
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/15-Aug-07_46.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
8431000	-15.492486	168	1	7	'Z Z Z 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	28.107538	0.000000	0.000000	28.107538	28.107538	28.107538	28.107538	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
8432000	-13.462032	30	1	6	'Z 0 0 Z Z Z 0 0 0 0 Z Z 	0.000000	64.699131	64.699131	0.000000	0.000000	0.000000	64.699131	64.699131	64.699131	64.699131	0.000000	0.000000	0.000032	0.000000	0.999968	0.000000	
8433000	-15.208110	714	1	3	'Z 0 0 Z 0 0 0 0 0 0 Z 0 	0.000000	23.187086	23.187086	0.000000	23.187086	23.187086	23.187086	23.187086	23.187086	23.187086	0.000000	23.187086	0.000003	0.000001	0.999960	0.000036	
8434000	-14.440460	342	1	5	'Z 0 0 0 Z Z 0 0 0 Z Z 0 	0.000000	32.203313	32.203313	32.203313	0.000000	0.000000	32.203313	32.203313	32.203313	0.000000	0.000000	32.203313	0.000021	0.000000	0.999482	0.000497	
8435000	-14.005804	234	1	3	'0 0 0 0 Z Z 0 0 0 0 0 Z 	28.834065	28.834065	28.834065	28.834065	0.000000	0.000000	28.834065	28.834065	28.834065	28.834065	28.834065	0.000000	0.000036	0.000000	0.999964	0.000000	
8436000	-15.037263	470	1	6	'0 Z 0 Z Z Z 0 0 0 Z Z 0 	19.915469	0.000000	19.915469	0.000000	0.000000	0.000000	19.915469	19.915469	19.915469	0.000000	0.000000	19.915469	0.000000	0.000000	0.999725	0.000275	
8437000	-16.069312	848	1	3	'0 Z Z 0 0 0 0 0 0 Z 0 0 	18.197941	0.000000	0.000000	18.197941	18.197941	18.197941	18.197941	18.197941	18.197941	0.000000	18.197941	18.197941	0.000000	0.000000	0.999999	0.000000	
8438000	-12.595726	527	1	3	'Z Z 0 Z 0 0 0 0 0 0 0 0 	0.000000	0.000000	80.073148	0.000000	80.073148	80.073148	80.073148	80.073148	80.073148	80.073148	80.073148	80.073148	0.000000	0.000068	0.997911	0.002021	
8439000	-15.944925	323	1	6	'Z Z Z 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	14.925343	0.000000	0.000000	14.925343	14.925343	14.925343	14.925343	0.000000	14.925343	0.000000	0.000000	0.998422	0.001578	
8440000	-14.602393	534	1	7	'Z Z Z 0 Z Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	24.145974	0.000000	0.000000	24.145974	24.145974	24.145974	0.000000	0.000000	24.145974	0.000000	0.000000	0.997873	0.002127	
8441000	-15.558542	930	1	4	'0 Z 0 Z 0 Z 0 0 0 0 Z 0 	19.295956	0.000000	19.295956	0.000000	19.295956	0.000000	19.295956	19.295956	19.295956	19.295956	0.000000	19.295956	0.000000	0.000000	0.999997	0.000003	
8442000	-13.457880	159	1	1	'0 0 0 0 0 0 0 0 0 0 0 Z 	50.450818	50.450818	50.450818	50.450818	50.450818	50.450818	50.450818	50.450818	50.450818	50.450818	50.450818	0.000000	0.000110	0.000050	0.999839	0.000000	
8443000	-14.723732	654	1	3	'0 Z 0 0 0 0 0 0 0 Z Z 0 	35.402804	0.000000	35.402804	35.402804	35.402804	35.402804	35.402804	35.402804	35.402804	0.000000	0.000000	35.402804	0.000000	0.000020	0.999264	0.000715	
8444000	-14.170564	45	1	6	'Z 0 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	25.546722	25.546722	0.000000	25.546722	0.000000	25.546722	25.546722	25.546722	0.000000	0.000000	0.000000	0.000071	0.000007	0.999921	0.000000	
8445000	-15.015512	335	1	5	'Z Z 0 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	24.131935	24.131935	0.000000	24.131935	24.131935	24.131935	24.131935	24.131935	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
8446000	-16.523815	940	1	2	'0 0 0 0 Z 0 0 0 0 0 0 Z 	14.763255	14.763255	14.763255	14.763255	0.000000	14.763255	14.763255	14.763255	14.763255	14.763255	14.763255	0.000000	0.000018	0.000000	0.999982	0.000000	
8447000	-13.871742	119	1	3	'0 0 Z 0 0 Z 0 0 0 0 Z 0 	40.509976	40.509976	0.000000	40.509976	40.509976	0.000000	40.509976	40.509976	40.509976	40.509976	0.000000	40.509976	0.000000	0.000000	0.999999	0.000001	
8448000	-15.027570	29	1	6	'Z 0 Z Z 0 Z 0 0 0 Z Z 0 	0.000000	23.819533	0.000000	0.000000	23.819533	0.000000	23.819533	23.819533	23.819533	0.000000	0.000000	23.819533	0.000001	0.000007	0.999990	0.000001	
8449000	-14.672918	561	1	3	'0 0 0 0 Z Z 0 0 0 0 0 Z 	32.415864	32.415864	32.415864	32.415864	0.000000	0.000000	32.415864	32.415864	32.415864	32.415864	32.415864	0.000000	0.000124	0.000000	0.999876	0.000000	
8450000	-13.454853	647	1	4	'Z 0 Z Z 0 Z 0 0 0 0 0 0 	0.000000	50.848098	0.000000	0.000000	50.848098	0.000000	50.848098	50.848098	50.848098	50.848098	50.848098	50.848098	0.000058	0.000056	0.995146	0.004739	
8451000	-14.209916	671	1	6	'Z Z 0 Z Z 0 0 0 0 0 Z Z 	0.000000	0.000000	27.471159	0.000000	0.000000	27.471159	27.471159	27.471159	27.471159	27.471159	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
8452000	-15.077074	357	1	5	'Z Z Z 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	31.012656	31.012656	31.012656	31.012656	31.012656	31.012656	31.012656	0.000000	0.000000	0.000000	0.000007	0.999993	0.000000	
8453000	-15.828191	385	1	3	'0 Z 0 0 Z 0 0 0 0 0 0 Z 	17.998248	0.000000	17.998248	17.998248	0.000000	17.998248	17.998248	17.998248	17.998248	17.998248	17.998248	0.000000	0.000000	0.000000	1.000000	0.000000	
8454000	-15.095938	514	1	4	'0 Z 0 0 Z 0 0 0 0 Z Z 0 	21.137431	0.000000	21.137431	21.137431	0.000000	21.137431	21.137431	21.137431	21.137431	0.000000	0.000000	21.137431	0.000000	0.000000	0.996958	0.003042	
8455000	-13.886484	699	1	3	'0 0 0 0 Z Z 0 0 0 0 Z 0 	32.525241	32.525241	32.525241	32.525241	0.000000	0.000000	32.525241	32.525241	32.525241	32.525241	0.000000	32.525241	0.000068	0.000000	0.998383	0.001549	
8456000	-12.945759	263	1	5	'Z Z Z Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	40.227824	0.000000	40.227824	40.227824	40.227824	40.227824	40.227824	40.227824	0.000000	0.000008	0.998275	0.001717	
8457000	-13.254415	864	1	5	'0 0 Z 0 0 Z 0 0 0 Z Z Z 	44.435684	44.435684	0.000000	44.435684	44.435684	0.000000	44.435684	44.435684	44.435684	0.000000	0.000000	0.000000	0.000015	0.000015	0.999971	0.000000	
8458000	-15.264458	589	1	6	'0 Z Z Z Z 0 0 0 0 Z 0 Z 	22.325921	0.000000	0.000000	0.000000	0.000000	22.325921	22.325921	22.325921	22.325921	0.000000	22.325921	0.000000	0.000000	0.000000	1.000000	0.000000	
8459000	-14.694294	223	1	5	'0 Z 0 Z 0 0 0 0 0 Z Z Z 	22.850071	0.000000	22.850071	0.000000	22.850071	22.850071	22.850071	22.850071	22.850071	0.000000	0.000000	0.000000	0.000000	0.000007	0.999993	0.000000	
8460000	-15.548197	202	1	5	'Z Z 0 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	21.478391	21.478391	0.000000	21.478391	21.478391	21.478391	21.478391	0.000000	21.478391	0.000000	0.000000	0.000000	1.000000	0.000000	
8461000	-14.256467	394	1	7	'Z Z Z 0 Z 0 0 0 0 Z Z Z 	0.000000	0.000000	0.000000	30.945243	0.000000	30.945243	30.945243	30.945243	30.945243	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
8462000	-15.155646	354	1	6	'0 Z Z 0 0 Z 0 0 0 Z Z Z 	22.098917	0.000000	0.000000	22.098917	22.098917	0.000000	22.098917	22.098917	22.098917	0.000000	0.000000	0.000000	0.000000	0.000005	0.999995	0.000000	
8463000	-16.106535	215	1	7	'Z Z Z Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	17.649459	0.000000	17.649459	17.649459	17.649459	0.000000	0.000000	17.649459	0.000000	0.000004	0.998504	0.001492	
8464000	-14.208427	714	1	3	'Z 0 0 Z 0 Z 0 0 0 0 0 0 	0.000000	35.151197	35.151197	0.000000	35.151197	0.000000	35.151197	35.151197	35.151197	35.151197	35.151197	35.151197	0.000007	0.000002	0.999933	0.000058	
8465000	-15.363265	823	1	6	'0 Z Z 0 0 Z 0 0 0 Z Z Z 	17.404270	0.000000	0.000000	17.404270	17.404270	0.000000	17.404270	17.404270	17.404270	0.000000	0.000000	0.000000	0.000000	0.000002	0.999998	0.000000	
8466000	-15.521183	452	1	5	'0 0 Z 0 Z Z 0 0 0 Z 0 Z 	15.865078	15.865078	0.000000	15.865078	0.000000	0.000000	15.865078	15.865078	15.865078	0.000000	15.865078	0.000000	0.000003	0.000000	0.999997	0.000000	
8467000	-15.756386	977	1	3	'0 Z Z 0 0 0 0 0 0 0 0 Z 	16.140247	0.000000	0.000000	16.140247	16.140247	16.140247	16.140247	16.140247	16.140247	16.140247	16.140247	0.000000	0.000000	0.000015	0.999985	0.000000	
8468000	-15.609109	949	1	7	'Z Z Z Z 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	21.691201	0.000000	21.691201	21.691201	21.691201	21.691201	0.000000	0.000000	0.000000	0.000001	0.999999	0.000000	
8469000	-12.950052	723	1	6	'Z 0 Z Z Z Z 0 0 0 0 0 Z 	0.000000	64.713132	0.000000	0.000000	0.000000	0.000000	64.713132	64.713132	64.713132	64.713132	64.713132	0.000000	0.000028	0.000000	0.999971	0.000000	
8470000	-18.161697	997	1	3	'0 0 0 0 Z 0 0 0 0 Z Z 0 	7.645483	7.645483	7.645483	7.645483	0.000000	7.645483	7.645483	7.645483	7.645483	0.000000	0.000000	7.645483	0.000006	0.000000	0.999202	0.000792	
8471000	-16.422877	39	1	7	'Z 0 Z Z Z Z 0 0 0 0 Z Z 	0.000000	13.612569	0.000000	0.000000	0.000000	0.000000	13.612569	13.612569	13.612569	13.612569	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
8472000	-18.625540	868	1	5	'Z 0 Z Z 0 Z 0 0 0 Z 0 0 	0.000000	7.880368	0.000000	0.000000	7.880368	0.000000	7.880368	7.880368	7.880368	0.000000	7.880368	7.880368	0.000001	0.000001	0.999585	0.000414	
8473000	-17.640652	277	1	4	'Z Z 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	7.934251	0.000000	7.934251	7.934251	7.934251	7.934251	7.934251	0.000000	7.934251	7.934251	0.000000	0.000001	0.999727	0.000272	
8474000	-14.890759	990	1	3	'Z 0 Z 0 0 0 0 0 0 0 Z 0 	0.000000	30.882554	0.000000	30.882554	30.882554	30.882554	30.882554	30.882554	30.882554	30.882554	0.000000	30.882554	0.000010	0.000029	0.997516	0.002446	
8475000	-15.479177	51	1	6	'0 Z 0 Z Z Z 0 0 0 Z Z 0 	16.440107	0.000000	16.440107	0.000000	0.000000	0.000000	16.440107	16.440107	16.440107	0.000000	0.000000	16.440107	0.000000	0.000000	0.999872	0.000128	
8476000	-16.315956	447	1	5	'0 0 0 Z 0 Z 0 0 0 Z Z Z 	13.028790	13.028790	13.028790	0.000000	13.028790	0.000000	13.028790	13.028790	13.028790	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
8477000	-14.571637	246	1	3	'Z Z 0 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	21.741226	21.741226	21.741226	21.741226	21.741226	21.741226	21.741226	21.741226	21.741226	0.000000	0.000000	0.000010	0.999990	0.000000	
8478000	-14.153656	548	1	3	'0 0 0 Z Z Z 0 0 0 0 0 0 	26.054634	26.054634	26.054634	0.000000	0.000000	0.000000	26.054634	26.054634	26.054634	26.054634	26.054634	26.054634	0.000093	0.000000	0.999409	0.000499	
8479000	-18.375955	604	1	5	'0 Z Z 0 Z Z 0 0 0 0 0 Z 	6.785097	0.000000	0.000000	6.785097	0.000000	0.000000	6.785097	6.785097	6.785097	6.785097	6.785097	0.000000	0.000000	0.000000	1.000000	0.000000	
8480000	-12.988168	755	1	3	'Z Z 0 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	50.751606	50.751606	50.751606	0.000000	50.751606	50.751606	50.751606	50.751606	50.751606	50.751606	0.000000	0.000040	0.996974	0.002986	
8481000	-14.794216	902	1	4	'Z Z 0 Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	21.453834	0.000000	21.453834	0.000000	21.453834	21.453834	21.453834	21.453834	21.453834	21.453834	0.000000	0.000008	0.998195	0.001798	
8482000	-13.528820	619	1	3	'0 0 0 Z Z 0 0 0 0 0 0 Z 	39.965163	39.965163	39.965163	0.000000	0.000000	39.965163	39.965163	39.965163	39.965163	39.965163	39.965163	0.000000	0.000235	0.000000	0.999764	0.000001	
8483000	-14.173156	480	1	5	'0 0 Z Z 0 0 0 0 0 Z Z Z 	38.451611	38.451611	0.000000	0.000000	38.451611	38.451611	38.451611	38.451611	38.451611	0.000000	0.000000	0.000000	0.000028	0.000044	0.999928	0.000000	
8484000	-13.390644	368	1	5	'0 0 0 0 Z Z 0 0 0 Z Z Z 	37.290750	37.290750	37.290750	37.290750	0.000000	0.000000	37.290750	37.290750	37.290750	0.000000	0.000000	0.000000	0.000048	0.000000	0.999952	0.000000	
8485000	-13.382032	427	1	6	'Z Z Z Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	32.824251	0.000000	32.824251	32.824251	32.824251	32.824251	0.000000	32.824251	0.000000	0.000011	0.999972	0.000016	
8486000	-13.211074	672	1	6	'Z Z 0 Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	39.698487	0.000000	0.000000	39.698487	39.698487	39.698487	39.698487	0.000000	0.000000	39.698487	0.000000	0.000000	0.999950	0.000050	
8487000	-14.811418	6	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	26.144602	26.144602	26.144602	26.144602	26.144602	26.144602	0.000000	26.144602	0.000000	0.000007	0.999586	0.000407	
8488000	-13.988713	708	1	3	'Z 0 Z Z 0 0 0 0 0 0 0 0 	0.000000	34.413243	0.000000	0.000000	34.413243	34.413243	34.413243	34.413243	34.413243	34.413243	34.413243	34.413243	0.000021	0.000033	0.997786	0.002161	
8489000	-15.585940	696	1	5	'0 0 0 Z Z Z 0 0 0 0 Z Z 	17.572530	17.572530	17.572530	0.000000	0.000000	0.000000	17.572530	17.572530	17.572530	17.572530	0.000000	0.000000	0.000012	0.000000	0.999988	0.000000	
8490000	-14.879001	46	1	4	'0 0 0 Z 0 0 0 0 0 Z Z Z 	31.823345	31.823345	31.823345	0.000000	31.823345	31.823345	31.823345	31.823345	31.823345	0.000000	0.000000	0.000000	0.000019	0.000008	0.999974	0.000000	
8491000	-13.980581	268	1	3	'Z 0 0 Z 0 0 0 0 0 0 0 Z 	0.000000	30.522718	30.522718	0.000000	30.522718	30.522718	30.522718	30.522718	30.522718	30.522718	30.522718	0.000000	0.000024	0.000010	0.999966	0.000000	
8492000	-15.304488	285	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	25.488713	0.000000	0.000000	0.000000	0.000000	0.000000	25.488713	25.488713	25.488713	25.488713	0.000000	25.488713	0.000000	0.000000	0.999183	0.000817	
8493000	-13.149982	313	1	3	'0 0 Z 0 Z Z 0 0 0 0 0 0 	46.846290	46.846290	0.000000	46.846290	0.000000	0.000000	46.846290	46.846290	46.846290	46.846290	46.846290	46.846290	0.000028	0.000000	0.998639	0.001333	
8494000	-13.129298	291	1	4	'0 Z 0 Z Z 0 0 0 0 0 0 Z 	52.777394	0.000000	52.777394	0.000000	0.000000	52.777394	52.777394	52.777394	52.777394	52.777394	52.777394	0.000000	0.000000	0.000000	1.000000	0.000000	
8495000	-14.612624	915	1	5	'Z 0 Z Z 0 0 0 0 0 Z 0 Z 	0.000000	22.727658	0.000000	0.000000	22.727658	22.727658	22.727658	22.727658	22.727658	0.000000	22.727658	0.000000	0.000004	0.000005	0.999992	0.000000	
8496000	-15.631275	179	1	5	'0 0 0 Z Z Z 0 0 0 Z Z 0 	19.486000	19.486000	19.486000	0.000000	0.000000	0.000000	19.486000	19.486000	19.486000	0.000000	0.000000	19.486000	0.000071	0.000000	0.999400	0.000529	
8497000	-14.375763	607	1	5	'Z Z Z 0 Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	28.601484	0.000000	28.601484	28.601484	28.601484	28.601484	0.000000	28.601484	28.601484	0.000000	0.000000	0.999373	0.000627	
8498000	-14.154745	746	1	4	'0 Z 0 Z 0 Z 0 0 0 0 0 Z 	29.386749	0.000000	29.386749	0.000000	29.386749	0.000000	29.386749	29.386749	29.386749	29.386749	29.386749	0.000000	0.000000	0.000008	0.999992	0.000000	
8499000	-15.301855	550	1	6	'0 Z Z Z 0 Z 0 0 0 Z Z 0 	23.004024	0.000000	0.000000	0.000000	23.004024	0.000000	23.004024	23.004024	23.004024	0.000000	0.000000	23.004024	0.000000	0.000007	0.997926	0.002067	
8500000	-14.170117	214	2	7	'Z Z 1 Z Z 0 1 1 1 Z Z Z 	0.000000	0.000000	39.137613	0.000000	0.000000	4.352911	39.137613	39.137613	39.137613	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
8501000	-15.582383	8	1	8	'Z Z Z Z Z Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.336384	22.336384	22.336384	0.000000	22.336384	0.000000	0.000000	0.000000	1.000000	0.000000	
8502000	-15.233087	828	1	3	'Z Z 0 Z 0 0 0 0 0 0 0 0 	0.000000	0.000000	16.030073	0.000000	16.030073	16.030073	16.030073	16.030073	16.030073	16.030073	16.030073	16.030073	0.000000	0.000008	0.999586	0.000407	
8503000	-15.906697	903	1	8	'Z Z Z Z Z 0 0 0 0 Z Z Z 	0.000000	0.000000	0.000000	0.000000	0.000000	21.408513	21.408513	21.408513	21.408513	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
8504000	-14.834420	17	1	4	'0 Z 0 Z Z 0 0 0 0 0 0 Z 	26.278429	0.000000	26.278429	0.000000	0.000000	26.278429	26.278429	26.278429	26.278429	26.278429	26.278429	0.000000	0.000000	0.000000	1.000000	0.000000	
8505000	-14.589768	604	1	4	'Z 0 Z 0 0 Z 0 0 0 Z 0 0 	0.000000	26.936858	0.000000	26.936858	26.936858	0.000000	26.936858	26.936858	26.936858	0.000000	26.936858	26.936858	0.000007	0.000007	0.998398	0.001587	
8506000	-19.235276	325	1	3	'0 0 0 Z 0 Z 0 Z 0 0 0 0 	32.140592	32.140592	32.140592	0.000000	32.140592	0.000000	32.140592	0.000000	32.140592	32.140592	32.140592	32.140592	0.000003	0.000001	0.999932	0.000063	
8507000	-16.903035	153	1	3	'0 0 0 Z Z Z 0 0 0 0 0 0 	8.792716	8.792716	8.792716	0.000000	0.000000	0.000000	8.792716	8.792716	8.792716	8.792716	8.792716	8.792716	0.000012	0.000000	0.999550	0.000438	
8508000	-13.561197	590	1	4	'0 0 0 Z Z Z 0 0 0 Z 0 0 	33.859228	33.859228	33.859228	0.000000	0.000000	0.000000	33.859228	33.859228	33.859228	0.000000	33.859228	33.859228	0.000211	0.000000	0.993801	0.005988	
8509000	-14.787502	111	1	3	'0 Z Z Z 0 0 0 0 0 0 0 0 	37.731914	0.000000	0.000000	0.000000	37.731914	37.731914	37.731914	37.731914	37.731914	37.731914	37.731914	37.731914	0.000000	0.000021	0.998311	0.001668	
8510000	-13.819188	297	1	6	'Z 0 Z Z Z Z 0 0 0 Z 0 0 	0.000000	40.352401	0.000000	0.000000	0.000000	0.000000	40.352401	40.352401	40.352401	0.000000	40.352401	40.352401	0.000010	0.000000	0.997388	0.002602	
8511000	-16.199194	458	1	5	'Z Z 0 Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	16.830264	0.000000	0.000000	16.830264	16.830264	16.830264	16.830264	16.830264	16.830264	0.000000	0.000000	0.000000	1.000000	0.000000	
8512000	-16.308025	122	1	3	'Z 0 Z 0 0 Z 0 0 0 0 0 0 	0.000000	14.022831	0.000000	14.022831	14.022831	0.000000	14.022831	14.022831	14.022831	14.022831	14.022831	14.022831	0.000002	0.000002	0.999993	0.000002	
8513000	-15.041670	829	1	8	'Z Z Z Z Z Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.196612	22.196612	22.196612	0.000000	0.000000	22.196612	0.000000	0.000000	0.998388	0.001612	
8514000	-15.925847	889	1	3	'0 Z Z 0 0 Z 0 0 0 0 0 0 	13.204208	0.000000	0.000000	13.204208	13.204208	0.000000	13.204208	13.204208	13.204208	13.204208	13.204208	13.204208	0.000000	0.000000	1.000000	0.000000	
8515000	-16.770163	421	1	3	'0 0 0 Z 0 Z 0 0 0 Z 0 0 	12.372712	12.372712	12.372712	0.000000	12.372712	0.000000	12.372712	12.372712	12.372712	0.000000	12.372712	12.372712	0.000015	0.000001	0.999026	0.000958	
8516000	-14.574636	395	1	4	'0 Z 0 0 Z 0 0 0 0 Z 0 Z 	25.948234	0.000000	25.948234	25.948234	0.000000	25.948234	25.948234	25.948234	25.948234	0.000000	25.948234	0.000000	0.000000	0.000000	1.000000	0.000000	
8517000	-13.749439	717	1	3	'0 Z 0 Z 0 Z 0 0 0 0 0 0 	44.753159	0.000000	44.753159	0.000000	44.753159	0.000000	44.753159	44.753159	44.753159	44.753159	44.753159	44.753159	0.000000	0.000027	0.998016	0.001957	
8518000	-16.493936	64	1	5	'Z Z 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	12.265786	0.000000	12.265786	0.000000	12.265786	12.265786	12.265786	12.265786	0.000000	12.265786	0.000000	0.000002	0.999707	0.000291	
8519000	-14.995518	893	1	4	'Z 0 Z 0 0 Z 0 0 0 Z 0 0 	0.000000	30.353504	0.000000	30.353504	30.353504	0.000000	30.353504	30.353504	30.353504	0.000000	30.353504	30.353504	0.000015	0.000015	0.998183	0.001786	
8520000	-14.012677	324	1	4	'Z 0 Z 0 Z 0 0 0 0 0 0 Z 	0.000000	38.045351	0.000000	38.045351	0.000000	38.045351	38.045351	38.045351	38.045351	38.045351	38.045351	0.000000	0.000007	0.000000	0.999993	0.000000	
8521000	-15.627223	722	1	3	'0 Z 0 0 0 0 0 0 0 Z 0 Z 	21.128894	0.000000	21.128894	21.128894	21.128894	21.128894	21.128894	21.128894	21.128894	0.000000	21.128894	0.000000	0.000000	0.000006	0.999994	0.000000	
8522000	-17.139202	726	1	4	'0 Z 0 Z 0 Z 0 0 0 0 0 Z 	9.016174	0.000000	9.016174	0.000000	9.016174	0.000000	9.016174	9.016174	9.016174	9.016174	9.016174	0.000000	0.000000	0.000002	0.999998	0.000000	
8523000	-14.961184	223	1	5	'Z 0 0 Z Z 0 0 0 0 Z Z 0 	0.000000	20.857547	20.857547	0.000000	0.000000	20.857547	20.857547	20.857547	20.857547	0.000000	0.000000	20.857547	0.000017	0.000000	0.999466	0.000517	
8524000	-15.899195	708	1	6	'Z Z Z Z 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	16.288986	0.000000	16.288986	16.288986	16.288986	0.000000	16.288986	16.288986	0.000000	0.000004	0.999583	0.000413	
8525000	-17.281148	168	1	5	'0 0 0 Z Z Z 0 0 0 Z Z 0 	14.672985	14.672985	14.672985	0.000000	0.000000	0.000000	14.672985	14.672985	14.672985	0.000000	0.000000	14.672985	0.000001	0.000000	0.999997	0.000002	
8526000	-17.975909	832	1	7	'Z Z 0 Z Z Z 0 0 0 Z Z 0 	0.000000	0.000000	9.354175	0.000000	0.000000	0.000000	9.354175	9.354175	9.354175	0.000000	0.000000	9.354175	0.000000	0.000000	0.999874	0.000126	
8527000	-15.506333	345	1	3	'0 0 0 0 Z Z 0 0 0 0 Z 0 	22.544334	22.544334	22.544334	22.544334	0.000000	0.000000	22.544334	22.544334	22.544334	22.544334	0.000000	22.544334	0.000017	0.000000	0.998922	0.001061	
8528000	-15.424307	186	1	5	'Z Z 0 Z Z Z 0 0 0 0 0 0 	0.000000	0.000000	17.953467	0.000000	0.000000	0.000000	17.953467	17.953467	17.953467	17.953467	17.953467	17.953467	0.000000	0.000000	0.999400	0.000600	
8529000	-15.052702	66	1	4	'Z 0 Z 0 Z 0 0 0 0 Z 0 0 	0.000000	25.281764	0.000000	25.281764	0.000000	25.281764	25.281764	25.281764	25.281764	0.000000	25.281764	25.281764	0.000005	0.000000	0.998935	0.001060	
8530000	-15.461469	243	1	5	'0 Z Z 0 Z 0 0 0 0 Z 0 Z 	20.443685	0.000000	0.000000	20.443685	0.000000	20.443685	20.443685	20.443685	20.443685	0.000000	20.443685	0.000000	0.000000	0.000000	1.000000	0.000000	
8531000	-15.259000	214	1	2	'0 0 0 Z 0 0 0 0 0 0 Z 0 	26.274981	26.274981	26.274981	0.000000	26.274981	26.274981	26.274981	26.274981	26.274981	26.274981	0.000000	26.274981	0.000045	0.000020	0.996312	0.003623	
8532000	-18.601493	450	1	4	'Z 0 Z Z Z 0 0 0 0 0 0 0 	0.000000	7.397323	0.000000	0.000000	0.000000	7.397323	7.397323	7.397323	7.397323	7.397323	7.397323	7.397323	0.000004	0.000000	0.999993	0.000004	
8533000	-12.864709	392	1	4	'0 0 Z 0 0 Z 0 0 0 Z Z 0 	72.519134	72.519134	0.000000	72.519134	72.519134	0.000000	72.519134	72.519134	72.519134	0.000000	0.000000	72.519134	0.000052	0.000051	0.996301	0.003595	
8534000	-13.215834	892	1	3	'0 Z 0 Z Z 0 0 0 0 0 0 0 	40.910815	0.000000	40.910815	0.000000	0.000000	40.910815	40.910815	40.910815	40.910815	40.910815	40.910815	40.910815	0.000000	0.000000	0.999985	0.000015	
8535000	-18.257433	265	1	3	'0 0 0 Z 0 Z 0 0 0 0 0 Z 	6.772813	6.772813	6.772813	0.000000	6.772813	0.000000	6.772813	6.772813	6.772813	6.772813	6.772813	0.000000	0.000004	0.000001	0.999994	0.000000	
