Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data3/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data3/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/CEVANStrees_div100_1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2570557955
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/CEVANStrees_div100_1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      0.000103
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
944050000	-16.172695	836	26.751015	1	7	'Z Z 0 Z 0 0 Z Z Z 0 Z 0 	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	1.000000	0.000000	0.000000	
944100000	-12.067306	910	5.215560	1	3	'0 0 0 0 0 0 0 0 0 Z Z Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000000	0.012260	0.008912	0.978828	0.000000	
944150000	-12.078849	777	2.200667	1	6	'0 Z 0 Z 0 Z 0 0 0 Z Z Z 	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000233	0.999767	0.000000	
944200000	-13.579036	44	3.448217	1	5	'0 Z Z 0 Z 0 Z 0 0 0 0 Z 	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
944250000	-12.508842	708	3.224037	1	3	'0 0 0 0 0 Z 0 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.001494	0.000211	0.998279	0.000015	
944300000	-13.156039	589	2.865797	1	5	'Z Z Z 0 Z Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.971194	0.028806	
944350000	-13.711303	610	9.935230	1	5	'Z 0 0 0 0 0 Z 0 Z Z 0 Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.428803	0.213609	0.347095	0.010494	
944400000	-12.672430	537	3.917589	1	4	'Z 0 0 Z Z 0 0 0 0 Z 0 0 	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.005586	0.000003	0.972020	0.022391	
944450000	-16.210282	246	1.287333	1	4	'0 0 0 0 0 Z 0 0 Z Z Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.022528	0.000208	0.177152	0.800112	
944500000	-16.897215	397	24.396183	1	4	'0 Z 0 0 0 Z Z Z 0 0 0 0 	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.036199	0.119607	0.693847	0.150347	
944550000	-13.213665	151	11.187933	1	5	'0 0 0 Z 0 0 Z 0 Z 0 Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.594508	0.163935	0.192673	0.048884	
944600000	-15.754165	748	28.421058	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.241950	0.202538	0.303265	0.252248	
944650000	-14.088772	321	5.867631	1	4	'0 0 Z Z Z 0 0 Z 0 0 0 0 	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.002464	0.000042	0.959171	0.038322	
944700000	-12.123915	778	20.910989	2	5	'0 0 1 0 0 0 Z Z Z Z 1 Z 	0.198843	0.198843	0.002892	0.198843	0.198843	0.198843	0.000000	0.000000	0.000000	0.000000	0.002892	0.000000	0.588594	0.411251	0.000000	0.000155	
944750000	-12.066409	627	1.821757	1	6	'Z 0 Z 0 Z 0 0 0 0 Z Z Z 	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000757	0.000001	0.999242	0.000000	
944800000	-12.600041	524	1.570261	1	6	'Z Z Z Z Z 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000002	0.986512	0.013486	
944850000	-13.087989	302	0.700768	1	6	'Z Z Z 0 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000010	0.999990	0.000000	
944900000	-13.618970	832	3.396720	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.916735	0.083265	
944950000	-12.668547	388	10.412336	1	6	'0 0 Z 0 0 0 0 Z Z Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.241812	0.561217	0.196972	0.000000	
945000000	-13.941329	628	6.366576	1	3	'0 0 0 0 0 Z Z 0 Z 0 0 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.215452	0.007050	0.007052	0.770445	
945050000	-12.592216	339	2.307497	1	6	'Z Z Z 0 Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.984894	0.015106	
945100000	-12.184307	763	2.925550	1	3	'Z 0 0 0 0 Z 0 0 0 0 Z 0 	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.003322	0.000502	0.966396	0.029780	
945150000	-13.455364	774	12.569911	2	3	'Z 0 0 Z 1 0 Z 1 1 1 1 1 	0.000000	0.229512	0.229512	0.000000	0.051911	0.229512	0.000000	0.051911	0.051911	0.051911	0.051911	0.051911	0.650445	0.012730	0.247126	0.089699	
945200000	-16.869044	789	25.479114	1	4	'0 0 0 0 0 Z Z Z Z 0 0 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.351473	0.160630	0.000000	0.487897	
945250000	-12.380595	45	1.672751	1	4	'0 Z Z 0 Z 0 0 0 0 Z 0 0 	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000005	0.972739	0.027256	
945300000	-12.728990	940	2.129332	1	5	'Z Z Z 0 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000368	0.963198	0.036435	
945350000	-13.330942	152	4.679258	1	3	'0 0 0 0 Z Z Z 0 0 0 0 0 	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.028131	0.000033	0.885289	0.086547	
945400000	-12.994376	114	3.616290	1	2	'0 Z 0 0 0 0 0 0 0 Z 0 0 	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.000002	0.000601	0.989351	0.010046	
945450000	-13.278023	231	6.571708	1	3	'0 0 0 0 0 Z 0 0 0 Z Z 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.027565	0.007383	0.861980	0.103072	
945500000	-12.346645	511	4.135780	1	4	'Z 0 0 0 0 Z 0 0 0 0 Z Z 	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.005591	0.000637	0.993708	0.000064	
945550000	-12.357781	890	1.537363	1	5	'0 Z Z Z 0 0 0 0 0 Z Z 0 	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000280	0.990094	0.009626	
945600000	-15.663033	437	1.250572	1	6	'0 0 0 0 Z Z 0 Z 0 Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000479	0.000000	0.999521	0.000000	
945650000	-13.348783	117	13.323455	1	5	'0 0 0 0 Z 0 0 Z Z Z 0 Z 	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.151066	0.002568	0.846329	0.000037	
945700000	-12.221846	402	6.669141	1	7	'0 Z Z 0 0 0 Z 0 Z Z Z Z 	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000095	0.064691	0.935214	0.000000	
945750000	-11.682971	172	2.773497	1	6	'0 0 Z Z 0 Z 0 0 0 Z Z Z 	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.001828	0.001727	0.996446	0.000000	
945800000	-11.856006	688	2.537274	1	3	'Z 0 Z 0 0 0 0 0 0 0 0 Z 	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000397	0.001116	0.998451	0.000036	
945850000	-12.361677	172	2.988227	1	3	'0 Z 0 Z 0 Z 0 0 0 0 0 0 	0.111111	0.000000	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000055	0.000792	0.934198	0.064954	
945900000	-13.346771	987	7.050719	1	6	'0 0 0 Z Z 0 0 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.211071	0.000000	0.788929	0.000000	
945950000	-14.072477	259	11.805068	1	8	'0 0 Z Z Z 0 0 Z Z Z Z Z 	0.250000	0.250000	0.000000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.330644	0.000000	0.669356	0.000000	
946000000	-12.569825	386	3.426805	1	4	'0 Z Z 0 Z Z 0 0 0 0 0 0 	0.125000	0.000000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.958278	0.041722	
946050000	-14.264041	183	4.327077	1	4	'Z Z 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000224	0.013968	0.869031	0.116777	
946100000	-15.968508	246	10.165382	1	8	'Z Z Z 0 Z 0 Z 0 Z Z 0 Z 	0.000000	0.000000	0.000000	0.250000	0.000000	0.250000	0.000000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000	1.000000	0.000000	
946150000	-15.509313	772	13.981995	1	3	'0 0 0 0 0 0 Z Z Z 0 0 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000000	0.111111	0.111111	0.111111	0.267547	0.284879	0.000000	0.447574	
946200000	-13.839696	670	12.258333	1	6	'0 0 Z 0 0 Z 0 Z Z Z Z 0 	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	
946250000	-13.389237	896	13.208539	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000000	0.125000	0.167742	0.166492	0.303794	0.361972	
946300000	-14.879944	457	32.412373	1	6	'0 0 Z 0 0 0 0 Z Z Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.424925	0.199964	0.375111	0.000000	
946350000	-12.746878	445	2.397855	1	5	'Z Z Z 0 Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000001	0.992382	0.007618	
946400000	-13.462622	806	36.076595	2	4	'1 0 0 0 Z 0 Z 1 Z Z 1 0 	0.040447	0.175732	0.175732	0.175732	0.000000	0.175732	0.000000	0.040447	0.000000	0.000000	0.040447	0.175732	0.262312	0.269666	0.198826	0.269195	
946450000	-16.323717	838	37.199964	1	5	'0 0 0 0 0 Z 0 Z Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.000000	0.266913	0.259328	0.323912	0.149847	
946500000	-18.009217	182	34.345226	1	4	'0 Z 0 Z 0 0 Z 0 Z 0 0 0 	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.181806	0.266758	0.277564	0.273872	
946550000	-16.005480	691	41.255938	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.000000	0.111111	0.245462	0.245314	0.251450	0.257774	
946600000	-14.828531	453	53.488915	1	7	'Z Z 0 0 0 0 Z Z Z Z 0 Z 	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.462437	0.159982	0.000000	0.377580	
946650000	-19.113539	235	27.118144	1	7	'0 Z 0 Z Z Z Z Z 0 0 Z 0 	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.000000	0.200000	0.033212	0.000000	0.712383	0.254405	
946700000	-16.673720	340	34.757777	1	4	'Z 0 Z 0 0 0 Z Z 0 0 0 0 	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.188599	0.223819	0.362590	0.224992	
946750000	-15.032062	463	1.814321	1	4	'Z 0 0 Z 0 0 Z 0 0 0 Z 0 	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.011350	0.001052	0.940190	0.047408	
946800000	-11.854659	454	2.176168	1	5	'0 0 Z 0 0 Z 0 0 0 Z Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000760	0.000738	0.998502	0.000000	
946850000	-15.712859	10	11.109465	1	3	'0 0 0 Z 0 Z 0 0 0 Z 0 0 	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.019482	0.001257	0.921907	0.057353	
946900000	-11.948203	386	1.633153	1	4	'0 Z Z 0 Z 0 0 0 0 Z 0 0 	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000001	0.980078	0.019922	
946950000	-12.127863	985	3.009698	1	3	'0 0 Z 0 0 0 0 0 0 0 Z Z 	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000396	0.001058	0.998535	0.000012	
947000000	-13.638093	587	5.709098	1	5	'0 0 0 Z Z Z 0 Z 0 0 0 Z 	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.015505	0.000000	0.984051	0.000444	
947050000	-12.718356	156	2.934452	1	4	'Z Z 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.001900	0.998100	0.000000	
947100000	-12.789195	321	6.331896	1	3	'0 0 0 0 0 Z 0 0 0 Z Z 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.010260	0.002588	0.946553	0.040599	
947150000	-12.804830	122	12.197189	1	6	'0 0 Z 0 0 0 Z 0 Z Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.117453	0.183728	0.698819	0.000000	
947200000	-17.277881	683	19.200433	1	5	'0 0 Z 0 0 Z Z 0 0 Z Z 0 	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.102277	0.093226	0.593748	0.210749	
947250000	-13.372301	767	4.357631	1	2	'0 Z 0 0 Z 0 0 0 0 0 0 0 	0.100000	0.000000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000002	0.000002	0.969750	0.030245	
947300000	-11.933930	357	2.700786	1	5	'Z Z Z 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000105	0.965725	0.034170	
947350000	-12.068297	838	2.507460	1	5	'0 Z 0 0 Z Z 0 0 0 Z Z 0 	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000022	0.000000	0.950389	0.049589	
947400000	-11.890678	925	1.966644	1	7	'Z Z 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000299	0.999701	0.000000	
947450000	-15.562381	533	8.099449	1	5	'Z 0 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.048084	0.018756	0.807147	0.126014	
947500000	-12.292757	490	5.153268	1	1	'0 0 0 0 0 0 0 0 0 0 0 Z 	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000000	0.006052	0.004019	0.989657	0.000272	
947550000	-12.633768	643	2.102621	1	5	'Z 0 Z 0 Z Z 0 0 0 0 Z 0 	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000329	0.000000	0.964912	0.034759	
947600000	-16.615019	703	18.144660	1	5	'Z Z 0 Z 0 0 Z 0 Z 0 0 0 	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.023255	0.237072	0.247695	0.491979	
947650000	-15.138100	465	2.323168	1	7	'Z Z Z 0 Z 0 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	1.000000	0.000000	
947700000	-12.794178	567	2.883909	1	6	'Z Z Z Z 0 0 Z 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.006581	0.815692	0.177727	
947750000	-13.016170	366	4.533692	1	3	'0 0 Z 0 0 Z 0 0 0 0 Z 0 	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000641	0.000592	0.920835	0.077931	
947800000	-14.023312	913	3.563511	1	6	'Z Z 0 Z 0 Z Z 0 0 0 Z 0 	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000013	0.000096	0.859307	0.140584	
947850000	-12.573934	752	16.010572	1	7	'Z 0 Z 0 0 0 Z 0 Z Z Z Z 	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.109936	0.309245	0.580819	0.000000	
947900000	-14.421413	978	6.833883	1	8	'Z Z Z 0 0 Z Z 0 Z Z Z 0 	0.000000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000	1.000000	
947950000	-13.033625	57	19.112246	1	6	'0 0 0 Z 0 0 Z Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.412342	0.418591	0.000000	0.169068	
948000000	-11.645518	181	3.429463	1	2	'Z 0 0 0 0 0 0 0 0 0 Z 0 	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.001455	0.000900	0.986856	0.010790	
948050000	-12.985305	635	9.577268	1	5	'0 0 0 0 0 0 0 Z Z Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.229114	0.215373	0.555514	0.000000	
948100000	-14.600333	394	9.535077	1	3	'0 0 0 0 0 0 0 Z Z Z 0 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000000	0.111111	0.111111	0.117097	0.110340	0.238945	0.533618	
948150000	-12.431837	920	3.157639	1	4	'Z 0 Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.002462	0.007452	0.916895	0.073191	
948200000	-12.203597	805	1.887066	1	6	'0 Z Z 0 Z Z 0 0 0 0 Z Z 	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
948250000	-12.935626	762	1.307864	1	5	'Z 0 Z 0 0 Z 0 0 0 Z 0 Z 	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000119	0.000119	0.999761	0.000001	
948300000	-14.037629	769	5.383654	1	4	'Z 0 0 Z 0 0 Z 0 0 0 Z 0 	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.047002	0.017461	0.838223	0.097314	
948350000	-13.239745	263	4.694178	1	4	'0 Z 0 Z Z 0 0 0 0 Z 0 0 	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000019	0.000019	0.962898	0.037064	
948400000	-13.469784	310	11.282149	1	4	'0 Z 0 0 0 0 Z 0 Z 0 Z 0 	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.009306	0.134930	0.238366	0.617397	
948450000	-14.146040	999	5.405244	1	5	'0 Z Z 0 0 0 Z 0 0 Z 0 Z 	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.000032	0.015289	0.984243	0.000436	
948500000	-13.253997	456	3.867817	1	5	'Z 0 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.010483	0.001768	0.905311	0.082438	
948550000	-12.656989	570	3.517403	1	3	'0 Z 0 0 Z 0 0 0 0 Z 0 0 	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000013	0.000013	0.959469	0.040505	
948600000	-13.397931	499	3.563539	1	5	'0 Z 0 Z Z Z 0 0 0 Z 0 0 	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000027	0.000000	0.950235	0.049738	
948650000	-17.881212	908	17.247883	1	4	'0 0 0 Z 0 Z 0 0 Z 0 Z 0 	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.236871	0.013812	0.165387	0.583930	
948700000	-14.293141	792	66.605624	1	7	'0 0 0 Z Z 0 Z Z Z 0 Z Z 	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.210249	0.444321	0.000000	0.345430	
948750000	-12.791860	931	83.065612	2	5	'Z 0 0 0 0 0 Z 1 Z 1 Z Z 	0.000000	0.185816	0.185816	0.185816	0.185816	0.185816	0.000000	0.035460	0.000000	0.035460	0.000000	0.000000	0.324847	0.324846	0.308013	0.042295	
948800000	-14.494415	344	80.001682	2	4	'0 0 1 Z 0 1 0 0 Z Z Z 0 	0.004084	0.004084	0.487749	0.000000	0.004084	0.487749	0.004084	0.004084	0.000000	0.000000	0.000000	0.004084	0.011725	0.011725	0.964824	0.011725	
948850000	-15.263261	696	64.785752	1	7	'0 Z Z 0 0 0 Z Z Z Z 0 Z 	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.374629	0.211497	0.000000	0.413874	
948900000	-12.477266	808	3.560937	2	3	'Z Z 0 0 0 0 0 0 0 Z 1 1 	0.000000	0.000000	0.139874	0.139874	0.139874	0.139874	0.139874	0.139874	0.139874	0.000000	0.010441	0.010441	0.000000	0.000875	0.999065	0.000059	
948950000	-13.738287	152	4.761163	1	4	'0 0 0 0 0 0 Z 0 Z 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.000000	0.384072	0.142332	0.463885	0.009711	
949000000	-13.914784	41	5.756763	1	4	'0 0 0 0 Z 0 Z 0 0 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.019337	0.000075	0.980093	0.000494	
