Options:
Model:                           MultiState
Tree File Name:                  data/utoaztecan.bttrees
Data File Name:                  data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/05-Sep-13_08.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            558666691
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/05-Sep-13_08.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
784000	-14.342293	703	1	7	'Z Z Z Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	38.263502	0.000000	38.263502	38.263502	38.263502	0.000000	0.000000	38.263502	0.000000	0.000003	0.999993	0.000004	
785000	-18.338977	209	1	6	'Z 0 Z Z Z Z 0 0 0 0 Z 0 	0.000000	6.759123	0.000000	0.000000	0.000000	0.000000	6.759123	6.759123	6.759123	6.759123	0.000000	6.759123	0.000001	0.000000	0.999471	0.000527	
786000	-14.977897	853	1	6	'0 Z Z 0 Z 0 0 0 0 Z Z Z 	28.674707	0.000000	0.000000	28.674707	0.000000	28.674707	28.674707	28.674707	28.674707	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
787000	-13.924781	387	1	4	'0 0 Z 0 0 Z 0 0 0 0 Z Z 	35.114721	35.114721	0.000000	35.114721	35.114721	0.000000	35.114721	35.114721	35.114721	35.114721	0.000000	0.000000	0.000013	0.000013	0.999974	0.000000	
788000	-14.494106	387	1	4	'Z 0 Z Z 0 0 0 0 0 0 0 Z 	0.000000	28.207934	0.000000	0.000000	28.207934	28.207934	28.207934	28.207934	28.207934	28.207934	28.207934	0.000000	0.000008	0.000012	0.999979	0.000000	
789000	-13.799078	786	1	1	'0 0 0 0 0 0 0 0 0 0 0 Z 	43.703460	43.703460	43.703460	43.703460	43.703460	43.703460	43.703460	43.703460	43.703460	43.703460	43.703460	0.000000	0.000415	0.000415	0.999170	0.000000	
790000	-16.580596	403	1	5	'0 0 Z 0 0 Z 0 0 0 Z Z Z 	17.239175	17.239175	0.000000	17.239175	17.239175	0.000000	17.239175	17.239175	17.239175	0.000000	0.000000	0.000000	0.000001	0.000001	0.999998	0.000000	
791000	-13.254901	464	1	4	'Z Z 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	41.295395	41.295395	41.295395	41.295395	41.295395	41.295395	41.295395	41.295395	0.000000	0.000000	0.000000	0.000015	0.999985	0.000000	
792000	-12.389275	592	1	3	'0 Z 0 0 Z 0 0 0 0 Z 0 0 	82.295878	0.000000	82.295878	82.295878	0.000000	82.295878	82.295878	82.295878	82.295878	0.000000	82.295878	82.295878	0.000000	0.000000	0.998161	0.001839	
793000	-14.436850	89	1	6	'Z Z Z Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	31.716652	31.716652	31.716652	31.716652	31.716652	0.000000	31.716652	0.000000	0.000000	0.000051	0.999949	0.000000	
794000	-15.121525	158	1	6	'0 Z Z Z Z 0 0 0 0 Z 0 Z 	23.168541	0.000000	0.000000	0.000000	0.000000	23.168541	23.168541	23.168541	23.168541	0.000000	23.168541	0.000000	0.000000	0.000000	1.000000	0.000000	
795000	-14.840937	55	1	7	'Z Z Z 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	19.200475	0.000000	0.000000	19.200475	19.200475	19.200475	19.200475	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
796000	-16.388632	797	1	3	'0 0 0 0 0 Z 0 0 0 Z Z 0 	12.343521	12.343521	12.343521	12.343521	12.343521	0.000000	12.343521	12.343521	12.343521	0.000000	0.000000	12.343521	0.000004	0.000001	0.999828	0.000167	
797000	-13.725870	935	2	3	'Z 0 Z Z 1 0 0 0 1 1 0 1 	0.000000	65.211830	0.000000	0.000000	21.138359	65.211830	65.211830	65.211830	21.138359	21.138359	65.211830	21.138359	0.000043	0.000022	0.999281	0.000654	
798000	-16.112107	138	1	3	'0 0 0 Z 0 Z 0 0 0 Z 0 0 	18.208860	18.208860	18.208860	0.000000	18.208860	0.000000	18.208860	18.208860	18.208860	0.000000	18.208860	18.208860	0.000022	0.000002	0.999379	0.000597	
799000	-22.129347	1	1	4	'0 0 0 0 0 0 0 Z 0 Z Z Z 	15.903797	15.903797	15.903797	15.903797	15.903797	15.903797	15.903797	0.000000	15.903797	0.000000	0.000000	0.000000	0.000001	0.000059	0.999940	0.000000	
800000	-14.410964	919	1	2	'Z Z 0 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	30.108824	30.108824	30.108824	30.108824	30.108824	30.108824	30.108824	30.108824	30.108824	30.108824	0.000000	0.000009	0.999715	0.000276	
801000	-14.098073	640	1	6	'Z Z Z 0 Z Z 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	39.425575	0.000000	0.000000	39.425575	39.425575	39.425575	39.425575	39.425575	0.000000	0.000000	0.000000	1.000000	0.000000	
802000	-14.548220	410	1	5	'Z 0 0 Z Z 0 0 0 0 Z Z 0 	0.000000	29.615162	29.615162	0.000000	0.000000	29.615162	29.615162	29.615162	29.615162	0.000000	0.000000	29.615162	0.000009	0.000000	0.999832	0.000159	
803000	-15.499926	458	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	21.764647	21.764647	21.764647	21.764647	21.764647	21.764647	0.000000	21.764647	0.000000	0.000006	0.999471	0.000523	
804000	-17.501187	161	1	2	'Z 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	8.146553	0.000000	8.146553	8.146553	8.146553	8.146553	8.146553	8.146553	8.146553	8.146553	8.146553	0.000001	0.000002	0.999686	0.000310	
805000	-16.026998	327	1	2	'0 0 0 Z Z 0 0 0 0 0 0 0 	17.369098	17.369098	17.369098	0.000000	0.000000	17.369098	17.369098	17.369098	17.369098	17.369098	17.369098	17.369098	0.000014	0.000000	0.999568	0.000418	
806000	-15.369959	450	1	2	'0 0 0 0 0 0 0 0 0 Z Z 0 	23.526541	23.526541	23.526541	23.526541	23.526541	23.526541	23.526541	23.526541	23.526541	0.000000	0.000000	23.526541	0.000038	0.000038	0.999886	0.000038	
807000	-14.450924	421	1	3	'0 Z 0 0 0 0 0 0 0 0 Z Z 	29.073369	0.000000	29.073369	29.073369	29.073369	29.073369	29.073369	29.073369	29.073369	29.073369	0.000000	0.000000	0.000000	0.000025	0.999975	0.000000	
808000	-17.754032	208	1	7	'Z 0 Z Z Z Z 0 0 0 Z Z 0 	0.000000	7.726247	0.000000	0.000000	0.000000	0.000000	7.726247	7.726247	7.726247	0.000000	0.000000	7.726247	0.000001	0.000000	0.999533	0.000466	
809000	-18.679831	422	1	6	'Z Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	6.873577	6.873577	6.873577	6.873577	6.873577	6.873577	0.000000	0.000000	0.000000	0.000001	0.999999	0.000000	
810000	-16.322660	383	1	4	'0 Z 0 Z 0 Z 0 0 0 0 Z 0 	12.644553	0.000000	12.644553	0.000000	12.644553	0.000000	12.644553	12.644553	12.644553	12.644553	0.000000	12.644553	0.000000	0.000000	0.999377	0.000623	
811000	-13.703414	359	1	4	'Z 0 Z 0 0 Z 0 0 0 0 Z 0 	0.000000	40.123551	0.000000	40.123551	40.123551	0.000000	40.123551	40.123551	40.123551	40.123551	0.000000	40.123551	0.000072	0.000072	0.999785	0.000072	
812000	-14.662963	217	1	3	'0 Z 0 Z 0 0 0 0 0 Z 0 0 	29.941226	0.000000	29.941226	0.000000	29.941226	29.941226	29.941226	29.941226	29.941226	0.000000	29.941226	29.941226	0.000000	0.000020	0.999070	0.000910	
813000	-12.315469	989	1	6	'Z 0 Z Z 0 0 0 0 0 Z Z Z 	0.000000	70.705714	0.000000	0.000000	70.705714	70.705714	70.705714	70.705714	70.705714	0.000000	0.000000	0.000000	0.000231	0.000229	0.999540	0.000000	
814000	-13.683221	270	1	6	'Z 0 Z Z Z Z 0 0 0 0 0 Z 	0.000000	51.947685	0.000000	0.000000	0.000000	0.000000	51.947685	51.947685	51.947685	51.947685	51.947685	0.000000	0.000005	0.000000	0.999995	0.000000	
815000	-14.142968	618	1	3	'Z Z 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	28.100070	28.100070	28.100070	28.100070	28.100070	28.100070	28.100070	0.000000	28.100070	28.100070	0.000000	0.000016	0.999525	0.000459	
816000	-16.833517	654	1	5	'Z Z 0 0 0 0 0 0 0 Z Z Z 	0.000000	0.000000	15.659301	15.659301	15.659301	15.659301	15.659301	15.659301	15.659301	0.000000	0.000000	0.000000	0.000000	0.000003	0.999997	0.000000	
817000	-16.932106	73	1	3	'0 Z 0 0 0 0 0 0 0 Z 0 Z 	11.637298	0.000000	11.637298	11.637298	11.637298	11.637298	11.637298	11.637298	11.637298	0.000000	11.637298	0.000000	0.000000	0.000002	0.999998	0.000000	
818000	-13.188975	686	1	5	'0 Z Z 0 Z Z 0 0 0 0 0 Z 	56.392635	0.000000	0.000000	56.392635	0.000000	0.000000	56.392635	56.392635	56.392635	56.392635	56.392635	0.000000	0.000000	0.000000	1.000000	0.000000	
819000	-15.905800	386	1	5	'Z 0 Z 0 0 Z 0 0 0 Z Z 0 	0.000000	15.664897	0.000000	15.664897	15.664897	0.000000	15.664897	15.664897	15.664897	0.000000	0.000000	15.664897	0.000002	0.000002	0.998719	0.001276	
820000	-15.998014	667	1	4	'0 Z 0 0 0 Z 0 0 0 0 Z Z 	17.887292	0.000000	17.887292	17.887292	17.887292	0.000000	17.887292	17.887292	17.887292	17.887292	0.000000	0.000000	0.000000	0.000003	0.999997	0.000000	
821000	-14.268424	837	1	6	'Z Z Z Z Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	40.811817	40.811817	40.811817	40.811817	0.000000	40.811817	40.811817	0.000000	0.000000	0.997808	0.002192	
822000	-18.921282	250	1	6	'0 Z Z 0 Z 0 Z 0 0 Z 0 Z 	42.865547	0.000000	0.000000	42.865547	0.000000	42.865547	0.000000	42.865547	42.865547	0.000000	42.865547	0.000000	0.000000	0.000000	1.000000	0.000000	
823000	-15.338008	427	1	2	'0 0 0 Z Z 0 0 0 0 0 0 0 	15.511183	15.511183	15.511183	0.000000	0.000000	15.511183	15.511183	15.511183	15.511183	15.511183	15.511183	15.511183	0.000003	0.000000	0.999994	0.000004	
824000	-15.564593	472	1	5	'Z Z Z 0 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	21.962877	21.962877	0.000000	21.962877	21.962877	21.962877	21.962877	0.000000	21.962877	0.000000	0.000003	0.999748	0.000249	
825000	-13.622329	75	1	5	'Z Z Z 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	48.617840	0.000000	48.617840	48.617840	48.617840	48.617840	48.617840	48.617840	0.000000	0.000000	0.000000	1.000000	0.000000	
826000	-13.187144	78	1	6	'0 0 Z Z Z Z 0 0 0 0 Z Z 	49.233232	49.233232	0.000000	0.000000	0.000000	0.000000	49.233232	49.233232	49.233232	49.233232	0.000000	0.000000	0.000029	0.000000	0.999971	0.000000	
827000	-12.723134	733	1	3	'Z Z 0 Z 0 0 0 0 0 0 0 0 	0.000000	0.000000	79.598266	0.000000	79.598266	79.598266	79.598266	79.598266	79.598266	79.598266	79.598266	79.598266	0.000000	0.000036	0.999928	0.000036	
828000	-14.377354	530	1	4	'0 Z 0 0 Z 0 0 0 0 0 Z Z 	30.445516	0.000000	30.445516	30.445516	0.000000	30.445516	30.445516	30.445516	30.445516	30.445516	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
829000	-16.021130	663	1	4	'0 Z Z Z 0 0 0 0 0 Z 0 0 	11.896950	0.000000	0.000000	0.000000	11.896950	11.896950	11.896950	11.896950	11.896950	0.000000	11.896950	11.896950	0.000000	0.000002	0.999861	0.000137	
830000	-16.681181	570	1	4	'0 0 0 Z Z Z Z 0 0 0 0 0 	55.307301	55.307301	55.307301	0.000000	0.000000	0.000000	0.000000	55.307301	55.307301	55.307301	55.307301	55.307301	0.001108	0.000000	0.995199	0.003693	
831000	-13.630315	561	1	4	'0 Z 0 0 Z 0 0 0 0 Z Z 0 	48.980694	0.000000	48.980694	48.980694	0.000000	48.980694	48.980694	48.980694	48.980694	0.000000	0.000000	48.980694	0.000000	0.000000	0.999706	0.000294	
832000	-13.657133	936	1	6	'Z Z Z 0 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	42.292090	42.292090	0.000000	42.292090	42.292090	42.292090	0.000000	0.000000	42.292090	0.000000	0.000011	0.998374	0.001615	
833000	-12.387563	569	1	6	'Z Z Z 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	69.151824	0.000000	69.151824	69.151824	69.151824	69.151824	69.151824	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
834000	-13.808168	191	1	6	'Z Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	56.260386	56.260386	56.260386	56.260386	56.260386	56.260386	0.000000	0.000000	0.000000	0.000052	0.999948	0.000000	
835000	-16.424923	905	1	5	'Z 0 Z Z 0 Z 0 0 0 0 Z 0 	0.000000	19.487342	0.000000	0.000000	19.487342	0.000000	19.487342	19.487342	19.487342	19.487342	0.000000	19.487342	0.000001	0.000001	0.999883	0.000115	
836000	-16.150935	914	1	3	'0 Z Z Z 0 0 0 0 0 0 0 0 	15.734727	0.000000	0.000000	0.000000	15.734727	15.734727	15.734727	15.734727	15.734727	15.734727	15.734727	15.734727	0.000000	0.000006	0.999511	0.000482	
837000	-14.966974	893	1	3	'Z Z 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	30.685690	30.685690	30.685690	30.685690	30.685690	30.685690	30.685690	0.000000	30.685690	30.685690	0.000000	0.000036	0.998169	0.001795	
838000	-13.713041	19	1	7	'Z Z Z Z Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	48.560902	48.560902	48.560902	0.000000	48.560902	48.560902	0.000000	0.000000	0.995216	0.004784	
839000	-14.961290	865	1	5	'Z Z 0 Z 0 0 0 0 0 Z Z 0 	0.000000	0.000000	23.561679	0.000000	23.561679	23.561679	23.561679	23.561679	23.561679	0.000000	0.000000	23.561679	0.000000	0.000011	0.999175	0.000814	
840000	-15.956517	955	1	7	'Z Z Z 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	14.331603	0.000000	0.000000	14.331603	14.331603	14.331603	14.331603	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
841000	-19.412579	31	1	4	'Z 0 Z Z 0 Z 0 0 0 0 0 0 	0.000000	3.947651	0.000000	0.000000	3.947651	0.000000	3.947651	3.947651	3.947651	3.947651	3.947651	3.947651	0.000000	0.000000	1.000000	0.000000	
842000	-12.666288	404	1	4	'Z 0 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	72.217251	72.217251	0.000000	72.217251	0.000000	72.217251	72.217251	72.217251	72.217251	0.000000	72.217251	0.000457	0.000083	0.997231	0.002229	
843000	-14.491871	457	1	5	'0 Z 0 0 Z 0 0 0 0 Z Z Z 	26.419713	0.000000	26.419713	26.419713	0.000000	26.419713	26.419713	26.419713	26.419713	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
844000	-13.332630	234	1	5	'0 0 Z 0 Z Z 0 0 0 Z Z 0 	37.831331	37.831331	0.000000	37.831331	0.000000	0.000000	37.831331	37.831331	37.831331	0.000000	0.000000	37.831331	0.000063	0.000000	0.999873	0.000064	
845000	-15.590420	357	2	2	'Z 1 0 0 0 0 0 0 0 Z 1 1 	0.000000	0.517466	25.244913	25.244913	25.244913	25.244913	25.244913	25.244913	25.244913	0.000000	0.517466	0.517466	0.000000	0.000004	0.999995	0.000000	
846000	-17.522611	167	1	5	'Z 0 0 Z Z Z 0 0 0 0 0 Z 	0.000000	7.993383	7.993383	0.000000	0.000000	0.000000	7.993383	7.993383	7.993383	7.993383	7.993383	0.000000	0.000007	0.000000	0.999993	0.000000	
847000	-14.881343	638	1	5	'Z 0 0 Z Z Z 0 0 0 0 Z 0 	0.000000	25.046995	25.046995	0.000000	0.000000	0.000000	25.046995	25.046995	25.046995	25.046995	0.000000	25.046995	0.000041	0.000000	0.999568	0.000391	
848000	-14.350925	854	1	3	'Z 0 0 0 0 0 0 0 0 Z 0 Z 	0.000000	23.970917	23.970917	23.970917	23.970917	23.970917	23.970917	23.970917	23.970917	0.000000	23.970917	0.000000	0.000009	0.000009	0.999982	0.000000	
849000	-14.638328	794	1	5	'Z 0 Z Z 0 Z 0 0 0 Z 0 0 	0.000000	25.515158	0.000000	0.000000	25.515158	0.000000	25.515158	25.515158	25.515158	0.000000	25.515158	25.515158	0.000006	0.000006	0.998888	0.001101	
850000	-16.059938	981	1	3	'0 0 0 Z 0 Z 0 0 0 0 Z 0 	18.170554	18.170554	18.170554	0.000000	18.170554	0.000000	18.170554	18.170554	18.170554	18.170554	0.000000	18.170554	0.000000	0.000000	0.999997	0.000002	
851000	-13.841933	507	1	4	'Z Z 0 Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	42.722139	0.000000	0.000000	42.722139	42.722139	42.722139	42.722139	42.722139	42.722139	42.722139	0.000000	0.000000	0.999996	0.000004	
852000	-13.365186	895	1	5	'Z Z 0 0 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	33.396444	33.396444	33.396444	0.000000	33.396444	33.396444	33.396444	33.396444	0.000000	0.000000	0.000000	0.000005	0.999995	0.000000	
853000	-17.050585	200	2	5	'0 Z 1 1 1 Z 0 0 1 Z Z Z 	12.073207	0.000000	5.394703	5.394703	5.394703	0.000000	12.073207	12.073207	5.394703	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
854000	-14.420484	383	1	3	'0 Z 0 0 Z 0 0 0 0 0 0 Z 	25.865229	0.000000	25.865229	25.865229	0.000000	25.865229	25.865229	25.865229	25.865229	25.865229	25.865229	0.000000	0.000000	0.000000	1.000000	0.000000	
855000	-13.543161	716	1	3	'Z 0 Z 0 0 0 0 0 0 0 0 Z 	0.000000	38.242076	0.000000	38.242076	38.242076	38.242076	38.242076	38.242076	38.242076	38.242076	38.242076	0.000000	0.000015	0.000034	0.999951	0.000000	
856000	-15.883818	960	1	2	'0 0 0 0 0 Z 0 0 0 Z 0 0 	19.053461	19.053461	19.053461	19.053461	19.053461	0.000000	19.053461	19.053461	19.053461	0.000000	19.053461	19.053461	0.000004	0.000004	0.999989	0.000004	
857000	-15.633871	1	1	2	'0 0 0 Z 0 Z 0 0 0 0 0 0 	18.175361	18.175361	18.175361	0.000000	18.175361	0.000000	18.175361	18.175361	18.175361	18.175361	18.175361	18.175361	0.000000	0.000000	0.999999	0.000000	
858000	-13.281657	766	1	6	'0 Z 0 0 Z 0 0 0 Z Z Z Z 	70.935785	0.000000	70.935785	70.935785	0.000000	70.935785	70.935785	70.935785	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
859000	-13.207968	536	1	0	'0 0 0 0 0 0 0 0 0 0 0 0 	46.403501	46.403501	46.403501	46.403501	46.403501	46.403501	46.403501	46.403501	46.403501	46.403501	46.403501	46.403501	0.001544	0.000141	0.993665	0.004650	
860000	-14.226542	544	1	2	'0 0 0 0 0 0 0 0 0 0 Z Z 	24.025634	24.025634	24.025634	24.025634	24.025634	24.025634	24.025634	24.025634	24.025634	24.025634	0.000000	0.000000	0.000037	0.000036	0.999927	0.000000	
861000	-15.553784	970	1	5	'0 0 0 Z Z 0 0 0 0 Z Z Z 	18.244966	18.244966	18.244966	0.000000	0.000000	18.244966	18.244966	18.244966	18.244966	0.000000	0.000000	0.000000	0.000003	0.000000	0.999997	0.000000	
862000	-14.196040	713	1	4	'0 0 Z 0 0 0 0 0 0 Z Z Z 	35.208560	35.208560	0.000000	35.208560	35.208560	35.208560	35.208560	35.208560	35.208560	0.000000	0.000000	0.000000	0.000004	0.000004	0.999992	0.000000	
863000	-15.590215	356	1	4	'0 Z 0 0 Z 0 0 0 0 0 Z Z 	18.703232	0.000000	18.703232	18.703232	0.000000	18.703232	18.703232	18.703232	18.703232	18.703232	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
864000	-17.345649	331	1	7	'Z Z Z Z 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	9.152854	0.000000	9.152854	9.152854	9.152854	9.152854	0.000000	0.000000	0.000000	0.000001	0.999999	0.000000	
865000	-13.796726	902	1	4	'0 Z Z 0 Z 0 0 0 0 0 0 Z 	31.454003	0.000000	0.000000	31.454003	0.000000	31.454003	31.454003	31.454003	31.454003	31.454003	31.454003	0.000000	0.000000	0.000000	1.000000	0.000000	
866000	-13.891320	410	1	3	'0 0 0 Z 0 Z 0 0 0 0 Z 0 	39.719680	39.719680	39.719680	0.000000	39.719680	0.000000	39.719680	39.719680	39.719680	39.719680	0.000000	39.719680	0.000015	0.000004	0.999744	0.000236	
867000	-15.401795	656	1	4	'Z 0 Z 0 Z 0 0 0 0 0 0 Z 	0.000000	17.471174	0.000000	17.471174	0.000000	17.471174	17.471174	17.471174	17.471174	17.471174	17.471174	0.000000	0.000002	0.000000	0.999998	0.000000	
868000	-14.724419	270	1	6	'0 0 Z Z Z Z 0 0 0 Z Z 0 	33.244469	33.244469	0.000000	0.000000	0.000000	0.000000	33.244469	33.244469	33.244469	0.000000	0.000000	33.244469	0.000002	0.000000	0.999996	0.000002	
869000	-12.949510	97	1	6	'Z Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	48.503149	48.503149	48.503149	48.503149	48.503149	48.503149	0.000000	0.000000	0.000000	0.000124	0.999876	0.000000	
870000	-14.127560	88	1	4	'0 0 0 Z Z Z 0 0 0 0 0 Z 	40.228181	40.228181	40.228181	0.000000	0.000000	0.000000	40.228181	40.228181	40.228181	40.228181	40.228181	0.000000	0.000318	0.000000	0.999682	0.000001	
871000	-13.141073	700	1	7	'Z Z Z Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	58.156854	0.000000	58.156854	58.156854	58.156854	0.000000	0.000000	58.156854	0.000000	0.000008	0.999412	0.000580	
872000	-14.843677	459	1	3	'Z Z 0 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	32.125352	32.125352	32.125352	32.125352	32.125352	32.125352	32.125352	32.125352	0.000000	32.125352	0.000000	0.000009	0.999454	0.000537	
873000	-14.333663	263	1	5	'Z Z 0 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000000	21.748130	21.748130	0.000000	0.000000	21.748130	21.748130	21.748130	21.748130	0.000000	21.748130	0.000000	0.000000	0.999131	0.000869	
874000	-15.109495	773	1	3	'Z Z 0 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	26.665737	26.665737	26.665737	0.000000	26.665737	26.665737	26.665737	26.665737	26.665737	26.665737	0.000000	0.000004	0.998649	0.001347	
875000	-12.709000	918	1	3	'0 0 0 Z 0 0 0 0 0 0 Z Z 	72.143405	72.143405	72.143405	0.000000	72.143405	72.143405	72.143405	72.143405	72.143405	72.143405	0.000000	0.000000	0.000003	0.000002	0.999995	0.000000	
876000	-12.322609	302	1	5	'Z 0 Z Z 0 Z 0 0 0 Z 0 0 	0.000000	90.887188	0.000000	0.000000	90.887188	0.000000	90.887188	90.887188	90.887188	0.000000	90.887188	90.887188	0.000148	0.000147	0.996588	0.003118	
877000	-12.676986	266	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	56.536368	0.000000	0.000000	0.000000	0.000000	0.000000	56.536368	56.536368	56.536368	56.536368	0.000000	56.536368	0.000000	0.000000	0.995555	0.004445	
878000	-13.570908	589	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	45.022089	45.022089	45.022089	45.022089	45.022089	45.022089	0.000000	45.022089	0.000000	0.000006	0.999986	0.000008	
879000	-14.202210	605	1	4	'Z 0 Z Z 0 0 0 0 0 0 0 Z 	0.000000	33.827629	0.000000	0.000000	33.827629	33.827629	33.827629	33.827629	33.827629	33.827629	33.827629	0.000000	0.000009	0.000022	0.999970	0.000000	
880000	-13.367905	38	1	4	'Z Z 0 Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	48.222390	0.000000	48.222390	0.000000	48.222390	48.222390	48.222390	48.222390	48.222390	48.222390	0.000000	0.000004	0.999820	0.000176	
881000	-14.624538	366	1	3	'0 0 Z 0 0 0 0 0 0 Z 0 Z 	32.847221	32.847221	0.000000	32.847221	32.847221	32.847221	32.847221	32.847221	32.847221	0.000000	32.847221	0.000000	0.000001	0.000001	0.999998	0.000000	
882000	-12.022157	383	1	5	'0 0 Z Z 0 0 0 0 0 Z Z Z 	73.032547	73.032547	0.000000	0.000000	73.032547	73.032547	73.032547	73.032547	73.032547	0.000000	0.000000	0.000000	0.000023	0.000101	0.999876	0.000000	
883000	-13.732208	489	1	4	'0 0 0 Z 0 Z 0 0 0 0 Z Z 	35.782445	35.782445	35.782445	0.000000	35.782445	0.000000	35.782445	35.782445	35.782445	35.782445	0.000000	0.000000	0.000064	0.000012	0.999923	0.000000	
884000	-17.760028	975	1	6	'Z Z Z 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	12.097181	0.000000	12.097181	12.097181	12.097181	12.097181	0.000000	12.097181	0.000000	0.000000	0.000000	1.000000	0.000000	
885000	-12.652899	446	1	5	'0 Z 0 0 Z 0 0 0 0 Z Z Z 	60.368866	0.000000	60.368866	60.368866	0.000000	60.368866	60.368866	60.368866	60.368866	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
886000	-14.607005	599	1	5	'Z Z Z 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	29.342034	29.342034	0.000000	29.342034	29.342034	29.342034	0.000000	29.342034	29.342034	0.000000	0.000011	0.998504	0.001484	
887000	-14.177999	589	1	7	'Z Z Z Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	34.116203	34.116203	34.116203	34.116203	0.000000	0.000000	34.116203	0.000000	0.000000	0.999996	0.000004	
888000	-12.258336	618	1	2	'Z 0 0 0 0 0 0 0 0 0 0 Z 	0.000000	66.784673	66.784673	66.784673	66.784673	66.784673	66.784673	66.784673	66.784673	66.784673	66.784673	0.000000	0.000500	0.000090	0.999410	0.000001	
889000	-13.898449	809	1	6	'Z 0 0 Z Z Z 0 0 0 0 Z Z 	0.000000	39.733189	39.733189	0.000000	0.000000	0.000000	39.733189	39.733189	39.733189	39.733189	0.000000	0.000000	0.000087	0.000000	0.999913	0.000000	
