Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/23-Oct-2017-09_59.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2442211186
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/23-Oct-2017-09_59.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
943700000	-14.613367	271	1	5	'Z 0 Z 0 0 Z 0 0 0 Z 0 Z 	0.000000	35.742129	0.000000	35.742129	35.742129	0.000000	35.742129	35.742129	35.742129	0.000000	35.742129	0.000000	0.000101	0.000101	0.999798	0.000000	
943750000	-12.603464	688	1	6	'Z Z Z 0 Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	84.502093	0.000000	84.502093	84.502093	84.502093	84.502093	0.000000	0.000000	84.502093	0.000000	0.000000	0.999374	0.000626	
943800000	-14.795759	908	1	6	'Z Z Z 0 Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	19.768836	0.000000	19.768836	19.768836	19.768836	19.768836	0.000000	0.000000	19.768836	0.000000	0.000000	0.997811	0.002189	
943850000	-12.938325	567	1	4	'Z 0 Z 0 0 0 0 0 0 Z Z 0 	0.000000	52.126087	0.000000	52.126087	52.126087	52.126087	52.126087	52.126087	52.126087	0.000000	0.000000	52.126087	0.000036	0.000078	0.998075	0.001811	
943900000	-12.990990	997	1	5	'Z Z Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	58.490166	58.490166	58.490166	58.490166	58.490166	58.490166	0.000000	0.000000	58.490166	0.000000	0.000184	0.993358	0.006458	
943950000	-14.821115	560	1	4	'0 Z 0 Z 0 0 0 0 0 Z Z 0 	21.509404	0.000000	21.509404	0.000000	21.509404	21.509404	21.509404	21.509404	21.509404	0.000000	0.000000	21.509404	0.000000	0.000007	0.999757	0.000236	
944000000	-14.727417	420	1	5	'Z 0 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	38.129764	38.129764	0.000000	38.129764	0.000000	38.129764	38.129764	38.129764	0.000000	0.000000	38.129764	0.000094	0.000005	0.997932	0.001970	
944050000	-12.945172	268	1	6	'Z Z Z 0 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	46.536062	46.536062	0.000000	46.536062	46.536062	46.536062	0.000000	0.000000	46.536062	0.000000	0.000008	0.998451	0.001541	
944100000	-15.920459	5	1	3	'Z 0 0 Z 0 0 0 0 0 Z 0 0 	0.000000	15.196255	15.196255	0.000000	15.196255	15.196255	15.196255	15.196255	15.196255	0.000000	15.196255	15.196255	0.000367	0.000013	0.997965	0.001654	
944150000	-15.189663	223	1	5	'Z Z 0 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000000	19.253728	19.253728	0.000000	0.000000	19.253728	19.253728	19.253728	19.253728	0.000000	19.253728	0.000000	0.000000	0.999512	0.000488	
944200000	-13.206457	675	1	2	'0 0 0 0 0 0 0 0 0 Z Z 0 	62.615482	62.615482	62.615482	62.615482	62.615482	62.615482	62.615482	62.615482	62.615482	0.000000	0.000000	62.615482	0.000252	0.000124	0.993888	0.005736	
944250000	-13.055129	12	1	5	'0 Z Z Z Z 0 0 0 0 Z 0 0 	50.613995	0.000000	0.000000	0.000000	0.000000	50.613995	50.613995	50.613995	50.613995	0.000000	50.613995	50.613995	0.000000	0.000000	0.999185	0.000815	
944300000	-14.668372	41	1	5	'Z 0 Z Z 0 Z 0 0 0 Z 0 0 	0.000000	27.891912	0.000000	0.000000	27.891912	0.000000	27.891912	27.891912	27.891912	0.000000	27.891912	27.891912	0.000003	0.000003	0.997089	0.002905	
944350000	-11.999992	929	1	3	'0 0 0 Z 0 0 0 0 0 Z Z 0 	64.074807	64.074807	64.074807	0.000000	64.074807	64.074807	64.074807	64.074807	64.074807	0.000000	0.000000	64.074807	0.000185	0.000087	0.997910	0.001819	
944400000	-13.244095	480	1	4	'Z Z 0 Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	60.614440	0.000000	60.614440	60.614440	60.614440	60.614440	60.614440	60.614440	0.000000	60.614440	0.000000	0.000138	0.995881	0.003982	
944450000	-16.846791	746	1	7	'Z Z Z Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	10.520633	10.520633	10.520633	10.520633	0.000000	0.000000	10.520633	0.000000	0.000000	0.998967	0.001033	
944500000	-14.164437	691	1	5	'Z 0 Z 0 Z Z 0 0 0 0 Z 0 	0.000000	41.241919	0.000000	41.241919	0.000000	0.000000	41.241919	41.241919	41.241919	41.241919	0.000000	41.241919	0.000025	0.000000	0.999317	0.000658	
944550000	-16.824603	115	1	3	'0 0 Z Z 0 Z 0 0 0 0 0 0 	16.040935	16.040935	0.000000	0.000000	16.040935	0.000000	16.040935	16.040935	16.040935	16.040935	16.040935	16.040935	0.000023	0.000023	0.999932	0.000023	
944600000	-12.860901	870	1	4	'0 Z Z 0 0 0 0 0 0 Z Z 0 	48.359282	0.000000	0.000000	48.359282	48.359282	48.359282	48.359282	48.359282	48.359282	0.000000	0.000000	48.359282	0.000000	0.000109	0.995346	0.004545	
944650000	-20.244094	235	1	2	'0 0 0 0 0 0 0 Z 0 0 Z 0 	29.563284	29.563284	29.563284	29.563284	29.563284	29.563284	29.563284	0.000000	29.563284	29.563284	0.000000	29.563284	0.000040	0.000022	0.998856	0.001083	
944700000	-13.811660	166	1	3	'0 0 0 Z Z 0 0 0 0 0 Z 0 	33.304340	33.304340	33.304340	0.000000	0.000000	33.304340	33.304340	33.304340	33.304340	33.304340	0.000000	33.304340	0.000008	0.000000	0.999985	0.000008	
944750000	-16.042794	762	1	2	'Z 0 0 Z 0 0 0 0 0 0 0 0 	0.000000	16.765323	16.765323	0.000000	16.765323	16.765323	16.765323	16.765323	16.765323	16.765323	16.765323	16.765323	0.000053	0.000004	0.999404	0.000539	
944800000	-15.938629	422	1	5	'Z Z Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	18.138707	18.138707	18.138707	18.138707	18.138707	18.138707	0.000000	0.000000	18.138707	0.000000	0.000009	0.998857	0.001135	
944850000	-14.318838	111	1	7	'Z Z Z Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	44.400927	44.400927	44.400927	44.400927	0.000000	0.000000	44.400927	0.000000	0.000000	0.998359	0.001641	
944900000	-15.596996	645	1	5	'Z Z 0 Z 0 0 0 0 0 Z Z 0 	0.000000	0.000000	19.145968	0.000000	19.145968	19.145968	19.145968	19.145968	19.145968	0.000000	0.000000	19.145968	0.000000	0.000000	0.999999	0.000001	
944950000	-13.849825	534	1	5	'0 Z 0 Z Z 0 0 0 0 Z 0 Z 	32.731855	0.000000	32.731855	0.000000	0.000000	32.731855	32.731855	32.731855	32.731855	0.000000	32.731855	0.000000	0.000000	0.000000	1.000000	0.000000	
945000000	-12.885067	235	1	4	'0 Z 0 0 0 0 0 0 0 Z Z Z 	60.896572	0.000000	60.896572	60.896572	60.896572	60.896572	60.896572	60.896572	60.896572	0.000000	0.000000	0.000000	0.000000	0.000078	0.999922	0.000000	
945050000	-16.068118	133	1	5	'0 0 Z Z 0 Z 0 0 0 0 Z Z 	9.785019	9.785019	0.000000	0.000000	9.785019	0.000000	9.785019	9.785019	9.785019	9.785019	0.000000	0.000000	0.000002	0.000002	0.999997	0.000000	
945100000	-14.959836	553	1	3	'0 0 0 Z 0 Z 0 0 0 0 Z 0 	34.574607	34.574607	34.574607	0.000000	34.574607	0.000000	34.574607	34.574607	34.574607	34.574607	0.000000	34.574607	0.000061	0.000012	0.997786	0.002141	
945150000	-15.436853	746	1	6	'Z Z Z Z Z 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	17.717098	17.717098	17.717098	17.717098	17.717098	0.000000	17.717098	0.000000	0.000000	0.998233	0.001767	
945200000	-13.715325	544	1	5	'Z Z Z 0 Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	29.895845	0.000000	29.895845	29.895845	29.895845	29.895845	0.000000	29.895845	29.895845	0.000000	0.000000	0.999895	0.000105	
945250000	-17.989807	509	1	3	'Z Z 0 0 Z 0 0 0 0 0 0 0 	0.000000	0.000000	6.606976	6.606976	0.000000	6.606976	6.606976	6.606976	6.606976	6.606976	6.606976	6.606976	0.000000	0.000000	0.999550	0.000450	
945300000	-14.558024	118	1	3	'0 Z 0 Z 0 Z 0 0 0 0 0 0 	24.641099	0.000000	24.641099	0.000000	24.641099	0.000000	24.641099	24.641099	24.641099	24.641099	24.641099	24.641099	0.000000	0.000002	0.999996	0.000002	
945350000	-17.243572	198	1	3	'0 Z 0 0 0 Z 0 0 0 0 Z 0 	10.220464	0.000000	10.220464	10.220464	10.220464	0.000000	10.220464	10.220464	10.220464	10.220464	0.000000	10.220464	0.000000	0.000001	0.999733	0.000266	
945400000	-12.540498	15	1	3	'0 0 0 0 0 0 0 0 0 Z Z Z 	75.259877	75.259877	75.259877	75.259877	75.259877	75.259877	75.259877	75.259877	75.259877	0.000000	0.000000	0.000000	0.000383	0.000383	0.999234	0.000000	
945450000	-15.026888	809	1	3	'Z 0 Z Z 0 0 0 0 0 0 0 0 	0.000000	26.077139	0.000000	0.000000	26.077139	26.077139	26.077139	26.077139	26.077139	26.077139	26.077139	26.077139	0.000004	0.000012	0.998540	0.001445	
945500000	-15.529846	549	1	7	'Z Z Z Z Z Z 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.332549	20.332549	20.332549	20.332549	20.332549	0.000000	0.000000	0.000000	1.000000	0.000000	
945550000	-19.708086	306	1	3	'0 0 0 Z 0 Z 0 0 0 0 0 Z 	3.864246	3.864246	3.864246	0.000000	3.864246	0.000000	3.864246	3.864246	3.864246	3.864246	3.864246	0.000000	0.000002	0.000000	0.999997	0.000000	
945600000	-12.629138	337	1	5	'0 Z Z Z 0 Z 0 0 0 Z 0 0 	52.230899	0.000000	0.000000	0.000000	52.230899	0.000000	52.230899	52.230899	52.230899	0.000000	52.230899	52.230899	0.000000	0.000012	0.996562	0.003426	
945650000	-16.767585	533	1	7	'Z 0 Z 0 Z Z 0 0 0 Z Z Z 	0.000000	12.967847	0.000000	12.967847	0.000000	0.000000	12.967847	12.967847	12.967847	0.000000	0.000000	0.000000	0.000001	0.000000	0.999999	0.000000	
945700000	-14.244946	741	1	2	'0 0 Z 0 0 Z 0 0 0 0 0 0 	38.344057	38.344057	0.000000	38.344057	38.344057	0.000000	38.344057	38.344057	38.344057	38.344057	38.344057	38.344057	0.000000	0.000000	0.999998	0.000001	
945750000	-14.776778	173	1	4	'Z 0 Z Z 0 0 0 0 0 0 Z 0 	0.000000	23.280738	0.000000	0.000000	23.280738	23.280738	23.280738	23.280738	23.280738	23.280738	0.000000	23.280738	0.000002	0.000008	0.999123	0.000867	
945800000	-16.208138	594	1	4	'0 Z 0 0 0 Z 0 0 0 Z 0 Z 	15.647965	0.000000	15.647965	15.647965	15.647965	0.000000	15.647965	15.647965	15.647965	0.000000	15.647965	0.000000	0.000000	0.000002	0.999998	0.000000	
945850000	-14.267213	892	1	4	'Z Z Z 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	26.013945	26.013945	26.013945	26.013945	26.013945	26.013945	26.013945	26.013945	0.000000	0.000000	0.000001	0.999999	0.000000	
945900000	-14.598697	452	1	5	'0 Z 0 Z Z Z 0 0 0 0 0 Z 	22.602633	0.000000	22.602633	0.000000	0.000000	0.000000	22.602633	22.602633	22.602633	22.602633	22.602633	0.000000	0.000000	0.000000	1.000000	0.000000	
945950000	-17.719196	732	1	6	'Z Z 0 Z Z 0 0 0 0 0 Z Z 	0.000000	0.000000	7.740500	0.000000	0.000000	7.740500	7.740500	7.740500	7.740500	7.740500	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
946000000	-14.095061	773	1	2	'0 Z Z 0 0 0 0 0 0 0 0 0 	39.914092	0.000000	0.000000	39.914092	39.914092	39.914092	39.914092	39.914092	39.914092	39.914092	39.914092	39.914092	0.000000	0.000032	0.997923	0.002045	
946050000	-14.406713	66	1	4	'0 0 0 Z Z Z 0 0 0 Z 0 0 	32.803093	32.803093	32.803093	0.000000	0.000000	0.000000	32.803093	32.803093	32.803093	0.000000	32.803093	32.803093	0.000089	0.000000	0.998528	0.001383	
946100000	-12.073985	555	1	6	'0 Z Z Z Z 0 0 0 0 Z 0 Z 	81.801309	0.000000	0.000000	0.000000	0.000000	81.801309	81.801309	81.801309	81.801309	0.000000	81.801309	0.000000	0.000000	0.000000	1.000000	0.000000	
946150000	-12.937678	485	1	6	'Z Z Z 0 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	47.445601	47.445601	0.000000	47.445601	47.445601	47.445601	47.445601	0.000000	0.000000	0.000000	0.000023	0.999977	0.000000	
946200000	-20.382599	308	1	4	'0 0 0 Z 0 0 0 0 Z Z Z 0 	20.141602	20.141602	20.141602	0.000000	20.141602	20.141602	20.141602	20.141602	0.000000	0.000000	0.000000	20.141602	0.002119	0.000816	0.900198	0.096868	
946250000	-15.339173	149	1	4	'Z Z Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	21.933472	21.933472	21.933472	21.933472	21.933472	21.933472	21.933472	0.000000	21.933472	0.000000	0.000019	0.997504	0.002477	
946300000	-14.229474	217	1	5	'Z Z 0 Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	35.082957	0.000000	35.082957	35.082957	35.082957	35.082957	35.082957	0.000000	35.082957	0.000000	0.000000	0.000023	0.999977	0.000000	
946350000	-15.029868	273	1	6	'Z Z 0 0 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	29.618950	29.618950	29.618950	0.000000	29.618950	29.618950	29.618950	0.000000	0.000000	0.000000	0.000000	0.000009	0.999991	0.000000	
946400000	-14.083108	132	1	4	'0 0 0 Z Z Z 0 0 0 0 Z 0 	46.390990	46.390990	46.390990	0.000000	0.000000	0.000000	46.390990	46.390990	46.390990	46.390990	0.000000	46.390990	0.000747	0.000000	0.994934	0.004319	
946450000	-16.553056	686	1	3	'0 0 Z 0 Z 0 0 0 0 Z 0 0 	14.234177	14.234177	0.000000	14.234177	0.000000	14.234177	14.234177	14.234177	14.234177	0.000000	14.234177	14.234177	0.000001	0.000000	0.997700	0.002298	
946500000	-15.553434	833	2	3	'Z 1 0 1 Z 1 1 0 1 Z 1 1 	0.000000	22.407648	11.430067	22.407648	0.000000	22.407648	22.407648	11.430067	22.407648	0.000000	22.407648	22.407648	0.000020	0.000000	0.998906	0.001075	
946550000	-15.254302	678	1	4	'Z 0 Z 0 0 0 0 0 0 Z 0 Z 	0.000000	22.834096	0.000000	22.834096	22.834096	22.834096	22.834096	22.834096	22.834096	0.000000	22.834096	0.000000	0.000003	0.000005	0.999992	0.000000	
946600000	-13.738141	528	1	5	'Z 0 Z Z 0 0 0 0 0 Z Z 0 	0.000000	36.775255	0.000000	0.000000	36.775255	36.775255	36.775255	36.775255	36.775255	0.000000	0.000000	36.775255	0.000020	0.000045	0.998243	0.001692	
946650000	-14.325216	941	1	3	'0 Z 0 0 Z Z 0 0 0 0 0 0 	26.949254	0.000000	26.949254	26.949254	0.000000	0.000000	26.949254	26.949254	26.949254	26.949254	26.949254	26.949254	0.000000	0.000000	0.999069	0.000931	
946700000	-14.163510	203	1	4	'Z Z 0 Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	27.792512	0.000000	27.792512	27.792512	27.792512	27.792512	27.792512	27.792512	0.000000	27.792512	0.000000	0.000001	0.999975	0.000025	
946750000	-14.683777	423	1	5	'Z 0 0 0 0 Z 0 0 0 Z Z Z 	0.000000	23.729476	23.729476	23.729476	23.729476	0.000000	23.729476	23.729476	23.729476	0.000000	0.000000	0.000000	0.000034	0.000005	0.999962	0.000000	
946800000	-13.975260	192	1	5	'Z Z Z Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	28.481264	0.000000	28.481264	28.481264	28.481264	28.481264	28.481264	28.481264	0.000000	0.000070	0.999860	0.000069	
946850000	-13.881720	186	1	3	'Z 0 0 Z Z 0 0 0 0 0 0 0 	0.000000	32.944805	32.944805	0.000000	0.000000	32.944805	32.944805	32.944805	32.944805	32.944805	32.944805	32.944805	0.000288	0.000000	0.998537	0.001174	
946900000	-14.812952	77	1	1	'0 0 0 0 0 0 0 0 0 Z 0 0 	27.530015	27.530015	27.530015	27.530015	27.530015	27.530015	27.530015	27.530015	27.530015	0.000000	27.530015	27.530015	0.000013	0.000008	0.999395	0.000583	
946950000	-13.644684	712	1	3	'Z Z 0 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	55.437021	55.437021	55.437021	0.000000	55.437021	55.437021	55.437021	55.437021	55.437021	55.437021	0.000000	0.000035	0.994473	0.005492	
947000000	-13.665668	259	1	4	'Z 0 0 0 0 Z 0 0 0 0 Z Z 	0.000000	37.793174	37.793174	37.793174	37.793174	0.000000	37.793174	37.793174	37.793174	37.793174	0.000000	0.000000	0.000153	0.000012	0.999835	0.000000	
947050000	-14.988270	279	1	3	'Z 0 Z 0 0 0 0 0 0 Z 0 0 	0.000000	18.428634	0.000000	18.428634	18.428634	18.428634	18.428634	18.428634	18.428634	0.000000	18.428634	18.428634	0.000004	0.000009	0.999313	0.000673	
947100000	-13.922252	226	1	5	'0 Z Z 0 0 Z 0 0 0 Z Z 0 	28.973103	0.000000	0.000000	28.973103	28.973103	0.000000	28.973103	28.973103	28.973103	0.000000	0.000000	28.973103	0.000000	0.000005	0.997969	0.002025	
947150000	-14.967002	870	1	5	'Z Z Z 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	20.144757	20.144757	20.144757	20.144757	20.144757	20.144757	0.000000	0.000000	20.144757	0.000000	0.000018	0.998108	0.001874	
947200000	-14.311996	877	1	1	'0 0 0 0 0 0 0 0 0 0 Z 0 	38.175321	38.175321	38.175321	38.175321	38.175321	38.175321	38.175321	38.175321	38.175321	38.175321	0.000000	38.175321	0.000067	0.000034	0.998564	0.001335	
947250000	-17.482189	172	1	4	'Z 0 Z Z 0 Z 0 0 0 0 0 0 	0.000000	8.075758	0.000000	0.000000	8.075758	0.000000	8.075758	8.075758	8.075758	8.075758	8.075758	8.075758	0.000001	0.000001	0.999900	0.000098	
947300000	-14.783363	858	1	2	'0 0 0 0 Z 0 0 0 0 0 0 Z 	26.844914	26.844914	26.844914	26.844914	0.000000	26.844914	26.844914	26.844914	26.844914	26.844914	26.844914	0.000000	0.000014	0.000000	0.999986	0.000000	
947350000	-14.162066	361	2	6	'0 Z Z 0 Z 1 0 0 1 Z Z Z 	31.690068	0.000000	0.000000	31.690068	0.000000	38.341405	31.690068	31.690068	38.341405	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
947400000	-14.534023	799	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	34.767663	34.767663	34.767663	34.767663	34.767663	34.767663	34.767663	34.767663	34.767663	0.000000	0.000000	0.000043	0.000042	0.999915	0.000000	
947450000	-17.206854	999	1	5	'0 Z 0 Z Z 0 0 0 0 Z 0 Z 	12.458107	0.000000	12.458107	0.000000	0.000000	12.458107	12.458107	12.458107	12.458107	0.000000	12.458107	0.000000	0.000000	0.000000	1.000000	0.000000	
947500000	-15.049353	650	1	6	'0 Z Z Z 0 Z 0 0 0 Z Z 0 	26.765683	0.000000	0.000000	0.000000	26.765683	0.000000	26.765683	26.765683	26.765683	0.000000	0.000000	26.765683	0.000000	0.000003	0.997995	0.002002	
947550000	-17.566687	119	1	6	'Z 0 0 Z Z Z 0 0 0 Z Z 0 	0.000000	9.876640	9.876640	0.000000	0.000000	0.000000	9.876640	9.876640	9.876640	0.000000	0.000000	9.876640	0.000000	0.000000	1.000000	0.000000	
947600000	-14.593099	272	1	6	'0 Z Z 0 Z 0 0 0 0 Z Z Z 	26.010152	0.000000	0.000000	26.010152	0.000000	26.010152	26.010152	26.010152	26.010152	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
947650000	-14.235131	913	1	3	'0 0 Z Z 0 Z 0 0 0 0 0 0 	46.510056	46.510056	0.000000	0.000000	46.510056	0.000000	46.510056	46.510056	46.510056	46.510056	46.510056	46.510056	0.000021	0.000020	0.990223	0.009736	
947700000	-15.460129	464	1	5	'0 Z Z Z Z 0 0 0 0 0 0 Z 	17.472412	0.000000	0.000000	0.000000	0.000000	17.472412	17.472412	17.472412	17.472412	17.472412	17.472412	0.000000	0.000000	0.000000	1.000000	0.000000	
947750000	-15.007191	499	1	4	'0 Z 0 0 Z Z 0 0 0 0 Z 0 	27.000288	0.000000	27.000288	27.000288	0.000000	0.000000	27.000288	27.000288	27.000288	27.000288	0.000000	27.000288	0.000000	0.000000	0.999997	0.000003	
947800000	-13.082816	468	1	4	'Z 0 0 Z 0 0 0 0 0 Z Z 0 	0.000000	50.649448	50.649448	0.000000	50.649448	50.649448	50.649448	50.649448	50.649448	0.000000	0.000000	50.649448	0.000065	0.000029	0.999371	0.000534	
947850000	-15.426602	408	1	5	'Z 0 Z 0 Z Z 0 0 0 0 Z 0 	0.000000	23.991868	0.000000	23.991868	0.000000	0.000000	23.991868	23.991868	23.991868	23.991868	0.000000	23.991868	0.000004	0.000000	0.998579	0.001418	
947900000	-18.681605	120	1	6	'Z Z Z 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	6.217276	0.000000	0.000000	6.217276	6.217276	6.217276	6.217276	0.000000	6.217276	0.000000	0.000000	0.999668	0.000332	
947950000	-14.543444	895	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	21.288800	21.288800	21.288800	21.288800	21.288800	21.288800	0.000000	21.288800	0.000000	0.000007	0.999345	0.000648	
948000000	-15.701747	936	1	4	'0 0 Z Z 0 Z 0 0 0 Z 0 0 	19.308990	19.308990	0.000000	0.000000	19.308990	0.000000	19.308990	19.308990	19.308990	0.000000	19.308990	19.308990	0.000002	0.000002	0.999284	0.000712	
948050000	-14.780024	913	1	2	'0 0 Z 0 0 0 0 0 0 Z 0 0 	35.607244	35.607244	0.000000	35.607244	35.607244	35.607244	35.607244	35.607244	35.607244	0.000000	35.607244	35.607244	0.000012	0.000061	0.992893	0.007033	
948100000	-14.570618	63	1	3	'0 Z Z Z 0 0 0 0 0 0 0 0 	31.208557	0.000000	0.000000	0.000000	31.208557	31.208557	31.208557	31.208557	31.208557	31.208557	31.208557	31.208557	0.000000	0.000034	0.998301	0.001666	
948150000	-17.605890	371	1	4	'0 Z 0 Z 0 Z 0 0 0 Z 0 0 	10.268389	0.000000	10.268389	0.000000	10.268389	0.000000	10.268389	10.268389	10.268389	0.000000	10.268389	10.268389	0.000000	0.000001	0.997980	0.002019	
948200000	-16.066442	171	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	17.393290	17.393290	17.393290	17.393290	17.393290	17.393290	17.393290	17.393290	0.000000	0.000000	0.000000	0.000003	0.000003	0.999995	0.000000	
948250000	-14.792537	224	1	6	'0 Z Z Z 0 Z 0 0 0 Z 0 Z 	29.035113	0.000000	0.000000	0.000000	29.035113	0.000000	29.035113	29.035113	29.035113	0.000000	29.035113	0.000000	0.000000	0.000002	0.999998	0.000000	
948300000	-14.211191	877	1	6	'Z 0 0 0 Z Z 0 0 0 Z Z Z 	0.000000	38.353328	38.353328	38.353328	0.000000	0.000000	38.353328	38.353328	38.353328	0.000000	0.000000	0.000000	0.000061	0.000000	0.999939	0.000000	
948350000	-15.335421	281	1	4	'0 Z 0 0 Z 0 0 0 0 0 Z Z 	23.677394	0.000000	23.677394	23.677394	0.000000	23.677394	23.677394	23.677394	23.677394	23.677394	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
948400000	-13.116904	698	1	3	'0 Z Z 0 0 0 0 0 0 0 0 Z 	57.329742	0.000000	0.000000	57.329742	57.329742	57.329742	57.329742	57.329742	57.329742	57.329742	57.329742	0.000000	0.000000	0.000028	0.999972	0.000000	
948450000	-17.183374	84	1	5	'Z Z Z Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	12.266044	12.266044	12.266044	12.266044	12.266044	0.000000	12.266044	12.266044	0.000000	0.000003	0.999305	0.000692	
948500000	-15.460267	719	1	6	'0 0 Z Z 0 Z 0 0 0 Z Z Z 	17.458887	17.458887	0.000000	0.000000	17.458887	0.000000	17.458887	17.458887	17.458887	0.000000	0.000000	0.000000	0.000006	0.000006	0.999989	0.000000	
948550000	-14.338765	187	1	6	'Z Z 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	28.850498	0.000000	28.850498	0.000000	28.850498	28.850498	28.850498	0.000000	0.000000	28.850498	0.000000	0.000015	0.998952	0.001033	
948600000	-14.424004	925	1	3	'0 0 Z 0 0 0 0 0 0 Z 0 Z 	36.442874	36.442874	0.000000	36.442874	36.442874	36.442874	36.442874	36.442874	36.442874	0.000000	36.442874	0.000000	0.000019	0.000042	0.999939	0.000000	
948650000	-13.604848	1	1	4	'0 0 Z 0 0 Z 0 0 0 Z Z 0 	40.702788	40.702788	0.000000	40.702788	40.702788	0.000000	40.702788	40.702788	40.702788	0.000000	0.000000	40.702788	0.000001	0.000003	0.999994	0.000002	
948700000	-13.722028	14	2	5	'Z Z Z Z Z 0 0 0 0 1 1 1 	0.000000	0.000000	0.000000	0.000000	0.000000	40.249464	40.249464	40.249464	40.249464	3.913432	3.913432	3.913432	0.000000	0.000000	0.999987	0.000013	
948750000	-15.264253	922	1	5	'Z Z 0 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	19.830618	19.830618	0.000000	19.830618	19.830618	19.830618	19.830618	0.000000	19.830618	0.000000	0.000000	0.000000	1.000000	0.000000	
948800000	-14.575878	882	1	3	'0 0 0 Z Z 0 0 0 0 0 0 Z 	31.201660	31.201660	31.201660	0.000000	0.000000	31.201660	31.201660	31.201660	31.201660	31.201660	31.201660	0.000000	0.000029	0.000000	0.999971	0.000000	
948850000	-13.825893	719	1	3	'Z 0 0 Z 0 0 0 0 0 Z 0 0 	0.000000	34.273313	34.273313	0.000000	34.273313	34.273313	34.273313	34.273313	34.273313	0.000000	34.273313	34.273313	0.000091	0.000028	0.999457	0.000424	
948900000	-21.069250	999	1	6	'Z 0 Z Z 0 0 0 0 0 Z Z Z 	0.000000	3.268657	0.000000	0.000000	3.268657	3.268657	3.268657	3.268657	3.268657	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
