Options:
Model:                           MultiState
Tree File Name:                  data/bantu.bttrees
Data File Name:                  data/bantu.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/05-Sep-13_05.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2415039215
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/05-Sep-13_05.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     42
Base frequency (PI's):           None
Character Symbols:               1,2,4,5,6,7,8
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q18                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q25                          RJ MCMC
    q26                          RJ MCMC
    q27                          RJ MCMC
    q28                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q48                          RJ MCMC
    q51                          RJ MCMC
    q52                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q58                          RJ MCMC
    q61                          RJ MCMC
    q62                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q68                          RJ MCMC
    q71                          RJ MCMC
    q72                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
    q78                          RJ MCMC
    q81                          RJ MCMC
    q82                          RJ MCMC
    q84                          RJ MCMC
    q85                          RJ MCMC
    q86                          RJ MCMC
    q87                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     7
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q14	q15	q16	q17	q18	q21	q24	q25	q26	q27	q28	q41	q42	q45	q46	q47	q48	q51	q52	q54	q56	q57	q58	q61	q62	q64	q65	q67	q68	q71	q72	q74	q75	q76	q78	q81	q82	q84	q85	q86	q87	Root P(1)	Root P(2)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	Root P(8)	
847000	-78.615107	721	1	14	'Z 0 0 0 0 0 Z 0 0 0 Z 0 0 Z 0 0 0 0 Z Z 0 0 Z Z Z 0 0 0 0 Z 0 0 0 Z 0 0 Z Z Z 0 0 0 	0.000000	0.010742	0.010742	0.010742	0.010742	0.010742	0.000000	0.010742	0.010742	0.010742	0.000000	0.010742	0.010742	0.000000	0.010742	0.010742	0.010742	0.010742	0.000000	0.000000	0.010742	0.010742	0.000000	0.000000	0.000000	0.010742	0.010742	0.010742	0.010742	0.000000	0.010742	0.010742	0.010742	0.000000	0.010742	0.010742	0.000000	0.000000	0.000000	0.010742	0.010742	0.010742	0.133217	0.129271	0.150096	0.256644	0.123701	0.094840	0.112230	
848000	-79.362497	289	1	15	'Z 0 Z 0 0 Z Z 0 0 0 0 0 0 Z 0 0 0 0 Z Z 0 0 Z Z Z 0 0 0 0 Z 0 Z 0 0 0 0 Z Z Z 0 0 0 	0.000000	0.012286	0.000000	0.012286	0.012286	0.000000	0.000000	0.012286	0.012286	0.012286	0.012286	0.012286	0.012286	0.000000	0.012286	0.012286	0.012286	0.012286	0.000000	0.000000	0.012286	0.012286	0.000000	0.000000	0.000000	0.012286	0.012286	0.012286	0.012286	0.000000	0.012286	0.000000	0.012286	0.012286	0.012286	0.012286	0.000000	0.000000	0.000000	0.012286	0.012286	0.012286	0.070678	0.131723	0.157045	0.262126	0.131421	0.126182	0.120824	
849000	-81.581934	927	1	20	'0 0 0 Z Z Z 0 Z Z 0 Z Z 0 Z Z 0 0 0 Z Z 0 0 Z Z Z 0 Z 0 0 0 0 Z 0 Z 0 0 Z Z Z 0 0 0 	0.008752	0.008752	0.008752	0.000000	0.000000	0.000000	0.008752	0.000000	0.000000	0.008752	0.000000	0.000000	0.008752	0.000000	0.000000	0.008752	0.008752	0.008752	0.000000	0.000000	0.008752	0.008752	0.000000	0.000000	0.000000	0.008752	0.000000	0.008752	0.008752	0.008752	0.008752	0.000000	0.008752	0.000000	0.008752	0.008752	0.000000	0.000000	0.000000	0.008752	0.008752	0.008752	0.098059	0.010969	0.081484	0.559988	0.082992	0.050612	0.115897	
850000	-79.420329	181	1	22	'0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z 0 Z 0 Z Z Z 0 0 Z Z Z 0 Z Z 0 0 0 Z 0 Z 0 0 0 0 Z Z 0 0 	0.012407	0.012407	0.012407	0.000000	0.000000	0.000000	0.012407	0.000000	0.000000	0.000000	0.000000	0.000000	0.012407	0.000000	0.012407	0.000000	0.012407	0.000000	0.000000	0.000000	0.012407	0.012407	0.000000	0.000000	0.000000	0.012407	0.000000	0.000000	0.012407	0.012407	0.012407	0.000000	0.012407	0.000000	0.012407	0.012407	0.012407	0.012407	0.000000	0.000000	0.012407	0.012407	0.164929	0.014952	0.284312	0.436787	0.009648	0.064373	0.025000	
851000	-79.894473	334	1	20	'Z 0 0 0 Z 0 Z Z Z Z Z Z 0 Z Z Z 0 Z Z Z 0 0 Z Z Z 0 0 0 Z 0 Z 0 0 0 Z 0 0 0 0 0 0 0 	0.000000	0.008861	0.008861	0.008861	0.000000	0.008861	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008861	0.000000	0.000000	0.000000	0.008861	0.000000	0.000000	0.000000	0.008861	0.008861	0.000000	0.000000	0.000000	0.008861	0.008861	0.008861	0.000000	0.008861	0.000000	0.008861	0.008861	0.008861	0.000000	0.008861	0.008861	0.008861	0.008861	0.008861	0.008861	0.008861	0.183741	0.000000	0.081397	0.409393	0.118069	0.087416	0.119984	
852000	-78.329419	602	1	21	'Z 0 Z 0 0 Z Z 0 0 0 Z Z 0 Z Z Z Z 0 Z Z 0 0 Z Z 0 0 Z Z 0 Z 0 Z 0 Z Z 0 0 0 0 Z 0 0 	0.000000	0.011650	0.000000	0.011650	0.011650	0.000000	0.000000	0.011650	0.011650	0.011650	0.000000	0.000000	0.011650	0.000000	0.000000	0.000000	0.000000	0.011650	0.000000	0.000000	0.011650	0.011650	0.000000	0.000000	0.011650	0.011650	0.000000	0.000000	0.011650	0.000000	0.011650	0.000000	0.011650	0.000000	0.000000	0.011650	0.011650	0.011650	0.011650	0.000000	0.011650	0.011650	0.005933	0.221382	0.007519	0.688139	0.033738	0.006042	0.037248	
853000	-80.386157	967	1	17	'Z 0 0 Z 0 Z Z 0 Z 0 Z 0 0 Z 0 Z 0 0 Z Z 0 0 Z Z 0 0 0 Z 0 Z 0 0 0 0 Z 0 Z 0 0 Z 0 0 	0.000000	0.007637	0.007637	0.000000	0.007637	0.000000	0.000000	0.007637	0.000000	0.007637	0.000000	0.007637	0.007637	0.000000	0.007637	0.000000	0.007637	0.007637	0.000000	0.000000	0.007637	0.007637	0.000000	0.000000	0.007637	0.007637	0.007637	0.000000	0.007637	0.000000	0.007637	0.007637	0.007637	0.007637	0.000000	0.007637	0.000000	0.007637	0.007637	0.000000	0.007637	0.007637	0.113804	0.035461	0.240879	0.406706	0.050754	0.103571	0.048824	
854000	-80.056718	142	1	21	'Z 0 0 Z 0 Z Z Z Z 0 0 0 0 Z Z Z Z 0 Z Z 0 0 Z Z 0 0 0 Z 0 Z 0 Z 0 0 Z 0 Z Z 0 Z 0 0 	0.000000	0.009120	0.009120	0.000000	0.009120	0.000000	0.000000	0.000000	0.000000	0.009120	0.009120	0.009120	0.009120	0.000000	0.000000	0.000000	0.000000	0.009120	0.000000	0.000000	0.009120	0.009120	0.000000	0.000000	0.009120	0.009120	0.009120	0.000000	0.009120	0.000000	0.009120	0.000000	0.009120	0.009120	0.000000	0.009120	0.000000	0.000000	0.009120	0.000000	0.009120	0.009120	0.176918	0.024410	0.057222	0.494567	0.051635	0.157496	0.037751	
855000	-81.195115	519	1	19	'Z 0 0 Z 0 Z Z Z 0 0 0 0 0 Z Z Z 0 Z Z Z 0 0 Z Z 0 0 0 Z 0 Z 0 Z 0 0 Z 0 Z 0 0 Z 0 0 	0.000000	0.018524	0.018524	0.000000	0.018524	0.000000	0.000000	0.000000	0.018524	0.018524	0.018524	0.018524	0.018524	0.000000	0.000000	0.000000	0.018524	0.000000	0.000000	0.000000	0.018524	0.018524	0.000000	0.000000	0.018524	0.018524	0.018524	0.000000	0.018524	0.000000	0.018524	0.000000	0.018524	0.018524	0.000000	0.018524	0.000000	0.018524	0.018524	0.000000	0.018524	0.018524	0.154690	0.147133	0.097439	0.243378	0.111396	0.146182	0.099781	
856000	-77.888637	601	1	18	'Z 0 0 0 0 Z 0 0 0 0 0 Z 0 Z Z Z Z Z Z Z 0 0 Z Z 0 0 0 Z 0 0 0 Z Z 0 0 Z 0 0 0 Z Z 0 	0.000000	0.009668	0.009668	0.009668	0.009668	0.000000	0.009668	0.009668	0.009668	0.009668	0.009668	0.000000	0.009668	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009668	0.009668	0.000000	0.000000	0.009668	0.009668	0.009668	0.000000	0.009668	0.009668	0.009668	0.000000	0.000000	0.009668	0.009668	0.000000	0.009668	0.009668	0.009668	0.000000	0.000000	0.009668	0.138957	0.134860	0.054023	0.423046	0.069090	0.110975	0.069049	
857000	-78.955974	645	1	21	'0 Z 0 0 0 Z Z 0 Z 0 0 Z 0 Z Z Z Z Z Z Z 0 0 Z Z 0 0 0 Z 0 0 0 Z Z 0 Z Z 0 0 0 Z Z 0 	0.010438	0.000000	0.010438	0.010438	0.010438	0.000000	0.000000	0.010438	0.000000	0.010438	0.010438	0.000000	0.010438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010438	0.010438	0.000000	0.000000	0.010438	0.010438	0.010438	0.000000	0.010438	0.010438	0.010438	0.000000	0.000000	0.010438	0.000000	0.000000	0.010438	0.010438	0.010438	0.000000	0.000000	0.010438	0.109321	0.031079	0.049765	0.624581	0.044354	0.096836	0.044063	
858000	-79.431357	741	1	24	'Z Z 0 0 0 Z Z 0 Z Z Z Z 0 Z Z Z Z Z Z Z 0 0 Z Z 0 0 0 Z 0 0 0 Z Z 0 Z 0 Z 0 0 Z Z 0 	0.000000	0.000000	0.008167	0.008167	0.008167	0.000000	0.000000	0.008167	0.000000	0.000000	0.000000	0.000000	0.008167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008167	0.008167	0.000000	0.000000	0.008167	0.008167	0.008167	0.000000	0.008167	0.008167	0.008167	0.000000	0.000000	0.008167	0.000000	0.008167	0.000000	0.008167	0.008167	0.000000	0.000000	0.008167	0.085196	0.002537	0.049168	0.719371	0.034929	0.087384	0.021415	
859000	-83.642776	485	1	23	'0 Z Z 0 0 0 0 Z Z Z 0 0 0 Z Z Z Z Z Z Z 0 0 Z Z 0 Z 0 0 0 0 0 Z Z Z 0 0 Z 0 Z Z Z Z 	0.007318	0.000000	0.000000	0.007318	0.007318	0.007318	0.007318	0.000000	0.000000	0.000000	0.007318	0.007318	0.007318	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007318	0.007318	0.000000	0.000000	0.007318	0.000000	0.007318	0.007318	0.007318	0.007318	0.007318	0.000000	0.000000	0.000000	0.007318	0.007318	0.000000	0.007318	0.000000	0.000000	0.000000	0.000000	0.002544	0.000096	0.002703	0.878038	0.113665	0.002953	0.000001	
860000	-78.137460	863	1	23	'Z Z Z 0 0 0 Z Z Z 0 Z 0 0 Z Z Z Z Z Z Z 0 0 Z Z 0 0 0 0 0 0 0 Z Z 0 0 0 0 Z Z Z Z Z 	0.000000	0.000000	0.000000	0.010747	0.010747	0.010747	0.000000	0.000000	0.000000	0.010747	0.000000	0.010747	0.010747	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010747	0.010747	0.000000	0.000000	0.010747	0.010747	0.010747	0.010747	0.010747	0.010747	0.010747	0.000000	0.000000	0.010747	0.010747	0.010747	0.010747	0.000000	0.000000	0.000000	0.000000	0.000000	0.020143	0.009085	0.017687	0.748967	0.108706	0.094517	0.000895	
861000	-78.661337	663	1	25	'Z Z Z Z 0 0 0 0 Z 0 0 0 0 Z Z Z Z Z Z Z 0 0 Z Z Z 0 Z 0 0 Z 0 Z Z Z 0 0 0 Z Z Z Z Z 	0.000000	0.000000	0.000000	0.000000	0.010019	0.010019	0.010019	0.010019	0.000000	0.010019	0.010019	0.010019	0.010019	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010019	0.010019	0.000000	0.000000	0.000000	0.010019	0.000000	0.010019	0.010019	0.000000	0.010019	0.000000	0.000000	0.000000	0.010019	0.010019	0.010019	0.000000	0.000000	0.000000	0.000000	0.000000	0.000032	0.016992	0.000295	0.872622	0.107562	0.002497	0.000000	
862000	-78.818983	476	1	22	'Z Z 0 0 0 0 Z 0 Z 0 Z 0 0 Z Z Z Z Z Z Z 0 0 Z Z 0 0 0 0 0 Z 0 Z Z Z Z 0 0 Z 0 Z 0 Z 	0.000000	0.000000	0.012213	0.012213	0.012213	0.012213	0.000000	0.012213	0.000000	0.012213	0.000000	0.012213	0.012213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012213	0.012213	0.000000	0.000000	0.012213	0.012213	0.012213	0.012213	0.012213	0.000000	0.012213	0.000000	0.000000	0.000000	0.000000	0.012213	0.012213	0.000000	0.012213	0.000000	0.012213	0.000000	0.134917	0.050572	0.074074	0.493411	0.143502	0.027069	0.076455	
863000	-81.345743	895	1	25	'Z 0 0 Z Z Z Z 0 Z 0 Z 0 0 Z Z Z Z Z Z Z 0 0 Z Z 0 0 Z 0 0 Z Z 0 Z Z Z 0 0 0 0 Z Z Z 	0.000000	0.015463	0.015463	0.000000	0.000000	0.000000	0.000000	0.015463	0.000000	0.015463	0.000000	0.015463	0.015463	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015463	0.015463	0.000000	0.000000	0.015463	0.015463	0.000000	0.015463	0.015463	0.000000	0.000000	0.015463	0.000000	0.000000	0.000000	0.015463	0.015463	0.015463	0.015463	0.000000	0.000000	0.000000	0.178115	0.060243	0.045075	0.488349	0.167066	0.012645	0.048507	
864000	-78.214216	568	1	23	'Z 0 0 Z 0 Z Z Z Z 0 Z 0 0 Z 0 Z Z Z Z Z 0 0 Z Z Z 0 Z 0 0 Z 0 Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	0.011392	0.011392	0.000000	0.011392	0.000000	0.000000	0.000000	0.000000	0.011392	0.000000	0.011392	0.011392	0.000000	0.011392	0.000000	0.000000	0.000000	0.000000	0.000000	0.011392	0.011392	0.000000	0.000000	0.000000	0.011392	0.000000	0.011392	0.011392	0.000000	0.011392	0.000000	0.000000	0.000000	0.011392	0.011392	0.011392	0.011392	0.011392	0.011392	0.000000	0.000000	0.141521	0.033849	0.230529	0.288735	0.063581	0.060648	0.181136	
865000	-83.466572	658	1	24	'Z 0 0 Z 0 Z Z Z 0 0 Z Z 0 Z 0 Z Z Z Z Z 0 0 Z Z 0 0 Z 0 0 Z Z 0 Z Z 0 Z 0 Z 0 0 Z Z 	0.000000	0.008923	0.008923	0.000000	0.008923	0.000000	0.000000	0.000000	0.008923	0.008923	0.000000	0.000000	0.008923	0.000000	0.008923	0.000000	0.000000	0.000000	0.000000	0.000000	0.008923	0.008923	0.000000	0.000000	0.008923	0.008923	0.000000	0.008923	0.008923	0.000000	0.000000	0.008923	0.000000	0.000000	0.008923	0.000000	0.008923	0.000000	0.008923	0.008923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
866000	-82.283023	424	1	21	'Z 0 Z Z 0 Z Z Z 0 0 Z Z 0 0 0 Z Z Z 0 Z 0 0 Z 0 0 0 Z 0 0 0 Z Z Z 0 0 Z Z 0 Z 0 0 Z 	0.000000	0.006019	0.000000	0.000000	0.006019	0.000000	0.000000	0.000000	0.006019	0.006019	0.000000	0.000000	0.006019	0.006019	0.006019	0.000000	0.000000	0.000000	0.006019	0.000000	0.006019	0.006019	0.000000	0.006019	0.006019	0.006019	0.000000	0.006019	0.006019	0.006019	0.000000	0.000000	0.000000	0.006019	0.006019	0.000000	0.000000	0.006019	0.000000	0.006019	0.006019	0.000000	0.017372	0.022942	0.294372	0.574472	0.037120	0.022942	0.030780	
867000	-81.964554	874	1	21	'Z Z Z Z Z Z Z 0 Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 0 Z Z Z 0 0 0 0 0 0 Z 0 0 Z Z 0 Z 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006004	0.000000	0.006004	0.006004	0.006004	0.006004	0.000000	0.006004	0.000000	0.000000	0.000000	0.006004	0.000000	0.006004	0.006004	0.000000	0.000000	0.000000	0.006004	0.006004	0.006004	0.006004	0.006004	0.006004	0.000000	0.006004	0.006004	0.000000	0.000000	0.006004	0.000000	0.006004	0.006004	0.006004	0.000000	0.000000	0.072488	0.148532	0.328642	0.194335	0.046545	0.209458	
868000	-77.847954	578	1	23	'Z 0 Z Z 0 0 Z Z Z 0 0 Z 0 Z Z Z Z Z 0 Z 0 0 Z Z 0 0 0 0 Z 0 Z Z Z 0 Z Z 0 Z 0 0 0 Z 	0.000000	0.007162	0.000000	0.000000	0.007162	0.007162	0.000000	0.000000	0.000000	0.007162	0.007162	0.000000	0.007162	0.000000	0.000000	0.000000	0.000000	0.000000	0.007162	0.000000	0.007162	0.007162	0.000000	0.000000	0.007162	0.007162	0.007162	0.007162	0.000000	0.007162	0.000000	0.000000	0.000000	0.007162	0.000000	0.000000	0.007162	0.000000	0.007162	0.007162	0.007162	0.000000	0.027933	0.005891	0.005161	0.581361	0.148019	0.022607	0.209028	
869000	-78.176253	106	1	23	'Z 0 0 0 0 0 Z Z Z 0 0 Z Z Z 0 0 Z Z 0 Z 0 0 Z Z Z 0 0 0 Z Z Z 0 0 Z Z Z Z Z 0 Z 0 Z 	0.000000	0.008767	0.008767	0.008767	0.008767	0.008767	0.000000	0.000000	0.000000	0.008767	0.008767	0.000000	0.000000	0.000000	0.008767	0.008767	0.000000	0.000000	0.008767	0.000000	0.008767	0.008767	0.000000	0.000000	0.000000	0.008767	0.008767	0.008767	0.000000	0.000000	0.000000	0.008767	0.008767	0.000000	0.000000	0.000000	0.000000	0.000000	0.008767	0.000000	0.008767	0.000000	0.151525	0.007100	0.204660	0.475053	0.102735	0.014225	0.044701	
870000	-79.324075	902	1	18	'0 0 Z 0 0 Z 0 0 0 0 0 Z 0 Z 0 0 Z 0 0 Z 0 0 Z Z Z 0 0 Z Z Z 0 0 0 0 Z Z Z Z 0 0 Z Z 	0.009620	0.009620	0.000000	0.009620	0.009620	0.000000	0.009620	0.009620	0.009620	0.009620	0.009620	0.000000	0.009620	0.000000	0.009620	0.009620	0.000000	0.009620	0.009620	0.000000	0.009620	0.009620	0.000000	0.000000	0.000000	0.009620	0.009620	0.000000	0.000000	0.000000	0.009620	0.009620	0.009620	0.009620	0.000000	0.000000	0.000000	0.000000	0.009620	0.009620	0.000000	0.000000	0.046294	0.093298	0.190988	0.303640	0.039472	0.098758	0.227550	
871000	-80.461784	274	1	16	'0 Z 0 0 0 Z 0 0 0 0 0 0 0 Z 0 Z Z Z 0 Z 0 0 Z Z Z 0 Z Z Z Z 0 0 0 0 0 0 0 Z 0 0 Z 0 	0.010686	0.000000	0.010686	0.010686	0.010686	0.000000	0.010686	0.010686	0.010686	0.010686	0.010686	0.010686	0.010686	0.000000	0.010686	0.000000	0.000000	0.000000	0.010686	0.000000	0.010686	0.010686	0.000000	0.000000	0.000000	0.010686	0.000000	0.000000	0.000000	0.000000	0.010686	0.010686	0.010686	0.010686	0.010686	0.010686	0.010686	0.000000	0.010686	0.010686	0.000000	0.010686	0.077607	0.146417	0.227977	0.151994	0.016087	0.146417	0.233501	
872000	-81.896739	323	1	22	'Z Z Z 0 0 0 Z Z 0 0 0 0 0 Z 0 Z 0 Z Z Z 0 0 Z Z Z Z Z 0 0 0 Z 0 Z Z Z 0 0 Z Z Z 0 0 	0.000000	0.000000	0.000000	0.009204	0.009204	0.009204	0.000000	0.000000	0.009204	0.009204	0.009204	0.009204	0.009204	0.000000	0.009204	0.000000	0.009204	0.000000	0.000000	0.000000	0.009204	0.009204	0.000000	0.000000	0.000000	0.000000	0.000000	0.009204	0.009204	0.009204	0.000000	0.009204	0.000000	0.000000	0.000000	0.009204	0.009204	0.000000	0.000000	0.000000	0.009204	0.009204	0.001689	0.038572	0.276118	0.632057	0.048642	0.001213	0.001708	
873000	-81.173358	386	1	21	'Z Z 0 0 0 0 Z Z 0 0 Z 0 0 Z 0 Z Z Z Z Z 0 0 Z Z Z Z Z 0 0 0 Z 0 0 0 0 0 0 Z Z Z Z 0 	0.000000	0.000000	0.015157	0.015157	0.015157	0.015157	0.000000	0.000000	0.015157	0.015157	0.000000	0.015157	0.015157	0.000000	0.015157	0.000000	0.000000	0.000000	0.000000	0.000000	0.015157	0.015157	0.000000	0.000000	0.000000	0.000000	0.000000	0.015157	0.015157	0.015157	0.000000	0.015157	0.015157	0.015157	0.015157	0.015157	0.015157	0.000000	0.000000	0.000000	0.000000	0.015157	0.084954	0.069871	0.299773	0.303866	0.089970	0.122222	0.029345	
874000	-81.647478	15	1	22	'Z Z 0 0 0 0 0 Z 0 0 Z Z 0 Z 0 Z Z Z Z Z 0 0 Z Z Z Z Z 0 0 0 0 0 Z 0 0 Z Z Z 0 Z 0 Z 	0.000000	0.000000	0.015803	0.015803	0.015803	0.015803	0.015803	0.000000	0.015803	0.015803	0.000000	0.000000	0.015803	0.000000	0.015803	0.000000	0.000000	0.000000	0.000000	0.000000	0.015803	0.015803	0.000000	0.000000	0.000000	0.000000	0.000000	0.015803	0.015803	0.015803	0.015803	0.015803	0.000000	0.015803	0.015803	0.000000	0.000000	0.000000	0.015803	0.000000	0.015803	0.000000	0.103636	0.093313	0.232300	0.265310	0.106328	0.093313	0.105800	
875000	-83.814338	557	1	26	'Z Z 0 Z 0 0 Z Z Z Z Z Z 0 0 Z Z Z Z 0 Z 0 0 0 Z Z Z Z Z 0 0 0 0 0 0 Z Z Z Z Z Z 0 Z 	0.000000	0.000000	0.006881	0.000000	0.006881	0.006881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006881	0.006881	0.000000	0.000000	0.000000	0.000000	0.006881	0.000000	0.006881	0.006881	0.006881	0.000000	0.000000	0.000000	0.000000	0.000000	0.006881	0.006881	0.006881	0.006881	0.006881	0.006881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006881	0.000000	0.062395	0.000000	0.032606	0.780224	0.003342	0.121385	0.000048	
876000	-80.155936	883	1	20	'Z Z 0 Z 0 0 Z Z 0 Z 0 Z 0 Z Z Z Z Z 0 Z 0 0 0 Z Z 0 Z 0 0 0 0 0 0 0 0 Z Z Z Z 0 0 0 	0.000000	0.000000	0.007279	0.000000	0.007279	0.007279	0.000000	0.000000	0.007279	0.000000	0.007279	0.000000	0.007279	0.000000	0.000000	0.000000	0.000000	0.000000	0.007279	0.000000	0.007279	0.007279	0.007279	0.000000	0.000000	0.007279	0.000000	0.007279	0.007279	0.007279	0.007279	0.007279	0.007279	0.007279	0.007279	0.000000	0.000000	0.000000	0.000000	0.007279	0.007279	0.007279	0.060915	0.041002	0.042825	0.543377	0.087785	0.112222	0.111875	
877000	-78.903715	609	1	19	'Z 0 0 0 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 Z 0 0 0 Z 0 0 Z 0 0 Z 0 0 0 0 0 0 0 Z 0 Z Z 0 	0.000000	0.005628	0.005628	0.005628	0.005628	0.000000	0.000000	0.000000	0.005628	0.000000	0.005628	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005628	0.000000	0.005628	0.005628	0.005628	0.000000	0.005628	0.005628	0.000000	0.005628	0.005628	0.000000	0.005628	0.005628	0.005628	0.005628	0.005628	0.005628	0.005628	0.000000	0.005628	0.000000	0.000000	0.005628	0.145770	0.037191	0.000000	0.591933	0.063863	0.127695	0.033547	
878000	-81.239888	765	1	16	'Z 0 0 Z 0 0 0 0 Z 0 Z Z Z Z 0 0 Z Z 0 Z 0 0 0 Z Z 0 0 0 0 0 Z Z 0 0 0 Z 0 0 0 Z 0 0 	0.000000	0.004884	0.004884	0.000000	0.004884	0.004884	0.004884	0.004884	0.000000	0.004884	0.000000	0.000000	0.000000	0.000000	0.004884	0.004884	0.000000	0.000000	0.004884	0.000000	0.004884	0.004884	0.004884	0.000000	0.000000	0.004884	0.004884	0.004884	0.004884	0.004884	0.000000	0.000000	0.004884	0.004884	0.004884	0.000000	0.004884	0.004884	0.004884	0.000000	0.004884	0.004884	0.084662	0.026093	0.258897	0.411239	0.107438	0.077824	0.033847	
879000	-83.303369	51	1	21	'0 0 Z Z 0 0 0 Z Z 0 Z 0 0 Z Z 0 Z Z 0 Z 0 0 0 Z Z 0 0 0 Z Z Z 0 0 0 Z Z Z 0 Z Z Z 0 	0.003582	0.003582	0.000000	0.000000	0.003582	0.003582	0.003582	0.000000	0.000000	0.003582	0.000000	0.003582	0.003582	0.000000	0.000000	0.003582	0.000000	0.000000	0.003582	0.000000	0.003582	0.003582	0.003582	0.000000	0.000000	0.003582	0.003582	0.003582	0.000000	0.000000	0.000000	0.003582	0.003582	0.003582	0.000000	0.000000	0.000000	0.003582	0.000000	0.000000	0.000000	0.003582	0.002030	0.001062	0.023722	0.824259	0.094944	0.053691	0.000292	
880000	-83.997355	154	1	17	'0 0 Z 0 Z 0 0 Z Z Z Z 0 0 Z Z 0 0 Z 0 Z 0 0 0 Z Z 0 Z 0 0 Z Z 0 0 0 0 Z 0 0 0 0 Z 0 	0.007046	0.007046	0.000000	0.007046	0.000000	0.007046	0.007046	0.000000	0.000000	0.000000	0.000000	0.007046	0.007046	0.000000	0.000000	0.007046	0.007046	0.000000	0.007046	0.000000	0.007046	0.007046	0.007046	0.000000	0.000000	0.007046	0.000000	0.007046	0.007046	0.000000	0.000000	0.007046	0.007046	0.007046	0.007046	0.000000	0.007046	0.007046	0.007046	0.007046	0.000000	0.007046	0.030931	0.010048	0.050200	0.579796	0.053239	0.089531	0.186254	
881000	-81.419392	927	1	20	'Z 0 0 0 Z 0 0 Z Z Z Z 0 0 Z Z Z 0 Z 0 Z 0 0 0 Z 0 0 Z Z 0 Z Z Z 0 0 0 Z Z 0 0 0 Z 0 	0.000000	0.007085	0.007085	0.007085	0.000000	0.007085	0.007085	0.000000	0.000000	0.000000	0.000000	0.007085	0.007085	0.000000	0.000000	0.000000	0.007085	0.000000	0.007085	0.000000	0.007085	0.007085	0.007085	0.000000	0.007085	0.007085	0.000000	0.000000	0.007085	0.000000	0.000000	0.000000	0.007085	0.007085	0.007085	0.000000	0.000000	0.007085	0.007085	0.007085	0.000000	0.007085	0.167925	0.014475	0.051717	0.517784	0.010232	0.069844	0.168023	
