Options:
Model:                           MultiState
Tree File Name:                  data/bantu.bttrees
Data File Name:                  data/bantu.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/09-Aug-15_42.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3885408078
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/09-Aug-15_42.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     42
Base frequency (PI's):           None
Character Symbols:               1,2,4,5,6,7,8
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q18                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q25                          RJ MCMC
    q26                          RJ MCMC
    q27                          RJ MCMC
    q28                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q48                          RJ MCMC
    q51                          RJ MCMC
    q52                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q58                          RJ MCMC
    q61                          RJ MCMC
    q62                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q68                          RJ MCMC
    q71                          RJ MCMC
    q72                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
    q78                          RJ MCMC
    q81                          RJ MCMC
    q82                          RJ MCMC
    q84                          RJ MCMC
    q85                          RJ MCMC
    q86                          RJ MCMC
    q87                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     7
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q14	q15	q16	q17	q18	q21	q24	q25	q26	q27	q28	q41	q42	q45	q46	q47	q48	q51	q52	q54	q56	q57	q58	q61	q62	q64	q65	q67	q68	q71	q72	q74	q75	q76	q78	q81	q82	q84	q85	q86	q87	Root P(1)	Root P(2)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	Root P(8)	
219000	-84.694852	416	2	20	'0 1 Z Z Z 1 Z 1 0 1 Z 0 Z Z Z 0 Z 1 Z Z Z 0 0 Z Z 1 0 1 0 Z 1 Z Z 0 0 0 1 1 Z Z 1 Z 	1.274874	24.432774	0.000000	0.000000	0.000000	24.432774	0.000000	24.432774	1.274874	24.432774	0.000000	1.274874	0.000000	0.000000	0.000000	1.274874	0.000000	24.432774	0.000000	0.000000	0.000000	1.274874	1.274874	0.000000	0.000000	24.432774	1.274874	24.432774	1.274874	0.000000	24.432774	0.000000	0.000000	1.274874	1.274874	1.274874	24.432774	24.432774	0.000000	0.000000	24.432774	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
220000	-82.894297	759	2	15	'0 1 Z Z 0 1 Z 1 0 1 Z 0 Z Z Z 0 0 1 Z Z Z 0 0 Z Z Z Z 1 0 0 1 Z 0 0 0 0 1 1 1 1 1 0 	2.605896	22.752918	0.000000	0.000000	2.605896	22.752918	0.000000	22.752918	2.605896	22.752918	0.000000	2.605896	0.000000	0.000000	0.000000	2.605896	2.605896	22.752918	0.000000	0.000000	0.000000	2.605896	2.605896	0.000000	0.000000	0.000000	0.000000	22.752918	2.605896	2.605896	22.752918	0.000000	2.605896	2.605896	2.605896	2.605896	22.752918	22.752918	22.752918	22.752918	22.752918	2.605896	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
221000	-82.402506	962	2	15	'0 1 0 Z Z 0 0 1 1 1 Z 0 Z Z Z Z 0 1 0 0 Z 0 0 Z Z Z Z 1 0 0 1 0 Z Z 0 0 1 Z 1 1 1 0 	0.319334	8.269517	0.319334	0.000000	0.000000	0.319334	0.319334	8.269517	8.269517	8.269517	0.000000	0.319334	0.000000	0.000000	0.000000	0.000000	0.319334	8.269517	0.319334	0.319334	0.000000	0.319334	0.319334	0.000000	0.000000	0.000000	0.000000	8.269517	0.319334	0.319334	8.269517	0.319334	0.000000	0.000000	0.319334	0.319334	8.269517	0.000000	8.269517	8.269517	8.269517	0.319334	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
222000	-86.286486	652	2	12	'0 1 0 0 0 0 0 1 1 Z 0 0 0 Z 0 Z 0 1 0 0 Z Z 0 Z Z Z 0 1 0 0 1 Z Z 0 0 0 1 1 1 Z 1 Z 	0.671713	11.207204	0.671713	0.671713	0.671713	0.671713	0.671713	11.207204	11.207204	0.000000	0.671713	0.671713	0.671713	0.000000	0.671713	0.000000	0.671713	11.207204	0.671713	0.671713	0.000000	0.000000	0.671713	0.000000	0.000000	0.000000	0.671713	11.207204	0.671713	0.671713	11.207204	0.000000	0.000000	0.671713	0.671713	0.671713	11.207204	11.207204	11.207204	0.000000	11.207204	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
223000	-85.202048	293	2	14	'Z 1 0 0 0 0 0 1 1 0 Z Z 0 Z Z Z 0 1 0 Z Z Z 0 Z 0 Z 0 1 0 0 1 Z 0 0 Z 0 0 1 1 0 1 Z 	0.000000	23.168329	1.585051	1.585051	1.585051	1.585051	1.585051	23.168329	23.168329	1.585051	0.000000	0.000000	1.585051	0.000000	0.000000	0.000000	1.585051	23.168329	1.585051	0.000000	0.000000	0.000000	1.585051	0.000000	1.585051	0.000000	1.585051	23.168329	1.585051	1.585051	23.168329	0.000000	1.585051	1.585051	0.000000	1.585051	1.585051	23.168329	23.168329	1.585051	23.168329	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
224000	-84.989035	256	2	18	'0 1 0 Z Z Z 0 1 1 Z Z 0 0 Z Z Z Z 1 0 Z Z 0 0 Z 0 Z 0 1 0 Z 1 0 0 Z Z 0 0 1 1 Z 1 Z 	0.203682	7.576021	0.203682	0.000000	0.000000	0.000000	0.203682	7.576021	7.576021	0.000000	0.000000	0.203682	0.203682	0.000000	0.000000	0.000000	0.000000	7.576021	0.203682	0.000000	0.000000	0.203682	0.203682	0.000000	0.203682	0.000000	0.203682	7.576021	0.203682	0.000000	7.576021	0.203682	0.203682	0.000000	0.000000	0.203682	0.203682	7.576021	7.576021	0.000000	7.576021	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
225000	-85.458177	747	2	12	'0 1 Z Z 0 Z Z 1 1 Z Z Z 0 Z 0 0 Z 1 0 Z 0 0 0 Z 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 Z 1 0 	0.505046	24.444994	0.000000	0.000000	0.505046	0.000000	0.000000	24.444994	24.444994	0.000000	0.000000	0.000000	0.505046	0.000000	0.505046	0.505046	0.000000	24.444994	0.505046	0.000000	0.505046	0.505046	0.505046	0.000000	0.505046	0.505046	0.505046	24.444994	0.505046	0.505046	24.444994	0.505046	0.505046	0.505046	0.505046	0.505046	0.505046	24.444994	24.444994	0.000000	24.444994	0.505046	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
226000	-84.205174	86	2	10	'0 1 Z 0 0 Z 0 1 1 0 0 0 0 1 0 0 Z 1 Z Z 0 0 0 Z 0 0 0 1 0 Z 1 0 0 Z 0 0 Z 1 1 Z 1 0 	0.339972	3.860602	0.000000	0.339972	0.339972	0.000000	0.339972	3.860602	3.860602	0.339972	0.339972	0.339972	0.339972	3.860602	0.339972	0.339972	0.000000	3.860602	0.000000	0.000000	0.339972	0.339972	0.339972	0.000000	0.339972	0.339972	0.339972	3.860602	0.339972	0.000000	3.860602	0.339972	0.339972	0.000000	0.339972	0.339972	0.000000	3.860602	3.860602	0.000000	3.860602	0.339972	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
227000	-85.283536	657	3	8	'0 1 0 0 0 Z Z Z 2 1 0 0 0 0 0 0 Z 1 Z Z 0 0 0 0 0 0 0 1 0 2 1 0 0 Z 0 0 Z 1 2 0 2 0 	0.278300	8.475925	0.278300	0.278300	0.278300	0.000000	0.000000	0.000000	12.060326	8.475925	0.278300	0.278300	0.278300	0.278300	0.278300	0.278300	0.000000	8.475925	0.000000	0.000000	0.278300	0.278300	0.278300	0.278300	0.278300	0.278300	0.278300	8.475925	0.278300	12.060326	8.475925	0.278300	0.278300	0.000000	0.278300	0.278300	0.000000	8.475925	12.060326	0.278300	12.060326	0.278300	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
228000	-90.221883	31	2	6	'0 Z 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 1 Z Z 0 0 0 0 0 0 0 1 0 Z 1 Z 0 Z 0 1 1 1 1 0 1 0 	1.624734	0.000000	1.624734	1.624734	1.624734	12.253054	12.253054	1.624734	12.253054	12.253054	1.624734	1.624734	1.624734	1.624734	1.624734	1.624734	1.624734	12.253054	0.000000	0.000000	1.624734	1.624734	1.624734	1.624734	1.624734	1.624734	1.624734	12.253054	1.624734	0.000000	12.253054	0.000000	1.624734	0.000000	1.624734	12.253054	12.253054	12.253054	12.253054	1.624734	12.253054	1.624734	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
229000	-82.553589	434	2	13	'Z 1 Z 0 0 Z 1 0 1 1 Z Z 0 0 0 0 Z 1 Z Z 0 0 0 0 Z 0 Z 1 Z 0 Z 0 0 0 Z 1 1 1 1 0 1 0 	0.000000	29.716114	0.000000	2.060796	2.060796	0.000000	29.716114	2.060796	29.716114	29.716114	0.000000	0.000000	2.060796	2.060796	2.060796	2.060796	0.000000	29.716114	0.000000	0.000000	2.060796	2.060796	2.060796	2.060796	0.000000	2.060796	0.000000	29.716114	0.000000	2.060796	0.000000	2.060796	2.060796	2.060796	0.000000	29.716114	29.716114	29.716114	29.716114	2.060796	29.716114	2.060796	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
230000	-83.259950	143	2	16	'Z 1 Z Z 0 Z 1 0 1 1 Z 0 0 Z 0 0 0 1 Z Z 0 0 0 Z Z 0 Z 1 Z Z Z Z Z 0 1 1 1 1 1 0 1 0 	0.000000	37.000472	0.000000	0.000000	1.606016	0.000000	37.000472	1.606016	37.000472	37.000472	0.000000	1.606016	1.606016	0.000000	1.606016	1.606016	1.606016	37.000472	0.000000	0.000000	1.606016	1.606016	1.606016	0.000000	0.000000	1.606016	0.000000	37.000472	0.000000	0.000000	0.000000	0.000000	0.000000	1.606016	37.000472	37.000472	37.000472	37.000472	37.000472	1.606016	37.000472	1.606016	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
231000	-84.376181	854	2	17	'Z 1 0 Z Z Z 1 0 1 1 0 Z Z Z Z 0 0 1 Z Z 0 0 0 Z Z 0 Z 1 0 Z 0 Z 1 0 1 1 1 1 1 Z 1 Z 	0.000000	2.433286	0.082867	0.000000	0.000000	0.000000	2.433286	0.082867	2.433286	2.433286	0.082867	0.000000	0.000000	0.000000	0.000000	0.082867	0.082867	2.433286	0.000000	0.000000	0.082867	0.082867	0.082867	0.000000	0.000000	0.082867	0.000000	2.433286	0.082867	0.000000	0.082867	0.000000	2.433286	0.082867	2.433286	2.433286	2.433286	2.433286	2.433286	0.000000	2.433286	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
232000	-81.166358	421	2	15	'Z 1 0 0 Z Z Z 0 1 1 0 0 0 0 Z 0 0 1 Z Z 0 0 0 Z Z Z 0 1 0 Z 0 Z 1 0 1 Z 1 1 1 Z 1 Z 	0.000000	5.012236	0.368873	0.368873	0.000000	0.000000	0.000000	0.368873	5.012236	5.012236	0.368873	0.368873	0.368873	0.368873	0.000000	0.368873	0.368873	5.012236	0.000000	0.000000	0.368873	0.368873	0.368873	0.000000	0.000000	0.000000	0.368873	5.012236	0.368873	0.000000	0.368873	0.000000	5.012236	0.368873	5.012236	0.000000	5.012236	5.012236	5.012236	0.000000	5.012236	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
233000	-86.858861	208	2	12	'1 1 0 0 0 1 1 Z Z 1 Z 0 0 0 0 Z 0 1 Z Z 0 0 0 Z Z 0 0 1 0 0 0 Z 1 0 1 Z 1 Z 1 Z 1 1 	32.913688	32.913688	4.570715	4.570715	4.570715	32.913688	32.913688	0.000000	0.000000	32.913688	0.000000	4.570715	4.570715	4.570715	4.570715	0.000000	4.570715	32.913688	0.000000	0.000000	4.570715	4.570715	4.570715	0.000000	0.000000	4.570715	4.570715	32.913688	4.570715	4.570715	4.570715	0.000000	32.913688	4.570715	32.913688	0.000000	32.913688	0.000000	32.913688	0.000000	32.913688	32.913688	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
234000	-83.840300	834	2	13	'1 1 0 0 0 1 1 0 Z 1 Z 0 Z Z 0 Z Z 1 Z 0 Z Z 0 0 Z 0 0 1 0 Z Z 0 0 0 1 1 1 Z 1 0 1 0 	2.106529	2.106529	0.128526	0.128526	0.128526	2.106529	2.106529	0.128526	0.000000	2.106529	0.000000	0.128526	0.000000	0.000000	0.128526	0.000000	0.000000	2.106529	0.000000	0.128526	0.000000	0.000000	0.128526	0.128526	0.000000	0.128526	0.128526	2.106529	0.128526	0.000000	0.000000	0.128526	0.128526	0.128526	2.106529	2.106529	2.106529	0.000000	2.106529	0.128526	2.106529	0.128526	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
235000	-83.688477	955	2	13	'1 1 0 0 0 1 1 Z Z 1 Z 0 Z 0 Z 0 Z 1 Z 0 Z 0 0 0 Z 0 Z 1 0 0 Z 0 1 0 Z Z 1 1 1 0 1 0 	13.984186	13.984186	0.675769	0.675769	0.675769	13.984186	13.984186	0.000000	0.000000	13.984186	0.000000	0.675769	0.000000	0.675769	0.000000	0.675769	0.000000	13.984186	0.000000	0.675769	0.000000	0.675769	0.675769	0.675769	0.000000	0.675769	0.000000	13.984186	0.675769	0.675769	0.000000	0.675769	13.984186	0.675769	0.000000	0.000000	13.984186	13.984186	13.984186	0.675769	13.984186	0.675769	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
236000	-82.008637	58	3	17	'1 1 Z Z 2 Z 1 Z Z 1 Z 1 Z 0 Z 0 Z 1 2 2 Z 0 0 2 Z Z Z 1 0 2 Z 0 1 0 Z Z 1 1 1 0 1 Z 	50.286659	50.286659	0.000000	0.000000	0.889057	0.000000	50.286659	0.000000	0.000000	50.286659	0.000000	50.286659	0.000000	3.013160	0.000000	3.013160	0.000000	50.286659	0.889057	0.889057	0.000000	3.013160	3.013160	0.889057	0.000000	0.000000	0.000000	50.286659	3.013160	0.889057	0.000000	3.013160	50.286659	3.013160	0.000000	0.000000	50.286659	50.286659	50.286659	3.013160	50.286659	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
237000	-82.038414	775	2	11	'1 1 Z Z 0 Z 1 Z 1 1 0 1 0 0 Z 0 0 1 0 0 Z 0 0 Z Z Z Z 1 0 0 1 0 1 Z 0 1 1 1 1 0 1 1 	18.870797	18.870797	0.000000	0.000000	1.199079	0.000000	18.870797	0.000000	18.870797	18.870797	1.199079	18.870797	1.199079	1.199079	0.000000	1.199079	1.199079	18.870797	1.199079	1.199079	0.000000	1.199079	1.199079	0.000000	0.000000	0.000000	0.000000	18.870797	1.199079	1.199079	18.870797	1.199079	18.870797	0.000000	1.199079	18.870797	18.870797	18.870797	18.870797	1.199079	18.870797	18.870797	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
238000	-85.811413	45	2	13	'1 1 0 1 0 Z 1 Z 1 Z 0 1 Z 0 1 Z Z 1 0 0 Z 0 0 Z Z 0 Z 1 0 0 0 1 1 Z 0 1 Z 1 1 Z 1 1 	30.723466	30.723466	3.007927	30.723466	3.007927	0.000000	30.723466	0.000000	30.723466	0.000000	3.007927	30.723466	0.000000	3.007927	30.723466	0.000000	0.000000	30.723466	3.007927	3.007927	0.000000	3.007927	3.007927	0.000000	0.000000	3.007927	0.000000	30.723466	3.007927	3.007927	3.007927	30.723466	30.723466	0.000000	3.007927	30.723466	0.000000	30.723466	30.723466	0.000000	30.723466	30.723466	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
239000	-85.746013	810	2	11	'1 1 0 1 Z 0 1 0 1 Z 0 Z Z 0 1 Z 0 1 0 Z Z 0 0 0 1 0 Z 1 0 0 0 1 1 Z Z 1 Z 1 1 1 1 1 	10.234851	10.234851	0.968137	10.234851	0.000000	0.968137	10.234851	0.968137	10.234851	0.000000	0.968137	0.000000	0.000000	0.968137	10.234851	0.000000	0.968137	10.234851	0.968137	0.000000	0.000000	0.968137	0.968137	0.968137	10.234851	0.968137	0.000000	10.234851	0.968137	0.968137	0.968137	10.234851	10.234851	0.000000	0.000000	10.234851	0.000000	10.234851	10.234851	10.234851	10.234851	10.234851	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
240000	-84.752687	517	2	11	'1 1 Z 1 0 Z 1 Z 1 Z 0 0 0 0 1 0 Z 1 0 Z Z 0 0 0 1 0 Z 1 0 0 0 Z 1 0 0 0 Z Z 1 1 1 1 	30.735655	30.735655	0.000000	30.735655	2.889694	0.000000	30.735655	0.000000	30.735655	0.000000	2.889694	2.889694	2.889694	2.889694	30.735655	2.889694	0.000000	30.735655	2.889694	0.000000	0.000000	2.889694	2.889694	2.889694	30.735655	2.889694	0.000000	30.735655	2.889694	2.889694	2.889694	0.000000	30.735655	2.889694	2.889694	2.889694	0.000000	0.000000	30.735655	30.735655	30.735655	30.735655	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
241000	-82.482286	499	2	9	'1 1 Z 1 0 Z 1 1 1 1 1 0 0 0 1 Z Z 1 Z Z 0 0 0 Z 1 0 Z Z 0 1 0 0 1 0 0 1 1 1 1 1 1 1 	31.427958	31.427958	0.000000	31.427958	2.930726	0.000000	31.427958	31.427958	31.427958	31.427958	31.427958	2.930726	2.930726	2.930726	31.427958	0.000000	0.000000	31.427958	0.000000	0.000000	2.930726	2.930726	2.930726	0.000000	31.427958	2.930726	0.000000	0.000000	2.930726	31.427958	2.930726	2.930726	31.427958	2.930726	2.930726	31.427958	31.427958	31.427958	31.427958	31.427958	31.427958	31.427958	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
242000	-81.757365	205	2	14	'0 1 Z 1 Z Z 1 1 Z 1 1 1 Z 0 1 Z Z 1 0 0 Z 0 0 Z 1 Z 1 0 0 Z Z Z 1 0 Z 1 1 1 1 1 1 1 	0.529591	8.191751	0.000000	8.191751	0.000000	0.000000	8.191751	8.191751	0.000000	8.191751	8.191751	8.191751	0.000000	0.529591	8.191751	0.000000	0.000000	8.191751	0.529591	0.529591	0.000000	0.529591	0.529591	0.000000	8.191751	0.000000	8.191751	0.529591	0.529591	0.000000	0.000000	0.000000	8.191751	0.529591	0.000000	8.191751	8.191751	8.191751	8.191751	8.191751	8.191751	8.191751	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
243000	-83.372461	440	2	5	'0 1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 0 0 0 Z 0 Z Z Z 1 0 0 Z 1 0 1 1 0 0 1 1 1 1 1 0 	2.546056	26.210335	2.546056	26.210335	2.546056	2.546056	26.210335	26.210335	2.546056	26.210335	26.210335	26.210335	26.210335	2.546056	26.210335	2.546056	26.210335	26.210335	2.546056	2.546056	2.546056	0.000000	2.546056	0.000000	0.000000	0.000000	26.210335	2.546056	2.546056	0.000000	26.210335	2.546056	26.210335	26.210335	2.546056	2.546056	26.210335	26.210335	26.210335	26.210335	26.210335	2.546056	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
244000	-81.939056	268	2	13	'0 1 Z 1 Z Z 1 1 1 0 Z Z 1 Z 1 0 1 Z 0 0 0 0 0 0 Z Z 1 0 Z Z 1 0 1 1 Z 0 1 Z 1 1 0 0 	0.600977	18.498935	0.000000	18.498935	0.000000	0.000000	18.498935	18.498935	18.498935	0.600977	0.000000	0.000000	18.498935	0.000000	18.498935	0.600977	18.498935	0.000000	0.600977	0.600977	0.600977	0.600977	0.600977	0.600977	0.000000	0.000000	18.498935	0.600977	0.000000	0.000000	18.498935	0.600977	18.498935	18.498935	0.000000	0.600977	18.498935	0.000000	18.498935	18.498935	0.600977	0.600977	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
245000	-82.455940	308	2	13	'Z 1 0 1 Z 0 1 1 Z 0 0 Z 0 Z 1 0 1 Z Z 0 0 0 0 0 1 Z 1 0 Z Z 1 0 1 1 Z 0 1 Z 1 1 0 Z 	0.000000	10.054002	0.609592	10.054002	0.000000	0.609592	10.054002	10.054002	0.000000	0.609592	0.609592	0.000000	0.609592	0.000000	10.054002	0.609592	10.054002	0.000000	0.000000	0.609592	0.609592	0.609592	0.609592	0.609592	10.054002	0.000000	10.054002	0.609592	0.000000	0.000000	10.054002	0.609592	10.054002	10.054002	0.000000	0.609592	10.054002	0.000000	10.054002	10.054002	0.609592	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
246000	-82.115735	372	2	15	'Z 1 0 1 0 0 1 Z Z 0 0 Z 0 0 1 0 1 1 Z 0 0 0 0 0 Z Z 1 Z Z Z 1 Z 1 Z 1 Z 1 Z 1 1 1 Z 	0.000000	12.182942	0.544474	12.182942	0.544474	0.544474	12.182942	0.000000	0.000000	0.544474	0.544474	0.000000	0.544474	0.544474	12.182942	0.544474	12.182942	12.182942	0.000000	0.544474	0.544474	0.544474	0.544474	0.544474	0.000000	0.000000	12.182942	0.000000	0.000000	0.000000	12.182942	0.000000	12.182942	0.000000	12.182942	0.000000	12.182942	0.000000	12.182942	12.182942	12.182942	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
247000	-83.486890	835	2	16	'Z 1 0 Z Z 0 1 Z Z 0 Z 1 0 0 1 0 0 1 Z Z 0 Z 0 Z 0 Z 1 0 Z Z 1 Z 1 1 1 1 1 Z 1 1 1 Z 	0.000000	4.456036	1.103326	0.000000	0.000000	1.103326	4.456036	0.000000	0.000000	1.103326	0.000000	4.456036	1.103326	1.103326	4.456036	1.103326	1.103326	4.456036	0.000000	0.000000	1.103326	0.000000	1.103326	0.000000	1.103326	0.000000	4.456036	1.103326	0.000000	0.000000	4.456036	0.000000	4.456036	4.456036	4.456036	4.456036	4.456036	0.000000	4.456036	4.456036	4.456036	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
248000	-82.338520	207	2	13	'Z 1 0 1 1 0 1 Z Z 0 Z 1 Z 0 1 0 0 1 Z Z 0 Z 0 Z 0 0 1 Z 0 Z 1 1 1 1 1 1 1 Z 1 1 1 Z 	0.000000	48.703035	7.854846	48.703035	48.703035	7.854846	48.703035	0.000000	0.000000	7.854846	0.000000	48.703035	0.000000	7.854846	48.703035	7.854846	7.854846	48.703035	0.000000	0.000000	7.854846	0.000000	7.854846	0.000000	7.854846	7.854846	48.703035	0.000000	7.854846	0.000000	48.703035	48.703035	48.703035	48.703035	48.703035	48.703035	48.703035	0.000000	48.703035	48.703035	48.703035	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
249000	-82.518294	331	2	17	'0 1 0 Z 0 Z Z 1 0 0 0 Z Z Z 1 0 0 1 Z Z 0 Z 0 Z Z Z 1 Z 0 Z 1 Z 1 Z 1 1 1 Z 1 1 1 0 	0.623953	3.168016	0.623953	0.000000	0.623953	0.000000	0.000000	3.168016	0.623953	0.623953	0.623953	0.000000	0.000000	0.000000	3.168016	0.623953	0.623953	3.168016	0.000000	0.000000	0.623953	0.000000	0.623953	0.000000	0.000000	0.000000	3.168016	0.000000	0.623953	0.000000	3.168016	0.000000	3.168016	0.000000	3.168016	3.168016	3.168016	0.000000	3.168016	3.168016	3.168016	0.623953	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
250000	-82.384695	138	2	17	'0 1 0 Z Z 0 0 0 0 0 Z 0 Z Z 1 0 Z 1 Z Z 0 Z 0 Z Z 0 1 0 Z Z Z Z 1 Z 1 1 1 Z 1 1 1 0 	0.235780	1.338294	0.235780	0.000000	0.000000	0.235780	0.235780	0.235780	0.235780	0.235780	0.000000	0.235780	0.000000	0.000000	1.338294	0.235780	0.000000	1.338294	0.000000	0.000000	0.235780	0.000000	0.235780	0.000000	0.000000	0.235780	1.338294	0.235780	0.000000	0.000000	0.000000	0.000000	1.338294	0.000000	1.338294	1.338294	1.338294	0.000000	1.338294	1.338294	1.338294	0.235780	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
251000	-83.537183	697	2	20	'0 1 0 Z Z 1 0 0 0 Z Z 0 0 Z 1 0 Z Z Z Z 0 Z 0 Z Z Z 1 Z Z Z Z Z Z 0 1 1 1 0 1 1 1 Z 	0.969278	4.132656	0.969278	0.000000	0.000000	4.132656	0.969278	0.969278	0.969278	0.000000	0.000000	0.969278	0.969278	0.000000	4.132656	0.969278	0.000000	0.000000	0.000000	0.000000	0.969278	0.000000	0.969278	0.000000	0.000000	0.000000	4.132656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.969278	4.132656	4.132656	4.132656	0.969278	4.132656	4.132656	4.132656	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
252000	-82.499681	962	2	17	'0 1 0 Z Z 1 0 0 0 0 0 Z 0 Z 1 Z Z 0 Z Z Z Z 0 Z Z Z 1 Z Z Z 0 0 0 0 1 1 1 0 1 1 1 Z 	1.508337	3.968986	1.508337	0.000000	0.000000	3.968986	1.508337	1.508337	1.508337	1.508337	1.508337	0.000000	1.508337	0.000000	3.968986	0.000000	0.000000	1.508337	0.000000	0.000000	0.000000	0.000000	1.508337	0.000000	0.000000	0.000000	3.968986	0.000000	0.000000	0.000000	1.508337	1.508337	1.508337	1.508337	3.968986	3.968986	3.968986	1.508337	3.968986	3.968986	3.968986	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
253000	-83.402462	108	2	17	'0 1 Z Z Z Z 0 0 1 0 0 1 Z Z 1 1 0 Z Z Z 0 Z 0 0 Z Z 1 0 0 Z Z 0 0 Z 1 1 1 Z 1 Z 1 0 	0.339211	4.604207	0.000000	0.000000	0.000000	0.000000	0.339211	0.339211	4.604207	0.339211	0.339211	4.604207	0.000000	0.000000	4.604207	4.604207	0.339211	0.000000	0.000000	0.000000	0.339211	0.000000	0.339211	0.339211	0.000000	0.000000	4.604207	0.339211	0.339211	0.000000	0.000000	0.339211	0.339211	0.000000	4.604207	4.604207	4.604207	0.000000	4.604207	0.000000	4.604207	0.339211	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
