Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/bantu.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/bantu.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/15-Aug-07_31.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1215141167
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/15-Aug-07_31.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     42
Base frequency (PI's):           None
Character Symbols:               1,2,4,5,6,7,8
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q18                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q25                          RJ MCMC
    q26                          RJ MCMC
    q27                          RJ MCMC
    q28                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q48                          RJ MCMC
    q51                          RJ MCMC
    q52                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q58                          RJ MCMC
    q61                          RJ MCMC
    q62                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q68                          RJ MCMC
    q71                          RJ MCMC
    q72                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
    q78                          RJ MCMC
    q81                          RJ MCMC
    q82                          RJ MCMC
    q84                          RJ MCMC
    q85                          RJ MCMC
    q86                          RJ MCMC
    q87                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     7
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q14	q15	q16	q17	q18	q21	q24	q25	q26	q27	q28	q41	q42	q45	q46	q47	q48	q51	q52	q54	q56	q57	q58	q61	q62	q64	q65	q67	q68	q71	q72	q74	q75	q76	q78	q81	q82	q84	q85	q86	q87	Root P(1)	Root P(2)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	Root P(8)	
839000	-78.599209	521	1	22	'Z 0 Z 0 Z 0 Z 0 0 0 Z Z 0 Z 0 Z Z 0 0 Z 0 0 0 Z Z 0 Z 0 Z 0 0 Z Z Z Z Z 0 Z 0 Z 0 Z 	0.000000	0.005694	0.000000	0.005694	0.000000	0.005694	0.000000	0.005694	0.005694	0.005694	0.000000	0.000000	0.005694	0.000000	0.005694	0.000000	0.000000	0.005694	0.005694	0.000000	0.005694	0.005694	0.005694	0.000000	0.000000	0.005694	0.000000	0.005694	0.000000	0.005694	0.005694	0.000000	0.000000	0.000000	0.000000	0.000000	0.005694	0.000000	0.005694	0.000000	0.005694	0.000000	0.039132	0.091857	0.421026	0.344674	0.056486	0.000620	0.046204	
840000	-77.862406	106	1	23	'Z 0 Z 0 0 Z Z 0 Z 0 Z 0 0 Z Z Z Z Z 0 Z 0 0 0 Z Z 0 0 0 Z 0 0 Z Z Z Z 0 Z Z Z Z 0 0 	0.000000	0.005336	0.000000	0.005336	0.005336	0.000000	0.000000	0.005336	0.000000	0.005336	0.000000	0.005336	0.005336	0.000000	0.000000	0.000000	0.000000	0.000000	0.005336	0.000000	0.005336	0.005336	0.005336	0.000000	0.000000	0.005336	0.005336	0.005336	0.000000	0.005336	0.005336	0.000000	0.000000	0.000000	0.000000	0.005336	0.000000	0.000000	0.000000	0.000000	0.005336	0.005336	0.024202	0.025790	0.005026	0.718031	0.220976	0.000650	0.005325	
841000	-79.567827	924	1	18	'Z Z Z 0 0 0 0 Z Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 0 Z Z 0 0 0 0 Z 0 0 Z Z Z Z Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.008870	0.008870	0.008870	0.008870	0.000000	0.000000	0.008870	0.008870	0.008870	0.008870	0.000000	0.008870	0.000000	0.000000	0.000000	0.008870	0.000000	0.008870	0.008870	0.000000	0.000000	0.008870	0.008870	0.008870	0.008870	0.000000	0.008870	0.008870	0.000000	0.000000	0.000000	0.000000	0.000000	0.008870	0.008870	0.008870	0.008870	0.008870	0.008870	0.016416	0.016416	0.248375	0.464556	0.147722	0.000327	0.106188	
842000	-81.466309	76	1	19	'0 0 0 0 0 0 0 Z 0 0 0 0 0 Z 0 Z 0 Z 0 Z 0 0 Z Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z 0 Z 0 Z 	0.006984	0.006984	0.006984	0.006984	0.006984	0.006984	0.006984	0.000000	0.006984	0.006984	0.006984	0.006984	0.006984	0.000000	0.006984	0.000000	0.006984	0.000000	0.006984	0.000000	0.006984	0.006984	0.000000	0.000000	0.006984	0.000000	0.006984	0.000000	0.000000	0.000000	0.006984	0.000000	0.006984	0.000000	0.000000	0.000000	0.000000	0.000000	0.006984	0.000000	0.006984	0.000000	0.113746	0.079209	0.238107	0.464574	0.035210	0.032647	0.036507	
843000	-82.854832	309	1	18	'0 0 0 0 Z 0 Z 0 0 0 Z Z 0 0 0 Z 0 0 0 Z 0 0 Z Z 0 Z 0 0 0 Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z 	0.009321	0.009321	0.009321	0.009321	0.000000	0.009321	0.000000	0.009321	0.009321	0.009321	0.000000	0.000000	0.009321	0.009321	0.009321	0.000000	0.009321	0.009321	0.009321	0.000000	0.009321	0.009321	0.000000	0.000000	0.009321	0.000000	0.009321	0.009321	0.009321	0.000000	0.009321	0.000000	0.009321	0.000000	0.000000	0.000000	0.009321	0.000000	0.009321	0.000000	0.000000	0.000000	0.134052	0.127424	0.136084	0.388925	0.130837	0.040094	0.042585	
844000	-79.697626	247	1	22	'0 0 0 0 0 Z Z 0 Z Z 0 Z 0 Z Z Z 0 Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 Z 0 0 Z Z Z Z Z 0 	0.022119	0.022119	0.022119	0.022119	0.022119	0.000000	0.000000	0.022119	0.000000	0.000000	0.022119	0.000000	0.022119	0.000000	0.000000	0.000000	0.022119	0.000000	0.000000	0.000000	0.000000	0.022119	0.000000	0.000000	0.022119	0.000000	0.022119	0.022119	0.022119	0.000000	0.022119	0.022119	0.022119	0.000000	0.022119	0.022119	0.000000	0.000000	0.000000	0.000000	0.000000	0.022119	0.180424	0.062457	0.112359	0.304998	0.205554	0.106147	0.028061	
845000	-78.822918	115	1	21	'0 0 Z 0 0 0 Z Z 0 0 0 0 Z Z Z Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 0 0 Z 0 Z 0 Z Z Z 	0.031759	0.031759	0.000000	0.031759	0.031759	0.031759	0.000000	0.000000	0.031759	0.031759	0.031759	0.031759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031759	0.000000	0.000000	0.031759	0.000000	0.031759	0.031759	0.031759	0.000000	0.031759	0.031759	0.031759	0.031759	0.031759	0.000000	0.031759	0.000000	0.031759	0.000000	0.000000	0.000000	0.132614	0.191139	0.000000	0.261344	0.179865	0.183512	0.051526	
846000	-80.661529	333	1	23	'0 0 Z 0 0 0 Z Z 0 0 0 0 Z Z Z Z Z 0 Z Z Z 0 Z Z 0 Z 0 0 0 Z Z 0 Z 0 0 Z 0 Z Z Z Z Z 	0.031031	0.031031	0.000000	0.031031	0.031031	0.031031	0.000000	0.000000	0.031031	0.031031	0.031031	0.031031	0.000000	0.000000	0.000000	0.000000	0.000000	0.031031	0.000000	0.000000	0.000000	0.031031	0.000000	0.000000	0.031031	0.000000	0.031031	0.031031	0.031031	0.000000	0.000000	0.031031	0.000000	0.031031	0.031031	0.000000	0.031031	0.000000	0.000000	0.000000	0.000000	0.000000	0.123278	0.167655	0.024919	0.261417	0.168029	0.200976	0.053726	
847000	-79.844570	85	1	18	'Z 0 Z 0 0 0 Z 0 0 0 0 0 Z Z Z Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 Z 0 0 0 0 0 0 Z 0 0 	0.000000	0.024657	0.000000	0.024657	0.024657	0.024657	0.000000	0.024657	0.024657	0.024657	0.024657	0.024657	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024657	0.000000	0.000000	0.024657	0.000000	0.024657	0.024657	0.024657	0.000000	0.024657	0.024657	0.000000	0.024657	0.024657	0.024657	0.024657	0.024657	0.024657	0.000000	0.024657	0.024657	0.125211	0.174316	0.000000	0.217161	0.173394	0.173802	0.136116	
848000	-79.999930	711	1	18	'Z 0 Z 0 Z 0 0 0 0 0 0 Z Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z Z 0 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.034909	0.000000	0.034909	0.000000	0.034909	0.034909	0.034909	0.034909	0.034909	0.034909	0.000000	0.000000	0.000000	0.000000	0.034909	0.000000	0.000000	0.000000	0.000000	0.000000	0.034909	0.000000	0.000000	0.034909	0.000000	0.034909	0.034909	0.034909	0.000000	0.000000	0.034909	0.034909	0.034909	0.034909	0.034909	0.034909	0.034909	0.034909	0.000000	0.034909	0.034909	0.111488	0.148535	0.101488	0.211146	0.148542	0.151287	0.127514	
849000	-85.193913	901	1	20	'Z Z 0 0 Z Z 0 0 0 0 0 0 Z 0 0 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z Z 0 0 0 Z Z Z 0 Z 0 0 Z 	0.000000	0.000000	0.202368	0.202368	0.000000	0.000000	0.202368	0.202368	0.202368	0.202368	0.202368	0.202368	0.000000	0.202368	0.202368	0.202368	0.000000	0.000000	0.000000	0.000000	0.000000	0.202368	0.000000	0.000000	0.202368	0.000000	0.202368	0.202368	0.202368	0.000000	0.000000	0.202368	0.202368	0.202368	0.000000	0.000000	0.000000	0.202368	0.000000	0.202368	0.202368	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
850000	-82.807053	57	1	18	'0 Z Z 0 Z Z 0 0 0 0 0 0 Z 0 Z 0 0 Z Z Z Z 0 Z Z 0 Z 0 0 0 0 Z 0 0 Z Z 0 0 0 Z 0 0 Z 	0.025827	0.000000	0.000000	0.025827	0.000000	0.000000	0.025827	0.025827	0.025827	0.025827	0.025827	0.025827	0.000000	0.025827	0.000000	0.025827	0.025827	0.000000	0.000000	0.000000	0.000000	0.025827	0.000000	0.000000	0.025827	0.000000	0.025827	0.025827	0.025827	0.025827	0.000000	0.025827	0.025827	0.000000	0.000000	0.025827	0.025827	0.025827	0.000000	0.025827	0.025827	0.000000	0.104559	0.143045	0.122711	0.213361	0.143068	0.123211	0.150045	
851000	-86.001395	777	1	17	'0 Z 0 0 Z 0 0 0 0 0 0 Z Z 0 Z 0 Z Z Z Z Z 0 Z Z 0 0 0 Z 0 0 Z Z 0 0 0 0 0 0 Z 0 0 Z 	0.045019	0.000000	0.045019	0.045019	0.000000	0.045019	0.045019	0.045019	0.045019	0.045019	0.045019	0.000000	0.000000	0.045019	0.000000	0.045019	0.000000	0.000000	0.000000	0.000000	0.000000	0.045019	0.000000	0.000000	0.045019	0.045019	0.045019	0.000000	0.045019	0.045019	0.000000	0.000000	0.045019	0.045019	0.045019	0.045019	0.045019	0.045019	0.000000	0.045019	0.045019	0.000000	0.146080	0.141485	0.127800	0.158628	0.138442	0.141485	0.146080	
852000	-84.223115	866	1	16	'Z 0 0 0 0 0 Z 0 Z 0 Z 0 Z Z 0 Z 0 0 Z Z Z 0 Z Z 0 0 0 0 0 0 Z Z 0 0 0 0 0 Z 0 0 0 Z 	0.000000	0.014655	0.014655	0.014655	0.014655	0.014655	0.000000	0.014655	0.000000	0.014655	0.000000	0.014655	0.000000	0.000000	0.014655	0.000000	0.014655	0.014655	0.000000	0.000000	0.000000	0.014655	0.000000	0.000000	0.014655	0.014655	0.014655	0.014655	0.014655	0.014655	0.000000	0.000000	0.014655	0.014655	0.014655	0.014655	0.014655	0.000000	0.014655	0.014655	0.014655	0.000000	0.159531	0.140041	0.165653	0.080831	0.147578	0.140546	0.165822	
853000	-80.278266	878	1	21	'0 0 0 Z Z Z 0 0 Z Z 0 0 0 Z Z Z Z Z Z Z Z 0 Z Z 0 0 0 0 Z 0 0 Z Z Z Z 0 0 0 Z 0 0 0 	0.019255	0.019255	0.019255	0.000000	0.000000	0.000000	0.019255	0.019255	0.000000	0.000000	0.019255	0.019255	0.019255	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019255	0.000000	0.000000	0.019255	0.019255	0.019255	0.019255	0.000000	0.019255	0.019255	0.000000	0.000000	0.000000	0.000000	0.019255	0.019255	0.019255	0.000000	0.019255	0.019255	0.019255	0.176438	0.107707	0.108751	0.209205	0.168756	0.085338	0.143805	
854000	-78.481530	681	1	21	'0 0 0 Z Z Z 0 0 0 0 0 0 Z Z Z Z Z Z Z Z Z 0 Z Z 0 0 0 0 0 Z 0 0 Z Z Z 0 0 Z Z Z 0 0 	0.027611	0.027611	0.027611	0.000000	0.000000	0.000000	0.027611	0.027611	0.027611	0.027611	0.027611	0.027611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.027611	0.000000	0.000000	0.027611	0.027611	0.027611	0.027611	0.027611	0.000000	0.027611	0.027611	0.000000	0.000000	0.000000	0.027611	0.027611	0.000000	0.000000	0.000000	0.027611	0.027611	0.190945	0.163843	0.000000	0.222039	0.171459	0.124015	0.127699	
855000	-78.490568	181	1	22	'0 Z 0 0 0 0 Z 0 0 0 Z Z Z Z Z Z Z Z Z Z Z 0 Z Z 0 0 0 0 0 Z Z 0 0 Z 0 0 0 Z 0 Z Z Z 	0.025345	0.000000	0.025345	0.025345	0.025345	0.025345	0.000000	0.025345	0.025345	0.025345	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025345	0.000000	0.000000	0.025345	0.025345	0.025345	0.025345	0.025345	0.000000	0.000000	0.025345	0.025345	0.000000	0.025345	0.025345	0.025345	0.000000	0.025345	0.000000	0.000000	0.000000	0.179056	0.183079	0.000000	0.232601	0.178138	0.119875	0.107251	
856000	-85.926018	579	1	23	'0 Z 0 0 Z 0 Z Z 0 0 Z Z Z Z 0 Z Z Z Z Z Z 0 Z Z 0 0 0 0 0 Z Z Z 0 0 Z 0 0 Z Z 0 Z 0 	18.105977	0.000000	18.105977	18.105977	0.000000	18.105977	0.000000	0.000000	18.105977	18.105977	0.000000	0.000000	0.000000	0.000000	18.105977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.105977	0.000000	0.000000	18.105977	18.105977	18.105977	18.105977	18.105977	0.000000	0.000000	0.000000	18.105977	18.105977	0.000000	18.105977	18.105977	0.000000	0.000000	18.105977	0.000000	18.105977	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
857000	-86.726697	152	1	23	'Z Z 0 0 Z 0 Z Z 0 0 Z 0 Z 0 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 0 Z Z 0 0 0 	0.000000	0.000000	17.620632	17.620632	0.000000	17.620632	0.000000	0.000000	17.620632	17.620632	0.000000	17.620632	0.000000	17.620632	17.620632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.620632	0.000000	0.000000	17.620632	0.000000	17.620632	17.620632	0.000000	17.620632	0.000000	0.000000	0.000000	17.620632	0.000000	17.620632	17.620632	0.000000	0.000000	17.620632	17.620632	17.620632	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
858000	-86.605580	97	1	25	'Z Z 0 0 Z Z Z Z 0 Z Z 0 Z 0 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z Z Z Z 0 0 Z Z 0 0 Z 0 0 	0.000000	0.000000	2.895438	2.895438	0.000000	0.000000	0.000000	0.000000	2.895438	0.000000	0.000000	2.895438	0.000000	2.895438	2.895438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.895438	0.000000	0.000000	2.895438	0.000000	2.895438	2.895438	2.895438	0.000000	0.000000	0.000000	0.000000	2.895438	2.895438	0.000000	0.000000	2.895438	2.895438	0.000000	2.895438	2.895438	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
859000	-85.089234	516	1	20	'Z Z 0 0 Z Z 0 0 0 0 Z 0 Z 0 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 Z 0 Z 0 0 Z Z 0 0 0 0 0 	0.000000	0.000000	10.256932	10.256932	0.000000	0.000000	10.256932	10.256932	10.256932	10.256932	0.000000	10.256932	0.000000	10.256932	10.256932	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.256932	0.000000	0.000000	10.256932	0.000000	10.256932	10.256932	0.000000	10.256932	0.000000	10.256932	0.000000	10.256932	10.256932	0.000000	0.000000	10.256932	10.256932	10.256932	10.256932	10.256932	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
860000	-85.886629	958	2	21	'1 1 1 Z Z 1 1 1 0 1 Z 1 Z 0 1 Z Z Z Z Z Z 1 Z Z 1 Z 0 1 Z Z Z 0 Z Z 1 Z Z 1 1 0 Z 1 	9.450431	9.450431	9.450431	0.000000	0.000000	9.450431	9.450431	9.450431	1.944583	9.450431	0.000000	9.450431	0.000000	1.944583	9.450431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.450431	0.000000	0.000000	9.450431	0.000000	1.944583	9.450431	0.000000	0.000000	0.000000	1.944583	0.000000	0.000000	9.450431	0.000000	0.000000	9.450431	9.450431	1.944583	0.000000	9.450431	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
861000	-83.862117	541	2	15	'1 Z Z 1 1 1 Z 1 0 1 0 Z Z Z 1 0 Z 1 Z Z Z 1 Z Z 0 1 0 Z 1 0 1 0 0 0 1 Z Z 1 1 0 0 1 	2.474574	0.000000	0.000000	2.474574	2.474574	2.474574	0.000000	2.474574	10.865637	2.474574	10.865637	0.000000	0.000000	0.000000	2.474574	10.865637	0.000000	2.474574	0.000000	0.000000	0.000000	2.474574	0.000000	0.000000	10.865637	2.474574	10.865637	0.000000	2.474574	10.865637	2.474574	10.865637	10.865637	10.865637	2.474574	0.000000	0.000000	2.474574	2.474574	10.865637	10.865637	2.474574	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
862000	-82.570078	250	1	17	'Z 0 Z 0 0 0 Z 0 0 0 0 0 Z Z 0 Z Z 0 Z Z Z 0 Z Z 0 Z 0 0 Z 0 0 0 0 Z Z 0 0 0 0 Z 0 0 	0.000000	0.046573	0.000000	0.046573	0.046573	0.046573	0.000000	0.046573	0.046573	0.046573	0.046573	0.046573	0.000000	0.000000	0.046573	0.000000	0.000000	0.046573	0.000000	0.000000	0.000000	0.046573	0.000000	0.000000	0.046573	0.000000	0.046573	0.046573	0.000000	0.046573	0.046573	0.046573	0.046573	0.000000	0.000000	0.046573	0.046573	0.046573	0.046573	0.000000	0.046573	0.046573	0.137786	0.142684	0.145680	0.154499	0.142686	0.137784	0.138882	
863000	-85.587282	266	1	20	'0 Z Z Z 0 Z 0 0 0 0 0 Z Z Z 0 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z 0 0 Z Z Z Z 0 0 0 0 0 0 0 0 	0.040537	0.000000	0.000000	0.000000	0.040537	0.000000	0.040537	0.040537	0.040537	0.040537	0.040537	0.000000	0.000000	0.000000	0.040537	0.040537	0.000000	0.000000	0.000000	0.000000	0.000000	0.040537	0.000000	0.000000	0.040537	0.000000	0.040537	0.000000	0.040537	0.040537	0.000000	0.000000	0.000000	0.000000	0.040537	0.040537	0.040537	0.040537	0.040537	0.040537	0.040537	0.040537	0.090168	0.141977	0.188288	0.213820	0.121248	0.102522	0.141978	
864000	-80.520021	945	1	18	'0 0 Z Z 0 Z 0 0 Z 0 0 Z 0 Z Z Z Z Z Z Z Z 0 Z Z 0 0 0 0 0 0 Z 0 0 Z Z 0 0 0 0 0 0 0 	0.026104	0.026104	0.000000	0.000000	0.026104	0.000000	0.026104	0.026104	0.000000	0.026104	0.026104	0.000000	0.026104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026104	0.000000	0.000000	0.026104	0.026104	0.026104	0.026104	0.026104	0.026104	0.000000	0.026104	0.026104	0.000000	0.000000	0.026104	0.026104	0.026104	0.026104	0.026104	0.026104	0.026104	0.023942	0.054746	0.005595	0.502762	0.176067	0.060813	0.176075	
865000	-80.795918	574	1	20	'0 0 Z Z 0 Z 0 0 0 0 Z Z 0 Z 0 Z Z Z Z Z Z 0 Z Z 0 0 0 Z Z 0 0 0 Z Z Z 0 0 0 Z 0 0 0 	0.024362	0.024362	0.000000	0.000000	0.024362	0.000000	0.024362	0.024362	0.024362	0.024362	0.000000	0.000000	0.024362	0.000000	0.024362	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024362	0.000000	0.000000	0.024362	0.024362	0.024362	0.000000	0.000000	0.024362	0.024362	0.024362	0.000000	0.000000	0.000000	0.024362	0.024362	0.024362	0.000000	0.024362	0.024362	0.024362	0.115140	0.155961	0.197324	0.186550	0.130147	0.090659	0.124218	
866000	-80.702407	377	1	22	'Z Z Z 0 0 Z 0 0 0 0 0 Z Z Z Z Z Z Z Z Z Z 0 Z Z 0 0 0 Z 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z 0 	0.000000	0.000000	0.000000	0.022618	0.022618	0.000000	0.022618	0.022618	0.022618	0.022618	0.022618	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022618	0.000000	0.000000	0.022618	0.022618	0.022618	0.000000	0.022618	0.022618	0.022618	0.022618	0.000000	0.022618	0.000000	0.000000	0.022618	0.022618	0.000000	0.022618	0.000000	0.022618	0.063357	0.191847	0.000000	0.308754	0.135375	0.148088	0.152580	
867000	-82.786339	737	1	22	'Z Z 0 0 0 Z 0 0 0 Z Z 0 Z Z Z Z 0 Z Z Z Z 0 Z Z 0 0 0 Z 0 0 0 0 Z Z Z Z Z Z 0 0 0 0 	0.000000	0.000000	0.027076	0.027076	0.027076	0.000000	0.027076	0.027076	0.027076	0.000000	0.000000	0.027076	0.000000	0.000000	0.000000	0.000000	0.027076	0.000000	0.000000	0.000000	0.000000	0.027076	0.000000	0.000000	0.027076	0.027076	0.027076	0.000000	0.027076	0.027076	0.027076	0.027076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.027076	0.027076	0.027076	0.027076	0.139966	0.178219	0.044471	0.280501	0.114245	0.095715	0.146884	
868000	-80.676314	285	1	20	'0 0 0 0 0 0 Z 0 0 Z Z 0 Z Z Z Z 0 Z Z Z Z 0 Z Z 0 0 0 0 0 Z 0 0 Z Z Z Z Z Z 0 0 0 0 	0.019814	0.019814	0.019814	0.019814	0.019814	0.019814	0.000000	0.019814	0.019814	0.000000	0.000000	0.019814	0.000000	0.000000	0.000000	0.000000	0.019814	0.000000	0.000000	0.000000	0.000000	0.019814	0.000000	0.000000	0.019814	0.019814	0.019814	0.019814	0.019814	0.000000	0.019814	0.019814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019814	0.019814	0.019814	0.019814	0.166190	0.198625	0.034757	0.175199	0.162417	0.097998	0.164815	
869000	-81.858558	741	1	22	'Z 0 Z 0 0 0 Z 0 0 Z Z 0 Z Z Z Z 0 Z Z Z Z 0 Z Z 0 0 0 0 0 Z 0 0 Z Z Z Z Z Z 0 0 0 0 	0.000000	0.016678	0.000000	0.016678	0.016678	0.016678	0.000000	0.016678	0.016678	0.000000	0.000000	0.016678	0.000000	0.000000	0.000000	0.000000	0.016678	0.000000	0.000000	0.000000	0.000000	0.016678	0.000000	0.000000	0.016678	0.016678	0.016678	0.016678	0.016678	0.000000	0.016678	0.016678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016678	0.016678	0.016678	0.016678	0.117762	0.216405	0.033425	0.201802	0.162758	0.086078	0.181769	
870000	-79.609726	698	1	20	'Z 0 0 0 0 Z Z 0 0 Z Z 0 0 Z Z Z Z Z Z Z Z 0 Z Z 0 0 0 0 Z 0 0 0 Z Z 0 0 Z 0 0 Z 0 0 	0.000000	0.021421	0.021421	0.021421	0.021421	0.000000	0.000000	0.021421	0.021421	0.000000	0.000000	0.021421	0.021421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021421	0.000000	0.000000	0.021421	0.021421	0.021421	0.021421	0.000000	0.021421	0.021421	0.021421	0.000000	0.000000	0.021421	0.021421	0.000000	0.021421	0.021421	0.000000	0.021421	0.021421	0.153923	0.149543	0.111593	0.172802	0.152411	0.133608	0.126120	
871000	-83.993318	334	1	23	'Z 0 Z 0 0 Z Z Z Z Z 0 0 0 Z Z Z Z Z Z Z 0 0 Z Z 0 Z Z 0 Z 0 0 0 0 Z 0 0 0 Z Z Z 0 0 	0.000000	0.010398	0.000000	0.010398	0.010398	0.000000	0.000000	0.000000	0.000000	0.000000	0.010398	0.010398	0.010398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010398	0.010398	0.000000	0.000000	0.010398	0.000000	0.000000	0.010398	0.000000	0.010398	0.010398	0.010398	0.010398	0.000000	0.010398	0.010398	0.010398	0.000000	0.000000	0.000000	0.010398	0.010398	0.050773	0.004557	0.012534	0.704770	0.156377	0.039215	0.031774	
872000	-79.512976	663	1	19	'Z 0 Z 0 0 Z 0 Z 0 Z Z 0 0 Z 0 Z Z Z Z Z 0 0 Z Z 0 0 Z 0 0 0 0 0 0 Z 0 0 0 0 Z Z Z 0 	0.000000	0.017154	0.000000	0.017154	0.017154	0.000000	0.017154	0.000000	0.017154	0.000000	0.000000	0.017154	0.017154	0.000000	0.017154	0.000000	0.000000	0.000000	0.000000	0.000000	0.017154	0.017154	0.000000	0.000000	0.017154	0.017154	0.000000	0.017154	0.017154	0.017154	0.017154	0.017154	0.017154	0.000000	0.017154	0.017154	0.017154	0.017154	0.000000	0.000000	0.000000	0.017154	0.071882	0.101465	0.226916	0.394217	0.102222	0.069795	0.033504	
873000	-80.101120	721	1	19	'0 0 Z 0 Z Z 0 Z 0 0 Z 0 Z Z 0 Z 0 Z Z Z 0 0 Z Z 0 0 0 Z 0 0 0 Z Z Z 0 0 0 0 0 Z Z 0 	0.009571	0.009571	0.000000	0.009571	0.000000	0.000000	0.009571	0.000000	0.009571	0.009571	0.000000	0.009571	0.000000	0.000000	0.009571	0.000000	0.009571	0.000000	0.000000	0.000000	0.009571	0.009571	0.000000	0.000000	0.009571	0.009571	0.009571	0.000000	0.009571	0.009571	0.009571	0.000000	0.000000	0.000000	0.009571	0.009571	0.009571	0.009571	0.009571	0.000000	0.000000	0.009571	0.047976	0.109990	0.214762	0.531993	0.043007	0.010641	0.041630	
