Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            241179813
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      627.526411
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
720450000	-15.169144	725	9.600886	1	2	'0 Z 0 0 0 0 0 Z 0 0 0 0 	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.000079	0.012489	0.977519	0.009912	
720500000	-11.425522	90	3.595620	1	3	'0 0 0 Z 0 0 0 0 0 Z Z 0 	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.008415	0.002186	0.982579	0.006820	
720550000	-13.788586	984	6.724291	1	5	'0 Z 0 0 Z 0 0 Z 0 Z 0 Z 	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
720600000	-12.073234	407	2.378273	1	2	'0 0 0 Z 0 0 0 0 0 0 Z 0 	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000752	0.000404	0.992428	0.006416	
720650000	-13.111266	146	9.408592	1	2	'0 0 0 0 0 Z Z 0 0 0 0 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.038997	0.008055	0.854329	0.098619	
720700000	-18.771106	935	31.111443	1	4	'0 0 0 Z 0 0 0 0 Z Z Z 0 	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.238825	0.250510	0.285208	0.225457	
720750000	-16.325229	766	42.034118	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.069735	0.202114	0.447752	0.280398	
720800000	-11.721848	257	22.764305	2	5	'1 0 0 0 Z 1 Z 1 1 Z Z Z 	0.020775	0.305633	0.305633	0.305633	0.000000	0.020775	0.000000	0.020775	0.020775	0.000000	0.000000	0.000000	0.313238	0.165449	0.521313	0.000000	
720850000	-11.790689	531	3.282156	1	4	'Z 0 Z 0 0 Z 0 0 0 0 Z 0 	0.000000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000465	0.000532	0.998496	0.000507	
720900000	-13.615204	218	9.339735	1	5	'Z Z 0 0 0 0 Z 0 0 Z Z 0 	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.000221	0.035757	0.926852	0.037171	
720950000	-14.028934	562	8.194285	1	7	'0 Z Z Z Z 0 Z Z 0 0 0 Z 	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	1.000000	0.000000	
721000000	-11.598168	876	2.720376	2	4	'1 0 0 Z Z 0 1 1 0 Z Z 0 	0.144463	0.113322	0.113322	0.000000	0.000000	0.113322	0.144463	0.144463	0.113322	0.000000	0.000000	0.113322	0.002710	0.000004	0.985903	0.011383	
721050000	-13.535764	309	3.577357	1	6	'Z 0 0 Z Z Z 0 Z 0 0 0 Z 	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.001067	0.000000	0.998933	0.000000	
721100000	-11.895425	884	2.361467	1	1	'Z 0 0 0 0 0 0 0 0 0 0 0 	0.000000	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.004656	0.001860	0.975832	0.017653	
721150000	-11.516799	271	2.212564	1	6	'Z Z 0 Z Z 0 0 0 0 0 Z Z 	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
721200000	-13.464407	117	9.932453	1	5	'0 0 Z 0 0 0 Z 0 0 Z Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.009715	0.010433	0.979852	0.000000	
721250000	-14.688776	232	5.672337	1	4	'0 0 Z 0 0 Z 0 0 Z Z 0 0 	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	
721300000	-12.867934	399	6.784179	1	2	'Z 0 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.014932	0.007208	0.932759	0.045101	
721350000	-11.191782	951	2.206302	1	5	'0 0 0 Z Z 0 0 0 0 Z Z Z 	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000918	0.000000	0.999082	0.000000	
721400000	-12.116990	394	6.323474	1	2	'0 0 0 0 0 0 0 0 0 0 Z Z 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.001693	0.001773	0.996534	0.000001	
721450000	-11.580387	749	2.541406	1	3	'0 0 0 Z Z 0 0 0 0 0 0 Z 	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.002610	0.000000	0.997380	0.000010	
721500000	-15.845538	211	14.883286	1	5	'0 0 Z 0 Z 0 0 0 Z Z Z 0 	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.100592	0.041093	0.527588	0.330727	
721550000	-13.030562	130	2.468253	1	4	'0 Z Z 0 0 0 Z 0 0 0 0 Z 	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000240	0.999760	0.000000	
721600000	-11.865055	156	4.341085	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.006290	0.003652	0.990025	0.000033	
721650000	-11.508283	269	3.224611	1	5	'Z 0 0 Z 0 0 0 0 0 Z Z Z 	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.001873	0.000582	0.997544	0.000000	
721700000	-16.586278	625	11.057681	1	5	'Z 0 Z 0 0 Z 0 0 0 Z 0 Z 	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.017426	0.034192	0.947713	0.000669	
721750000	-12.878796	397	1.127923	1	4	'0 Z Z 0 Z 0 0 0 0 Z 0 0 	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.998354	0.001646	
721800000	-12.762146	840	4.491695	1	4	'0 Z Z Z Z 0 0 0 0 0 0 0 	0.125000	0.000000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000011	0.983123	0.016866	
721850000	-12.663748	433	12.796531	1	6	'0 0 0 0 0 Z Z 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.615308	0.181058	0.203634	0.000000	
721900000	-12.293090	361	1.025070	1	4	'0 0 Z 0 0 Z 0 0 0 0 Z Z 	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000069	0.000067	0.999864	0.000000	
721950000	-13.676729	994	29.758876	2	4	'1 1 1 Z 1 Z 0 Z 0 Z 0 1 	0.178830	0.178830	0.178830	0.000000	0.178830	0.000000	0.035283	0.000000	0.035283	0.000000	0.035283	0.178830	0.283728	0.211094	0.241170	0.264008	
722000000	-15.009313	412	36.030357	1	7	'0 0 0 Z Z 0 Z Z Z 0 Z Z 	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.431062	0.158191	0.000000	0.410747	
722050000	-11.883385	714	3.199496	1	4	'0 Z Z 0 0 Z 0 0 0 Z 0 0 	0.125000	0.000000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000104	0.999304	0.000592	
722100000	-12.482931	111	3.993864	1	4	'0 Z Z Z 0 Z 0 0 0 0 0 0 	0.125000	0.000000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000489	0.983727	0.015784	
722150000	-11.725091	359	5.150950	1	2	'0 0 0 0 0 0 0 0 0 Z Z 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.100000	0.005809	0.005792	0.982392	0.006007	
722200000	-12.548990	862	4.538991	1	5	'Z Z 0 0 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000743	0.999257	0.000000	
722250000	-11.786512	20	9.007555	1	6	'Z 0 0 0 0 0 Z 0 Z Z Z Z 	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.138452	0.070969	0.790578	0.000000	
722300000	-13.802806	897	8.410927	1	1	'0 0 0 0 0 0 0 Z 0 0 0 0 	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000000	0.090909	0.090909	0.090909	0.090909	0.005846	0.004408	0.974824	0.014922	
722350000	-13.579747	485	7.340841	1	6	'0 0 0 0 Z Z 0 Z Z Z 0 Z 	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.065990	0.000263	0.933745	0.000001	
722400000	-13.559854	442	7.736942	1	6	'0 0 0 Z Z Z 0 Z Z 0 Z 0 	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.079989	0.000000	0.627875	0.292136	
722450000	-12.919758	839	8.685036	1	6	'0 0 0 0 0 Z Z 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.645076	0.120066	0.234858	0.000000	
722500000	-13.781315	162	5.704949	1	6	'Z Z 0 Z Z 0 Z 0 0 0 Z 0 	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000042	0.000039	0.951166	0.048752	
722550000	-12.366600	66	12.370900	1	4	'0 0 0 0 0 0 Z 0 Z Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.000000	0.278646	0.186096	0.529172	0.006085	
722600000	-12.327484	65	1.533799	1	4	'Z Z 0 Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.996923	0.003077	
722650000	-11.417119	955	3.166167	1	5	'Z Z Z 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000249	0.999751	0.000000	
722700000	-10.885881	208	3.034929	1	4	'0 0 Z 0 0 0 0 0 0 Z Z Z 	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.001101	0.002108	0.996791	0.000000	
722750000	-11.314486	723	2.576182	1	6	'0 Z 0 Z 0 Z 0 0 0 Z Z Z 	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000001	0.000511	0.999488	0.000000	
722800000	-11.173209	887	4.620884	1	2	'0 Z 0 0 0 0 0 0 0 Z 0 0 	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.000004	0.001406	0.989406	0.009185	
722850000	-12.668375	345	19.994554	1	6	'0 0 Z 0 0 0 Z Z Z 0 Z Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.320484	0.446109	0.000000	0.233408	
722900000	-14.752866	280	8.067577	1	4	'Z Z Z 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.008104	0.991865	0.000030	
722950000	-20.753379	969	24.776198	1	7	'0 Z 0 Z Z 0 Z 0 Z 0 Z Z 	0.200000	0.000000	0.200000	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
723000000	-14.311013	27	13.766742	1	4	'Z 0 0 0 0 0 0 0 Z 0 Z Z 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.027224	0.038332	0.934272	0.000172	
723050000	-11.642364	248	2.477330	1	5	'Z 0 Z 0 0 Z 0 0 0 Z Z 0 	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000349	0.000272	0.985642	0.013737	
723100000	-14.320885	816	1.854625	1	5	'0 0 0 0 Z Z 0 0 Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.020860	0.000003	0.979100	0.000036	
723150000	-13.850037	440	4.693716	1	5	'0 Z 0 0 0 0 Z 0 Z Z 0 Z 	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.000365	0.130618	0.867823	0.001193	
723200000	-14.056311	390	7.195606	1	6	'0 0 Z Z Z 0 0 0 0 Z Z Z 	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.006953	0.000000	0.993047	0.000000	
723250000	-16.121746	528	14.038293	1	7	'0 Z Z 0 0 Z Z Z Z Z 0 0 	0.200000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	1.000000	
723300000	-12.141129	683	3.357084	1	5	'Z 0 0 Z Z 0 0 0 0 0 Z Z 	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.008286	0.000000	0.991615	0.000098	
723350000	-14.167342	248	1.857877	1	6	'0 0 Z 0 Z 0 0 Z 0 Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000299	0.000001	0.999700	0.000000	
723400000	-12.762279	656	6.501486	1	2	'Z 0 0 0 0 0 Z 0 0 0 0 0 	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.016103	0.008981	0.926139	0.048777	
723450000	-11.651441	330	1.382757	1	5	'Z Z Z 0 Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000001	0.993203	0.006796	
723500000	-12.622366	564	5.244438	1	7	'0 Z Z 0 0 Z Z 0 0 Z Z Z 	0.200000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000017	0.008186	0.991796	0.000000	
723550000	-15.036499	493	8.658227	1	4	'Z Z Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.031916	0.859908	0.108176	
723600000	-12.412162	709	3.570001	1	7	'Z Z 0 0 0 Z Z 0 0 Z Z Z 	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.001818	0.998182	0.000000	
723650000	-12.627608	419	5.620137	1	6	'Z 0 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.013485	0.003365	0.983150	0.000000	
723700000	-11.747586	641	3.346779	1	5	'0 Z Z Z 0 0 0 0 0 Z Z 0 	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000002	0.003134	0.987931	0.008933	
723750000	-12.657842	402	9.082061	1	5	'Z 0 0 0 0 0 Z 0 Z 0 Z Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.273772	0.161894	0.557720	0.006613	
723800000	-15.085504	979	10.819149	1	4	'0 0 0 0 Z Z Z 0 0 Z 0 0 	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.050396	0.000270	0.875033	0.074301	
723850000	-11.905827	746	1.543128	1	3	'Z 0 Z 0 0 Z 0 0 0 0 0 0 	0.000000	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000127	0.000114	0.986833	0.012926	
723900000	-11.139644	290	1.596397	1	5	'Z 0 0 0 Z Z 0 0 0 Z Z 0 	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.001122	0.000000	0.996910	0.001967	
723950000	-13.757518	102	7.512460	1	3	'0 0 Z 0 0 Z Z 0 0 0 0 0 	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.002986	0.002538	0.943953	0.050523	
724000000	-14.009981	207	28.770480	1	5	'0 0 0 0 0 0 Z Z Z Z 0 Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.409355	0.432331	0.000000	0.158314	
724050000	-14.559915	978	14.936172	1	5	'Z 0 0 Z 0 0 0 0 Z Z Z 0 	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.144382	0.099520	0.513076	0.243022	
724100000	-13.648429	161	8.761028	1	6	'Z 0 0 Z 0 0 0 0 Z Z Z Z 	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.095907	0.057957	0.846136	0.000000	
724150000	-13.918430	797	4.928173	1	5	'Z Z Z Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.001404	0.985446	0.013150	
724200000	-12.223543	407	2.206208	1	3	'Z 0 0 Z Z 0 0 0 0 0 0 0 	0.000000	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000826	0.000001	0.992859	0.006315	
724250000	-12.904272	547	4.452850	1	4	'Z Z Z 0 Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000005	0.970759	0.029236	
724300000	-11.850136	974	1.714373	1	5	'0 Z Z 0 Z 0 0 0 0 Z 0 Z 	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
724350000	-12.543045	120	11.742644	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.000000	0.111111	0.224733	0.146637	0.239357	0.389273	
724400000	-12.000511	271	4.335688	1	2	'0 0 0 0 Z Z 0 0 0 0 0 0 	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.006491	0.000011	0.985624	0.007874	
724450000	-14.950490	361	20.172686	1	3	'0 0 0 Z 0 0 0 Z Z 0 0 0 	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.154974	0.192733	0.472051	0.180242	
724500000	-12.701506	951	7.046112	1	4	'Z 0 Z 0 0 0 0 0 0 Z 0 Z 	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.002812	0.005734	0.991429	0.000025	
724550000	-11.290765	26	2.930375	1	3	'0 0 0 0 0 Z 0 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.007116	0.000193	0.992631	0.000059	
724600000	-13.110702	428	2.557804	1	6	'Z 0 Z Z Z 0 Z 0 0 0 Z 0 	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.001351	0.000011	0.963767	0.034872	
724650000	-12.441190	845	1.713893	2	5	'Z Z 1 Z Z 0 1 0 0 0 1 Z 	0.000000	0.000000	0.036580	0.000000	0.000000	0.222565	0.036580	0.222565	0.222565	0.222565	0.036580	0.000000	0.000000	0.000000	1.000000	0.000000	
724700000	-11.350744	103	3.637269	1	3	'0 Z 0 0 0 0 0 0 0 0 Z Z 	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000000	0.001109	0.998891	0.000000	
724750000	-13.568111	169	12.105663	1	2	'0 0 0 0 0 0 Z 0 0 0 0 Z 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.000000	0.033662	0.023182	0.941479	0.001676	
724800000	-11.268964	671	2.654996	1	4	'0 Z 0 0 0 Z 0 0 0 0 Z Z 	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000445	0.999555	0.000000	
724850000	-11.974781	757	1.169922	1	6	'0 Z Z 0 Z Z 0 0 0 0 Z Z 	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
724900000	-13.111368	838	5.945429	1	4	'0 0 0 0 Z Z 0 Z 0 Z 0 0 	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.006514	0.000008	0.981321	0.012157	
724950000	-12.446470	972	3.703395	1	3	'Z 0 0 Z 0 Z 0 0 0 0 0 0 	0.000000	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.006517	0.000742	0.971788	0.020953	
725000000	-12.238004	485	2.845424	1	5	'0 0 0 0 Z 0 0 0 Z Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.026325	0.000014	0.973661	0.000000	
725050000	-13.155085	241	7.312401	1	3	'0 Z Z 0 0 0 0 0 0 0 Z 0 	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000006	0.007391	0.957882	0.034722	
725100000	-14.041280	910	4.176759	1	6	'0 0 0 0 Z 0 0 Z Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.072147	0.000200	0.927653	0.000000	
725150000	-12.136588	184	2.894525	1	5	'0 Z 0 Z Z Z 0 0 0 Z 0 0 	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000001	0.000000	0.994021	0.005977	
725200000	-12.365532	598	6.814816	1	1	'0 Z 0 0 0 0 0 0 0 0 0 0 	0.090909	0.000000	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000014	0.002390	0.985232	0.012364	
725250000	-11.695162	822	2.514373	1	3	'Z 0 Z Z 0 0 0 0 0 0 0 0 	0.000000	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000137	0.000354	0.995416	0.004094	
725300000	-12.800291	896	4.443671	1	6	'Z 0 Z Z 0 0 0 0 0 Z Z Z 	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.004120	0.005231	0.990649	0.000000	
725350000	-14.114993	759	6.139692	1	3	'0 Z Z 0 0 0 0 0 Z 0 0 0 	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000004	0.012072	0.924488	0.063437	
725400000	-10.863584	272	2.279235	1	7	'0 Z Z Z 0 Z 0 0 0 Z Z Z 	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000609	0.999391	0.000000	
