Options:
Model:                           MultiState
Tree File Name:                  data/austronesian.bttrees
Data File Name:                  data/austronesian.btdata
Log File Name:                   /Users/sp16194/Desktop/Projects_Git/terminology-anc-state/bt-output/austronesian/09-Aug-15_02.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            8656373
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /Users/sp16194/Desktop/Projects_Git/terminology-anc-state/bt-output/austronesian/09-Aug-15_02.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     30
Base frequency (PI's):           None
Character Symbols:               1,3,4,5,6,7
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q36                          RJ MCMC
    q37                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q61                          RJ MCMC
    q63                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q71                          RJ MCMC
    q73                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      4199
     Taxa:                       85
     Sites:                      1
     States:                     6
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q16	q17	q31	q34	q35	q36	q37	q41	q43	q45	q46	q47	q51	q53	q54	q56	q57	q61	q63	q64	q65	q67	q71	q73	q74	q75	q76	Root P(1)	Root P(3)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	
139000	-95.617287	3404	1	17	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 Z 0 0 0 0 Z Z 	12.493620	12.493620	0.000000	12.493620	12.493620	0.000000	12.493620	0.000000	0.000000	0.000000	12.493620	0.000000	12.493620	0.000000	0.000000	0.000000	0.000000	12.493620	0.000000	0.000000	0.000000	0.000000	12.493620	0.000000	12.493620	12.493620	12.493620	12.493620	0.000000	0.000000	0.062321	0.857110	0.003913	0.000077	0.003119	0.073459	
140000	-97.499942	1256	1	14	'Z 0 Z 0 0 Z 0 Z Z 0 0 Z 0 Z Z 0 Z 0 Z Z 0 Z 0 0 Z 0 0 0 0 Z 	0.000000	9.766529	0.000000	9.766529	9.766529	0.000000	9.766529	0.000000	0.000000	9.766529	9.766529	0.000000	9.766529	0.000000	0.000000	9.766529	0.000000	9.766529	0.000000	0.000000	9.766529	0.000000	9.766529	9.766529	0.000000	9.766529	9.766529	9.766529	9.766529	0.000000	0.000057	0.988011	0.000001	0.000000	0.000000	0.011931	
141000	-97.216182	3579	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 0 0 Z 0 	0.000000	10.667299	10.667299	10.667299	10.667299	0.000000	10.667299	0.000000	0.000000	0.000000	10.667299	0.000000	10.667299	0.000000	0.000000	0.000000	0.000000	10.667299	0.000000	0.000000	10.667299	0.000000	10.667299	10.667299	0.000000	10.667299	10.667299	10.667299	0.000000	10.667299	0.000621	0.964932	0.000013	0.000000	0.000008	0.034427	
142000	-94.048243	3943	1	15	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 0 0 	12.690280	12.690280	12.690280	12.690280	12.690280	0.000000	12.690280	0.000000	0.000000	0.000000	12.690280	0.000000	12.690280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.690280	0.000000	0.000000	12.690280	0.000000	12.690280	12.690280	12.690280	12.690280	12.690280	0.023998	0.950602	0.001172	0.000000	0.000170	0.024059	
143000	-94.570288	1675	1	13	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 0 Z 0 0 0 Z 0 0 0 0 	0.000000	14.476643	14.476643	14.476643	14.476643	0.000000	14.476643	0.000000	0.000000	0.000000	14.476643	0.000000	14.476643	0.000000	0.000000	0.000000	0.000000	14.476643	0.000000	14.476643	14.476643	0.000000	14.476643	14.476643	14.476643	0.000000	14.476643	14.476643	14.476643	14.476643	0.001429	0.946712	0.000087	0.001429	0.001429	0.048916	
144000	-96.361642	34	1	18	'Z 0 Z 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z 0 Z 0 Z 0 0 Z Z 0 0 0 	0.000000	11.843416	0.000000	11.843416	0.000000	0.000000	11.843416	0.000000	0.000000	0.000000	11.843416	0.000000	11.843416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.843416	0.000000	11.843416	0.000000	11.843416	11.843416	0.000000	0.000000	11.843416	11.843416	11.843416	0.001372	0.973175	0.000047	0.000009	0.024311	0.001087	
145000	-95.497265	1024	1	17	'Z 0 Z 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 Z 0 0 0 0 Z Z Z 0 0 	0.000000	13.992939	0.000000	13.992939	0.000000	0.000000	13.992939	0.000000	0.000000	0.000000	13.992939	0.000000	13.992939	0.000000	0.000000	0.000000	0.000000	13.992939	0.000000	13.992939	0.000000	13.992939	13.992939	13.992939	13.992939	0.000000	0.000000	0.000000	13.992939	13.992939	0.000799	0.967266	0.000018	0.000009	0.031517	0.000392	
146000	-98.636838	2851	1	14	'Z 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z 0 0 Z 0 0 0 0 0 Z Z 0 	0.000000	9.998995	9.998995	9.998995	0.000000	0.000000	9.998995	0.000000	0.000000	9.998995	9.998995	0.000000	9.998995	0.000000	0.000000	0.000000	0.000000	9.998995	0.000000	9.998995	9.998995	0.000000	9.998995	9.998995	9.998995	9.998995	9.998995	0.000000	0.000000	9.998995	0.000004	0.988364	0.000003	0.000191	0.000168	0.011270	
147000	-94.918434	2698	1	14	'0 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 0 0 Z 0 0 0 0 	11.495574	11.495574	11.495574	11.495574	0.000000	0.000000	11.495574	0.000000	0.000000	11.495574	11.495574	0.000000	11.495574	0.000000	0.000000	0.000000	0.000000	11.495574	0.000000	0.000000	0.000000	0.000000	11.495574	11.495574	11.495574	0.000000	11.495574	11.495574	11.495574	11.495574	0.019538	0.960171	0.000498	0.000002	0.000205	0.019586	
148000	-96.386825	3320	1	12	'0 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z 0 Z Z Z 0 0 0 0 0 0 0 0 0 	9.327359	9.327359	9.327359	9.327359	0.000000	0.000000	9.327359	0.000000	0.000000	9.327359	9.327359	0.000000	9.327359	0.000000	0.000000	0.000000	0.000000	9.327359	0.000000	0.000000	0.000000	9.327359	9.327359	9.327359	9.327359	9.327359	9.327359	9.327359	9.327359	9.327359	0.016064	0.951506	0.000268	0.000001	0.016075	0.016086	
149000	-94.363346	3555	1	14	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z Z 0 0 0 0 0 0 0 Z 0 	13.697798	13.697798	13.697798	13.697798	13.697798	0.000000	13.697798	0.000000	0.000000	0.000000	13.697798	0.000000	13.697798	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.697798	13.697798	13.697798	13.697798	13.697798	13.697798	13.697798	0.000000	13.697798	0.027694	0.893942	0.001362	0.000000	0.027693	0.049309	
150000	-97.810703	4008	1	13	'0 Z 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z Z Z Z 0 Z Z 0 0 0 0 0 0 0 Z 0 	8.357787	0.000000	8.357787	8.357787	8.357787	0.000000	8.357787	0.000000	0.000000	8.357787	8.357787	0.000000	8.357787	0.000000	0.000000	0.000000	0.000000	0.000000	8.357787	0.000000	0.000000	8.357787	8.357787	8.357787	8.357787	8.357787	8.357787	8.357787	0.000000	8.357787	0.025924	0.861020	0.003854	0.000472	0.051890	0.056839	
151000	-94.161814	2800	1	13	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z Z Z 0 Z 0 0 0 0 0 0 0 	0.000000	18.964679	18.964679	18.964679	18.964679	0.000000	18.964679	0.000000	0.000000	0.000000	18.964679	0.000000	18.964679	0.000000	0.000000	18.964679	0.000000	18.964679	0.000000	0.000000	0.000000	18.964679	0.000000	18.964679	18.964679	18.964679	18.964679	18.964679	18.964679	18.964679	0.021866	0.747955	0.002114	0.001857	0.116363	0.109845	
152000	-93.322746	1234	1	17	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z Z Z 0 0 0 0 Z 0 Z 0 	0.000000	14.305339	14.305339	14.305339	14.305339	0.000000	14.305339	0.000000	0.000000	0.000000	14.305339	0.000000	14.305339	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.305339	14.305339	14.305339	14.305339	0.000000	14.305339	0.000000	14.305339	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
153000	-97.515284	29	1	17	'0 Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z 0 0 0 0 Z Z Z Z Z 0 Z 	17.045169	0.000000	17.045169	17.045169	17.045169	0.000000	17.045169	0.000000	0.000000	0.000000	17.045169	0.000000	17.045169	0.000000	0.000000	0.000000	0.000000	17.045169	0.000000	17.045169	17.045169	17.045169	17.045169	0.000000	0.000000	0.000000	0.000000	0.000000	17.045169	0.000000	0.016413	0.938937	0.000638	0.000005	0.044007	0.000000	
154000	-96.094426	3777	1	21	'Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 Z Z Z Z Z Z Z Z 	0.000000	11.723001	0.000000	11.723001	11.723001	0.000000	11.723001	0.000000	0.000000	0.000000	11.723001	0.000000	11.723001	0.000000	0.000000	0.000000	0.000000	11.723001	0.000000	0.000000	11.723001	11.723001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001517	0.966870	0.000086	0.000001	0.031526	0.000000	
155000	-98.692802	4164	1	17	'Z 0 Z 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 0 Z Z 0 0 0 0 0 Z Z Z 0 	0.000000	16.779220	0.000000	16.779220	0.000000	0.000000	16.779220	0.000000	0.000000	0.000000	16.779220	0.000000	16.779220	0.000000	0.000000	0.000000	0.000000	16.779220	16.779220	0.000000	0.000000	16.779220	16.779220	16.779220	16.779220	16.779220	0.000000	0.000000	0.000000	16.779220	0.000702	0.971661	0.000051	0.000722	0.026565	0.000299	
156000	-96.593885	2387	1	15	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z 0 Z Z Z 0 0 0 0 0 Z Z 0 	11.735197	11.735197	11.735197	11.735197	11.735197	0.000000	11.735197	0.000000	0.000000	0.000000	11.735197	0.000000	11.735197	0.000000	0.000000	0.000000	0.000000	0.000000	11.735197	0.000000	0.000000	0.000000	11.735197	11.735197	11.735197	11.735197	11.735197	0.000000	0.000000	11.735197	0.009970	0.981262	0.000339	0.000000	0.000089	0.008340	
157000	-95.929311	652	1	17	'0 0 Z 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z Z Z Z Z Z 0 Z 0 0 0 0 Z 0 	9.448339	9.448339	0.000000	9.448339	0.000000	0.000000	9.448339	0.000000	0.000000	9.448339	9.448339	0.000000	9.448339	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.448339	0.000000	9.448339	9.448339	9.448339	9.448339	0.000000	9.448339	0.044968	0.906133	0.002772	0.000000	0.001141	0.044985	
158000	-96.103218	2642	1	11	'0 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z Z 0 Z 0 0 0 0 0 0 0 0 0 0 	11.468042	11.468042	11.468042	11.468042	0.000000	0.000000	11.468042	0.000000	0.000000	11.468042	11.468042	0.000000	11.468042	0.000000	0.000000	0.000000	0.000000	0.000000	11.468042	0.000000	11.468042	11.468042	11.468042	11.468042	11.468042	11.468042	11.468042	11.468042	11.468042	11.468042	0.059324	0.816352	0.004621	0.000982	0.059348	0.059373	
159000	-93.982845	1252	1	16	'Z 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z Z Z Z Z Z 0 Z 0 0 0 0 0 0 	0.000000	12.281990	12.281990	12.281990	0.000000	0.000000	12.281990	0.000000	0.000000	12.281990	12.281990	0.000000	12.281990	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.281990	0.000000	12.281990	12.281990	12.281990	12.281990	12.281990	12.281990	0.000000	0.988066	0.000000	0.000000	0.000127	0.011806	
160000	-93.993135	3239	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 0 0 0 Z Z 0 0 Z 	0.000000	14.550697	14.550697	14.550697	14.550697	0.000000	14.550697	0.000000	0.000000	0.000000	14.550697	0.000000	14.550697	0.000000	0.000000	0.000000	0.000000	14.550697	0.000000	0.000000	14.550697	14.550697	14.550697	14.550697	14.550697	0.000000	0.000000	14.550697	14.550697	0.000000	0.001946	0.940725	0.000070	0.000001	0.057257	0.000001	
161000	-96.606589	1325	1	17	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z 0 0 Z Z Z Z Z Z 0 Z Z 0 0 0 	0.000000	11.935640	11.935640	11.935640	11.935640	0.000000	11.935640	0.000000	0.000000	0.000000	11.935640	0.000000	11.935640	0.000000	0.000000	0.000000	11.935640	11.935640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.935640	0.000000	0.000000	11.935640	11.935640	11.935640	0.003703	0.892859	0.007093	0.092599	0.000043	0.003703	
162000	-95.401783	3319	1	16	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z Z Z 0 0 0 Z 0 Z 	24.444713	24.444713	24.444713	24.444713	24.444713	0.000000	24.444713	0.000000	0.000000	0.000000	24.444713	0.000000	24.444713	0.000000	0.000000	0.000000	0.000000	24.444713	0.000000	0.000000	24.444713	0.000000	0.000000	0.000000	24.444713	24.444713	24.444713	0.000000	24.444713	0.000000	0.087052	0.782698	0.008954	0.000559	0.012945	0.107791	
163000	-95.358546	3187	1	15	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z 0 Z Z Z 0 0 0 0 0 Z 	14.677118	14.677118	14.677118	14.677118	14.677118	0.000000	14.677118	0.000000	0.000000	0.000000	14.677118	0.000000	14.677118	0.000000	0.000000	14.677118	0.000000	0.000000	0.000000	0.000000	14.677118	0.000000	0.000000	0.000000	14.677118	14.677118	14.677118	14.677118	14.677118	0.000000	0.034563	0.920081	0.001771	0.000415	0.001560	0.041611	
164000	-96.870934	474	1	14	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z Z Z 0 0 0 0 Z Z 0 0 0 	0.000000	10.473687	10.473687	10.473687	10.473687	0.000000	10.473687	0.000000	0.000000	0.000000	10.473687	0.000000	10.473687	0.000000	0.000000	10.473687	0.000000	10.473687	0.000000	0.000000	0.000000	10.473687	10.473687	10.473687	10.473687	0.000000	0.000000	10.473687	10.473687	10.473687	0.001583	0.944109	0.000056	0.000033	0.052635	0.001583	
165000	-94.572663	1668	1	18	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 Z 0 Z Z Z Z Z 	19.708126	19.708126	19.708126	19.708126	19.708126	0.000000	19.708126	0.000000	0.000000	0.000000	19.708126	0.000000	19.708126	0.000000	0.000000	0.000000	0.000000	19.708126	0.000000	0.000000	19.708126	0.000000	19.708126	0.000000	19.708126	0.000000	0.000000	0.000000	0.000000	0.000000	0.046088	0.949420	0.002826	0.000082	0.001585	0.000000	
166000	-95.517478	1948	1	19	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z 0 0 0 Z Z Z Z Z Z 	14.454046	14.454046	0.000000	14.454046	14.454046	0.000000	14.454046	0.000000	0.000000	0.000000	14.454046	0.000000	14.454046	0.000000	0.000000	0.000000	0.000000	14.454046	0.000000	0.000000	0.000000	14.454046	14.454046	14.454046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021075	0.946453	0.000759	0.000006	0.031707	0.000000	
167000	-98.201167	1987	1	18	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z 0 Z 0 Z 0 0 Z Z Z Z Z 0 	10.122123	10.122123	0.000000	10.122123	10.122123	0.000000	10.122123	0.000000	0.000000	0.000000	10.122123	0.000000	10.122123	0.000000	0.000000	0.000000	0.000000	0.000000	10.122123	0.000000	10.122123	0.000000	10.122123	10.122123	0.000000	0.000000	0.000000	0.000000	0.000000	10.122123	0.009165	0.990586	0.000203	0.000000	0.000047	0.000000	
168000	-96.735952	1992	1	16	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z 0 Z Z 0 0 Z Z 0 0 0 	15.463416	15.463416	0.000000	15.463416	15.463416	0.000000	15.463416	0.000000	0.000000	0.000000	15.463416	0.000000	15.463416	0.000000	0.000000	15.463416	0.000000	0.000000	0.000000	0.000000	15.463416	0.000000	0.000000	15.463416	15.463416	0.000000	0.000000	15.463416	15.463416	15.463416	0.019080	0.979885	0.000779	0.000108	0.000134	0.000015	
169000	-96.341666	2887	1	16	'Z 0 Z 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z Z 0 0 0 0 0 0 0 	0.000000	17.057428	0.000000	17.057428	0.000000	0.000000	17.057428	0.000000	0.000000	0.000000	17.057428	0.000000	17.057428	0.000000	0.000000	0.000000	0.000000	17.057428	0.000000	0.000000	17.057428	0.000000	0.000000	17.057428	17.057428	17.057428	17.057428	17.057428	17.057428	17.057428	0.000006	0.977558	0.000000	0.000000	0.000316	0.022120	
170000	-95.532790	2866	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 0 0 0 Z 0 Z 0 0 0 	0.000000	20.086791	20.086791	20.086791	20.086791	0.000000	20.086791	0.000000	0.000000	0.000000	20.086791	0.000000	20.086791	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.086791	20.086791	20.086791	20.086791	0.000000	20.086791	0.000000	20.086791	20.086791	20.086791	0.001013	0.961601	0.000028	0.000000	0.036346	0.001013	
171000	-96.597866	3251	1	15	'Z 0 0 0 0 Z 0 Z Z 0 0 Z 0 Z Z 0 Z Z Z Z 0 Z Z 0 Z 0 0 0 0 Z 	0.000000	11.986323	11.986323	11.986323	11.986323	0.000000	11.986323	0.000000	0.000000	11.986323	11.986323	0.000000	11.986323	0.000000	0.000000	11.986323	0.000000	0.000000	0.000000	0.000000	11.986323	0.000000	0.000000	11.986323	0.000000	11.986323	11.986323	11.986323	11.986323	0.000000	0.003159	0.923578	0.000228	0.000049	0.000049	0.072936	
172000	-96.042394	279	1	19	'0 Z 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z Z 0 0 Z Z 0 Z 0 Z Z 	16.652351	0.000000	16.652351	16.652351	16.652351	0.000000	16.652351	0.000000	0.000000	0.000000	16.652351	0.000000	16.652351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.652351	16.652351	0.000000	0.000000	16.652351	0.000000	16.652351	0.000000	0.000000	0.054151	0.830509	0.001751	0.000000	0.111214	0.002374	
173000	-96.025205	1819	2	16	'1 1 1 1 0 Z 0 Z Z 0 0 Z 0 Z Z Z Z Z Z Z Z 0 1 Z 1 1 Z 1 Z Z 	21.135622	21.135622	21.135622	21.135622	7.715654	0.000000	7.715654	0.000000	0.000000	7.715654	7.715654	0.000000	7.715654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.715654	21.135622	0.000000	21.135622	21.135622	0.000000	21.135622	0.000000	0.000000	0.042236	0.932090	0.000855	0.000000	0.021134	0.003685	
174000	-95.747633	2448	1	17	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z Z Z Z Z Z 0 Z Z 0 0 Z 0 	16.063286	16.063286	16.063286	16.063286	16.063286	0.000000	16.063286	0.000000	0.000000	0.000000	16.063286	0.000000	16.063286	0.000000	0.000000	16.063286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.063286	0.000000	0.000000	16.063286	16.063286	0.000000	16.063286	0.013047	0.965205	0.000565	0.000077	0.000000	0.021105	
175000	-95.234920	1696	1	17	'0 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 0 0 Z Z Z 0 0 Z 0 	14.487199	14.487199	0.000000	14.487199	14.487199	0.000000	14.487199	0.000000	0.000000	0.000000	14.487199	0.000000	14.487199	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.487199	14.487199	14.487199	0.000000	0.000000	0.000000	14.487199	14.487199	0.000000	14.487199	0.082442	0.748759	0.002943	0.000000	0.077428	0.088427	
176000	-97.323886	2400	1	13	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 Z Z 0 0 	13.354043	13.354043	13.354043	13.354043	13.354043	0.000000	13.354043	0.000000	0.000000	0.000000	13.354043	0.000000	13.354043	0.000000	0.000000	13.354043	0.000000	0.000000	13.354043	0.000000	13.354043	13.354043	13.354043	0.000000	13.354043	13.354043	0.000000	0.000000	13.354043	13.354043	0.022104	0.944936	0.001538	0.000718	0.029986	0.000718	
177000	-95.236763	4024	1	18	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 Z 0 0 Z Z Z 0 	0.000000	12.530335	12.530335	12.530335	12.530335	0.000000	12.530335	0.000000	0.000000	0.000000	12.530335	0.000000	12.530335	0.000000	0.000000	0.000000	0.000000	12.530335	0.000000	0.000000	0.000000	0.000000	12.530335	0.000000	12.530335	12.530335	0.000000	0.000000	0.000000	12.530335	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
178000	-95.010123	1717	1	14	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z 0 0 Z Z Z 0 0 0 0 Z 0 0 Z 0 	0.000000	17.175560	17.175560	17.175560	17.175560	0.000000	17.175560	0.000000	0.000000	0.000000	17.175560	0.000000	17.175560	0.000000	0.000000	0.000000	17.175560	17.175560	0.000000	0.000000	0.000000	17.175560	17.175560	17.175560	17.175560	0.000000	17.175560	17.175560	0.000000	17.175560	0.012972	0.752922	0.007591	0.062010	0.076280	0.088226	
179000	-100.005214	3265	1	16	'0 0 Z Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z 0 Z 0 0 Z 0 0 Z 0 0 Z 0 	10.827551	10.827551	0.000000	0.000000	10.827551	0.000000	10.827551	0.000000	0.000000	0.000000	10.827551	0.000000	10.827551	0.000000	0.000000	0.000000	0.000000	0.000000	10.827551	0.000000	10.827551	10.827551	0.000000	10.827551	10.827551	0.000000	10.827551	10.827551	0.000000	10.827551	0.074875	0.817117	0.006555	0.000323	0.035154	0.065976	
180000	-94.908145	236	1	17	'Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 Z 0 Z 0 0 0 0 	0.000000	18.265950	0.000000	18.265950	18.265950	0.000000	18.265950	0.000000	0.000000	0.000000	18.265950	0.000000	18.265950	0.000000	0.000000	0.000000	0.000000	18.265950	0.000000	0.000000	0.000000	0.000000	18.265950	0.000000	18.265950	0.000000	18.265950	18.265950	18.265950	18.265950	0.000868	0.966310	0.000015	0.000000	0.000868	0.031940	
181000	-94.312479	992	1	19	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z 0 0 Z Z Z Z Z 0 	0.000000	18.043905	18.043905	18.043905	18.043905	0.000000	18.043905	0.000000	0.000000	0.000000	18.043905	0.000000	18.043905	0.000000	0.000000	0.000000	0.000000	18.043905	0.000000	0.000000	0.000000	0.000000	18.043905	18.043905	0.000000	0.000000	0.000000	0.000000	0.000000	18.043905	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
182000	-94.086163	3978	1	17	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z 0 Z Z Z Z Z 0 Z 0 Z 0 0 0 	0.000000	14.797360	14.797360	14.797360	14.797360	0.000000	14.797360	0.000000	0.000000	0.000000	14.797360	0.000000	14.797360	0.000000	0.000000	0.000000	0.000000	14.797360	0.000000	0.000000	0.000000	0.000000	0.000000	14.797360	0.000000	14.797360	0.000000	14.797360	14.797360	14.797360	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
183000	-95.462631	3781	1	15	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z 0 0 Z 0 0 0 0 Z 0 0 Z 	0.000000	15.378615	15.378615	15.378615	15.378615	0.000000	15.378615	0.000000	0.000000	0.000000	15.378615	0.000000	15.378615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.378615	15.378615	0.000000	15.378615	15.378615	15.378615	15.378615	0.000000	15.378615	15.378615	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
184000	-94.730254	393	1	17	'0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z 0 0 0 Z Z Z 0 0 Z Z 	12.735167	12.735167	12.735167	12.735167	12.735167	0.000000	12.735167	0.000000	0.000000	0.000000	12.735167	0.000000	12.735167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.735167	12.735167	12.735167	0.000000	0.000000	0.000000	12.735167	12.735167	0.000000	0.000000	0.056934	0.777451	0.004302	0.000000	0.074457	0.086856	
185000	-93.071238	216	1	18	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z Z Z 0 Z 0 Z 0 0 Z 0 	0.000000	14.180930	14.180930	14.180930	14.180930	0.000000	14.180930	0.000000	0.000000	0.000000	14.180930	0.000000	14.180930	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.180930	0.000000	14.180930	0.000000	14.180930	14.180930	0.000000	14.180930	0.001806	0.927520	0.000052	0.000000	0.002524	0.068098	
186000	-96.101009	798	1	19	'Z 0 Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z Z Z Z Z Z Z Z 0 Z 0 0 0 Z 0 	0.000000	13.131733	0.000000	13.131733	13.131733	0.000000	13.131733	0.000000	0.000000	0.000000	13.131733	0.000000	13.131733	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.131733	0.000000	13.131733	13.131733	13.131733	0.000000	13.131733	0.000757	0.969036	0.000039	0.000000	0.000000	0.030168	
