Options:
Model:                           MultiState
Tree File Name:                  data/austronesian.bttrees
Data File Name:                  data/austronesian.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/austronesian/05-Sep-13_02.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4116353616
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/austronesian/05-Sep-13_02.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     30
Base frequency (PI's):           None
Character Symbols:               1,3,4,5,6,7
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q36                          RJ MCMC
    q37                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q61                          RJ MCMC
    q63                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q71                          RJ MCMC
    q73                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      4199
     Taxa:                       85
     Sites:                      1
     States:                     6
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q16	q17	q31	q34	q35	q36	q37	q41	q43	q45	q46	q47	q51	q53	q54	q56	q57	q61	q63	q64	q65	q67	q71	q73	q74	q75	q76	Root P(1)	Root P(3)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	
516000	-91.469453	2923	2	11	'1 0 0 1 1 1 0 1 Z 1 Z Z 0 1 1 0 Z 0 Z 1 Z Z Z 1 1 1 Z 0 Z Z 	0.483971	14.422573	14.422573	0.483971	0.483971	0.483971	14.422573	0.483971	0.000000	0.483971	0.000000	0.000000	14.422573	0.483971	0.483971	14.422573	0.000000	14.422573	0.000000	0.483971	0.000000	0.000000	0.000000	0.483971	0.483971	0.483971	0.000000	14.422573	0.000000	0.000000	0.000045	0.999954	0.000000	0.000001	0.000000	0.000000	
517000	-92.029336	905	2	12	'Z 0 0 1 Z Z 0 1 Z 1 Z Z 0 1 1 0 Z 0 1 1 0 1 Z 1 1 Z 1 Z Z Z 	0.000000	32.693625	32.693625	0.375541	0.000000	0.000000	32.693625	0.375541	0.000000	0.375541	0.000000	0.000000	32.693625	0.375541	0.375541	32.693625	0.000000	32.693625	0.375541	0.375541	32.693625	0.375541	0.000000	0.375541	0.375541	0.000000	0.375541	0.000000	0.000000	0.000000	0.000001	0.998888	0.000002	0.000002	0.001090	0.000016	
518000	-91.147094	181	2	7	'1 0 0 Z 1 1 0 1 1 1 1 Z 0 1 1 0 Z 0 Z 1 Z 1 Z Z 1 1 1 1 1 1 	0.468102	20.207863	20.207863	0.000000	0.468102	0.468102	20.207863	0.468102	0.468102	0.468102	0.468102	0.000000	20.207863	0.468102	0.468102	20.207863	0.000000	20.207863	0.000000	0.468102	0.000000	0.468102	0.000000	0.000000	0.468102	0.468102	0.468102	0.468102	0.468102	0.468102	0.000574	0.999378	0.000001	0.000008	0.000006	0.000033	
519000	-91.059417	2022	2	9	'1 0 0 1 Z 1 0 1 Z 1 1 Z 0 1 Z 0 Z 1 Z 1 1 1 1 Z 1 Z 1 1 1 Z 	1.351858	17.683465	17.683465	1.351858	0.000000	1.351858	17.683465	1.351858	0.000000	1.351858	1.351858	0.000000	17.683465	1.351858	0.000000	17.683465	0.000000	1.351858	0.000000	1.351858	1.351858	1.351858	1.351858	0.000000	1.351858	0.000000	1.351858	1.351858	1.351858	0.000000	0.000167	0.999790	0.000001	0.000001	0.000023	0.000018	
520000	-91.520105	3132	2	8	'Z 0 0 Z 1 1 0 Z Z 1 1 1 0 1 Z 0 1 Z Z 1 1 1 1 0 1 1 1 1 Z 0 	0.000000	25.018733	25.018733	0.000000	0.855168	0.855168	25.018733	0.000000	0.000000	0.855168	0.855168	0.855168	25.018733	0.855168	0.000000	25.018733	0.855168	0.000000	0.000000	0.855168	0.855168	0.855168	0.855168	25.018733	0.855168	0.855168	0.855168	0.855168	0.000000	25.018733	0.000021	0.998709	0.000877	0.000258	0.000095	0.000040	
521000	-91.503318	3226	2	6	'1 0 0 Z 1 1 0 Z Z 1 1 1 0 1 Z 0 1 0 1 1 1 1 Z 0 1 1 Z 1 1 0 	0.367180	21.262820	21.262820	0.000000	0.367180	0.367180	21.262820	0.000000	0.000000	0.367180	0.367180	0.367180	21.262820	0.367180	0.000000	21.262820	0.367180	21.262820	0.367180	0.367180	0.367180	0.367180	0.000000	21.262820	0.367180	0.367180	0.000000	0.367180	0.367180	21.262820	0.001766	0.993367	0.002135	0.001761	0.000951	0.000021	
522000	-93.631595	1266	2	4	'1 0 1 1 1 1 0 1 1 1 1 1 0 1 Z 0 1 0 1 1 1 1 1 1 1 Z Z 1 1 Z 	0.966337	16.169509	0.966337	0.966337	0.966337	0.966337	16.169509	0.966337	0.966337	0.966337	0.966337	0.966337	16.169509	0.966337	0.000000	16.169509	0.966337	16.169509	0.966337	0.966337	0.966337	0.966337	0.966337	0.966337	0.966337	0.000000	0.000000	0.966337	0.966337	0.000000	0.000519	0.997869	0.001053	0.000519	0.000042	0.000000	
523000	-91.317342	2067	2	7	'Z 0 0 Z 1 1 0 1 1 1 1 Z 0 1 Z 0 1 0 1 1 Z Z 1 1 1 0 1 1 Z 0 	0.000000	18.357719	18.357719	0.000000	0.745136	0.745136	18.357719	0.745136	0.745136	0.745136	0.745136	0.000000	18.357719	0.745136	0.000000	18.357719	0.745136	18.357719	0.745136	0.745136	0.000000	0.000000	0.745136	0.745136	0.745136	18.357719	0.745136	0.745136	0.000000	18.357719	0.000015	0.998632	0.000024	0.001076	0.000000	0.000253	
524000	-92.092862	2435	2	10	'Z 0 0 Z Z 1 0 1 1 1 1 Z 0 1 Z 0 Z 0 Z 1 Z 0 1 1 1 0 1 Z 1 Z 	0.000000	26.128489	26.128489	0.000000	0.000000	0.286768	26.128489	0.286768	0.286768	0.286768	0.286768	0.000000	26.128489	0.286768	0.000000	26.128489	0.000000	26.128489	0.000000	0.286768	0.000000	26.128489	0.286768	0.286768	0.286768	26.128489	0.286768	0.000000	0.286768	0.000000	0.000000	0.886651	0.000017	0.000000	0.113289	0.000043	
525000	-91.425224	2121	2	7	'1 0 1 1 Z Z 0 1 1 1 1 1 0 1 1 0 1 0 Z 1 Z Z Z 1 1 1 1 1 1 Z 	0.130243	22.050224	0.130243	0.130243	0.000000	0.000000	22.050224	0.130243	0.130243	0.130243	0.130243	0.130243	22.050224	0.130243	0.130243	22.050224	0.130243	22.050224	0.000000	0.130243	0.000000	0.000000	0.000000	0.130243	0.130243	0.130243	0.130243	0.130243	0.130243	0.000000	0.000002	0.999991	0.000004	0.000002	0.000000	0.000000	
526000	-92.393314	1625	2	7	'1 0 1 1 Z Z 0 1 Z 1 Z 1 0 1 1 0 Z 0 Z 1 1 1 1 Z 1 1 1 1 1 1 	0.175974	21.925222	0.175974	0.175974	0.000000	0.000000	21.925222	0.175974	0.000000	0.175974	0.000000	0.175974	21.925222	0.175974	0.175974	21.925222	0.000000	21.925222	0.000000	0.175974	0.175974	0.175974	0.175974	0.000000	0.175974	0.175974	0.175974	0.175974	0.175974	0.175974	0.001263	0.997022	0.001485	0.000176	0.000024	0.000030	
527000	-97.204861	1486	2	5	'1 0 Z 1 1 1 0 1 1 1 1 Z 0 1 1 0 Z 0 1 1 1 1 Z Z 1 1 1 1 1 1 	1.691590	12.255228	0.000000	1.691590	1.691590	1.691590	12.255228	1.691590	1.691590	1.691590	1.691590	0.000000	12.255228	1.691590	1.691590	12.255228	0.000000	12.255228	1.691590	1.691590	1.691590	1.691590	0.000000	0.000000	1.691590	1.691590	1.691590	1.691590	1.691590	1.691590	0.005090	0.992589	0.000065	0.000126	0.000580	0.001549	
528000	-93.318584	1089	2	9	'1 0 0 1 1 1 0 Z Z 1 Z 1 0 1 1 0 Z 0 Z Z 1 1 1 1 Z 1 1 1 Z Z 	1.850598	29.422433	29.422433	1.850598	1.850598	1.850598	29.422433	0.000000	0.000000	1.850598	0.000000	1.850598	29.422433	1.850598	1.850598	29.422433	0.000000	29.422433	0.000000	0.000000	1.850598	1.850598	1.850598	1.850598	0.000000	1.850598	1.850598	1.850598	0.000000	0.000000	0.013145	0.961696	0.014063	0.002809	0.004541	0.003745	
529000	-94.435500	1489	2	9	'1 0 0 Z Z Z 0 Z Z 1 Z Z 0 1 1 0 1 1 Z 1 1 1 1 1 Z 1 1 1 0 1 	1.256079	14.280906	14.280906	0.000000	0.000000	0.000000	14.280906	0.000000	0.000000	1.256079	0.000000	0.000000	14.280906	1.256079	1.256079	14.280906	1.256079	1.256079	0.000000	1.256079	1.256079	1.256079	1.256079	1.256079	0.000000	1.256079	1.256079	1.256079	14.280906	1.256079	0.000350	0.998472	0.000007	0.000386	0.000393	0.000392	
530000	-91.366845	785	2	6	'1 0 0 1 Z 1 0 Z 1 1 1 Z 0 1 1 0 1 0 Z Z 1 0 1 Z 1 1 1 1 0 1 	0.956916	24.852344	24.852344	0.956916	0.000000	0.956916	24.852344	0.000000	0.956916	0.956916	0.956916	0.000000	24.852344	0.956916	0.956916	24.852344	0.956916	24.852344	0.000000	0.000000	0.956916	24.852344	0.956916	0.000000	0.956916	0.956916	0.956916	0.956916	24.852344	0.956916	0.000308	0.907023	0.000057	0.000236	0.092224	0.000152	
531000	-91.017589	1093	2	10	'1 0 0 1 Z Z 0 Z 1 1 1 Z 0 1 Z 0 1 Z 1 Z 1 0 Z 0 1 Z 1 1 0 Z 	0.539666	20.836700	20.836700	0.539666	0.000000	0.000000	20.836700	0.000000	0.539666	0.539666	0.539666	0.000000	20.836700	0.539666	0.000000	20.836700	0.539666	0.000000	0.539666	0.000000	0.539666	20.836700	0.000000	20.836700	0.539666	0.000000	0.539666	0.539666	20.836700	0.000000	0.000754	0.957410	0.000081	0.000461	0.041090	0.000204	
532000	-91.646990	1914	2	12	'1 0 0 Z 1 Z 0 Z Z 1 1 Z 0 1 1 0 1 Z 1 Z 1 0 Z Z 0 Z 1 Z 0 Z 	1.072718	16.933287	16.933287	0.000000	1.072718	0.000000	16.933287	0.000000	0.000000	1.072718	1.072718	0.000000	16.933287	1.072718	1.072718	16.933287	1.072718	0.000000	1.072718	0.000000	1.072718	16.933287	0.000000	0.000000	16.933287	0.000000	1.072718	0.000000	16.933287	0.000000	0.001255	0.989432	0.000159	0.000378	0.008705	0.000071	
533000	-92.234960	2107	2	14	'1 Z 1 Z 1 Z 0 Z Z 1 1 Z 0 1 Z 0 1 Z Z 1 1 0 Z Z 0 Z 1 Z 0 Z 	1.555418	0.000000	1.555418	0.000000	1.555418	0.000000	16.962829	0.000000	0.000000	1.555418	1.555418	0.000000	16.962829	1.555418	0.000000	16.962829	1.555418	0.000000	0.000000	1.555418	1.555418	16.962829	0.000000	0.000000	16.962829	0.000000	1.555418	0.000000	16.962829	0.000000	0.000249	0.979452	0.000295	0.000249	0.019506	0.000249	
534000	-91.943348	3847	2	11	'0 0 1 1 1 Z 0 Z Z 1 1 Z 0 1 Z 0 Z 0 Z 1 0 Z 1 Z 0 Z 1 Z 0 1 	19.118700	19.118700	1.668866	1.668866	1.668866	0.000000	19.118700	0.000000	0.000000	1.668866	1.668866	0.000000	19.118700	1.668866	0.000000	19.118700	0.000000	19.118700	0.000000	1.668866	19.118700	0.000000	1.668866	0.000000	19.118700	0.000000	1.668866	0.000000	19.118700	1.668866	0.085275	0.909890	0.000290	0.002996	0.001090	0.000460	
535000	-91.679586	2805	2	9	'0 0 1 Z 1 Z 0 Z Z 1 1 Z 0 1 Z 0 Z 0 1 1 0 0 1 0 0 Z 0 0 0 Z 	28.404314	28.404314	1.161502	0.000000	1.161502	0.000000	28.404314	0.000000	0.000000	1.161502	1.161502	0.000000	28.404314	1.161502	0.000000	28.404314	0.000000	28.404314	1.161502	1.161502	28.404314	28.404314	1.161502	28.404314	28.404314	0.000000	28.404314	28.404314	28.404314	0.000000	0.156958	0.561789	0.003491	0.021640	0.146099	0.110023	
536000	-91.851958	51	2	10	'0 0 1 Z 1 Z 0 Z Z 1 1 Z 0 1 Z 0 Z 0 1 1 0 Z Z 0 0 1 0 0 Z 1 	16.476768	16.476768	0.531926	0.000000	0.531926	0.000000	16.476768	0.000000	0.000000	0.531926	0.531926	0.000000	16.476768	0.531926	0.000000	16.476768	0.000000	16.476768	0.531926	0.531926	16.476768	0.000000	0.000000	16.476768	16.476768	0.531926	16.476768	16.476768	0.000000	0.531926	0.066704	0.844970	0.000085	0.001792	0.004516	0.081933	
537000	-87.360720	2318	2	12	'Z 0 1 Z 1 Z 0 Z Z 1 1 1 0 1 Z 0 Z 0 Z 1 0 Z Z 0 0 Z 0 0 Z 1 	0.000000	19.933072	1.389018	0.000000	1.389018	0.000000	19.933072	0.000000	0.000000	1.389018	1.389018	1.389018	19.933072	1.389018	0.000000	19.933072	0.000000	19.933072	0.000000	1.389018	19.933072	0.000000	0.000000	19.933072	19.933072	0.000000	19.933072	19.933072	0.000000	1.389018	0.000003	0.959005	0.000110	0.000003	0.000165	0.040713	
538000	-93.910094	2805	2	13	'Z 0 Z Z 1 Z 0 Z 1 Z 1 1 0 1 Z 0 Z 0 Z Z 0 Z 0 0 0 Z 0 0 Z 1 	0.000000	34.614767	0.000000	0.000000	0.572238	0.000000	34.614767	0.000000	0.572238	0.000000	0.572238	0.572238	34.614767	0.572238	0.000000	34.614767	0.000000	34.614767	0.000000	0.000000	34.614767	0.000000	34.614767	34.614767	34.614767	0.000000	34.614767	34.614767	0.000000	0.572238	0.000165	0.343423	0.000104	0.000023	0.041955	0.614330	
539000	-93.880455	2894	2	10	'1 0 1 Z Z Z 0 1 1 1 1 Z 0 1 1 0 Z 0 Z Z Z 1 Z Z 0 1 0 0 0 1 	1.499939	33.542702	1.499939	0.000000	0.000000	0.000000	33.542702	1.499939	1.499939	1.499939	1.499939	0.000000	33.542702	1.499939	1.499939	33.542702	0.000000	33.542702	0.000000	0.000000	0.000000	1.499939	0.000000	0.000000	33.542702	1.499939	33.542702	33.542702	33.542702	1.499939	0.000370	0.897514	0.000062	0.000031	0.019286	0.082736	
540000	-92.070397	374	2	11	'1 0 Z Z Z Z 0 Z Z Z 1 Z 0 1 Z 0 Z 0 1 1 1 1 0 Z 0 1 0 0 0 1 	0.845966	22.903913	0.000000	0.000000	0.000000	0.000000	22.903913	0.000000	0.000000	0.000000	0.845966	0.000000	22.903913	0.845966	0.000000	22.903913	0.000000	22.903913	0.845966	0.845966	0.845966	0.845966	22.903913	0.000000	22.903913	0.845966	22.903913	22.903913	22.903913	0.845966	0.000052	0.897549	0.000001	0.000012	0.007814	0.094573	
541000	-92.642721	195	2	10	'1 0 1 Z Z 1 0 Z Z 1 1 Z 0 1 Z 0 1 0 1 Z Z Z 0 1 1 1 0 0 Z 1 	0.543377	14.988369	0.543377	0.000000	0.000000	0.543377	14.988369	0.000000	0.000000	0.543377	0.543377	0.000000	14.988369	0.543377	0.000000	14.988369	0.543377	14.988369	0.543377	0.000000	0.000000	0.000000	14.988369	0.543377	0.543377	0.543377	14.988369	14.988369	0.000000	0.543377	0.000027	0.938478	0.000000	0.000027	0.000001	0.061467	
542000	-90.377482	3819	2	12	'1 0 1 1 Z 1 0 1 Z 1 1 Z 0 1 Z 0 1 0 1 Z Z 1 Z Z Z Z 0 0 Z Z 	0.550759	24.232333	0.550759	0.550759	0.000000	0.550759	24.232333	0.550759	0.000000	0.550759	0.550759	0.000000	24.232333	0.550759	0.000000	24.232333	0.550759	24.232333	0.550759	0.000000	0.000000	0.550759	0.000000	0.000000	0.000000	0.000000	24.232333	24.232333	0.000000	0.000000	0.002594	0.740009	0.000242	0.002594	0.000058	0.254502	
543000	-93.911693	1559	2	11	'1 0 Z Z Z 1 0 1 1 1 1 Z 0 1 Z 0 1 0 1 0 Z Z 1 1 Z Z Z 0 1 Z 	0.474148	22.634883	0.000000	0.000000	0.000000	0.474148	22.634883	0.474148	0.474148	0.474148	0.474148	0.000000	22.634883	0.474148	0.000000	22.634883	0.474148	22.634883	0.474148	22.634883	0.000000	0.000000	0.474148	0.474148	0.000000	0.000000	0.000000	22.634883	0.474148	0.000000	0.003162	0.993633	0.000266	0.002922	0.000000	0.000016	
544000	-94.825707	3436	2	13	'Z 0 Z Z Z 1 0 1 Z Z 1 Z 0 1 Z 0 Z 0 1 0 Z Z Z 1 0 1 1 0 1 Z 	0.000000	19.623309	0.000000	0.000000	0.000000	0.688212	19.623309	0.688212	0.000000	0.000000	0.688212	0.000000	19.623309	0.688212	0.000000	19.623309	0.000000	19.623309	0.688212	19.623309	0.000000	0.000000	0.000000	0.688212	19.623309	0.688212	0.688212	19.623309	0.688212	0.000000	0.000000	0.999934	0.000000	0.000000	0.000000	0.000065	
545000	-96.658875	2797	2	8	'Z 0 1 0 1 1 0 1 Z 1 Z Z 0 1 Z 0 Z 0 1 0 0 1 0 1 Z 1 1 0 1 Z 	0.000000	18.589303	1.584910	18.589303	1.584910	1.584910	18.589303	1.584910	0.000000	1.584910	0.000000	0.000000	18.589303	1.584910	0.000000	18.589303	0.000000	18.589303	1.584910	18.589303	18.589303	1.584910	18.589303	1.584910	0.000000	1.584910	1.584910	18.589303	1.584910	0.000000	0.000137	0.990426	0.000025	0.000140	0.004577	0.004695	
546000	-95.823222	1059	1	15	'0 0 Z Z 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 Z 0 0 Z 0 0 0 0 Z 	17.426739	17.426739	0.000000	0.000000	17.426739	0.000000	17.426739	0.000000	0.000000	0.000000	0.000000	0.000000	17.426739	0.000000	0.000000	17.426739	0.000000	17.426739	17.426739	0.000000	17.426739	0.000000	17.426739	17.426739	0.000000	17.426739	17.426739	17.426739	17.426739	0.000000	0.138300	0.755399	0.000195	0.005366	0.005260	0.095480	
547000	-98.923956	4001	1	15	'Z 0 0 Z 0 Z 0 Z Z 0 Z Z 0 Z Z 0 Z 0 0 Z Z 0 0 0 0 0 Z Z Z 0 	0.000000	12.732455	12.732455	0.000000	12.732455	0.000000	12.732455	0.000000	0.000000	12.732455	0.000000	0.000000	12.732455	0.000000	0.000000	12.732455	0.000000	12.732455	12.732455	0.000000	0.000000	12.732455	12.732455	12.732455	12.732455	12.732455	0.000000	0.000000	0.000000	12.732455	0.000116	0.929489	0.000119	0.002694	0.066248	0.001334	
548000	-95.470298	395	1	14	'Z 0 Z Z Z Z 0 Z Z 0 Z Z 0 Z Z 0 Z 0 0 Z 0 0 0 0 0 0 0 0 0 Z 	0.000000	14.905087	0.000000	0.000000	0.000000	0.000000	14.905087	0.000000	0.000000	14.905087	0.000000	0.000000	14.905087	0.000000	0.000000	14.905087	0.000000	14.905087	14.905087	0.000000	14.905087	14.905087	14.905087	14.905087	14.905087	14.905087	14.905087	14.905087	14.905087	0.000000	0.000000	0.902009	0.000041	0.001354	0.048280	0.048316	
549000	-93.987385	2445	1	16	'Z 0 Z Z 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 0 Z Z 0 0 Z 0 0 0 	0.000000	22.630267	0.000000	0.000000	22.630267	0.000000	22.630267	0.000000	0.000000	0.000000	0.000000	0.000000	22.630267	0.000000	0.000000	22.630267	0.000000	22.630267	22.630267	0.000000	22.630267	22.630267	0.000000	0.000000	22.630267	22.630267	0.000000	22.630267	22.630267	22.630267	0.000160	0.923610	0.000209	0.003795	0.068432	0.003795	
550000	-94.081887	1298	1	16	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z Z 0 0 0 0 0 Z 0 Z Z 0 0 0 	0.000000	20.447772	20.447772	0.000000	0.000000	0.000000	20.447772	0.000000	0.000000	0.000000	0.000000	0.000000	20.447772	0.000000	0.000000	20.447772	0.000000	0.000000	20.447772	20.447772	20.447772	20.447772	20.447772	0.000000	20.447772	0.000000	0.000000	20.447772	20.447772	20.447772	0.000128	0.918524	0.000174	0.003110	0.074345	0.003719	
551000	-95.778849	2372	1	15	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 Z 0 Z 0 0 0 0 	0.000000	25.248472	25.248472	0.000000	0.000000	0.000000	25.248472	0.000000	0.000000	0.000000	0.000000	0.000000	25.248472	0.000000	0.000000	25.248472	0.000000	25.248472	25.248472	25.248472	0.000000	25.248472	25.248472	0.000000	25.248472	0.000000	25.248472	25.248472	25.248472	25.248472	0.000800	0.750858	0.001108	0.016493	0.132461	0.098280	
552000	-95.283453	3945	1	14	'Z 0 0 0 Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z 0 0 0 Z 0 0 0 Z 0 0 0 	0.000000	17.342859	17.342859	17.342859	0.000000	0.000000	17.342859	0.000000	0.000000	0.000000	0.000000	0.000000	17.342859	0.000000	0.000000	17.342859	0.000000	17.342859	0.000000	17.342859	17.342859	17.342859	0.000000	17.342859	17.342859	17.342859	0.000000	17.342859	17.342859	17.342859	0.001734	0.951981	0.000003	0.000088	0.044461	0.001734	
553000	-95.772443	1885	1	18	'Z 0 Z Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z Z 0 0 Z 0 0 0 0 Z Z 0 0 Z 	0.000000	26.043598	0.000000	0.000000	0.000000	0.000000	26.043598	0.000000	0.000000	0.000000	0.000000	0.000000	26.043598	0.000000	0.000000	26.043598	0.000000	0.000000	26.043598	26.043598	0.000000	26.043598	26.043598	26.043598	26.043598	0.000000	0.000000	26.043598	26.043598	0.000000	0.000001	0.955858	0.000047	0.001134	0.042926	0.000034	
554000	-100.525919	4001	1	16	'0 0 Z 0 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z Z 0 0 0 0 0 0 Z Z Z Z 0 Z 	10.590180	10.590180	0.000000	10.590180	10.590180	0.000000	10.590180	0.000000	0.000000	0.000000	0.000000	0.000000	10.590180	0.000000	0.000000	10.590180	0.000000	0.000000	10.590180	10.590180	10.590180	10.590180	10.590180	10.590180	0.000000	0.000000	0.000000	0.000000	10.590180	0.000000	0.039163	0.918282	0.000089	0.000937	0.041526	0.000004	
555000	-93.379621	1235	1	12	'0 0 Z 0 Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 0 0 0 0 0 0 0 0 0 Z 	18.977736	18.977736	0.000000	18.977736	0.000000	0.000000	18.977736	0.000000	0.000000	0.000000	0.000000	0.000000	18.977736	0.000000	0.000000	18.977736	0.000000	18.977736	18.977736	18.977736	18.977736	18.977736	18.977736	18.977736	18.977736	18.977736	18.977736	18.977736	18.977736	0.000000	0.069543	0.797279	0.000491	0.011175	0.059912	0.061600	
556000	-94.097864	83	1	16	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z Z 0 0 0 0 Z 0 Z Z Z Z 	0.000000	16.934878	16.934878	16.934878	16.934878	0.000000	16.934878	0.000000	0.000000	0.000000	16.934878	0.000000	16.934878	0.000000	0.000000	16.934878	0.000000	16.934878	0.000000	0.000000	16.934878	16.934878	16.934878	16.934878	0.000000	16.934878	0.000000	0.000000	0.000000	0.000000	0.001951	0.935020	0.000090	0.000064	0.062856	0.000018	
557000	-97.847160	150	1	12	'Z 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z Z 0 0 0 0 0 0 0 0 Z 0 0 Z 	0.000000	16.788848	16.788848	16.788848	16.788848	0.000000	16.788848	0.000000	0.000000	0.000000	16.788848	0.000000	16.788848	0.000000	0.000000	16.788848	0.000000	0.000000	16.788848	16.788848	16.788848	16.788848	16.788848	16.788848	16.788848	16.788848	0.000000	16.788848	16.788848	0.000000	0.000155	0.985702	0.000011	0.000140	0.013987	0.000006	
558000	-98.503150	300	1	18	'0 0 0 Z Z Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 0 Z 0 Z Z 0 0 Z Z Z Z Z 	13.684081	13.684081	13.684081	0.000000	0.000000	0.000000	13.684081	0.000000	0.000000	0.000000	13.684081	0.000000	13.684081	0.000000	0.000000	13.684081	0.000000	13.684081	13.684081	0.000000	13.684081	0.000000	0.000000	13.684081	13.684081	0.000000	0.000000	0.000000	0.000000	0.000000	0.062468	0.930297	0.004783	0.001884	0.000568	0.000000	
559000	-92.758552	1733	1	19	'Z 0 Z Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 0 Z 0 0 Z Z Z 0 Z 	0.000000	29.077752	0.000000	0.000000	0.000000	0.000000	29.077752	0.000000	0.000000	0.000000	0.000000	0.000000	29.077752	0.000000	0.000000	29.077752	0.000000	29.077752	29.077752	0.000000	29.077752	29.077752	0.000000	29.077752	29.077752	0.000000	0.000000	0.000000	29.077752	0.000000	0.000002	0.971197	0.000094	0.001194	0.027487	0.000026	
560000	-95.889650	3330	1	15	'Z 0 Z Z Z Z 0 Z Z 0 Z Z 0 Z Z 0 Z 0 0 Z Z Z 0 0 0 0 0 0 0 0 	0.000000	18.590524	0.000000	0.000000	0.000000	0.000000	18.590524	0.000000	0.000000	18.590524	0.000000	0.000000	18.590524	0.000000	0.000000	18.590524	0.000000	18.590524	18.590524	0.000000	0.000000	0.000000	18.590524	18.590524	18.590524	18.590524	18.590524	18.590524	18.590524	18.590524	0.000000	0.912184	0.000007	0.000169	0.004577	0.083063	
561000	-98.207013	763	1	17	'Z 0 0 Z Z Z 0 Z Z 0 Z Z 0 Z Z 0 Z 0 0 Z Z Z 0 Z 0 0 0 Z Z 0 	0.000000	10.822872	10.822872	0.000000	0.000000	0.000000	10.822872	0.000000	0.000000	10.822872	0.000000	0.000000	10.822872	0.000000	0.000000	10.822872	0.000000	10.822872	10.822872	0.000000	0.000000	0.000000	10.822872	0.000000	10.822872	10.822872	10.822872	0.000000	0.000000	10.822872	0.000001	0.953283	0.000002	0.000069	0.002493	0.044151	
562000	-94.816813	1600	1	18	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 Z Z 0 0 Z 0 0 0 Z Z Z 	0.000000	21.833163	21.833163	0.000000	0.000000	0.000000	21.833163	0.000000	0.000000	0.000000	0.000000	0.000000	21.833163	0.000000	0.000000	21.833163	0.000000	21.833163	21.833163	0.000000	0.000000	21.833163	21.833163	0.000000	21.833163	21.833163	21.833163	0.000000	0.000000	0.000000	0.001130	0.752058	0.001423	0.015405	0.143228	0.086756	
563000	-95.222687	1723	1	19	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z Z 0 Z Z 0 0 Z 0 0 Z Z Z 0 	0.000000	24.035974	24.035974	0.000000	0.000000	0.000000	24.035974	0.000000	0.000000	0.000000	0.000000	0.000000	24.035974	0.000000	0.000000	24.035974	0.000000	0.000000	24.035974	0.000000	0.000000	24.035974	24.035974	0.000000	24.035974	24.035974	0.000000	0.000000	0.000000	24.035974	0.000773	0.863235	0.001094	0.008346	0.118205	0.008346	
