Rate	83.33
Rev Jump	16.67
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
41876	0.303945	8124	0.289389	2.229961	41876	0.303945	0.301580	0.284364	
42047	0.277927	7953	0.315353	2.229961	42047	0.277927	0.283880	0.284364	
42343	0.265971	7657	0.297244	2.229961	42343	0.265971	0.270760	0.284363	
42124	0.272766	7876	0.296470	2.229961	42124	0.272766	0.276500	0.284362	
42109	0.288941	7891	0.292105	2.229961	42109	0.288941	0.289440	0.284363	
41748	0.255605	8252	0.321377	2.229961	41748	0.255605	0.266460	0.284362	
41962	0.270340	8038	0.293730	2.229961	41962	0.270340	0.274100	0.284361	
41725	0.302313	8275	0.295710	2.229961	41725	0.302313	0.301220	0.284362	
42404	0.293958	7596	0.301474	2.229961	42404	0.293958	0.295100	0.284363	
42169	0.238564	7831	0.284893	2.229961	42169	0.238564	0.245820	0.284361	
42366	0.277723	7634	0.298402	2.229961	42366	0.277723	0.280880	0.284360	
42152	0.284162	7848	0.297273	2.229961	42152	0.284162	0.286220	0.284361	
41824	0.267526	8176	0.317148	2.229961	41824	0.267526	0.275640	0.284360	
42353	0.281137	7647	0.284425	2.229961	42353	0.281137	0.281640	0.284360	
41745	0.269781	8255	0.288674	2.229961	41745	0.269781	0.272900	0.284359	
42125	0.306944	7875	0.296635	2.229961	42125	0.306944	0.305320	0.284360	
41639	0.276472	8361	0.287765	2.229961	41639	0.276472	0.278360	0.284360	
41893	0.241090	8107	0.300358	2.229961	41893	0.241090	0.250700	0.284358	
41695	0.248807	8305	0.320650	2.229961	41695	0.248807	0.260740	0.284357	
41859	0.274827	8141	0.304754	2.229961	41859	0.274827	0.279700	0.284357	
42074	0.283738	7926	0.284002	2.229961	42074	0.283738	0.283780	0.284357	
42065	0.314014	7935	0.300063	2.229961	42065	0.314014	0.311800	0.284358	
41721	0.272860	8279	0.304385	2.229961	41721	0.272860	0.278080	0.284358	
41419	0.264806	8581	0.313716	2.229961	41419	0.264806	0.273200	0.284357	
41796	0.298282	8204	0.302657	2.229961	41796	0.298282	0.299000	0.284358	
41713	0.276245	8287	0.313503	2.229961	41713	0.276245	0.282420	0.284358	
42014	0.255343	7986	0.288505	2.229961	42014	0.255343	0.260640	0.284357	
41640	0.268708	8360	0.327033	2.229961	41640	0.268708	0.278460	0.284357	
41735	0.281850	8265	0.294132	2.229961	41735	0.281850	0.283880	0.284357	
42005	0.289680	7995	0.300313	2.229961	42005	0.289680	0.291380	0.284357	
42370	0.279467	7630	0.298296	2.229961	42370	0.279467	0.282340	0.284357	
42287	0.292951	7713	0.298716	2.229961	42287	0.292951	0.293840	0.284357	
41883	0.253205	8117	0.308612	2.229961	41883	0.253205	0.262200	0.284356	
41862	0.301371	8138	0.285942	2.229961	41862	0.301371	0.298860	0.284357	
41984	0.296613	8016	0.301896	2.229961	41984	0.296613	0.297460	0.284358	
42172	0.276724	7828	0.303654	2.229961	42172	0.276724	0.280940	0.284357	
41572	0.286130	8428	0.307072	2.229961	41572	0.286130	0.289660	0.284358	
41625	0.288240	8375	0.309970	2.229961	41625	0.288240	0.291880	0.284358	
42241	0.286475	7759	0.298234	2.229961	42241	0.286475	0.288300	0.284358	
42409	0.280719	7591	0.284152	2.229961	42409	0.280719	0.281240	0.284358	
42204	0.266657	7796	0.275911	2.229961	42204	0.266657	0.268100	0.284357	
41691	0.286513	8309	0.303526	2.229961	41691	0.286513	0.289340	0.284358	
41936	0.295760	8064	0.311632	2.229961	41936	0.295760	0.298320	0.284358	
41688	0.268974	8312	0.308349	2.229961	41688	0.268974	0.275520	0.284358	
41366	0.286806	8634	0.310864	2.229961	41366	0.286806	0.290960	0.284358	
41846	0.255126	8154	0.296296	2.229961	41846	0.255126	0.261840	0.284357	
41771	0.264562	8229	0.325191	2.229961	41771	0.264562	0.274540	0.284356	
42228	0.263948	7772	0.311245	2.229961	42228	0.263948	0.271300	0.284356	
42074	0.267030	7926	0.316932	2.229961	42074	0.267030	0.274940	0.284355	
41715	0.296776	8285	0.299940	2.229961	41715	0.296776	0.297300	0.284356	
42410	0.309196	7590	0.288011	2.229961	42410	0.309196	0.305980	0.284357	
41853	0.270232	8147	0.307598	2.229961	41853	0.270232	0.276320	0.284357	
41798	0.299368	8202	0.295538	2.229961	41798	0.299368	0.298740	0.284357	
41858	0.257872	8142	0.312208	2.229961	41858	0.257872	0.266720	0.284356	
41907	0.278235	8093	0.312863	2.229961	41907	0.278235	0.283840	0.284356	
42642	0.300080	7358	0.270726	2.229961	42642	0.300080	0.295760	0.284357	
42054	0.284349	7946	0.290964	2.229961	42054	0.284349	0.285400	0.284357	
41858	0.285346	8142	0.315402	2.229961	41858	0.285346	0.290240	0.284357	
42447	0.297477	7553	0.284655	2.229961	42447	0.297477	0.295540	0.284358	
41660	0.262578	8340	0.312950	2.229961	41660	0.262578	0.270980	0.284357	
41602	0.263593	8398	0.311979	2.229961	41602	0.263593	0.271720	0.284357	
41863	0.249576	8137	0.293474	2.229961	41863	0.249576	0.256720	0.284355	
42288	0.284998	7712	0.295384	2.229961	42288	0.284998	0.286600	0.284355	
41708	0.241584	8292	0.313917	2.229961	41708	0.241584	0.253580	0.284354	
42039	0.249935	7961	0.308755	2.229961	42039	0.249935	0.259300	0.284352	
41697	0.292083	8303	0.303384	2.229961	41697	0.292083	0.293960	0.284353	
42529	0.306050	7471	0.277874	2.229961	42529	0.306050	0.301840	0.284354	
41686	0.266684	8314	0.301058	2.229961	41686	0.266684	0.272400	0.284353	
42134	0.281696	7866	0.280320	2.229961	42134	0.281696	0.281480	0.284353	
42624	0.315292	7376	0.286334	2.229961	42624	0.315292	0.311020	0.284354	
42023	0.282774	7977	0.304626	2.229961	42023	0.282774	0.286260	0.284355	
41973	0.314416	8027	0.303725	2.229961	41973	0.314416	0.312700	0.284356	
41933	0.283929	8067	0.305938	2.229961	41933	0.283929	0.287480	0.284356	
41765	0.270490	8235	0.286096	2.229961	41765	0.270490	0.273060	0.284356	
41866	0.265466	8134	0.295058	2.229961	41866	0.265466	0.270280	0.284355	
41610	0.255227	8390	0.305721	2.229961	41610	0.255227	0.263700	0.284354	
41833	0.259699	8167	0.314681	2.229961	41833	0.259699	0.268680	0.284353	
42267	0.271962	7733	0.313203	2.229961	42267	0.271962	0.278340	0.284353	
41875	0.274054	8125	0.304985	2.229961	41875	0.274054	0.279080	0.284352	
41658	0.312857	8342	0.313474	2.229961	41658	0.312857	0.312960	0.284354	
41687	0.239091	8313	0.316733	2.229961	41687	0.239091	0.252000	0.284352	
42399	0.302531	7601	0.290225	2.229961	42399	0.302531	0.300660	0.284353	
41583	0.248683	8417	0.297137	2.229961	41583	0.248683	0.256840	0.284352	
42350	0.327296	7650	0.306928	2.229961	42350	0.327296	0.324180	0.284354	
41850	0.300191	8150	0.289939	2.229961	41850	0.300191	0.298520	0.284354	
42358	0.334081	7642	0.303847	2.229961	42358	0.334081	0.329460	0.284357	
42570	0.281724	7430	0.279677	2.229961	42570	0.281724	0.281420	0.284357	
41743	0.298900	8257	0.316217	2.229961	41743	0.298900	0.301760	0.284358	
41998	0.257727	8002	0.294801	2.229961	41998	0.257727	0.263660	0.284356	
41721	0.252103	8279	0.311390	2.229961	41721	0.252103	0.261920	0.284355	
42070	0.272665	7930	0.297100	2.229961	42070	0.272665	0.276540	0.284355	
41786	0.250850	8214	0.296080	2.229961	41786	0.250850	0.258280	0.284354	
41863	0.295440	8137	0.302569	2.229961	41863	0.295440	0.296600	0.284354	
42140	0.257143	7860	0.293003	2.229961	42140	0.257143	0.262780	0.284353	
42096	0.269147	7904	0.293396	2.229961	42096	0.269147	0.272980	0.284352	
42086	0.246329	7914	0.305661	2.229961	42086	0.246329	0.255720	0.284351	
41640	0.263833	8360	0.307775	2.229961	41640	0.263833	0.271180	0.284350	
41794	0.288917	8206	0.308433	2.229961	41794	0.288917	0.292120	0.284351	
41591	0.254334	8409	0.331074	2.229961	41591	0.254334	0.267240	0.284350	
41976	0.265962	8024	0.277418	2.229961	41976	0.265962	0.267800	0.284349	
42070	0.268695	7930	0.303279	2.229961	42070	0.268695	0.274180	0.284348	
42441	0.329870	7559	0.286943	2.229961	42441	0.329870	0.323380	0.284350	
42218	0.263276	7782	0.301593	2.229961	42218	0.263276	0.269240	0.284350	
42063	0.324799	7937	0.291798	2.229961	42063	0.324799	0.319560	0.284351	
42441	0.275488	7559	0.269480	2.229961	42441	0.275488	0.274580	0.284351	
42160	0.231879	7840	0.286352	2.229961	42160	0.231879	0.240420	0.284349	
42363	0.317069	7637	0.304963	2.229961	42363	0.317069	0.315220	0.284350	
42243	0.283290	7757	0.305659	2.229961	42243	0.283290	0.286760	0.284350	
42110	0.277749	7890	0.283904	2.229961	42110	0.277749	0.278720	0.284350	
41920	0.285806	8080	0.308045	2.229961	41920	0.285806	0.289400	0.284350	
41648	0.260493	8352	0.304717	2.229961	41648	0.260493	0.267880	0.284350	
41677	0.276483	8323	0.314430	2.229961	41677	0.276483	0.282800	0.284349	
42025	0.315550	7975	0.291285	2.229961	42025	0.315550	0.311680	0.284351	
42202	0.313990	7798	0.288920	2.229961	42202	0.313990	0.310080	0.284352	
41820	0.246246	8180	0.280685	2.229961	41820	0.246246	0.251880	0.284351	
41767	0.265688	8233	0.307421	2.229961	41767	0.265688	0.272560	0.284350	
42006	0.251893	7994	0.326870	2.229961	42006	0.251893	0.263880	0.284349	
42109	0.293120	7891	0.284628	2.229961	42109	0.293120	0.291780	0.284349	
42175	0.277392	7825	0.300958	2.229961	42175	0.277392	0.281080	0.284349	
41744	0.258456	8256	0.299540	2.229961	41744	0.258456	0.265240	0.284348	
42115	0.252665	7885	0.319975	2.229961	42115	0.252665	0.263280	0.284347	
42054	0.269320	7946	0.305814	2.229961	42054	0.269320	0.275120	0.284347	
42114	0.271169	7886	0.292037	2.229961	42114	0.271169	0.274460	0.284346	
41779	0.244621	8221	0.312249	2.229961	41779	0.244621	0.255740	0.284345	
41790	0.273391	8210	0.316443	2.229961	41790	0.273391	0.280460	0.284344	
41579	0.272686	8421	0.316114	2.229961	41579	0.272686	0.280000	0.284344	
41748	0.245521	8252	0.301018	2.229961	41748	0.245521	0.254680	0.284343	
42221	0.255134	7779	0.303638	2.229961	42221	0.255134	0.262680	0.284342	
42013	0.292148	7987	0.304745	2.229961	42013	0.292148	0.294160	0.284342	
42075	0.326108	7925	0.285426	2.229961	42075	0.326108	0.319660	0.284344	
42165	0.274707	7835	0.286918	2.229961	42165	0.274707	0.276620	0.284343	
41831	0.258421	8169	0.314114	2.229961	41831	0.258421	0.267520	0.284343	
42063	0.268835	7937	0.312461	2.229961	42063	0.268835	0.275760	0.284342	
41399	0.249813	8601	0.304848	2.229961	41399	0.249813	0.259280	0.284341	
42493	0.313652	7507	0.305315	2.229961	42493	0.313652	0.312400	0.284342	
42351	0.287762	7649	0.286704	2.229961	42351	0.287762	0.287600	0.284342	
42134	0.284995	7866	0.295449	2.229961	42134	0.284995	0.286640	0.284343	
42392	0.323670	7608	0.286146	2.229961	42392	0.323670	0.317960	0.284344	
41916	0.243821	8084	0.306408	2.229961	41916	0.243821	0.253940	0.284343	
41926	0.237156	8074	0.300347	2.229961	41926	0.237156	0.247360	0.284341	
42046	0.248561	7954	0.303872	2.229961	42046	0.248561	0.257360	0.284339	
41788	0.271226	8212	0.316488	2.229961	41788	0.271226	0.278660	0.284339	
41606	0.245325	8394	0.307958	2.229961	41606	0.245325	0.255840	0.284338	
41980	0.267008	8020	0.306234	2.229961	41980	0.267008	0.273300	0.284337	
41850	0.278041	8150	0.308098	2.229961	41850	0.278041	0.282940	0.284337	
41971	0.261752	8029	0.295803	2.229961	41971	0.261752	0.267220	0.284336	
41892	0.278096	8108	0.305254	2.229961	41892	0.278096	0.282500	0.284336	
41711	0.250965	8289	0.297744	2.229961	41711	0.250965	0.258720	0.284335	
42058	0.282134	7942	0.291362	2.229961	42058	0.282134	0.283600	0.284335	
41543	0.250078	8457	0.297269	2.229961	41543	0.250078	0.258060	0.284333	
41580	0.271549	8420	0.313420	2.229961	41580	0.271549	0.278600	0.284333	
41896	0.248687	8104	0.309970	2.229961	41896	0.248687	0.258620	0.284332	
41617	0.265156	8383	0.298819	2.229961	41617	0.265156	0.270800	0.284331	
41356	0.257520	8644	0.318602	2.229961	41356	0.257520	0.268080	0.284330	
42073	0.298053	7927	0.299735	2.229961	42073	0.298053	0.298320	0.284331	
41593	0.264636	8407	0.300464	2.229961	41593	0.264636	0.270660	0.284330	
42469	0.323577	7531	0.284557	2.229961	42469	0.323577	0.317700	0.284332	
41659	0.289037	8341	0.304520	2.229961	41659	0.289037	0.291620	0.284332	
41639	0.248853	8361	0.299366	2.229961	41639	0.248853	0.257300	0.284331	
41739	0.252737	8261	0.306500	2.229961	41739	0.252737	0.261620	0.284330	
41982	0.276666	8018	0.303442	2.229961	41982	0.276666	0.280960	0.284330	
41651	0.257161	8349	0.309857	2.229961	41651	0.257161	0.265960	0.284329	
41780	0.276472	8220	0.294526	2.229961	41780	0.276472	0.279440	0.284328	
42138	0.357563	7862	0.280845	2.229961	42138	0.357563	0.345500	0.284332	
41685	0.284011	8315	0.313410	2.229961	41685	0.284011	0.288900	0.284332	
42453	0.297741	7547	0.293229	2.229961	42453	0.297741	0.297060	0.284332	
41570	0.267356	8430	0.308422	2.229961	41570	0.267356	0.274280	0.284332	
41599	0.307435	8401	0.306035	2.229961	41599	0.307435	0.307200	0.284333	
41833	0.257452	8167	0.305498	2.229961	41833	0.257452	0.265300	0.284332	
41901	0.250447	8099	0.301395	2.229961	41901	0.250447	0.258700	0.284331	
42197	0.314525	7803	0.281943	2.229961	42197	0.314525	0.309440	0.284332	
42422	0.316652	7578	0.293217	2.229961	42422	0.316652	0.313100	0.284334	
42240	0.281581	7760	0.298454	2.229961	42240	0.281581	0.284200	0.284334	
41643	0.259203	8357	0.319612	2.229961	41643	0.259203	0.269300	0.284333	
41738	0.256720	8262	0.294239	2.229961	41738	0.256720	0.262920	0.284332	
42420	0.326473	7580	0.269525	2.229961	42420	0.326473	0.317840	0.284333	
42030	0.240400	7970	0.294730	2.229961	42030	0.240400	0.249060	0.284332	
41649	0.261135	8351	0.307269	2.229961	41649	0.261135	0.268840	0.284331	
42222	0.262115	7778	0.297249	2.229961	42222	0.262115	0.267580	0.284330	
42284	0.306050	7716	0.290176	2.229961	42284	0.306050	0.303600	0.284331	
42177	0.315836	7823	0.293621	2.229961	42177	0.315836	0.312360	0.284332	
42330	0.318450	7670	0.309257	2.229961	42330	0.318450	0.317040	0.284334	
41749	0.321253	8251	0.312811	2.229961	41749	0.321253	0.319860	0.284336	
42013	0.264561	7987	0.305747	2.229961	42013	0.264561	0.271140	0.284335	
42321	0.258713	7679	0.286365	2.229961	42321	0.258713	0.262960	0.284334	
42449	0.288275	7551	0.315058	2.229961	42449	0.288275	0.292320	0.284334	
42049	0.305025	7951	0.298705	2.229961	42049	0.305025	0.304020	0.284336	
41634	0.235000	8366	0.313770	2.229961	41634	0.235000	0.248180	0.284334	
42260	0.346876	7740	0.295995	2.229961	42260	0.346876	0.339000	0.284336	
42064	0.319085	7936	0.301537	2.229961	42064	0.319085	0.316300	0.284338	
42459	0.290068	7541	0.275030	2.229961	42459	0.290068	0.287800	0.284338	
41857	0.252574	8143	0.307749	2.229961	41857	0.252574	0.261560	0.284337	
41831	0.261289	8169	0.315828	2.229961	41831	0.261289	0.270200	0.284336	
41785	0.263683	8215	0.313086	2.229961	41785	0.263683	0.271800	0.284336	
41603	0.256328	8397	0.311659	2.229961	41603	0.256328	0.265620	0.284335	
41439	0.277830	8561	0.322743	2.229961	41439	0.277830	0.285520	0.284335	
42486	0.280940	7514	0.286266	2.229961	42486	0.280940	0.281740	0.284335	
42031	0.257334	7969	0.287113	2.229961	42031	0.257334	0.262080	0.284334	
41842	0.289350	8158	0.299706	2.229961	41842	0.289350	0.291040	0.284334	
41753	0.254090	8247	0.295501	2.229961	41753	0.254090	0.260920	0.284333	
42148	0.281983	7852	0.303490	2.229961	42148	0.281983	0.285360	0.284333	
41959	0.279439	8041	0.298719	2.229961	41959	0.279439	0.282540	0.284333	
41828	0.276633	8172	0.312775	2.229961	41828	0.276633	0.282540	0.284333	
41570	0.270315	8430	0.313760	2.229961	41570	0.270315	0.277640	0.284332	
41900	0.247733	8100	0.290370	2.229961	41900	0.247733	0.254640	0.284331	
41692	0.279910	8308	0.308257	2.229961	41692	0.279910	0.284620	0.284331	
41959	0.289664	8041	0.290014	2.229961	41959	0.289664	0.289720	0.284331	
41925	0.280382	8075	0.295975	2.229961	41925	0.280382	0.282900	0.284331	
42023	0.257288	7977	0.316911	2.229961	42023	0.257288	0.266800	0.284330	
41520	0.244701	8480	0.301769	2.229961	41520	0.244701	0.254380	0.284328	
41632	0.265037	8368	0.318834	2.229961	41632	0.265037	0.274040	0.284328	
42034	0.286744	7966	0.306678	2.229961	42034	0.286744	0.289920	0.284328	
42094	0.283200	7906	0.297875	2.229961	42094	0.283200	0.285520	0.284328	
41771	0.264394	8229	0.291530	2.229961	41771	0.264394	0.268860	0.284328	
41680	0.273848	8320	0.311899	2.229961	41680	0.273848	0.280180	0.284327	
41822	0.303070	8178	0.305698	2.229961	41822	0.303070	0.303500	0.284328	
41686	0.235283	8314	0.304186	2.229961	41686	0.235283	0.246740	0.284326	
42166	0.276858	7834	0.308399	2.229961	42166	0.276858	0.281800	0.284326	
41937	0.254167	8063	0.322089	2.229961	41937	0.254167	0.265120	0.284325	
42078	0.259756	7922	0.302954	2.229961	42078	0.259756	0.266600	0.284324	
41926	0.248629	8074	0.296879	2.229961	41926	0.248629	0.256420	0.284323	
42203	0.286496	7797	0.284853	2.229961	42203	0.286496	0.286240	0.284323	
42067	0.280719	7933	0.298500	2.229961	42067	0.280719	0.283540	0.284323	
41956	0.290399	8044	0.311412	2.229961	41956	0.290399	0.293780	0.284323	
43237	0.399611	6763	0.278722	2.229961	43237	0.399611	0.383260	0.284329	
42292	0.237728	7708	0.306824	2.229961	42292	0.237728	0.248380	0.284327	
41887	0.260534	8113	0.306052	2.229961	41887	0.260534	0.267920	0.284326	
42050	0.262045	7950	0.316855	2.229961	42050	0.262045	0.270760	0.284325	
41692	0.258515	8308	0.304044	2.229961	41692	0.258515	0.266080	0.284324	
41539	0.243867	8461	0.297601	2.229961	41539	0.243867	0.252960	0.284323	
42188	0.264009	7812	0.306452	2.229961	42188	0.264009	0.270640	0.284322	
42612	0.311227	7388	0.296562	2.229961	42612	0.311227	0.309060	0.284323	
42089	0.270712	7911	0.297434	2.229961	42089	0.270712	0.274940	0.284323	
42011	0.322320	7989	0.288772	2.229961	42011	0.322320	0.316960	0.284324	
41747	0.269409	8253	0.296014	2.229961	41747	0.269409	0.273800	0.284324	
42153	0.279695	7847	0.303301	2.229961	42153	0.279695	0.283400	0.284324	
41588	0.278782	8412	0.311698	2.229961	41588	0.278782	0.284320	0.284324	
41677	0.264846	8323	0.281389	2.229961	41677	0.264846	0.267600	0.284323	
41484	0.286930	8516	0.321747	2.229961	41484	0.286930	0.292860	0.284323	
42118	0.316064	7882	0.279751	2.229961	42118	0.316064	0.310340	0.284325	
41776	0.250072	8224	0.301921	2.229961	41776	0.250072	0.258600	0.284323	
42206	0.285552	7794	0.312163	2.229961	42206	0.285552	0.289700	0.284324	
41813	0.250209	8187	0.303041	2.229961	41813	0.250209	0.258860	0.284322	
41967	0.286177	8033	0.300759	2.229961	41967	0.286177	0.288520	0.284323	
42447	0.272881	7553	0.292069	2.229961	42447	0.272881	0.275780	0.284322	
42355	0.272719	7645	0.282014	2.229961	42355	0.272719	0.274140	0.284322	
42451	0.279711	7549	0.293549	2.229961	42451	0.279711	0.281800	0.284321	
42367	0.285505	7633	0.279182	2.229961	42367	0.285505	0.284540	0.284321	
41649	0.276669	8351	0.299365	2.229961	41649	0.276669	0.280460	0.284321	
42295	0.289396	7705	0.290461	2.229961	42295	0.289396	0.289560	0.284322	
42323	0.283345	7677	0.283053	2.229961	42323	0.283345	0.283300	0.284322	
42081	0.314750	7919	0.308246	2.229961	42081	0.314750	0.313720	0.284323	
42445	0.298575	7555	0.273461	2.229961	42445	0.298575	0.294780	0.284324	
41990	0.278209	8010	0.304494	2.229961	41990	0.278209	0.282420	0.284323	
41694	0.264139	8306	0.284975	2.229961	41694	0.264139	0.267600	0.284323	
42241	0.270969	7759	0.284186	2.229961	42241	0.270969	0.273020	0.284322	
42161	0.255544	7839	0.298252	2.229961	42161	0.255544	0.262240	0.284321	
41843	0.264584	8157	0.296678	2.229961	41843	0.264584	0.269820	0.284320	
41613	0.238051	8387	0.289973	2.229961	41613	0.238051	0.246760	0.284318	
41813	0.223854	8187	0.302797	2.229961	41813	0.223854	0.236780	0.284316	
42256	0.307341	7744	0.293776	2.229961	42256	0.307341	0.305240	0.284317	
42016	0.277490	7984	0.308116	2.229961	42016	0.277490	0.282380	0.284317	
41624	0.255382	8376	0.308142	2.229961	41624	0.255382	0.264220	0.284316	
42104	0.286125	7896	0.301039	2.229961	42104	0.286125	0.288480	0.284316	
42315	0.250975	7685	0.296291	2.229961	42315	0.250975	0.257940	0.284315	
41972	0.292719	8028	0.301694	2.229961	41972	0.292719	0.294160	0.284315	
41868	0.278064	8132	0.299680	2.229961	41868	0.278064	0.281580	0.284315	
41745	0.323991	8255	0.312053	2.229961	41745	0.323991	0.322020	0.284317	
42020	0.302546	7980	0.296617	2.229961	42020	0.302546	0.301600	0.284318	
42145	0.319445	7855	0.299554	2.229961	42145	0.319445	0.316320	0.284319	
42087	0.266900	7913	0.296601	2.229961	42087	0.266900	0.271600	0.284319	
42062	0.252746	7938	0.299572	2.229961	42062	0.252746	0.260180	0.284318	
42096	0.277176	7904	0.317940	2.229961	42096	0.277176	0.283620	0.284317	
41399	0.246866	8601	0.301709	2.229961	41399	0.246866	0.256300	0.284316	
41798	0.267357	8202	0.299439	2.229961	41798	0.267357	0.272620	0.284315	
42266	0.298585	7734	0.293121	2.229961	42266	0.298585	0.297740	0.284316	
41921	0.271057	8079	0.300037	2.229961	41921	0.271057	0.275740	0.284316	
41796	0.277897	8204	0.304851	2.229961	41796	0.277897	0.282320	0.284316	
42016	0.278680	7984	0.289830	2.229961	42016	0.278680	0.280460	0.284315	
41743	0.268165	8257	0.295144	2.229961	41743	0.268165	0.272620	0.284315	
41529	0.266994	8471	0.319207	2.229961	41529	0.266994	0.275840	0.284314	
41619	0.251856	8381	0.310106	2.229961	41619	0.251856	0.261620	0.284313	
42054	0.253103	7946	0.306192	2.229961	42054	0.253103	0.261540	0.284312	
41527	0.297590	8473	0.322672	2.229961	41527	0.297590	0.301840	0.284313	
42241	0.253474	7759	0.288568	2.229961	42241	0.253474	0.258920	0.284312	
41797	0.261789	8203	0.306839	2.229961	41797	0.261789	0.269180	0.284311	
41600	0.275240	8400	0.330595	2.229961	41600	0.275240	0.284540	0.284311	
42330	0.274557	7670	0.289700	2.229961	42330	0.274557	0.276880	0.284311	
41632	0.280217	8368	0.285014	2.229961	41632	0.280217	0.281020	0.284310	
41630	0.301754	8370	0.310872	2.229961	41630	0.301754	0.303280	0.284311	
41632	0.256389	8368	0.277725	2.229961	41632	0.256389	0.259960	0.284310	
41264	0.262190	8736	0.298306	2.229961	41264	0.262190	0.268500	0.284309	
42246	0.281589	7754	0.272247	2.229961	42246	0.281589	0.280140	0.284309	
41540	0.253852	8460	0.310284	2.229961	41540	0.253852	0.263400	0.284308	
41970	0.281534	8030	0.298755	2.229961	41970	0.281534	0.284300	0.284308	
42659	0.294991	7341	0.300368	2.229961	42659	0.294991	0.295780	0.284309	
42290	0.270773	7710	0.304150	2.229961	42290	0.270773	0.275920	0.284308	
42097	0.285745	7903	0.282171	2.229961	42097	0.285745	0.285180	0.284308	
41871	0.252920	8129	0.304712	2.229961	41871	0.252920	0.261340	0.284307	
41998	0.279847	8002	0.306298	2.229961	41998	0.279847	0.284080	0.284307	
41670	0.254548	8330	0.310324	2.229961	41670	0.254548	0.263840	0.284306	
41838	0.287155	8162	0.305807	2.229961	41838	0.287155	0.290200	0.284306	
41948	0.240226	8052	0.286885	2.229961	41948	0.240226	0.247740	0.284304	
42073	0.312790	7927	0.297717	2.229961	42073	0.312790	0.310400	0.284306	
42257	0.254396	7743	0.286840	2.229961	42257	0.254396	0.259420	0.284304	
41896	0.259500	8104	0.291461	2.229961	41896	0.259500	0.264680	0.284303	
42007	0.261147	7993	0.304642	2.229961	42007	0.261147	0.268100	0.284303	
41965	0.293292	8035	0.306161	2.229961	41965	0.293292	0.295360	0.284303	
41671	0.269012	8329	0.319126	2.229961	41671	0.269012	0.277360	0.284303	
41659	0.264217	8341	0.300444	2.229961	41659	0.264217	0.270260	0.284302	
41701	0.274478	8299	0.296903	2.229961	41701	0.274478	0.278200	0.284302	
41711	0.258517	8289	0.294004	2.229961	41711	0.258517	0.264400	0.284301	
41982	0.313682	8018	0.306810	2.229961	41982	0.313682	0.312580	0.284302	
41746	0.314761	8254	0.303005	2.229961	41746	0.314761	0.312820	0.284304	
42324	0.300421	7676	0.301589	2.229961	42324	0.300421	0.300600	0.284305	
41897	0.267322	8103	0.314575	2.229961	41897	0.267322	0.274980	0.284304	
41864	0.301166	8136	0.301500	2.229961	41864	0.301166	0.301220	0.284305	
41781	0.264977	8219	0.301983	2.229961	41781	0.264977	0.271060	0.284304	
42559	0.304965	7441	0.281548	2.229961	42559	0.304965	0.301480	0.284305	
41860	0.281438	8140	0.299509	2.229961	41860	0.281438	0.284380	0.284305	
41611	0.288241	8389	0.309214	2.229961	41611	0.288241	0.291760	0.284305	
41883	0.280400	8117	0.305408	2.229961	41883	0.280400	0.284460	0.284305	
41922	0.269167	8078	0.296237	2.229961	41922	0.269167	0.273540	0.284305	
42129	0.275535	7871	0.285224	2.229961	42129	0.275535	0.277060	0.284305	
42069	0.269153	7931	0.300971	2.229961	42069	0.269153	0.274200	0.284304	
41398	0.253805	8602	0.310160	2.229961	41398	0.253805	0.263500	0.284303	
41637	0.235320	8363	0.337200	2.229961	41637	0.235320	0.252360	0.284301	
41663	0.239205	8337	0.319180	2.229961	41663	0.239205	0.252540	0.284300	
41851	0.245347	8149	0.316358	2.229961	41851	0.245347	0.256920	0.284298	
42003	0.303526	7997	0.303489	2.229961	42003	0.303526	0.303520	0.284299	
41455	0.271765	8545	0.316442	2.229961	41455	0.271765	0.279400	0.284299	
42369	0.314806	7631	0.298388	2.229961	42369	0.314806	0.312300	0.284301	
41393	0.247506	8607	0.311026	2.229961	41393	0.247506	0.258440	0.284299	
41700	0.280312	8300	0.301084	2.229961	41700	0.280312	0.283760	0.284299	
42068	0.266164	7932	0.313918	2.229961	42068	0.266164	0.273740	0.284299	
41962	0.289595	8038	0.315253	2.229961	41962	0.289595	0.293720	0.284299	
42561	0.330161	7439	0.283237	2.229961	42561	0.330161	0.323180	0.284301	
42263	0.299624	7737	0.305545	2.229961	42263	0.299624	0.300540	0.284302	
41880	0.286939	8120	0.303079	2.229961	41880	0.286939	0.289560	0.284302	
41842	0.275943	8158	0.305712	2.229961	41842	0.275943	0.280800	0.284302	
41470	0.252544	8530	0.316295	2.229961	41470	0.252544	0.263420	0.284301	
42069	0.298533	7931	0.302358	2.229961	42069	0.298533	0.299140	0.284302	
42163	0.271779	7837	0.297180	2.229961	42163	0.271779	0.275760	0.284301	
41937	0.246083	8063	0.302121	2.229961	41937	0.246083	0.255120	0.284300	
41701	0.271360	8299	0.306181	2.229961	41701	0.271360	0.277140	0.284299	
41733	0.252606	8267	0.316681	2.229961	41733	0.252606	0.263200	0.284298	
41530	0.258054	8470	0.302125	2.229961	41530	0.258054	0.265520	0.284297	
