Rate	83.33
Rev Jump	16.67
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
43963	0.386643	6037	0.229419	5.000000	43963	0.386643	0.367660	0.402066	
44665	0.490944	5335	0.229616	4.212927	44665	0.490944	0.463060	0.402070	
45397	0.594819	4603	0.266131	5.000000	45397	0.594819	0.564560	0.402079	
44405	0.457403	5595	0.245219	5.000000	44405	0.457403	0.433660	0.402081	
44777	0.519217	5223	0.245453	5.000000	44777	0.519217	0.490620	0.402086	
43646	0.285020	6354	0.214668	5.000000	43646	0.285020	0.276080	0.402079	
45117	0.578651	4883	0.248208	4.204175	45117	0.578651	0.546380	0.402087	
43786	0.357557	6214	0.220631	4.817484	43786	0.357557	0.340540	0.402084	
44352	0.439800	5648	0.239908	4.208420	44352	0.439800	0.417220	0.402085	
45755	0.578538	4245	0.273969	5.000000	45755	0.578538	0.552680	0.402094	
45723	0.625768	4277	0.285714	5.000000	45723	0.625768	0.596680	0.402105	
45315	0.581860	4685	0.263821	5.000000	45315	0.581860	0.552060	0.402114	
44877	0.517102	5123	0.239508	5.000000	44877	0.517102	0.488660	0.402119	
44761	0.387570	5239	0.246612	5.000000	44761	0.387570	0.372800	0.402117	
43903	0.402683	6097	0.189601	4.200900	43903	0.402683	0.376700	0.402116	
44630	0.364307	5370	0.226816	5.000000	44630	0.364307	0.349540	0.402113	
43370	0.251741	6630	0.210256	4.203198	43370	0.251741	0.246240	0.402103	
44468	0.514033	5532	0.233550	4.204087	44468	0.514033	0.483000	0.402108	
42979	0.250937	7021	0.203247	4.935907	42979	0.250937	0.244240	0.402099	
44029	0.383247	5971	0.209345	4.216427	44029	0.383247	0.362480	0.402097	
45244	0.543917	4756	0.270395	4.210195	45244	0.543917	0.517900	0.402103	
43125	0.261333	6875	0.230400	5.000000	43125	0.261333	0.257080	0.402095	
44891	0.503130	5109	0.258368	4.215419	44891	0.503130	0.478120	0.402099	
42394	0.178256	7606	0.196029	5.000000	42394	0.178256	0.180960	0.402086	
44966	0.534226	5034	0.242948	4.648945	44966	0.534226	0.504900	0.402092	
44444	0.474620	5556	0.210943	5.000000	44444	0.474620	0.445320	0.402095	
45038	0.528842	4962	0.257759	5.000000	45038	0.528842	0.501940	0.402101	
44611	0.498756	5389	0.229913	5.000000	44611	0.498756	0.469780	0.402105	
45577	0.603726	4423	0.288492	5.000000	45577	0.603726	0.575840	0.402115	
44480	0.492356	5520	0.232971	5.000000	44480	0.492356	0.463720	0.402119	
43221	0.250064	6779	0.210060	5.000000	43221	0.250064	0.244640	0.402109	
43428	0.211546	6572	0.224437	4.237540	43428	0.211546	0.213240	0.402098	
45289	0.631367	4711	0.267671	4.242083	45289	0.631367	0.597100	0.402110	
43313	0.288735	6687	0.174368	5.000000	43313	0.288735	0.273440	0.402102	
43066	0.211373	6934	0.199452	4.253796	43066	0.211373	0.209720	0.402091	
43442	0.340431	6558	0.209668	4.262913	43442	0.340431	0.323280	0.402086	
44253	0.440219	5747	0.219071	4.263379	44253	0.440219	0.414800	0.402087	
45489	0.542351	4511	0.253381	4.518783	45489	0.542351	0.516280	0.402094	
44079	0.414143	5921	0.237967	5.000000	44079	0.414143	0.393280	0.402093	
43866	0.257694	6134	0.205902	5.000000	43866	0.257694	0.251340	0.402084	
43892	0.234599	6108	0.218402	4.264044	43892	0.234599	0.232620	0.402074	
44684	0.500470	5316	0.234199	4.265014	44684	0.500470	0.472160	0.402078	
43714	0.337489	6286	0.211422	5.000000	43714	0.337489	0.321640	0.402074	
45260	0.619996	4740	0.258650	4.271264	45260	0.619996	0.585740	0.402084	
45353	0.566578	4647	0.250484	5.000000	45353	0.566578	0.537200	0.402092	
44995	0.561507	5005	0.259940	5.000000	44995	0.561507	0.531320	0.402100	
45421	0.589771	4579	0.263158	5.000000	45421	0.589771	0.559860	0.402109	
44020	0.404134	5980	0.228261	5.000000	44020	0.404134	0.383100	0.402108	
45661	0.630297	4339	0.274718	5.000000	45661	0.630297	0.599440	0.402120	
44139	0.359591	5861	0.227265	5.000000	44139	0.359591	0.344080	0.402116	
44375	0.191211	5625	0.217778	4.268368	44375	0.191211	0.194200	0.402104	
46001	0.490837	3999	0.330333	3.257456	46001	0.490837	0.478000	0.402109	
45733	0.682046	4267	0.267167	4.082326	45733	0.682046	0.646640	0.402123	
45618	0.632031	4382	0.262209	5.000000	45618	0.632031	0.599620	0.402135	
45294	0.536473	4706	0.230344	5.000000	45294	0.536473	0.507660	0.402141	
43627	0.295986	6373	0.210890	5.000000	43627	0.295986	0.285140	0.402134	
45368	0.602120	4632	0.257772	4.271837	45368	0.602120	0.570220	0.402144	
45583	0.638330	4417	0.272810	5.000000	45583	0.638330	0.606040	0.402156	
44791	0.554196	5209	0.252448	5.000000	44791	0.554196	0.522760	0.402163	
44447	0.428173	5553	0.249055	5.000000	44447	0.428173	0.408280	0.402163	
44747	0.485597	5253	0.243861	5.000000	44747	0.485597	0.460200	0.402167	
43189	0.237329	6811	0.216121	5.000000	43189	0.237329	0.234440	0.402157	
43794	0.371033	6206	0.231228	4.278259	43794	0.371033	0.353680	0.402154	
44418	0.418254	5582	0.243282	4.278523	44418	0.418254	0.398720	0.402154	
45530	0.587503	4470	0.278076	5.000000	45530	0.587503	0.559840	0.402163	
45166	0.584621	4834	0.263964	5.000000	45166	0.584621	0.553620	0.402172	
45309	0.481803	4691	0.278832	5.000000	45309	0.481803	0.462760	0.402176	
45222	0.610765	4778	0.263918	5.000000	45222	0.610765	0.577620	0.402186	
44836	0.482603	5164	0.231022	5.000000	44836	0.482603	0.456620	0.402189	
43566	0.313662	6434	0.224744	5.000000	43566	0.313662	0.302220	0.402183	
44987	0.600818	5013	0.235787	4.280381	44987	0.600818	0.564220	0.402193	
44407	0.437791	5593	0.229573	5.000000	44407	0.437791	0.414500	0.402193	
45136	0.578917	4864	0.259868	5.000000	45136	0.578917	0.547880	0.402202	
45449	0.558010	4551	0.230499	5.000000	45449	0.558010	0.528200	0.402209	
44632	0.493234	5368	0.262295	5.000000	44632	0.493234	0.468440	0.402213	
44793	0.519389	5207	0.253889	5.000000	44793	0.519389	0.491740	0.402219	
44036	0.455423	5964	0.221328	5.000000	44036	0.455423	0.427500	0.402220	
43766	0.294727	6234	0.213988	5.000000	43766	0.294727	0.284660	0.402213	
44506	0.464634	5494	0.228977	4.287709	44506	0.464634	0.438740	0.402215	
44205	0.473702	5795	0.222088	5.000000	44205	0.473702	0.444540	0.402218	
43880	0.385255	6120	0.220261	5.000000	43880	0.385255	0.365060	0.402216	
43959	0.393503	6041	0.216520	4.287719	43959	0.393503	0.372120	0.402214	
44093	0.410405	5907	0.230743	4.284499	44093	0.410405	0.389180	0.402213	
43659	0.328867	6341	0.198391	5.000000	43659	0.328867	0.312320	0.402208	
44672	0.522542	5328	0.236862	4.290144	44672	0.522542	0.492100	0.402213	
42756	0.207620	7244	0.186913	5.000000	42756	0.207620	0.204620	0.402201	
45555	0.311711	4445	0.296063	4.305533	45555	0.311711	0.310320	0.402196	
46351	0.157580	3649	0.366950	4.305711	46351	0.157580	0.172860	0.402183	
45178	0.380207	4822	0.251763	3.469213	45178	0.380207	0.367820	0.402181	
43254	0.222315	6746	0.194634	4.300433	43254	0.222315	0.218580	0.402170	
44730	0.468478	5270	0.232827	4.299449	44730	0.468478	0.443640	0.402172	
45415	0.637653	4585	0.275027	4.864306	45415	0.637653	0.604400	0.402184	
44740	0.512897	5260	0.240684	5.000000	44740	0.512897	0.484260	0.402189	
43097	0.188505	6903	0.189338	5.000000	43097	0.188505	0.188620	0.402176	
44338	0.503879	5662	0.232780	4.956646	44338	0.503879	0.473180	0.402181	
44634	0.528431	5366	0.250652	5.000000	44634	0.528431	0.498620	0.402186	
44958	0.577873	5042	0.262991	5.000000	44958	0.577873	0.546120	0.402195	
45269	0.567430	4731	0.250264	5.000000	45269	0.567430	0.537420	0.402203	
45364	0.621991	4636	0.275669	5.000000	45364	0.621991	0.589880	0.402214	
44430	0.419559	5570	0.250090	5.000000	44430	0.419559	0.400680	0.402214	
45012	0.498934	4988	0.237771	5.000000	45012	0.498934	0.472880	0.402218	
44762	0.486998	5238	0.228141	5.000000	44762	0.486998	0.459880	0.402221	
43814	0.382389	6186	0.213870	5.000000	43814	0.382389	0.361540	0.402219	
44391	0.440382	5609	0.227313	4.311076	44391	0.440382	0.416480	0.402220	
45447	0.565560	4553	0.276082	5.000000	45447	0.565560	0.539200	0.402228	
44462	0.513315	5538	0.239437	5.000000	44462	0.513315	0.482980	0.402232	
43311	0.252892	6689	0.205113	5.000000	43311	0.252892	0.246500	0.402223	
44689	0.517711	5311	0.239126	4.313635	44689	0.517711	0.488120	0.402228	
43009	0.274873	6991	0.207410	5.000000	43009	0.274873	0.265440	0.402220	
44781	0.434537	5219	0.220924	4.321101	44781	0.434537	0.412240	0.402221	
44964	0.500267	5036	0.246426	4.792688	44964	0.500267	0.474700	0.402225	
44854	0.524658	5146	0.167314	5.000000	44854	0.524658	0.487880	0.402230	
43696	0.388708	6304	0.214784	5.000000	43696	0.388708	0.366780	0.402228	
43088	0.235100	6912	0.189959	4.332373	43088	0.235100	0.228860	0.402218	
42933	0.315934	7067	0.182963	4.332582	42933	0.315934	0.297140	0.402212	
45195	0.621750	4805	0.250156	4.334916	45195	0.621750	0.586040	0.402222	
42893	0.260369	7107	0.206979	5.000000	42893	0.260369	0.252780	0.402214	
43592	0.316021	6408	0.204900	4.349361	43592	0.316021	0.301780	0.402208	
44253	0.448105	5747	0.229685	4.348713	44253	0.448105	0.423000	0.402209	
45013	0.567814	4987	0.263285	5.000000	45013	0.567814	0.537440	0.402217	
43517	0.229290	6483	0.201450	5.000000	43517	0.229290	0.225680	0.402207	
43120	0.205404	6880	0.198692	4.349700	43120	0.205404	0.204480	0.402195	
43584	0.318580	6416	0.205112	4.348594	43584	0.318580	0.304020	0.402189	
44771	0.554153	5229	0.237139	4.348888	44771	0.554153	0.521000	0.402196	
46681	0.279129	3319	0.347695	5.000000	46681	0.279129	0.283680	0.402189	
46401	0.157691	3599	0.401500	4.357709	46401	0.157691	0.175240	0.402176	
46361	0.258579	3639	0.380049	2.616157	46361	0.258579	0.267420	0.402168	
46382	0.157885	3618	0.380597	4.335430	46382	0.157885	0.174000	0.402155	
46188	0.179635	3812	0.376443	3.849905	46188	0.179635	0.194640	0.402142	
46192	0.183127	3808	0.359506	3.827997	46192	0.183127	0.196560	0.402130	
45256	0.635717	4744	0.239671	2.444706	45256	0.635717	0.598140	0.402142	
45242	0.611224	4758	0.242539	2.833770	45242	0.611224	0.576140	0.402152	
44361	0.469218	5639	0.233552	2.964540	44361	0.469218	0.442640	0.402154	
44484	0.485725	5516	0.224619	5.000000	44484	0.485725	0.456920	0.402158	
45994	0.234618	4006	0.348477	5.000000	45994	0.234618	0.243740	0.402148	
46423	0.156086	3577	0.385519	4.335416	46423	0.156086	0.172500	0.402135	
46536	0.304861	3464	0.410508	2.272310	46536	0.304861	0.312180	0.402130	
46013	0.158586	3987	0.370956	4.332253	46013	0.158586	0.175520	0.402116	
44336	0.475167	5664	0.224223	3.245815	44336	0.475167	0.446740	0.402119	
46195	0.151986	3805	0.384757	4.482188	46195	0.151986	0.169700	0.402105	
45393	0.225255	4607	0.299978	4.421060	45393	0.225255	0.232140	0.402095	
45484	0.649151	4516	0.285430	4.346592	45484	0.649151	0.616300	0.402108	
44748	0.535711	5252	0.271896	5.000000	44748	0.535711	0.508000	0.402114	
45158	0.535675	4842	0.271789	5.000000	45158	0.535675	0.510120	0.402121	
43864	0.417655	6136	0.222947	5.000000	43864	0.417655	0.393760	0.402120	
43392	0.301507	6608	0.211713	5.000000	43392	0.301507	0.289640	0.402113	
44980	0.571387	5020	0.249602	4.342880	44980	0.571387	0.539080	0.402121	
45070	0.576858	4930	0.246450	5.000000	45070	0.576858	0.544280	0.402130	
44036	0.196952	5964	0.209423	5.000000	44036	0.196952	0.198440	0.402118	
43996	0.383330	6004	0.230346	4.566418	43996	0.383330	0.364960	0.402116	
43979	0.388640	6021	0.204451	4.342581	43979	0.388640	0.366460	0.402114	
45326	0.564202	4674	0.253744	4.341994	45326	0.564202	0.535180	0.402121	
45530	0.611509	4470	0.272931	5.000000	45530	0.611509	0.581240	0.402132	
43599	0.358173	6401	0.223715	5.000000	43599	0.358173	0.340960	0.402128	
43764	0.344804	6236	0.222899	4.338703	43764	0.344804	0.329600	0.402124	
45185	0.617948	4815	0.270197	4.340174	45185	0.617948	0.584460	0.402135	
44175	0.380713	5825	0.229185	5.000000	44175	0.380713	0.363060	0.402132	
45365	0.644902	4635	0.244229	4.347410	45365	0.644902	0.607760	0.402144	
44270	0.451480	5730	0.231239	5.000000	44270	0.451480	0.426240	0.402146	
44446	0.559173	5554	0.230104	5.000000	44446	0.559173	0.522620	0.402153	
45188	0.595778	4812	0.242727	5.000000	45188	0.595778	0.561800	0.402162	
45002	0.606617	4998	0.249700	5.000000	45002	0.606617	0.570940	0.402172	
45540	0.611375	4460	0.273094	5.000000	45540	0.611375	0.581200	0.402183	
44246	0.485874	5754	0.237226	5.000000	44246	0.485874	0.457260	0.402186	
45160	0.558082	4840	0.262190	5.000000	45160	0.558082	0.529440	0.402193	
45221	0.536056	4779	0.254237	5.000000	45221	0.536056	0.509120	0.402200	
45182	0.375836	4818	0.283935	5.000000	45182	0.375836	0.366980	0.402197	
46121	0.158735	3879	0.375870	4.347370	46121	0.158735	0.175580	0.402184	
45078	0.311394	4922	0.241975	3.524435	45078	0.311394	0.304560	0.402179	
43935	0.237874	6065	0.209728	4.329151	43935	0.237874	0.234460	0.402169	
44035	0.235018	5965	0.207544	4.329934	44035	0.235018	0.231740	0.402159	
45633	0.636688	4367	0.262194	4.335173	45633	0.636688	0.603980	0.402171	
43548	0.359075	6452	0.209082	5.000000	43548	0.359075	0.339720	0.402167	
44761	0.554970	5239	0.234969	4.367369	44761	0.554970	0.521440	0.402174	
45217	0.582569	4783	0.266569	4.921058	45217	0.582569	0.552340	0.402183	
44091	0.431630	5909	0.239973	5.000000	44091	0.431630	0.408980	0.402183	
43877	0.327484	6123	0.234526	5.000000	43877	0.327484	0.316100	0.402178	
43961	0.441027	6039	0.205332	4.393012	43961	0.441027	0.412560	0.402179	
45478	0.623400	4522	0.266917	5.000000	45478	0.623400	0.591160	0.402190	
45082	0.525309	4918	0.229565	5.000000	45082	0.525309	0.496220	0.402195	
44137	0.430410	5863	0.227017	5.000000	44137	0.430410	0.406560	0.402195	
45248	0.588777	4752	0.263047	5.000000	45248	0.588777	0.557820	0.402204	
44802	0.509888	5198	0.248942	5.000000	44802	0.509888	0.482760	0.402209	
46009	0.361755	3991	0.323979	5.000000	46009	0.361755	0.358740	0.402207	
46565	0.154494	3435	0.370015	4.392048	46565	0.154494	0.169300	0.402193	
46387	0.181107	3613	0.382508	3.891726	46387	0.181107	0.195660	0.402181	
46298	0.486047	3702	0.348730	2.286835	46298	0.486047	0.475880	0.402185	
44346	0.370856	5654	0.212416	4.528151	44346	0.370856	0.352940	0.402182	
45394	0.624884	4606	0.282023	4.375418	45394	0.624884	0.593300	0.402194	
44564	0.421439	5436	0.237491	5.000000	44564	0.421439	0.401440	0.402194	
45210	0.606525	4790	0.273486	5.000000	45210	0.606525	0.574620	0.402204	
45578	0.630458	4422	0.265491	5.000000	45578	0.630458	0.598180	0.402215	
45048	0.561401	4952	0.250808	5.000000	45048	0.561401	0.530640	0.402223	
43424	0.341033	6576	0.209246	5.000000	43424	0.341033	0.323700	0.402218	
45646	0.650112	4354	0.262288	4.383659	45646	0.650112	0.616340	0.402230	
45280	0.608304	4720	0.273305	5.000000	45280	0.608304	0.576680	0.402241	
43886	0.372078	6114	0.214589	5.000000	43886	0.372078	0.352820	0.402238	
44022	0.368747	5978	0.207929	4.385513	44022	0.368747	0.349520	0.402235	
45334	0.632152	4666	0.255251	4.387553	45334	0.632152	0.596980	0.402246	
44767	0.522975	5233	0.235620	5.000000	44767	0.522975	0.492900	0.402251	
44084	0.317031	5916	0.229209	5.000000	44084	0.317031	0.306640	0.402246	
44144	0.324823	5856	0.221141	4.387779	44144	0.324823	0.312680	0.402241	
43526	0.224372	6474	0.220266	4.387973	43526	0.224372	0.223840	0.402230	
43359	0.246431	6641	0.206746	4.385575	43359	0.246431	0.241160	0.402221	
43869	0.321959	6131	0.205350	4.386954	43869	0.321959	0.307660	0.402215	
43494	0.335793	6506	0.201045	4.386413	43494	0.335793	0.318260	0.402210	
44916	0.523288	5084	0.237018	4.386695	44916	0.523288	0.494180	0.402216	
44470	0.452575	5530	0.233273	5.000000	44470	0.452575	0.428320	0.402217	
45281	0.530907	4719	0.256198	5.000000	45281	0.530907	0.504980	0.402223	
45470	0.627667	4530	0.261810	5.000000	45470	0.627667	0.594520	0.402234	
45174	0.593682	4826	0.255284	5.000000	45174	0.593682	0.561020	0.402244	
44298	0.410425	5702	0.224132	5.000000	44298	0.410425	0.389180	0.402243	
43077	0.208673	6923	0.215802	5.000000	43077	0.208673	0.209660	0.402232	
44105	0.453169	5895	0.228838	4.387437	44105	0.453169	0.426720	0.402233	
45528	0.646042	4472	0.282648	5.000000	45528	0.646042	0.613540	0.402245	
45697	0.635687	4303	0.270277	5.000000	45697	0.635687	0.604240	0.402257	
45199	0.623797	4801	0.254322	5.000000	45199	0.623797	0.588320	0.402268	
43050	0.197538	6950	0.227050	5.000000	43050	0.197538	0.201640	0.402256	
43457	0.198541	6543	0.222069	4.441154	43457	0.198541	0.201620	0.402245	
44678	0.438493	5322	0.226043	3.890744	44678	0.438493	0.415880	0.402245	
43261	0.200897	6739	0.223327	5.000000	43261	0.200897	0.203920	0.402234	
44594	0.505943	5406	0.224380	4.393043	44594	0.505943	0.475500	0.402238	
44984	0.284546	5016	0.255582	5.000000	44984	0.284546	0.281640	0.402231	
45792	0.305665	4208	0.292300	4.394617	45792	0.305665	0.304540	0.402225	
46413	0.154957	3587	0.372456	4.395341	46413	0.154957	0.170560	0.402212	
46300	0.184320	3700	0.380541	3.791159	46300	0.184320	0.198840	0.402200	
46191	0.305796	3809	0.362037	2.252490	46191	0.305796	0.310080	0.402195	
46344	0.160215	3656	0.398796	4.344042	46344	0.160215	0.177660	0.402182	
46294	0.217285	3706	0.380734	3.254845	46294	0.217285	0.229400	0.402172	
46457	0.160858	3543	0.382162	4.326179	46457	0.160858	0.176540	0.402158	
46540	0.195380	3460	0.391040	3.504586	46540	0.195380	0.208920	0.402147	
46412	0.258683	3588	0.393255	2.689098	46412	0.258683	0.268340	0.402139	
46262	0.159742	3738	0.383093	4.288686	46262	0.159742	0.176440	0.402126	
46646	0.172276	3354	0.390578	4.031020	46646	0.172276	0.186920	0.402114	
46419	0.302764	3581	0.384529	2.228926	46419	0.302764	0.308620	0.402108	
46221	0.244521	3779	0.338449	4.266109	46221	0.244521	0.251620	0.402099	
44591	0.457133	5409	0.210945	4.266346	44591	0.457133	0.430500	0.402101	
42482	0.209807	7518	0.190210	5.000000	42482	0.209807	0.206860	0.402090	
43290	0.196951	6710	0.197914	4.271057	43290	0.196951	0.197080	0.402078	
44122	0.342414	5878	0.223375	4.037705	44122	0.342414	0.328420	0.402074	
45666	0.436649	4334	0.284956	4.263509	45666	0.436649	0.423500	0.402075	
46536	0.137915	3464	0.410508	5.000000	46536	0.137915	0.156800	0.402061	
45700	0.390832	4300	0.310930	2.825140	45700	0.390832	0.383960	0.402059	
45391	0.347822	4609	0.158169	4.261442	45391	0.347822	0.330340	0.402055	
45246	0.603545	4754	0.236643	4.266843	45246	0.603545	0.568660	0.402065	
45006	0.564947	4994	0.241290	5.000000	45006	0.564947	0.532620	0.402073	
44352	0.446812	5648	0.242564	5.000000	44352	0.446812	0.423740	0.402074	
45327	0.593620	4673	0.275198	5.000000	45327	0.593620	0.563860	0.402083	
45659	0.640640	4341	0.279889	5.000000	45659	0.640640	0.609320	0.402095	
44850	0.533712	5150	0.250485	5.000000	44850	0.533712	0.504540	0.402101	
44383	0.457833	5617	0.212391	5.000000	44383	0.457833	0.430260	0.402103	
45092	0.568150	4908	0.253871	5.000000	45092	0.568150	0.537300	0.402111	
44399	0.483434	5601	0.241385	5.000000	44399	0.483434	0.456320	0.402114	
44178	0.483929	5822	0.245792	5.000000	44178	0.483929	0.456200	0.402117	
45075	0.559290	4925	0.248122	5.000000	45075	0.559290	0.528640	0.402124	
44493	0.490212	5507	0.235155	5.000000	44493	0.490212	0.462120	0.402128	
44512	0.474906	5488	0.206815	5.000000	44512	0.474906	0.445480	0.402130	
43835	0.345820	6165	0.228873	5.000000	43835	0.345820	0.331400	0.402126	
43645	0.376584	6355	0.221086	4.267410	43645	0.376584	0.356820	0.402124	
43355	0.269865	6645	0.204665	4.267349	43355	0.269865	0.261200	0.402116	
44859	0.600348	5141	0.234974	4.267159	44859	0.600348	0.562780	0.402125	
45234	0.600279	4766	0.236676	5.000000	45234	0.600279	0.565620	0.402134	
42971	0.219753	7029	0.190354	5.000000	42971	0.219753	0.215620	0.402124	
44583	0.509701	5417	0.217279	4.268572	44583	0.509701	0.478020	0.402128	
44298	0.413856	5702	0.227113	5.000000	44298	0.413856	0.392560	0.402127	
45711	0.610269	4289	0.272091	5.000000	45711	0.610269	0.581260	0.402138	
43280	0.331909	6720	0.208482	5.000000	43280	0.331909	0.315320	0.402133	
43086	0.226431	6914	0.198872	4.271752	43086	0.226431	0.222620	0.402122	
43373	0.258225	6627	0.181530	4.268223	43373	0.258225	0.248060	0.402113	
45315	0.553636	4685	0.271718	4.268999	45315	0.553636	0.527220	0.402121	
46468	0.138913	3532	0.365232	5.000000	46468	0.138913	0.154900	0.402106	
46485	0.157578	3515	0.390612	4.351227	46485	0.157578	0.173960	0.402093	
46378	0.259261	3622	0.369409	2.675039	46378	0.259261	0.267240	0.402085	
43860	0.383425	6140	0.220033	4.255975	43860	0.383425	0.363360	0.402083	
43965	0.438644	6035	0.219553	4.256023	43965	0.438644	0.412200	0.402083	
44360	0.445807	5640	0.249645	5.000000	44360	0.445807	0.423680	0.402085	
44543	0.381699	5457	0.237310	5.000000	44543	0.381699	0.365940	0.402083	
45087	0.504891	4913	0.258905	4.249364	45087	0.504891	0.480720	0.402087	
46283	0.141045	3717	0.393597	5.000000	46283	0.141045	0.159820	0.402073	
46440	0.164298	3560	0.385112	4.147983	46440	0.164298	0.180020	0.402060	
46659	0.210827	3341	0.375935	3.263847	46659	0.210827	0.221860	0.402050	
46510	0.159063	3490	0.377650	4.252858	46510	0.159063	0.174320	0.402037	
46493	0.285419	3507	0.396920	2.407308	46493	0.285419	0.293240	0.402030	
46118	0.162756	3882	0.365276	4.232361	46118	0.162756	0.178480	0.402017	
46467	0.180687	3533	0.377866	3.857228	46467	0.180687	0.194620	0.402005	
46452	0.196289	3548	0.381905	3.542829	46452	0.196289	0.209460	0.401994	
46534	0.275583	3466	0.381420	2.468888	46534	0.275583	0.282920	0.401987	
46501	0.162040	3499	0.382967	4.198164	46501	0.162040	0.177500	0.401974	
45942	0.463867	4058	0.325530	2.163153	45942	0.463867	0.452640	0.401977	
45187	0.323677	4813	0.256389	3.395972	45187	0.323677	0.317200	0.401972	
44506	0.470746	5494	0.245905	4.171639	44506	0.470746	0.446040	0.401975	
44935	0.532191	5065	0.239487	4.404453	44935	0.532191	0.502540	0.401980	
45247	0.608040	4753	0.268252	5.000000	45247	0.608040	0.575740	0.401991	
44599	0.513577	5401	0.238660	5.000000	44599	0.513577	0.483880	0.401995	
45043	0.591790	4957	0.259633	5.000000	45043	0.591790	0.558860	0.402004	
45266	0.595414	4734	0.273131	5.000000	45266	0.595414	0.564900	0.402014	
43827	0.356264	6173	0.220962	5.000000	43827	0.356264	0.339560	0.402010	
43827	0.372738	6173	0.221772	4.165489	43827	0.372738	0.354100	0.402007	
44172	0.437970	5828	0.211050	4.163756	44172	0.437970	0.411520	0.402008	
44083	0.434204	5917	0.235592	4.227697	44083	0.434204	0.410700	0.402009	
44115	0.417772	5885	0.223280	5.000000	44115	0.417772	0.394880	0.402008	
43650	0.267973	6350	0.224409	5.000000	43650	0.267973	0.262440	0.402000	
44790	0.543157	5210	0.220345	4.158188	44790	0.543157	0.509520	0.402006	
43621	0.064281	6379	0.007211	5.000000	43621	0.064281	0.057000	0.401986	
43882	0.346543	6118	0.194018	4.801999	43882	0.346543	0.327880	0.401982	
45109	0.586601	4891	0.271519	4.170200	45109	0.586601	0.555780	0.401991	
45033	0.461972	4967	0.249446	5.000000	45033	0.461972	0.440860	0.401993	
46520	0.135684	3480	0.381897	5.000000	46520	0.135684	0.152820	0.401979	
46706	0.250139	3294	0.377960	2.778524	46706	0.250139	0.258560	0.401970	
46311	0.163568	3689	0.392518	4.150621	46311	0.163568	0.180460	0.401958	
46222	0.171412	3778	0.345156	3.896639	46222	0.171412	0.184540	0.401945	
46575	0.257005	3425	0.394745	2.642256	46575	0.257005	0.266440	0.401937	
46418	0.164936	3582	0.384422	4.143031	46418	0.164936	0.180660	0.401924	
46375	0.304474	3625	0.379034	2.201096	46375	0.304474	0.309880	0.401919	
46492	0.165534	3508	0.383979	4.131649	46492	0.165534	0.180860	0.401906	
46146	0.473345	3854	0.351064	2.303237	46146	0.473345	0.463920	0.401910	
44288	0.445132	5712	0.217962	4.113216	44288	0.445132	0.419180	0.401911	
42768	0.174687	7232	0.212942	5.000000	42768	0.174687	0.180220	0.401898	
42898	0.219800	7102	0.208392	4.877378	42898	0.219800	0.218180	0.401887	
45228	0.626625	4772	0.274099	4.149662	45228	0.626625	0.592980	0.401898	
45599	0.604750	4401	0.284708	5.000000	45599	0.604750	0.576580	0.401908	
45486	0.626632	4514	0.262295	5.000000	45486	0.626632	0.593740	0.401919	
45522	0.623281	4478	0.259491	5.000000	45522	0.623281	0.590700	0.401930	
45717	0.579806	4283	0.268036	5.000000	45717	0.579806	0.553100	0.401939	
43885	0.304956	6115	0.226983	5.000000	43885	0.304956	0.295420	0.401933	
44962	0.585405	5038	0.256649	4.164345	44962	0.585405	0.552280	0.401942	
45117	0.563623	4883	0.263363	5.000000	45117	0.563623	0.534300	0.401949	
45368	0.605339	4632	0.276770	5.000000	45368	0.605339	0.574900	0.401959	
44584	0.474744	5416	0.242614	5.000000	44584	0.474744	0.449600	0.401962	
45539	0.607194	4461	0.286931	5.000000	45539	0.607194	0.578620	0.401972	
44129	0.407079	5871	0.239993	5.000000	44129	0.407079	0.387460	0.401972	
44908	0.241160	5092	0.279851	5.000000	44908	0.241160	0.245100	0.401962	
46581	0.167923	3419	0.401579	4.166503	46581	0.167923	0.183900	0.401950	
45813	0.209744	4187	0.351564	3.445629	45813	0.209744	0.221620	0.401939	
44173	0.308990	5827	0.228076	4.157721	44173	0.308990	0.299560	0.401933	
44669	0.420180	5331	0.234290	4.154857	44669	0.420180	0.400360	0.401933	
45062	0.568794	4938	0.258809	5.000000	45062	0.568794	0.538180	0.401941	
43659	0.299572	6341	0.229301	5.000000	43659	0.299572	0.290660	0.401935	
44387	0.437538	5613	0.219669	4.154463	44387	0.437538	0.413080	0.401935	
43684	0.318950	6316	0.228942	5.000000	43684	0.318950	0.307580	0.401930	
43105	0.197680	6895	0.198405	4.157569	43105	0.197680	0.197780	0.401918	
44337	0.372556	5663	0.213314	2.804612	44337	0.372556	0.354520	0.401915	
44528	0.422341	5472	0.205044	4.146211	44528	0.422341	0.398560	0.401915	
44370	0.418030	5630	0.217229	4.844408	44370	0.418030	0.395420	0.401915	
45310	0.627146	4690	0.269296	5.000000	45310	0.627146	0.593580	0.401926	
44959	0.596321	5041	0.258480	5.000000	44959	0.596321	0.562260	0.401935	
45105	0.582973	4895	0.263534	5.000000	45105	0.582973	0.551700	0.401944	
