Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2682945388
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      627.526411
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
209150000	-13.230296	430	7.266025	2	6	'Z 0 1 0 1 Z 0 Z Z Z Z 0 	0.000000	0.034109	0.431781	0.034109	0.431781	0.000000	0.034109	0.000000	0.000000	0.000000	0.000000	0.034109	0.000000	1.000000	0.000000	0.000000	
209200000	-13.153845	123	7.307685	1	5	'0 Z 0 0 Z 0 Z 0 0 0 Z Z 	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
209250000	-13.888478	746	7.255745	1	2	'0 Z 0 0 0 0 0 0 0 0 0 Z 	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000053	0.012774	0.986971	0.000203	
209300000	-12.989277	107	7.437242	1	5	'0 0 0 Z 0 0 0 0 Z Z Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.095186	0.044476	0.860338	0.000000	
209350000	-13.051235	730	7.439826	1	2	'0 Z 0 0 0 0 0 0 0 0 0 Z 	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000023	0.008226	0.991633	0.000118	
209400000	-14.634834	536	7.267206	1	6	'Z Z Z Z 0 0 Z 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.065341	0.717319	0.217340	
209450000	-14.142063	652	7.664048	1	6	'0 0 0 Z Z Z 0 Z Z 0 0 Z 	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.020335	0.000000	0.979517	0.000148	
209500000	-14.169989	547	7.816791	1	4	'0 0 0 0 Z Z 0 0 0 Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.027590	0.000016	0.972394	0.000001	
209550000	-11.588557	235	7.826052	1	7	'Z Z 0 0 0 0 Z 0 Z Z Z Z 	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.099799	0.900201	0.000000	
209600000	-13.571749	307	7.676072	1	4	'0 0 0 0 0 0 Z 0 0 Z Z Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.000000	0.014828	0.012146	0.973025	0.000000	
209650000	-12.055300	989	7.511119	1	5	'0 0 0 0 0 0 Z 0 Z Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.023651	0.028036	0.948313	0.000000	
209700000	-13.603003	464	7.333007	1	5	'Z 0 Z 0 0 Z Z 0 0 Z 0 0 	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.009903	0.010713	0.952424	0.026961	
209750000	-12.614698	570	7.334726	1	6	'Z Z 0 0 Z 0 Z 0 Z Z 0 0 	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.000277	0.000266	0.888520	0.110937	
209800000	-12.447123	722	7.594744	1	5	'0 0 0 Z 0 0 0 0 Z Z Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.008980	0.008935	0.982084	0.000000	
209850000	-14.936387	869	7.855874	1	5	'Z 0 Z Z 0 Z 0 0 0 0 Z 0 	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.015577	0.012844	0.860529	0.111050	
209900000	-16.030349	192	8.128810	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.086259	0.001908	0.806953	0.104880	
209950000	-13.266036	417	8.191161	1	4	'0 0 0 0 0 Z 0 0 Z Z Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.104997	0.016264	0.548461	0.330279	
210000000	-13.016895	512	8.189736	1	4	'Z Z 0 0 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.006281	0.993690	0.000029	
210050000	-13.874016	785	7.930855	1	6	'Z 0 0 Z 0 Z 0 0 Z Z Z 0 	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.026094	0.007275	0.935822	0.030809	
210100000	-13.993786	111	8.043649	1	5	'0 0 Z 0 0 0 0 Z 0 Z Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.007537	0.019779	0.972684	0.000000	
210150000	-13.188944	538	7.922988	1	5	'0 Z 0 0 Z Z Z 0 0 0 Z 0 	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000099	0.000000	0.946584	0.053317	
210200000	-13.583368	575	7.877975	1	4	'0 0 0 0 0 0 Z 0 0 Z Z Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.000000	0.060811	0.027087	0.912102	0.000000	
210250000	-11.986049	891	8.090115	1	2	'0 Z 0 0 0 0 0 0 0 Z 0 0 	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.000048	0.005040	0.960470	0.034442	
210300000	-13.126014	253	7.922266	1	4	'0 Z 0 0 0 Z Z 0 0 0 Z 0 	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000661	0.006917	0.905859	0.086563	
210350000	-13.547986	706	8.130302	1	3	'0 0 0 Z 0 0 0 0 Z 0 0 Z 	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.003718	0.002781	0.993490	0.000010	
210400000	-14.470101	734	8.203256	1	5	'0 Z Z 0 0 0 0 0 Z Z Z 0 	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000199	0.085023	0.713395	0.201382	
210450000	-14.637436	641	8.071711	1	5	'0 0 0 0 Z Z 0 0 Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.059679	0.000362	0.938948	0.001012	
210500000	-11.905211	247	8.017273	1	6	'Z 0 0 0 0 0 Z 0 Z Z Z Z 	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.202092	0.099200	0.698708	0.000000	
210550000	-13.977252	19	8.183766	1	6	'0 0 0 0 Z Z Z 0 0 Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.055726	0.000187	0.944087	0.000000	
210600000	-14.798353	883	7.822822	1	7	'0 0 Z 0 Z 0 0 Z Z Z Z Z 	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041760	0.000116	0.958124	0.000000	
210650000	-14.358689	26	8.287756	1	7	'0 0 Z 0 Z 0 0 Z Z Z Z Z 	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.384948	0.035407	0.579646	0.000000	
210700000	-13.149626	600	8.397744	1	0	'0 0 0 0 0 0 0 0 0 0 0 0 	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.009259	0.005415	0.954729	0.030596	
210750000	-14.463418	774	8.168891	1	5	'Z 0 Z 0 0 Z 0 Z 0 Z 0 0 	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.005134	0.006583	0.934310	0.053973	
210800000	-13.570456	561	8.117596	1	3	'0 0 Z 0 0 Z Z 0 0 0 0 0 	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.038879	0.038930	0.880652	0.041539	
210850000	-12.386380	536	8.210979	1	6	'0 0 0 Z 0 0 Z 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
210900000	-11.840356	88	8.514328	1	6	'0 0 Z 0 0 0 Z 0 Z Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.098136	0.324711	0.577153	0.000000	
210950000	-15.976536	86	8.606316	1	6	'0 0 0 Z 0 Z Z Z Z 0 0 Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.779683	0.000000	0.000000	0.220317	
211000000	-12.684924	132	8.696072	1	4	'Z 0 0 0 0 Z 0 0 0 Z Z 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.039730	0.002117	0.911587	0.046566	
211050000	-13.551873	236	8.486670	1	5	'Z 0 Z 0 0 Z 0 0 0 Z Z 0 	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.018117	0.020007	0.941439	0.020436	
211100000	-13.742344	954	8.577797	1	4	'Z 0 0 0 0 0 0 0 Z Z 0 Z 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.077146	0.063767	0.857828	0.001259	
211150000	-13.574698	516	8.503097	1	3	'Z 0 0 0 0 0 0 0 Z 0 0 Z 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.042636	0.031203	0.925011	0.001150	
211200000	-14.490932	614	8.584191	1	3	'Z Z 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000008	0.006724	0.985438	0.007831	
211250000	-13.870735	553	8.445124	1	4	'0 0 0 0 Z 0 0 0 0 Z Z Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.018273	0.000067	0.981660	0.000000	
211300000	-12.417234	662	8.709439	1	6	'0 0 0 0 Z 0 0 Z Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.026295	0.000079	0.973625	0.000000	
211350000	-15.521982	931	8.649850	1	6	'0 Z Z 0 Z 0 0 Z 0 Z 0 Z 	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
211400000	-15.256138	623	8.691510	1	5	'0 Z Z 0 0 0 Z Z 0 Z 0 0 	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.001087	0.128910	0.578644	0.291359	
211450000	-14.211984	653	8.672669	1	5	'0 0 0 0 Z Z 0 Z Z Z 0 0 	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.132024	0.001599	0.655810	0.210568	
211500000	-12.712290	424	8.540044	1	5	'0 Z 0 0 0 0 0 0 Z Z Z Z 	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000081	0.036543	0.963377	0.000000	
211550000	-13.911554	127	8.421128	1	6	'Z 0 0 Z 0 0 Z 0 Z Z 0 Z 	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	1.000000	0.000000	0.000000	0.000000	
211600000	-13.364355	441	8.407276	1	5	'0 0 Z 0 0 Z Z 0 0 0 Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.009451	0.008391	0.981191	0.000967	
211650000	-13.000200	969	8.518693	1	3	'0 Z 0 0 0 0 Z 0 0 0 Z 0 	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.000568	0.021019	0.914057	0.064356	
211700000	-11.731536	856	8.833814	1	7	'0 Z Z 0 0 0 Z 0 Z Z Z Z 	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.001266	0.177509	0.821225	0.000000	
211750000	-15.345575	707	8.806913	1	5	'0 Z 0 0 0 Z 0 0 0 Z Z Z 	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000171	0.033514	0.966315	0.000000	
211800000	-13.719622	678	8.502116	1	5	'Z Z 0 0 Z 0 Z 0 0 0 0 Z 	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
211850000	-13.246333	33	8.503415	2	4	'0 0 Z 1 1 1 0 1 Z Z 1 Z 	0.096215	0.096215	0.000000	0.142271	0.142271	0.142271	0.096215	0.142271	0.000000	0.000000	0.142271	0.000000	0.012480	0.123521	0.861841	0.002158	
211900000	-14.131387	48	8.152435	1	6	'0 Z 0 0 0 Z 0 0 Z Z Z Z 	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.001607	0.077541	0.920852	0.000000	
211950000	-14.344583	472	8.186413	1	5	'0 Z 0 Z 0 Z Z 0 0 0 0 Z 	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000082	0.005831	0.993978	0.000110	
212000000	-13.163068	879	8.106652	1	3	'Z 0 0 0 0 0 Z 0 0 Z 0 0 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.074101	0.029139	0.862230	0.034530	
212050000	-15.699079	879	7.747808	1	4	'Z 0 0 0 0 0 Z Z Z 0 0 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.045721	0.440609	0.000000	0.513670	
212100000	-11.701476	546	7.745149	1	7	'Z 0 Z 0 0 0 Z 0 Z Z Z Z 	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.009475	0.106562	0.883964	0.000000	
212150000	-13.446490	694	7.754328	1	4	'Z Z 0 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000108	0.014056	0.932268	0.053568	
212200000	-13.220484	903	8.120683	1	3	'0 0 Z 0 0 0 0 0 0 Z Z 0 	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.009614	0.010823	0.967982	0.011581	
212250000	-13.473082	570	8.090981	1	4	'Z 0 0 Z 0 Z 0 0 0 0 0 Z 	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.010409	0.003916	0.985505	0.000170	
212300000	-13.795084	783	7.806056	1	5	'0 0 Z Z 0 0 0 0 Z Z 0 Z 	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.047259	0.097651	0.853133	0.001958	
212350000	-12.412004	716	7.676974	1	6	'Z 0 Z 0 0 0 Z 0 Z Z 0 Z 	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.014893	0.209924	0.768296	0.006888	
212400000	-13.001381	879	7.974449	1	5	'0 0 Z 0 0 0 0 0 Z Z Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.025999	0.076161	0.897840	0.000000	
212450000	-12.141685	123	7.832885	1	6	'Z 0 Z 0 0 0 Z 0 Z Z Z 0 	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.015478	0.187573	0.653733	0.143215	
212500000	-13.708032	462	7.865654	1	7	'0 0 Z Z 0 Z 0 Z 0 Z Z Z 	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.024121	0.031937	0.943941	0.000000	
212550000	-13.284481	72	7.819610	1	1	'0 Z 0 0 0 0 0 0 0 0 0 0 	0.090909	0.000000	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000237	0.008884	0.938926	0.051952	
212600000	-14.681873	606	7.773123	1	7	'0 0 Z Z Z Z 0 Z Z 0 Z 0 	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	1.000000	
212650000	-15.346579	352	8.030950	1	5	'0 Z 0 Z 0 Z 0 Z 0 0 Z 0 	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000267	0.037901	0.952696	0.009136	
212700000	-13.055366	211	8.198410	1	4	'0 0 0 0 Z Z Z 0 0 0 Z 0 	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.035713	0.000375	0.909916	0.053995	
212750000	-13.598402	293	7.969782	1	2	'0 Z 0 0 0 0 Z 0 0 0 0 0 	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000421	0.017688	0.891374	0.090517	
212800000	-14.421872	858	8.064655	1	5	'0 0 Z Z Z 0 0 Z 0 Z 0 0 	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.008683	0.000114	0.949784	0.041419	
212850000	-14.621042	344	8.080036	1	3	'0 Z Z 0 Z 0 0 0 0 0 0 0 	0.111111	0.000000	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000042	0.979298	0.020660	
212900000	-14.672932	57	8.295720	1	5	'0 0 0 Z Z 0 0 Z 0 0 Z Z 	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.026749	0.000002	0.972464	0.000786	
212950000	-12.684207	689	8.206544	1	4	'Z 0 0 0 0 0 Z 0 Z 0 Z 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.267144	0.111871	0.157101	0.463884	
213000000	-15.028255	871	8.202817	1	5	'0 Z 0 Z Z 0 0 Z Z 0 0 0 	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000648	0.000527	0.846577	0.152248	
213050000	-13.911065	370	8.372748	1	5	'Z 0 0 0 0 Z Z 0 0 Z Z 0 	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.028591	0.033343	0.914378	0.023687	
213100000	-13.678284	504	8.160354	1	5	'0 Z 0 0 Z 0 Z 0 0 0 Z Z 	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
213150000	-13.812588	210	8.362377	1	5	'0 0 0 Z Z Z Z 0 0 0 Z 0 	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.027592	0.000000	0.886156	0.086251	
213200000	-13.939376	341	8.011592	1	6	'0 0 Z 0 0 Z Z 0 0 Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.042951	0.046214	0.910835	0.000000	
213250000	-14.515332	856	7.832910	1	7	'Z 0 0 Z Z Z 0 0 Z Z Z 0 	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.200000	0.261169	0.000000	0.498919	0.239912	
213300000	-13.544354	945	7.862678	1	4	'0 0 0 0 Z 0 Z 0 Z Z 0 0 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.186536	0.004002	0.636500	0.172962	
213350000	-15.656747	241	8.053471	2	7	'Z Z 1 0 0 0 Z Z Z Z 1 Z 	0.000000	0.000000	0.050003	0.299998	0.299998	0.299998	0.000000	0.000000	0.000000	0.000000	0.050003	0.000000	0.000001	0.992723	0.000000	0.007275	
213400000	-14.198822	961	7.933975	1	4	'0 0 0 Z 0 0 0 Z Z Z 0 0 	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.054551	0.072660	0.742917	0.129872	
213450000	-14.182528	612	8.073868	1	4	'0 Z Z 0 Z 0 0 0 0 0 0 Z 	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
213500000	-13.877398	15	7.870535	1	2	'0 0 0 0 Z 0 Z 0 0 0 0 0 	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.017772	0.000352	0.962024	0.019851	
213550000	-13.626789	349	8.270819	1	3	'0 0 0 0 Z 0 Z 0 0 0 0 Z 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.036504	0.000258	0.962745	0.000492	
213600000	-13.232926	369	8.330943	1	4	'0 0 0 0 0 Z Z 0 0 Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.017019	0.005956	0.976965	0.000060	
213650000	-13.559991	840	8.467532	1	3	'0 0 0 0 0 Z Z 0 0 Z 0 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.029280	0.007673	0.923761	0.039286	
213700000	-13.406030	520	8.357595	1	4	'0 Z Z 0 0 0 Z 0 Z 0 0 0 	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000430	0.114100	0.565973	0.319497	
213750000	-13.262330	243	8.058647	1	6	'Z Z 0 0 0 0 Z 0 Z Z 0 Z 	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.000081	0.208085	0.778929	0.012905	
213800000	-13.453667	985	8.546957	1	4	'Z 0 Z 0 0 0 Z 0 0 Z 0 0 	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.004738	0.016270	0.946887	0.032106	
213850000	-13.779526	409	8.386240	1	2	'0 0 0 0 0 Z 0 0 0 Z 0 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.018857	0.005326	0.939879	0.035938	
213900000	-13.022935	596	8.093408	1	2	'0 0 Z Z 0 0 0 0 0 0 0 0 	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.001839	0.005498	0.938059	0.054604	
213950000	-13.517946	903	8.311135	1	3	'0 0 0 0 Z 0 Z 0 0 0 0 Z 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.008268	0.000021	0.991691	0.000021	
214000000	-14.416118	991	8.627258	1	3	'Z 0 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.033110	0.007092	0.932210	0.027588	
214050000	-13.649793	595	8.556541	1	2	'Z Z 0 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000034	0.007583	0.956324	0.036060	
214100000	-13.283244	730	8.709794	1	3	'0 0 Z 0 0 0 Z 0 Z 0 0 0 	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.026127	0.114898	0.177443	0.681532	
