Options:
Model:                           MultiState
Tree File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.bttrees
Data File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.btdata
Log File Name:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1627917299
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
402050000	-18.596291	770	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	1.846670	1.846670	1.846670	1.846670	1.846670	1.846670	0.000000	0.000000	1.846670	1.846670	1.846670	1.846670	0.249988	0.249988	0.250036	0.249988	
402100000	-18.048870	117	1	5	'0 0 Z 0 Z 0 Z Z 0 Z 0 0 	0.571090	0.571090	0.000000	0.571090	0.000000	0.571090	0.000000	0.000000	0.571090	0.000000	0.571090	0.571090	0.249882	0.175580	0.346341	0.228197	
402150000	-20.214689	615	1	4	'0 0 0 Z 0 0 0 Z Z 0 Z 0 	7.409032	7.409032	7.409032	0.000000	7.409032	7.409032	7.409032	0.000000	0.000000	7.409032	0.000000	7.409032	0.250000	0.250000	0.250000	0.250000	
402200000	-19.378869	613	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	48.760611	48.760611	48.760611	48.760611	48.760611	48.760611	0.000000	0.000000	48.760611	48.760611	48.760611	48.760611	0.250000	0.250000	0.250000	0.250000	
402250000	-19.495109	62	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	24.267129	24.267129	24.267129	24.267129	24.267129	0.000000	0.000000	0.000000	24.267129	0.000000	24.267129	24.267129	0.250000	0.250000	0.250000	0.250000	
402300000	-18.969357	81	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	5.693174	5.693174	5.693174	5.693174	5.693174	0.000000	0.000000	5.693174	5.693174	5.693174	5.693174	0.250000	0.250000	0.250000	0.250000	
402350000	-21.049884	542	1	4	'0 0 0 0 Z 0 Z Z 0 Z 0 0 	3.949116	3.949116	3.949116	3.949116	0.000000	3.949116	0.000000	0.000000	3.949116	0.000000	3.949116	3.949116	0.250000	0.250000	0.250000	0.250000	
402400000	-23.575300	403	1	6	'Z 0 0 Z 0 0 0 Z Z Z 0 Z 	0.000000	2.848981	2.848981	0.000000	2.848981	2.848981	2.848981	0.000000	0.000000	0.000000	2.848981	0.000000	0.250000	0.250000	0.251277	0.248723	
402450000	-19.764459	615	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	9.568928	9.568928	0.000000	9.568928	0.000000	0.000000	0.000000	9.568928	9.568928	9.568928	9.568928	0.250000	0.250000	0.250000	0.250000	
402500000	-17.523194	55	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	0.200299	0.200299	0.000000	0.200299	0.200299	0.200299	0.000000	0.000000	0.200299	0.000000	0.200299	0.200299	0.142519	0.151614	0.573518	0.132349	
402550000	-19.329763	110	1	5	'0 Z 0 0 Z 0 Z Z 0 0 Z 0 	0.416823	0.000000	0.416823	0.416823	0.000000	0.416823	0.000000	0.000000	0.416823	0.416823	0.000000	0.416823	0.070782	0.070733	0.609199	0.249286	
402600000	-19.302219	754	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	9.452495	9.452495	0.000000	9.452495	9.452495	0.000000	0.000000	0.000000	9.452495	0.000000	9.452495	9.452495	0.250000	0.250000	0.250000	0.250000	
402650000	-19.261170	393	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	7.857443	7.857443	7.857443	7.857443	7.857443	0.000000	7.857443	0.000000	0.000000	0.000000	7.857443	0.250000	0.250000	0.250000	0.250000	
402700000	-19.408050	615	1	4	'0 0 0 0 0 0 Z 0 Z Z Z 0 	9.625390	9.625390	9.625390	9.625390	9.625390	9.625390	0.000000	9.625390	0.000000	0.000000	0.000000	9.625390	0.250000	0.250000	0.250000	0.250000	
402750000	-20.359547	780	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	5.981770	5.981770	0.000000	5.981770	5.981770	0.000000	0.000000	0.000000	5.981770	5.981770	5.981770	5.981770	0.250000	0.250000	0.250000	0.250000	
402800000	-20.124450	367	1	3	'0 0 0 0 0 0 Z 0 Z Z 0 0 	2.718851	2.718851	2.718851	2.718851	2.718851	2.718851	0.000000	2.718851	0.000000	0.000000	2.718851	2.718851	0.250000	0.250000	0.250001	0.250000	
402850000	-16.977063	647	2	2	'1 1 1 0 Z 1 0 Z 0 0 0 1 	16.023743	16.023743	16.023743	1.596392	0.000000	16.023743	1.596392	0.000000	1.596392	1.596392	1.596392	16.023743	0.250000	0.250000	0.250000	0.250000	
402900000	-18.758138	207	2	4	'1 1 0 1 Z 0 Z Z 1 0 Z 1 	1.467099	1.467099	1.347405	1.467099	0.000000	1.347405	0.000000	0.000000	1.467099	1.347405	0.000000	1.467099	0.247584	0.239696	0.260137	0.252583	
402950000	-25.858830	476	1	6	'Z 0 0 Z Z 0 Z Z 0 0 Z 0 	0.000000	1.772049	1.772049	0.000000	0.000000	1.772049	0.000000	0.000000	1.772049	1.772049	0.000000	1.772049	0.000000	1.000000	0.000000	0.000000	
403000000	-19.197237	84	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	8.695207	8.695207	8.695207	8.695207	8.695207	8.695207	8.695207	0.000000	0.000000	0.000000	0.000000	8.695207	0.250000	0.250000	0.250000	0.250000	
403050000	-21.506221	545	1	3	'0 0 0 0 Z 0 Z Z 0 0 0 0 	5.175316	5.175316	5.175316	5.175316	0.000000	5.175316	0.000000	0.000000	5.175316	5.175316	5.175316	5.175316	0.250000	0.250000	0.250001	0.250000	
403100000	-19.521326	650	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	18.165102	18.165102	18.165102	18.165102	18.165102	0.000000	0.000000	18.165102	18.165102	18.165102	18.165102	0.250000	0.250000	0.250000	0.250000	
403150000	-20.434555	655	1	5	'Z 0 Z 0 0 Z Z Z 0 0 0 0 	0.000000	12.141696	0.000000	12.141696	12.141696	0.000000	0.000000	0.000000	12.141696	12.141696	12.141696	12.141696	0.250000	0.250000	0.250000	0.250000	
403200000	-18.079265	80	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	1.191808	1.191808	1.191808	1.191808	1.191808	1.191808	0.000000	0.000000	1.191808	0.000000	1.191808	1.191808	0.249999	0.249999	0.250003	0.249999	
403250000	-16.795489	403	2	5	'Z 0 Z 0 1 1 Z 0 Z Z 0 0 	0.000000	4.620327	0.000000	4.620327	24.366381	24.366381	0.000000	4.620327	0.000000	0.000000	4.620327	4.620327	0.250001	0.250000	0.250000	0.250000	
403300000	-19.552770	367	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	12.714433	0.000000	12.714433	12.714433	12.714433	12.714433	0.000000	0.000000	12.714433	0.000000	12.714433	12.714433	0.250000	0.250000	0.250000	0.250000	
403350000	-19.372098	288	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	4.911454	4.911454	4.911454	4.911454	0.000000	4.911454	0.000000	0.000000	4.911454	4.911454	0.000000	4.911454	0.250000	0.250000	0.250000	0.250000	
403400000	-19.832223	727	1	5	'Z 0 0 Z Z 0 Z Z 0 0 0 0 	0.000000	0.967736	0.967736	0.000000	0.000000	0.967736	0.000000	0.000000	0.967736	0.967736	0.967736	0.967736	0.298024	0.116529	0.348856	0.236590	
403450000	-17.626318	21	1	5	'0 Z 0 0 0 Z Z Z 0 0 Z 0 	0.439123	0.000000	0.439123	0.439123	0.439123	0.000000	0.000000	0.000000	0.439123	0.439123	0.000000	0.439123	0.122175	0.229003	0.436601	0.212221	
403500000	-19.407365	342	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	38.363101	38.363101	0.000000	38.363101	38.363101	0.000000	0.000000	38.363101	38.363101	38.363101	38.363101	0.250000	0.250000	0.250000	0.250000	
403550000	-17.455613	593	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	0.519609	0.519609	0.000000	0.519609	0.519609	0.000000	0.000000	0.000000	0.519609	0.000000	0.519609	0.519609	0.261184	0.256936	0.244954	0.236925	
403600000	-18.884508	133	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	5.686409	5.686409	5.686409	5.686409	5.686409	5.686409	0.000000	0.000000	5.686409	0.000000	5.686409	5.686409	0.250000	0.250000	0.250000	0.250000	
403650000	-17.808938	138	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	0.704532	0.704532	0.000000	0.704532	0.704532	0.704532	0.000000	0.000000	0.704532	0.000000	0.704532	0.704532	0.266573	0.250679	0.247731	0.235017	
403700000	-19.374184	238	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	8.710073	8.710073	8.710073	8.710073	8.710073	0.000000	0.000000	0.000000	8.710073	8.710073	8.710073	8.710073	0.250000	0.250000	0.250000	0.250000	
403750000	-19.750206	457	1	4	'Z 0 0 0 0 0 Z 0 Z 0 Z 0 	0.000000	5.060268	5.060268	5.060268	5.060268	5.060268	0.000000	5.060268	0.000000	5.060268	0.000000	5.060268	0.250000	0.250000	0.250000	0.250000	
403800000	-22.684387	621	1	6	'0 Z Z 0 0 0 Z Z 0 Z 0 Z 	0.362378	0.000000	0.000000	0.362378	0.362378	0.362378	0.000000	0.000000	0.362378	0.000000	0.362378	0.000000	0.048635	0.201126	0.668256	0.081982	
403850000	-22.585181	565	1	5	'0 0 Z 0 0 0 0 Z Z Z 0 Z 	5.035692	5.035692	0.000000	5.035692	5.035692	5.035692	5.035692	0.000000	0.000000	0.000000	5.035692	0.000000	0.250001	0.250000	0.250001	0.249998	
403900000	-19.464286	364	1	6	'0 0 0 Z 0 Z Z Z 0 Z Z 0 	0.451748	0.451748	0.451748	0.000000	0.451748	0.000000	0.000000	0.000000	0.451748	0.000000	0.000000	0.451748	1.000000	0.000000	0.000000	0.000000	
403950000	-19.105119	394	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	7.492121	7.492121	0.000000	7.492121	7.492121	0.000000	0.000000	7.492121	7.492121	7.492121	7.492121	0.250000	0.250000	0.250000	0.250000	
404000000	-19.007157	9	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	2.480677	2.480677	2.480677	2.480677	2.480677	0.000000	0.000000	2.480677	2.480677	2.480677	2.480677	0.249999	0.249999	0.250002	0.249999	
404050000	-18.560455	504	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	0.284967	0.284967	0.284967	0.284967	0.284967	0.284967	0.000000	0.000000	0.284967	0.000000	0.284967	0.284967	0.189121	0.186248	0.445530	0.179100	
404100000	-17.333323	446	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	0.228754	0.228754	0.228754	0.228754	0.228754	0.000000	0.000000	0.000000	0.228754	0.228754	0.228754	0.228754	0.149570	0.149982	0.557129	0.143319	
404150000	-21.029078	379	2	3	'Z 1 1 0 Z 1 0 0 1 1 Z 1 	0.000000	18.734153	18.734153	1.644495	0.000000	18.734153	1.644495	1.644495	18.734153	18.734153	0.000000	18.734153	0.250000	0.250000	0.250000	0.250000	
404200000	-20.248134	255	1	4	'0 0 0 Z 0 0 0 Z Z Z 0 0 	3.880427	3.880427	3.880427	0.000000	3.880427	3.880427	3.880427	0.000000	0.000000	0.000000	3.880427	3.880427	0.250000	0.250000	0.250000	0.250000	
404250000	-19.095939	6	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	4.997048	4.997048	4.997048	4.997048	4.997048	0.000000	0.000000	4.997048	4.997048	4.997048	4.997048	0.250000	0.250000	0.250000	0.250000	
404300000	-18.998241	481	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	2.508114	2.508114	2.508114	2.508114	0.000000	2.508114	0.000000	0.000000	2.508114	2.508114	0.000000	2.508114	0.249988	0.249950	0.250050	0.250012	
404350000	-19.783057	677	1	6	'0 0 0 Z 0 Z 0 Z Z Z Z 0 	2.667642	2.667642	2.667642	0.000000	2.667642	0.000000	2.667642	0.000000	0.000000	0.000000	0.000000	2.667642	0.250000	0.250026	0.250000	0.249973	
404400000	-19.052396	17	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	21.220640	21.220640	0.000000	21.220640	21.220640	21.220640	0.000000	0.000000	21.220640	0.000000	21.220640	21.220640	0.250000	0.250000	0.250000	0.250000	
404450000	-17.579501	321	2	7	'0 Z Z Z 1 1 Z Z 0 Z Z 1 	1.134218	0.000000	0.000000	0.000000	5.192427	5.192427	0.000000	0.000000	1.134218	0.000000	0.000000	5.192427	1.000000	0.000000	0.000000	0.000000	
404500000	-17.190794	774	2	4	'0 1 0 1 Z Z Z Z 0 1 0 0 	0.866764	3.888324	0.866764	3.888324	0.000000	0.000000	0.000000	0.000000	0.866764	3.888324	0.866764	0.866764	0.250040	0.249870	0.250131	0.249959	
404550000	-17.518829	164	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	0.657251	0.657251	0.657251	0.000000	0.657251	0.657251	0.000000	0.000000	0.657251	0.657251	0.000000	0.657251	0.245649	0.237059	0.266836	0.250456	
404600000	-18.674999	532	1	4	'Z 0 0 0 Z 0 Z Z 0 0 0 0 	0.000000	0.788861	0.788861	0.788861	0.000000	0.788861	0.000000	0.000000	0.788861	0.788861	0.788861	0.788861	0.257425	0.235223	0.260141	0.247211	
404650000	-20.431780	728	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	16.683458	16.683458	0.000000	16.683458	16.683458	0.000000	0.000000	0.000000	16.683458	16.683458	16.683458	16.683458	0.250000	0.250000	0.250000	0.250000	
404700000	-19.155388	289	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	11.668560	11.668560	0.000000	11.668560	11.668560	11.668560	0.000000	0.000000	11.668560	0.000000	11.668560	11.668560	0.250000	0.250000	0.250000	0.250000	
404750000	-20.554481	366	2	6	'0 Z Z Z 0 0 Z 1 Z 1 0 Z 	36.599081	0.000000	0.000000	0.000000	36.599081	36.599081	0.000000	2.482308	0.000000	2.482308	36.599081	0.000000	0.250000	0.250000	0.250000	0.250000	
404800000	-17.692553	131	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	0.711659	0.711659	0.711659	0.000000	0.711659	0.000000	0.000000	0.000000	0.711659	0.711659	0.000000	0.711659	0.244601	0.226388	0.273169	0.255842	
404850000	-18.423166	738	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	2.286578	2.286578	2.286578	2.286578	2.286578	2.286578	0.000000	0.000000	2.286578	2.286578	2.286578	2.286578	0.249995	0.249995	0.250014	0.249995	
404900000	-20.296092	56	1	7	'0 Z Z Z Z 0 Z Z 0 0 Z 0 	0.506076	0.000000	0.000000	0.000000	0.000000	0.506076	0.000000	0.000000	0.506076	0.506076	0.000000	0.506076	0.022650	0.105009	0.629050	0.243291	
404950000	-20.376605	268	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	20.466956	20.466956	20.466956	20.466956	0.000000	0.000000	20.466956	0.000000	20.466956	20.466956	0.250000	0.250000	0.250000	0.250000	
405000000	-19.025326	56	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	1.838014	1.838014	1.838014	1.838014	1.838014	0.000000	0.000000	1.838014	1.838014	1.838014	1.838014	0.249998	0.249998	0.250005	0.249998	
405050000	-22.903224	422	1	5	'Z 0 0 0 Z Z Z Z 0 0 0 0 	0.000000	13.504199	13.504199	13.504199	0.000000	0.000000	0.000000	0.000000	13.504199	13.504199	13.504199	13.504199	0.250000	0.250000	0.250000	0.250000	
405100000	-17.172313	444	2	4	'0 Z 0 0 0 1 Z Z 1 0 Z 0 	3.459520	0.000000	3.459520	3.459520	3.459520	1.314565	0.000000	0.000000	1.314565	3.459520	0.000000	3.459520	0.249997	0.249999	0.250004	0.249999	
405150000	-19.525904	617	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	29.707139	29.707139	29.707139	29.707139	29.707139	0.000000	0.000000	29.707139	29.707139	29.707139	29.707139	0.250000	0.250000	0.250000	0.250000	
405200000	-20.705773	711	1	3	'0 0 0 0 0 0 Z 0 Z Z 0 0 	17.429585	17.429585	17.429585	17.429585	17.429585	17.429585	0.000000	17.429585	0.000000	0.000000	17.429585	17.429585	0.250000	0.250000	0.250000	0.250000	
405250000	-19.076375	53	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	4.751765	4.751765	4.751765	0.000000	4.751765	0.000000	0.000000	0.000000	4.751765	4.751765	0.000000	4.751765	0.250000	0.250000	0.250000	0.250000	
405300000	-20.783476	367	1	3	'0 0 0 Z 0 0 0 Z Z 0 0 0 	3.252619	3.252619	3.252619	0.000000	3.252619	3.252619	3.252619	0.000000	0.000000	3.252619	3.252619	3.252619	0.250000	0.250000	0.250000	0.250000	
405350000	-18.878221	361	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	3.967752	3.967752	0.000000	3.967752	3.967752	3.967752	0.000000	0.000000	3.967752	0.000000	3.967752	3.967752	0.250000	0.250000	0.250000	0.250000	
405400000	-19.014468	230	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	3.007479	3.007479	0.000000	3.007479	3.007479	0.000000	0.000000	0.000000	3.007479	0.000000	3.007479	3.007479	0.249999	0.249999	0.250002	0.249999	
405450000	-19.270454	375	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	4.037902	4.037902	4.037902	4.037902	4.037902	0.000000	4.037902	0.000000	0.000000	0.000000	4.037902	0.250000	0.250000	0.250000	0.250000	
405500000	-19.354566	431	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	27.741143	27.741143	0.000000	27.741143	27.741143	0.000000	0.000000	27.741143	27.741143	27.741143	27.741143	0.250000	0.250000	0.250000	0.250000	
405550000	-18.269754	282	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	1.724939	1.724939	1.724939	0.000000	1.724939	1.724939	0.000000	0.000000	1.724939	1.724939	0.000000	1.724939	0.249999	0.249999	0.250002	0.249999	
405600000	-21.969582	398	1	4	'0 0 0 0 Z 0 Z Z 0 Z 0 0 	9.354964	9.354964	9.354964	9.354964	0.000000	9.354964	0.000000	0.000000	9.354964	0.000000	9.354964	9.354964	0.250000	0.250000	0.250000	0.250000	
405650000	-17.949775	729	2	6	'Z 1 1 1 0 Z Z 0 Z 1 Z Z 	0.000000	19.724642	19.724642	19.724642	2.620931	0.000000	0.000000	2.620931	0.000000	19.724642	0.000000	0.000000	0.250000	0.250000	0.250000	0.250000	
405700000	-18.096837	402	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	0.457521	0.457521	0.000000	0.457521	0.000000	0.000000	0.000000	0.457521	0.457521	0.457521	0.457521	0.238852	0.131621	0.431659	0.197868	
405750000	-21.912596	445	1	3	'0 0 0 Z 0 0 Z 0 Z 0 0 0 	10.579235	10.579235	10.579235	0.000000	10.579235	10.579235	0.000000	10.579235	0.000000	10.579235	10.579235	10.579235	0.250000	0.250000	0.250000	0.250000	
405800000	-19.972081	737	1	5	'0 0 0 0 Z Z Z Z 0 Z 0 0 	0.689668	0.689668	0.689668	0.689668	0.000000	0.000000	0.000000	0.000000	0.689668	0.000000	0.689668	0.689668	0.233661	0.099226	0.439535	0.227579	
405850000	-19.165481	689	1	7	'Z Z Z Z Z 0 Z Z 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.202429	0.000000	0.000000	0.202429	0.202429	0.202429	0.202429	0.000000	0.001117	0.952278	0.046605	
405900000	-19.278468	293	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	5.646445	5.646445	5.646445	5.646445	0.000000	5.646445	0.000000	0.000000	5.646445	5.646445	0.000000	5.646445	0.250000	0.250000	0.250000	0.250000	
405950000	-19.425257	761	1	4	'0 0 0 0 0 0 Z 0 Z Z Z 0 	1.781563	1.781563	1.781563	1.781563	1.781563	1.781563	0.000000	1.781563	0.000000	0.000000	0.000000	1.781563	0.249997	0.249997	0.250013	0.249994	
406000000	-16.898012	377	2	3	'Z 1 0 1 1 1 Z 0 0 Z 1 0 	0.000000	7.145908	0.576538	7.145908	7.145908	7.145908	0.000000	0.576538	0.576538	0.000000	7.145908	0.576538	0.250000	0.250000	0.250000	0.250000	
406050000	-19.942011	211	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	7.963716	7.963716	0.000000	7.963716	7.963716	0.000000	0.000000	0.000000	7.963716	7.963716	7.963716	7.963716	0.250000	0.250000	0.250000	0.250000	
406100000	-17.747316	578	2	2	'0 Z 0 0 0 0 Z 1 1 0 1 1 	19.586996	0.000000	19.586996	19.586996	19.586996	19.586996	0.000000	1.258172	1.258172	19.586996	1.258172	1.258172	0.250000	0.250000	0.250000	0.250000	
406150000	-20.492440	573	1	4	'Z 0 0 0 0 0 0 Z Z Z 0 0 	0.000000	2.517502	2.517502	2.517502	2.517502	2.517502	2.517502	0.000000	0.000000	0.000000	2.517502	2.517502	0.249998	0.249998	0.250007	0.249998	
406200000	-19.227786	26	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	10.293379	10.293379	10.293379	10.293379	10.293379	0.000000	0.000000	10.293379	10.293379	10.293379	10.293379	0.250000	0.250000	0.250000	0.250000	
406250000	-20.148295	71	1	4	'0 0 0 Z 0 0 0 Z Z 0 Z 0 	1.776109	1.776109	1.776109	0.000000	1.776109	1.776109	1.776109	0.000000	0.000000	1.776109	0.000000	1.776109	0.249996	0.249996	0.250013	0.249996	
406300000	-18.361478	795	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	1.104672	1.104672	0.000000	1.104672	1.104672	0.000000	0.000000	1.104672	1.104672	1.104672	1.104672	0.249876	0.249798	0.250488	0.249837	
406350000	-19.562694	452	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	3.717547	3.717547	3.717547	3.717547	3.717547	3.717547	3.717547	0.000000	0.000000	0.000000	0.000000	3.717547	0.250000	0.250000	0.250000	0.250000	
406400000	-19.509886	100	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	29.553036	29.553036	29.553036	29.553036	29.553036	0.000000	0.000000	0.000000	29.553036	0.000000	29.553036	29.553036	0.250000	0.250000	0.250000	0.250000	
406450000	-21.373248	166	1	3	'Z 0 0 0 0 0 Z 0 Z 0 0 0 	0.000000	48.044587	48.044587	48.044587	48.044587	48.044587	0.000000	48.044587	0.000000	48.044587	48.044587	48.044587	0.250000	0.250000	0.250000	0.250000	
406500000	-19.125106	315	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	13.830774	0.000000	13.830774	13.830774	13.830774	0.000000	0.000000	13.830774	0.000000	13.830774	13.830774	0.250000	0.250000	0.250000	0.250000	
406550000	-20.810241	217	1	3	'Z 0 0 0 0 0 Z 0 Z 0 0 0 	0.000000	2.302732	2.302732	2.302732	2.302732	2.302732	0.000000	2.302732	0.000000	2.302732	2.302732	2.302732	0.249993	0.249993	0.250022	0.249993	
406600000	-20.468717	92	1	5	'0 0 Z Z 0 Z Z Z 0 0 0 0 	4.624843	4.624843	0.000000	0.000000	4.624843	0.000000	0.000000	0.000000	4.624843	4.624843	4.624843	4.624843	0.250000	0.250000	0.250000	0.250000	
406650000	-17.899775	582	2	4	'Z 1 1 0 1 1 Z Z 0 1 0 Z 	0.000000	44.896467	44.896467	10.652106	44.896467	44.896467	0.000000	0.000000	10.652106	44.896467	10.652106	0.000000	0.250000	0.250000	0.250000	0.250000	
406700000	-17.934596	300	2	4	'1 0 0 0 Z 0 1 Z 1 Z Z 0 	0.847983	5.171863	5.171863	5.171863	0.000000	5.171863	0.847983	0.000000	0.847983	0.000000	0.000000	5.171863	0.250000	0.249998	0.250001	0.250000	
406750000	-19.321581	749	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	9.020058	9.020058	9.020058	9.020058	9.020058	0.000000	0.000000	9.020058	9.020058	9.020058	9.020058	0.250000	0.250000	0.250000	0.250000	
406800000	-17.603494	441	1	5	'0 Z 0 0 0 Z Z Z 0 0 Z 0 	0.342792	0.000000	0.342792	0.342792	0.342792	0.000000	0.000000	0.000000	0.342792	0.342792	0.000000	0.342792	0.071247	0.176548	0.566167	0.186038	
406850000	-19.509387	120	2	2	'0 0 1 0 0 0 1 1 Z 0 Z 0 	17.226656	17.226656	3.772209	17.226656	17.226656	17.226656	3.772209	3.772209	0.000000	17.226656	0.000000	17.226656	0.250000	0.250000	0.250000	0.250000	
406900000	-17.596772	209	2	5	'1 Z Z 1 1 0 Z Z 1 Z 0 0 	1.192676	0.000000	0.000000	1.192676	1.192676	11.290476	0.000000	0.000000	1.192676	0.000000	11.290476	11.290476	0.278440	0.243811	0.237235	0.240513	
406950000	-18.095102	8	2	4	'0 Z 0 0 1 Z Z Z 1 0 1 0 	45.807793	0.000000	45.807793	45.807793	6.073843	0.000000	0.000000	0.000000	6.073843	45.807793	6.073843	45.807793	0.250000	0.250000	0.250000	0.250000	
407000000	-18.403634	94	1	7	'Z Z 0 Z 0 Z Z Z 0 0 0 Z 	0.000000	0.000000	0.160757	0.000000	0.160757	0.000000	0.000000	0.000000	0.160757	0.160757	0.160757	0.000000	0.000007	0.036151	0.963054	0.000788	
407050000	-18.534983	375	2	4	'Z 1 0 0 1 0 Z Z 1 Z 0 0 	0.000000	9.853947	11.818471	11.818471	9.853947	11.818471	0.000000	0.000000	9.853947	0.000000	11.818471	11.818471	0.250000	0.250000	0.250000	0.250000	
407100000	-20.323848	99	1	5	'0 0 Z Z 0 Z Z Z 0 0 0 0 	3.879386	3.879386	0.000000	0.000000	3.879386	0.000000	0.000000	0.000000	3.879386	3.879386	3.879386	3.879386	0.250000	0.250000	0.250000	0.250000	
407150000	-18.277720	796	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	1.372552	1.372552	1.372552	1.372552	1.372552	1.372552	0.000000	0.000000	1.372552	0.000000	1.372552	1.372552	0.249519	0.249519	0.251448	0.249514	
407200000	-18.026209	271	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	1.333143	1.333143	1.333143	0.000000	1.333143	1.333143	0.000000	0.000000	1.333143	1.333143	0.000000	1.333143	0.249975	0.249975	0.250074	0.249976	
407250000	-19.409419	439	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	8.553363	8.553363	8.553363	8.553363	8.553363	8.553363	8.553363	0.000000	0.000000	0.000000	0.000000	8.553363	0.250000	0.250000	0.250000	0.250000	
