Options:
Model:                           MultiState
Tree File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.bttrees
Data File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.btdata
Log File Name:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1713834995
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
5000000	-19.468822	444	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	3.873169	3.873169	0.000000	0.000000	3.873169	3.873169	0.000000	0.000000	3.873169	3.873169	3.873169	3.873169	0.250000	0.250000	0.250000	0.250000	
5050000	-19.495332	522	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	17.038113	17.038113	17.038113	17.038113	17.038113	0.000000	0.000000	17.038113	17.038113	17.038113	17.038113	0.250000	0.250000	0.250000	0.250000	
5100000	-20.742038	346	1	5	'Z 0 Z 0 0 Z Z Z 0 0 0 0 	0.000000	19.840901	0.000000	19.840901	19.840901	0.000000	0.000000	0.000000	19.840901	19.840901	19.840901	19.840901	0.250000	0.250000	0.250000	0.250000	
5150000	-22.204964	755	1	4	'0 0 0 Z 0 0 Z 0 Z 0 0 Z 	2.164921	2.164921	2.164921	0.000000	2.164921	2.164921	0.000000	2.164921	0.000000	2.164921	2.164921	0.000000	0.249960	0.249960	0.250375	0.249704	
5200000	-19.453840	719	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	8.123009	8.123009	8.123009	8.123009	8.123009	0.000000	8.123009	0.000000	0.000000	0.000000	8.123009	0.250000	0.250000	0.250000	0.250000	
5250000	-17.251956	750	2	4	'1 1 1 1 Z 1 Z Z 0 1 0 Z 	11.976839	11.976839	11.976839	11.976839	0.000000	11.976839	0.000000	0.000000	0.703724	11.976839	0.703724	0.000000	0.249991	0.249940	0.250129	0.249940	
5300000	-19.094254	307	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	14.324954	14.324954	14.324954	14.324954	14.324954	14.324954	0.000000	0.000000	14.324954	0.000000	14.324954	14.324954	0.250000	0.250000	0.250000	0.250000	
5350000	-23.168745	722	1	4	'0 0 Z 0 0 0 0 Z 0 Z Z 0 	2.828135	2.828135	0.000000	2.828135	2.828135	2.828135	2.828135	0.000000	2.828135	0.000000	0.000000	2.828135	0.250001	0.250000	0.250000	0.249999	
5400000	-21.739399	70	1	4	'0 0 Z 0 0 0 Z 0 Z Z 0 0 	1.259652	1.259652	0.000000	1.259652	1.259652	1.259652	0.000000	1.259652	0.000000	0.000000	1.259652	1.259652	0.250042	0.249922	0.250233	0.249803	
5450000	-19.518271	224	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	11.295659	11.295659	11.295659	11.295659	11.295659	0.000000	0.000000	0.000000	11.295659	11.295659	11.295659	11.295659	0.250000	0.250000	0.250000	0.250000	
5500000	-19.119762	561	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	14.545136	0.000000	14.545136	14.545136	14.545136	0.000000	0.000000	14.545136	0.000000	14.545136	14.545136	0.250000	0.250000	0.250000	0.250000	
5550000	-22.179096	353	1	5	'0 0 0 0 0 Z 0 Z Z Z 0 Z 	10.452220	10.452220	10.452220	10.452220	10.452220	0.000000	10.452220	0.000000	0.000000	0.000000	10.452220	0.000000	0.250000	0.250000	0.250000	0.250000	
5600000	-19.476473	426	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	27.960360	27.960360	27.960360	27.960360	27.960360	0.000000	0.000000	0.000000	27.960360	0.000000	27.960360	27.960360	0.250000	0.250000	0.250000	0.250000	
5650000	-17.533739	568	2	4	'0 Z 1 0 1 Z Z Z 0 0 0 1 	14.587946	0.000000	31.174012	14.587946	31.174012	0.000000	0.000000	0.000000	14.587946	14.587946	14.587946	31.174012	0.250000	0.250000	0.250000	0.250000	
5700000	-19.366627	29	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	3.509371	3.509371	3.509371	3.509371	3.509371	0.000000	0.000000	0.000000	3.509371	0.000000	3.509371	3.509371	0.250000	0.250000	0.250000	0.250000	
5750000	-18.151756	37	2	2	'0 1 0 0 0 Z 1 1 1 0 1 Z 	5.398450	0.324073	5.398450	5.398450	5.398450	0.000000	0.324073	0.324073	0.324073	5.398450	0.324073	0.000000	0.250170	0.249893	0.249591	0.250346	
5800000	-19.785814	776	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	0.136956	0.136956	0.136956	0.000000	0.136956	0.136956	0.000000	0.000000	0.136956	0.136956	0.136956	0.136956	0.053098	0.017462	0.886472	0.042968	
5850000	-18.958261	198	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	8.252872	8.252872	8.252872	8.252872	8.252872	8.252872	0.000000	0.000000	8.252872	0.000000	8.252872	8.252872	0.250000	0.250000	0.250000	0.250000	
5900000	-20.345946	427	1	5	'Z 0 Z Z 0 0 Z Z 0 0 0 0 	0.000000	0.078132	0.000000	0.000000	0.078132	0.078132	0.000000	0.000000	0.078132	0.078132	0.078132	0.078132	0.018713	0.046915	0.864063	0.070309	
5950000	-18.490638	595	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	2.498985	2.498985	2.498985	0.000000	2.498985	0.000000	0.000000	0.000000	2.498985	2.498985	0.000000	2.498985	0.249927	0.249833	0.250255	0.249985	
6000000	-19.312009	666	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	18.282559	18.282559	18.282559	18.282559	18.282559	0.000000	0.000000	0.000000	18.282559	0.000000	18.282559	18.282559	0.250000	0.250000	0.250000	0.250000	
6050000	-22.191836	775	1	8	'Z Z Z Z Z Z Z Z 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.093286	0.093286	0.093286	0.093286	0.000000	0.000000	0.977507	0.022493	
6100000	-19.189720	394	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	6.731982	6.731982	0.000000	6.731982	6.731982	0.000000	0.000000	0.000000	6.731982	0.000000	6.731982	6.731982	0.250000	0.250000	0.250000	0.250000	
6150000	-18.874454	124	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	7.796641	7.796641	7.796641	7.796641	7.796641	0.000000	0.000000	7.796641	0.000000	7.796641	7.796641	0.250000	0.250000	0.250000	0.250000	
6200000	-19.598870	285	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	2.360803	2.360803	2.360803	2.360803	2.360803	0.000000	2.360803	0.000000	0.000000	0.000000	0.000000	2.360803	0.249987	0.250095	0.250104	0.249813	
6250000	-18.325026	421	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	0.105716	0.105716	0.105716	0.000000	0.105716	0.105716	0.000000	0.000000	0.105716	0.105716	0.105716	0.105716	0.052979	0.040597	0.848522	0.057902	
6300000	-19.668860	240	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	6.434598	6.434598	0.000000	6.434598	6.434598	6.434598	0.000000	6.434598	0.000000	0.000000	0.000000	6.434598	0.250000	0.250000	0.250000	0.250000	
6350000	-19.044506	409	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	9.211575	9.211575	9.211575	0.000000	9.211575	9.211575	0.000000	0.000000	9.211575	9.211575	0.000000	9.211575	0.250000	0.250000	0.250000	0.250000	
6400000	-16.849434	435	2	4	'1 0 1 0 Z 0 Z Z 1 Z 0 0 	5.036235	15.869098	5.036235	15.869098	0.000000	15.869098	0.000000	0.000000	5.036235	0.000000	15.869098	15.869098	0.250000	0.250000	0.250000	0.250000	
6450000	-19.031524	651	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	1.498212	1.498212	1.498212	0.000000	0.000000	1.498212	0.000000	0.000000	1.498212	1.498212	0.000000	1.498212	0.248726	0.238557	0.258586	0.254131	
6500000	-17.216682	254	2	4	'Z 1 0 Z 1 1 Z Z 0 0 0 1 	0.000000	12.219411	7.383686	0.000000	12.219411	12.219411	0.000000	0.000000	7.383686	7.383686	7.383686	12.219411	0.250000	0.250000	0.250000	0.250000	
6550000	-22.843194	200	2	2	'1 0 1 1 0 0 Z Z 1 1 0 1 	7.555113	2.307764	7.555113	7.555113	2.307764	2.307764	0.000000	0.000000	7.555113	7.555113	2.307764	7.555113	0.250000	0.250000	0.250000	0.250000	
6600000	-20.363830	777	1	7	'Z Z Z Z 0 0 Z Z 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.133457	0.133457	0.000000	0.000000	0.133457	0.133457	0.133457	0.000000	0.000000	0.054373	0.944555	0.001071	
6650000	-19.529911	317	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	10.356389	10.356389	10.356389	10.356389	10.356389	0.000000	0.000000	0.000000	10.356389	10.356389	10.356389	10.356389	0.250000	0.250000	0.250000	0.250000	
6700000	-19.929341	319	2	2	'1 0 Z 0 1 1 0 Z 0 1 1 1 	4.077004	0.743694	0.000000	0.743694	4.077004	4.077004	0.743694	0.000000	0.743694	4.077004	4.077004	4.077004	0.249995	0.250001	0.250005	0.249999	
6750000	-18.807828	574	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	19.643278	0.000000	19.643278	19.643278	19.643278	0.000000	0.000000	19.643278	0.000000	19.643278	19.643278	0.250000	0.250000	0.250000	0.250000	
6800000	-17.490261	151	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	0.362741	0.362741	0.362741	0.000000	0.362741	0.000000	0.000000	0.000000	0.362741	0.362741	0.000000	0.362741	0.230759	0.147253	0.347639	0.274349	
6850000	-20.708283	325	1	5	'Z 0 Z 0 0 Z Z Z 0 0 0 0 	0.000000	21.115014	0.000000	21.115014	21.115014	0.000000	0.000000	0.000000	21.115014	21.115014	21.115014	21.115014	0.250000	0.250000	0.250000	0.250000	
6900000	-17.563955	763	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	0.906295	0.906295	0.000000	0.906295	0.906295	0.906295	0.000000	0.000000	0.906295	0.000000	0.906295	0.906295	0.261801	0.253414	0.239690	0.245095	
6950000	-17.924922	709	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	0.913789	0.913789	0.913789	0.913789	0.913789	0.000000	0.000000	0.000000	0.913789	0.913789	0.913789	0.913789	0.246801	0.246765	0.259675	0.246760	
7000000	-19.936989	567	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	2.156621	2.156621	2.156621	2.156621	2.156621	2.156621	0.000000	2.156621	0.000000	2.156621	0.000000	2.156621	0.250000	0.250000	0.250001	0.250000	
7050000	-18.440422	110	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	2.564031	2.564031	2.564031	0.000000	2.564031	0.000000	0.000000	0.000000	2.564031	2.564031	0.000000	2.564031	0.250000	0.249999	0.250001	0.250000	
7100000	-18.706556	486	1	7	'Z Z 0 0 Z Z Z Z 0 Z 0 0 	0.000000	0.000000	0.256498	0.256498	0.000000	0.000000	0.000000	0.000000	0.256498	0.000000	0.256498	0.256498	0.008194	0.000227	0.879472	0.112107	
7150000	-18.662615	461	1	5	'0 Z 0 0 Z 0 Z Z 0 0 Z 0 	0.515905	0.000000	0.515905	0.515905	0.000000	0.515905	0.000000	0.000000	0.515905	0.515905	0.000000	0.515905	0.025978	0.025880	0.759791	0.188351	
7200000	-18.029087	619	2	3	'0 1 1 1 1 Z 0 Z 0 1 Z 1 	5.054525	19.470662	19.470662	19.470662	19.470662	0.000000	5.054525	0.000000	5.054525	19.470662	0.000000	19.470662	0.250000	0.250000	0.250000	0.250000	
7250000	-18.881354	475	1	6	'Z 0 Z Z 0 Z Z Z 0 0 0 0 	0.000000	0.780444	0.000000	0.000000	0.780444	0.000000	0.000000	0.000000	0.780444	0.780444	0.780444	0.780444	0.263678	0.197361	0.306959	0.232003	
7300000	-19.850911	116	1	6	'Z 0 Z Z 0 Z Z Z 0 0 0 0 	0.000000	4.403345	0.000000	0.000000	4.403345	0.000000	0.000000	0.000000	4.403345	4.403345	4.403345	4.403345	0.250000	0.250000	0.250000	0.250000	
7350000	-19.947073	245	1	4	'0 0 0 Z 0 0 0 Z Z Z 0 0 	4.097917	4.097917	4.097917	0.000000	4.097917	4.097917	4.097917	0.000000	0.000000	0.000000	4.097917	4.097917	0.250000	0.250000	0.250000	0.250000	
7400000	-19.104431	319	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	4.107157	4.107157	4.107157	4.107157	4.107157	4.107157	0.000000	0.000000	4.107157	0.000000	4.107157	4.107157	0.250000	0.250000	0.250000	0.250000	
7450000	-19.139838	185	2	4	'1 1 1 Z Z 1 0 Z Z 0 1 1 	23.182815	23.182815	23.182815	0.000000	0.000000	23.182815	2.358672	0.000000	0.000000	2.358672	23.182815	23.182815	0.250000	0.250000	0.250000	0.250000	
7500000	-20.304278	401	1	5	'Z 0 0 Z 0 0 Z 0 Z 0 Z 0 	0.000000	6.726014	6.726014	0.000000	6.726014	6.726014	0.000000	6.726014	0.000000	6.726014	0.000000	6.726014	0.250000	0.250000	0.250000	0.250000	
7550000	-19.514112	83	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	7.348811	7.348811	7.348811	7.348811	7.348811	0.000000	7.348811	0.000000	0.000000	0.000000	7.348811	0.250000	0.250000	0.250000	0.250000	
7600000	-20.018290	31	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	2.519953	2.519953	2.519953	2.519953	0.000000	0.000000	2.519953	0.000000	2.519953	2.519953	0.248037	0.249782	0.251528	0.250654	
7650000	-18.107454	84	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	1.577479	1.577479	1.577479	1.577479	1.577479	1.577479	0.000000	0.000000	1.577479	1.577479	0.000000	1.577479	0.249990	0.249990	0.250029	0.249990	
7700000	-18.616292	740	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	1.790038	1.790038	1.790038	1.790038	1.790038	1.790038	0.000000	0.000000	1.790038	1.790038	0.000000	1.790038	0.250001	0.250001	0.249997	0.250001	
7750000	-19.348497	28	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	3.715617	3.715617	0.000000	0.000000	3.715617	3.715617	0.000000	0.000000	3.715617	3.715617	3.715617	3.715617	0.250000	0.250000	0.250000	0.250000	
7800000	-19.127380	232	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	5.548069	5.548069	5.548069	5.548069	5.548069	5.548069	5.548069	0.000000	0.000000	0.000000	0.000000	5.548069	0.250000	0.250000	0.250000	0.250000	
7850000	-17.301077	172	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	0.601152	0.601152	0.000000	0.601152	0.601152	0.000000	0.000000	0.601152	0.601152	0.601152	0.601152	0.244298	0.238759	0.275391	0.241552	
7900000	-20.489208	770	1	4	'Z 0 Z 0 0 0 Z Z 0 0 0 0 	0.000000	8.571791	0.000000	8.571791	8.571791	8.571791	0.000000	0.000000	8.571791	8.571791	8.571791	8.571791	0.250000	0.250000	0.250000	0.250000	
7950000	-17.947854	692	2	3	'0 0 0 0 0 0 1 Z Z Z 0 0 	8.995346	8.995346	8.995346	8.995346	8.995346	8.995346	3.882709	0.000000	0.000000	0.000000	8.995346	8.995346	0.250000	0.250000	0.250000	0.250000	
8000000	-22.091330	408	1	3	'Z 0 0 0 0 0 0 Z Z 0 0 0 	0.000000	10.798053	10.798053	10.798053	10.798053	10.798053	10.798053	0.000000	0.000000	10.798053	10.798053	10.798053	0.250000	0.250000	0.250000	0.250000	
8050000	-18.613179	689	2	4	'1 Z 0 1 1 1 Z 0 Z 1 Z 0 	17.983161	0.000000	2.299826	17.983161	17.983161	17.983161	0.000000	2.299826	0.000000	17.983161	0.000000	2.299826	0.249999	0.250000	0.250002	0.249999	
8100000	-18.119814	209	1	7	'0 Z 0 Z Z Z Z Z 0 0 Z 0 	0.259747	0.000000	0.259747	0.000000	0.000000	0.000000	0.000000	0.000000	0.259747	0.259747	0.000000	0.259747	0.011853	0.000000	0.808830	0.179317	
8150000	-19.473513	456	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	11.240678	11.240678	11.240678	11.240678	11.240678	11.240678	11.240678	0.000000	0.000000	0.000000	0.000000	11.240678	0.250000	0.250000	0.250000	0.250000	
8200000	-19.119900	709	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	3.411645	3.411645	0.000000	0.000000	3.411645	3.411645	0.000000	0.000000	3.411645	3.411645	3.411645	3.411645	0.250000	0.250000	0.250000	0.250000	
8250000	-18.838769	723	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	6.137400	6.137400	6.137400	6.137400	6.137400	6.137400	0.000000	0.000000	6.137400	6.137400	6.137400	6.137400	0.250000	0.250000	0.250000	0.250000	
8300000	-19.185708	509	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	17.259788	17.259788	17.259788	0.000000	17.259788	17.259788	0.000000	0.000000	17.259788	17.259788	0.000000	17.259788	0.250000	0.250000	0.250000	0.250000	
8350000	-18.327960	518	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	0.873238	0.873238	0.873238	0.000000	0.873238	0.873238	0.000000	0.000000	0.873238	0.873238	0.000000	0.873238	0.249264	0.249262	0.252189	0.249285	
8400000	-17.802744	108	1	5	'Z 0 Z Z 0 0 Z Z 0 0 0 0 	0.000000	0.559252	0.000000	0.000000	0.559252	0.559252	0.000000	0.000000	0.559252	0.559252	0.559252	0.559252	0.215256	0.244340	0.306617	0.233787	
8450000	-18.507177	731	2	3	'0 1 0 1 Z Z Z 0 0 0 0 0 	0.440050	38.683788	0.440050	38.683788	0.000000	0.000000	0.000000	0.440050	0.440050	0.440050	0.440050	0.440050	0.250351	0.250368	0.250351	0.248931	
8500000	-19.177489	744	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	3.319724	3.319724	0.000000	3.319724	0.000000	0.000000	0.000000	3.319724	3.319724	3.319724	3.319724	0.250003	0.249994	0.250004	0.250000	
8550000	-20.963010	775	1	6	'0 0 Z 0 0 0 Z Z 0 Z Z Z 	0.291167	0.291167	0.000000	0.291167	0.291167	0.291167	0.000000	0.000000	0.291167	0.000000	0.000000	0.000000	0.754321	0.245679	0.000000	0.000000	
8600000	-19.843682	555	1	4	'0 0 0 Z 0 0 0 Z Z 0 Z 0 	1.434067	1.434067	1.434067	0.000000	1.434067	1.434067	1.434067	0.000000	0.000000	1.434067	0.000000	1.434067	0.249982	0.249982	0.250055	0.249982	
8650000	-19.018641	462	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	16.933762	16.933762	16.933762	0.000000	16.933762	16.933762	0.000000	0.000000	16.933762	16.933762	0.000000	16.933762	0.250000	0.250000	0.250000	0.250000	
8700000	-21.735454	158	1	4	'0 0 0 0 Z 0 0 0 0 Z Z Z 	0.053337	0.053337	0.053337	0.053337	0.000000	0.053337	0.053337	0.053337	0.053337	0.000000	0.000000	0.000000	0.003999	0.000004	0.995997	0.000000	
8750000	-20.157088	673	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	6.377725	6.377725	0.000000	6.377725	6.377725	0.000000	0.000000	0.000000	6.377725	6.377725	6.377725	6.377725	0.250000	0.250000	0.250000	0.250000	
8800000	-21.376496	520	1	3	'0 0 0 Z 0 0 0 Z Z 0 0 0 	29.681800	29.681800	29.681800	0.000000	29.681800	29.681800	29.681800	0.000000	0.000000	29.681800	29.681800	29.681800	0.250000	0.250000	0.250000	0.250000	
8850000	-17.587748	192	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	0.840071	0.840071	0.840071	0.000000	0.840071	0.000000	0.000000	0.000000	0.840071	0.840071	0.000000	0.840071	0.241851	0.229680	0.279044	0.249425	
8900000	-18.292512	670	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	0.779896	0.000000	0.779896	0.779896	0.779896	0.000000	0.000000	0.779896	0.000000	0.779896	0.779896	0.213113	0.242539	0.287108	0.257241	
8950000	-18.124366	230	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	1.127488	1.127488	1.127488	1.127488	1.127488	0.000000	0.000000	1.127488	1.127488	1.127488	1.127488	0.248390	0.248306	0.254998	0.248306	
9000000	-19.676807	640	1	6	'0 Z 0 Z Z 0 Z Z 0 0 Z 0 	0.701549	0.000000	0.701549	0.000000	0.000000	0.701549	0.000000	0.000000	0.701549	0.701549	0.000000	0.701549	0.141714	0.136504	0.447526	0.274257	
9050000	-18.231107	185	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	1.073544	1.073544	0.000000	1.073544	1.073544	0.000000	0.000000	0.000000	1.073544	0.000000	1.073544	1.073544	0.250836	0.250811	0.248569	0.249785	
9100000	-18.920010	759	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	3.619167	3.619167	3.619167	3.619167	3.619167	0.000000	0.000000	0.000000	3.619167	0.000000	3.619167	3.619167	0.250000	0.250000	0.250000	0.250000	
9150000	-19.916827	762	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	6.327736	6.327736	6.327736	6.327736	6.327736	0.000000	6.327736	0.000000	0.000000	0.000000	0.000000	6.327736	0.250000	0.250000	0.250000	0.250000	
9200000	-18.957901	472	1	6	'0 Z Z Z 0 0 Z Z 0 Z 0 0 	0.851238	0.000000	0.000000	0.000000	0.851238	0.851238	0.000000	0.000000	0.851238	0.000000	0.851238	0.851238	1.000000	0.000000	0.000000	0.000000	
9250000	-19.117184	404	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	11.561524	0.000000	11.561524	11.561524	11.561524	0.000000	0.000000	11.561524	0.000000	11.561524	11.561524	0.250000	0.250000	0.250000	0.250000	
9300000	-18.254391	620	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	1.626807	1.626807	1.626807	0.000000	1.626807	0.000000	0.000000	0.000000	1.626807	1.626807	0.000000	1.626807	0.249927	0.249787	0.250272	0.250014	
9350000	-20.501828	432	1	4	'0 0 0 Z 0 Z Z Z 0 0 0 0 	7.832763	7.832763	7.832763	0.000000	7.832763	0.000000	0.000000	0.000000	7.832763	7.832763	7.832763	7.832763	0.250000	0.250000	0.250000	0.250000	
9400000	-18.555186	305	2	5	'Z Z 1 1 1 1 Z Z 0 Z 0 0 	0.000000	0.000000	19.503056	19.503056	19.503056	19.503056	0.000000	0.000000	5.687448	0.000000	5.687448	5.687448	0.250000	0.250000	0.250000	0.250000	
9450000	-18.473193	775	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	2.021676	2.021676	2.021676	0.000000	2.021676	2.021676	0.000000	0.000000	2.021676	2.021676	0.000000	2.021676	0.249994	0.249994	0.250018	0.249994	
9500000	-20.218962	370	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	10.907483	10.907483	10.907483	0.000000	0.000000	10.907483	0.000000	0.000000	10.907483	10.907483	0.000000	10.907483	0.250000	0.250000	0.250000	0.250000	
9550000	-17.300174	237	2	2	'Z 0 0 1 0 1 1 Z 1 1 1 0 	0.000000	10.922366	10.922366	1.460485	10.922366	1.460485	1.460485	0.000000	1.460485	1.460485	1.460485	10.922366	0.250000	0.250000	0.250000	0.250000	
9600000	-20.103864	347	1	5	'0 0 0 0 Z Z Z Z 0 0 0 Z 	0.104412	0.104412	0.104412	0.104412	0.000000	0.000000	0.000000	0.000000	0.104412	0.104412	0.104412	0.000000	0.049460	0.000821	0.947077	0.002642	
9650000	-16.756054	385	2	3	'1 0 0 1 1 Z 1 Z 1 1 Z 0 	1.607306	10.533900	10.533900	1.607306	1.607306	0.000000	1.607306	0.000000	1.607306	1.607306	0.000000	10.533900	0.250001	0.249995	0.250002	0.250002	
9700000	-20.305985	564	1	4	'0 0 0 Z 0 0 0 Z Z Z 0 0 	2.375307	2.375307	2.375307	0.000000	2.375307	2.375307	2.375307	0.000000	0.000000	0.000000	2.375307	2.375307	0.250000	0.250000	0.250000	0.250000	
9750000	-19.955653	247	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	3.696571	3.696571	3.696571	3.696571	3.696571	3.696571	0.000000	3.696571	0.000000	3.696571	0.000000	3.696571	0.250000	0.250000	0.250001	0.250000	
9800000	-19.989409	640	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	4.900010	4.900010	4.900010	4.900010	4.900010	4.900010	0.000000	4.900010	0.000000	4.900010	0.000000	4.900010	0.250000	0.250000	0.250000	0.250000	
9850000	-17.072038	43	2	5	'1 0 1 Z 1 Z Z Z 1 0 Z 1 	1.149162	4.573553	1.149162	0.000000	1.149162	0.000000	0.000000	0.000000	1.149162	4.573553	0.000000	1.149162	0.250841	0.245963	0.252133	0.251063	
9900000	-19.204938	146	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	4.795459	4.795459	0.000000	4.795459	4.795459	0.000000	0.000000	4.795459	4.795459	4.795459	4.795459	0.250000	0.250000	0.250000	0.250000	
9950000	-18.775583	208	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	0.227129	0.227129	0.227129	0.227129	0.227129	0.227129	0.000000	0.000000	0.227129	0.000000	0.227129	0.227129	0.349916	0.258525	0.250511	0.141048	
10000000	-19.242929	73	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	6.337017	6.337017	6.337017	6.337017	6.337017	0.000000	0.000000	6.337017	6.337017	6.337017	6.337017	0.250000	0.250000	0.250000	0.250000	
10050000	-18.505394	655	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	3.217489	3.217489	0.000000	3.217489	3.217489	3.217489	0.000000	0.000000	3.217489	0.000000	3.217489	3.217489	0.250000	0.250000	0.250000	0.250000	
10100000	-20.454617	153	1	6	'0 0 0 Z 0 Z 0 Z Z Z Z 0 	48.518310	48.518310	48.518310	0.000000	48.518310	0.000000	48.518310	0.000000	0.000000	0.000000	0.000000	48.518310	0.250000	0.250000	0.250000	0.250000	
10150000	-19.026622	652	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	0.133063	0.133063	0.000000	0.133063	0.133063	0.133063	0.000000	0.000000	0.133063	0.133063	0.133063	0.133063	0.044178	0.056919	0.827812	0.071091	
10200000	-17.872248	756	1	6	'0 Z 0 0 Z Z Z Z 0 0 Z 0 	0.311378	0.000000	0.311378	0.311378	0.000000	0.000000	0.000000	0.000000	0.311378	0.311378	0.000000	0.311378	0.018099	0.001095	0.787363	0.193443	
