Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            514705963
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      627.526411
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
982100000	-12.998027	254	6.151486	1	4	'Z Z 0 0 0 0 Z 0 0 0 0 Z 	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.006225	0.993744	0.000031	
982150000	-11.997325	41	1.067502	1	5	'0 Z 0 Z 0 0 0 0 0 Z Z Z 	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000202	0.999798	0.000000	
982200000	-11.795106	619	2.365165	1	3	'0 0 Z 0 0 Z 0 0 0 0 0 Z 	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000601	0.000542	0.998730	0.000127	
982250000	-12.867359	831	6.909411	1	5	'0 Z 0 0 0 Z Z 0 0 Z 0 Z 	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.000149	0.006265	0.993020	0.000565	
982300000	-11.382466	732	2.783223	1	3	'0 0 0 0 0 Z 0 0 0 Z 0 Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.004044	0.001290	0.994661	0.000005	
982350000	-11.934920	976	1.637786	1	3	'Z 0 0 0 0 0 0 0 0 Z Z 0 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.002182	0.001379	0.976404	0.020035	
982400000	-12.576929	265	6.406365	1	6	'0 Z 0 0 0 Z Z 0 0 Z Z Z 	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000489	0.022672	0.976839	0.000000	
982450000	-13.681262	667	19.537089	1	6	'0 0 0 Z 0 0 0 Z Z Z Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.176720	0.183405	0.639875	0.000000	
982500000	-12.500454	887	21.036116	1	5	'Z 0 0 0 0 0 Z 0 Z 0 Z Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.165699	0.162761	0.661344	0.010195	
982550000	-14.854418	481	34.805012	1	6	'Z 0 0 0 Z 0 Z Z Z 0 0 Z 	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.366667	0.315933	0.000000	0.317400	
982600000	-11.711229	737	10.189454	1	6	'Z 0 0 0 0 0 Z 0 Z Z Z Z 	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.047432	0.050506	0.902062	0.000000	
982650000	-12.957709	14	23.753064	1	6	'0 0 0 Z 0 0 Z Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.354389	0.399792	0.000000	0.245819	
982700000	-14.494506	861	31.429999	1	5	'Z 0 0 0 0 0 Z Z Z Z 0 0 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.297629	0.341342	0.000000	0.361028	
982750000	-15.646603	194	15.706785	1	6	'0 Z Z Z 0 0 Z Z 0 0 0 Z 	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.003000	0.109561	0.880342	0.007096	
982800000	-14.849373	609	1.281620	1	7	'Z 0 Z Z 0 0 0 0 Z Z Z Z 	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000354	0.013094	0.986552	0.000000	
982850000	-12.014801	756	1.559552	1	4	'0 Z 0 Z Z Z 0 0 0 0 0 0 	0.125000	0.000000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.997625	0.002375	
982900000	-11.805845	947	2.151691	1	2	'0 0 0 Z Z 0 0 0 0 0 0 0 	0.100000	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.001278	0.000001	0.990943	0.007778	
982950000	-11.894250	657	5.011253	1	2	'0 0 Z 0 0 0 0 0 0 0 0 Z 	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.001144	0.001817	0.997017	0.000021	
983000000	-13.962509	967	9.025462	2	3	'1 1 0 0 Z 0 0 Z 0 1 Z 1 	0.169438	0.169438	0.064449	0.064449	0.000000	0.064449	0.064449	0.000000	0.064449	0.169438	0.000000	0.169438	0.040835	0.000685	0.770134	0.188346	
983050000	-12.782157	821	10.806522	1	6	'0 0 0 0 0 Z Z 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.562030	0.208692	0.229278	0.000000	
983100000	-11.698407	318	2.567561	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.983509	0.016491	
983150000	-12.872123	37	0.806242	1	5	'0 Z 0 Z Z Z 0 0 0 0 Z 0 	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.997729	0.002271	
983200000	-16.456718	393	17.780645	1	5	'Z Z 0 0 0 0 Z Z Z 0 0 0 	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.102140	0.469781	0.000000	0.428079	
983250000	-11.811580	883	1.197466	1	6	'Z 0 Z Z Z 0 0 0 0 Z Z 0 	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000007	0.000000	0.999963	0.000030	
983300000	-14.332899	329	20.146600	1	5	'Z 0 0 Z 0 0 Z 0 Z 0 Z 0 	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.284128	0.186630	0.132054	0.397188	
983350000	-18.655680	732	35.648980	1	2	'0 0 0 0 0 0 0 Z 0 Z 0 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.100000	0.100000	0.238462	0.241032	0.275691	0.244816	
983400000	-13.703357	114	11.739637	1	5	'0 Z 0 0 0 Z Z Z 0 0 0 Z 	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000135	0.023011	0.976716	0.000139	
983450000	-12.861438	500	12.998278	1	5	'Z 0 0 Z 0 0 Z 0 Z 0 Z 0 	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.261090	0.121453	0.080206	0.537250	
983500000	-13.909329	628	10.151623	1	3	'0 0 0 0 0 Z 0 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.021732	0.005357	0.972567	0.000345	
983550000	-13.977637	680	4.379673	1	6	'0 0 0 Z Z 0 0 Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.091009	0.000001	0.907878	0.001112	
983600000	-13.603836	778	6.139243	1	6	'0 Z 0 0 Z 0 Z 0 Z Z 0 Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
983650000	-13.782849	808	2.214460	1	6	'Z 0 Z 0 0 Z Z 0 0 Z 0 Z 	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.001430	0.000367	0.998168	0.000035	
983700000	-13.810270	710	4.569941	1	5	'Z 0 0 Z Z 0 0 Z 0 Z 0 0 	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.002499	0.000001	0.993910	0.003589	
983750000	-13.541326	17	8.119860	2	3	'1 0 0 1 1 Z 0 0 Z 0 Z 0 	0.238345	0.047494	0.047494	0.238345	0.238345	0.000000	0.047494	0.047494	0.000000	0.047494	0.000000	0.047494	0.091565	0.162883	0.536656	0.208896	
983800000	-14.375151	943	5.947538	1	4	'0 0 0 Z 0 Z 0 0 Z Z 0 0 	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.009284	0.004643	0.973775	0.012298	
983850000	-14.502511	813	9.340867	1	4	'Z 0 0 0 0 Z 0 0 Z 0 Z 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.150561	0.032002	0.447599	0.369838	
983900000	-15.050924	857	8.436466	1	6	'0 0 0 Z Z 0 Z Z 0 0 Z Z 	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.044890	0.000004	0.953731	0.001375	
983950000	-13.877429	663	7.326531	1	2	'0 Z 0 0 0 0 0 0 0 0 0 Z 	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000008	0.004889	0.995089	0.000014	
984000000	-13.466338	279	2.191803	1	3	'0 0 0 Z 0 0 0 0 Z 0 0 Z 	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.023356	0.005722	0.970782	0.000140	
984050000	-11.639868	902	3.094762	1	2	'Z Z 0 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000006	0.002065	0.979534	0.018395	
984100000	-12.827386	987	8.010582	2	6	'Z Z Z 0 1 Z Z 1 1 Z 1 1 	0.000000	0.000000	0.000000	0.318896	0.136221	0.000000	0.000000	0.136221	0.136221	0.000000	0.136221	0.136221	0.000000	0.006391	0.902101	0.091508	
984150000	-12.517514	594	0.796602	1	5	'Z Z 0 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
984200000	-13.468397	943	8.127224	1	4	'Z 0 0 0 0 0 Z 0 Z 0 Z 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.031482	0.031611	0.880075	0.056832	
984250000	-11.860501	803	3.033177	1	3	'Z 0 0 0 0 0 0 0 0 Z Z 0 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.002149	0.001509	0.987566	0.008775	
984300000	-12.731779	529	5.499171	1	3	'0 0 0 0 Z Z 0 0 0 0 0 Z 	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.002840	0.000001	0.997151	0.000008	
984350000	-12.754273	34	4.844619	1	3	'0 0 0 Z 0 0 0 0 Z 0 0 Z 	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.061792	0.014548	0.922647	0.001013	
984400000	-11.059502	277	2.910657	1	3	'0 0 0 0 0 0 0 0 0 Z Z Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000000	0.001657	0.000943	0.997400	0.000000	
984450000	-13.128391	243	14.476949	2	5	'0 0 0 1 Z Z 1 Z 1 Z Z 1 	0.284505	0.284505	0.284505	0.036621	0.000000	0.000000	0.036621	0.000000	0.036621	0.000000	0.000000	0.036621	0.162682	0.000351	0.809966	0.027001	
984500000	-15.851064	139	9.141989	1	3	'0 0 0 0 0 Z Z 0 Z 0 0 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.110390	0.051680	0.653684	0.184246	
984550000	-15.991328	558	22.185925	1	4	'0 0 0 Z 0 0 0 0 Z 0 Z Z 	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.204925	0.168052	0.602166	0.024857	
984600000	-16.262427	756	16.968982	1	3	'Z 0 Z 0 0 0 0 0 Z 0 0 0 	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.006979	0.149535	0.591790	0.251696	
984650000	-11.723357	346	2.825265	1	6	'Z Z Z 0 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000394	0.973451	0.026156	
984700000	-11.465822	524	2.066653	1	5	'Z Z Z 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000770	0.999230	0.000000	
984750000	-13.497043	266	3.652924	1	6	'Z 0 Z Z 0 Z Z 0 Z 0 0 0 	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	1.000000	
984800000	-14.860994	242	18.726063	1	8	'0 Z 0 Z 0 Z Z Z Z 0 Z Z 	0.250000	0.000000	0.250000	0.000000	0.250000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000	0.889505	0.000000	0.000000	0.110495	
984850000	-11.989054	570	11.174788	1	7	'Z Z Z 0 0 0 Z 0 Z Z 0 Z 	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.055932	0.942407	0.001661	
984900000	-13.579012	402	6.310472	1	4	'Z 0 Z 0 Z 0 0 0 0 0 0 Z 	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.003268	0.000019	0.996584	0.000128	
984950000	-12.173843	775	3.009118	1	4	'0 Z 0 0 Z Z 0 0 0 Z 0 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.999417	0.000583	
985000000	-11.377391	657	2.672067	1	2	'0 0 0 0 0 0 0 0 0 Z 0 Z 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.000788	0.000450	0.998762	0.000000	
985050000	-11.908516	605	6.085282	1	3	'0 0 0 Z 0 Z 0 0 0 0 Z 0 	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.006743	0.001614	0.968054	0.023590	
985100000	-12.518021	994	5.138385	1	4	'0 Z 0 0 Z 0 0 0 0 Z Z 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000023	0.000023	0.971680	0.028274	
985150000	-11.568235	672	1.246590	1	5	'Z Z 0 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
985200000	-12.638626	887	16.659210	1	6	'0 Z Z 0 0 0 Z 0 Z Z Z 0 	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.002277	0.137284	0.603613	0.256825	
985250000	-12.981236	369	8.387026	1	2	'Z 0 0 0 0 0 Z 0 0 0 0 0 	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.011903	0.007605	0.950919	0.029574	
985300000	-14.565171	161	13.006478	1	7	'Z Z Z 0 0 0 Z 0 Z 0 Z Z 	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.088375	0.911625	0.000000	
985350000	-14.088817	864	9.044798	1	7	'Z 0 Z 0 0 0 Z Z Z Z 0 Z 	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.937631	0.000000	0.062369	
985400000	-11.804290	456	2.167444	1	3	'0 Z 0 0 0 0 0 0 0 Z Z 0 	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.000000	0.000482	0.987452	0.012066	
985450000	-13.635241	70	11.503558	1	6	'0 0 0 Z 0 Z 0 Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.269153	0.051244	0.648906	0.030697	
985500000	-10.625606	141	18.190935	2	4	'1 0 1 0 1 0 Z 1 1 Z Z Z 	0.029299	0.284502	0.029299	0.284502	0.029299	0.284502	0.000000	0.029299	0.029299	0.000000	0.000000	0.000000	0.443114	0.157317	0.399569	0.000000	
985550000	-11.250996	434	1.814259	1	4	'0 Z Z 0 0 0 0 0 0 Z 0 Z 	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.000271	0.999729	0.000000	
985600000	-14.490183	213	10.719265	1	4	'Z 0 0 0 0 Z 0 0 Z 0 Z 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.175525	0.028008	0.388459	0.408009	
985650000	-13.894732	427	8.229053	1	3	'0 0 Z 0 Z 0 0 Z 0 0 0 0 	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.005203	0.000044	0.986476	0.008277	
985700000	-11.814127	283	3.060940	1	6	'Z Z Z Z 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.004692	0.969216	0.026093	
985750000	-12.119956	828	2.965477	1	2	'0 Z 0 Z 0 0 0 0 0 0 0 0 	0.100000	0.000000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000004	0.001241	0.992042	0.006713	
985800000	-16.753057	568	9.647717	1	7	'Z 0 0 0 Z Z 0 0 Z Z Z Z 	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.290149	0.003089	0.706763	0.000000	
985850000	-10.970606	492	4.446219	1	3	'0 0 0 0 Z 0 0 0 0 Z Z 0 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.001400	0.000002	0.993750	0.004847	
985900000	-12.867380	890	3.927511	1	4	'Z 0 0 0 0 0 0 0 Z Z 0 Z 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.035328	0.013420	0.951221	0.000032	
985950000	-11.693262	914	1.176617	1	6	'Z 0 0 Z Z Z 0 0 0 0 Z Z 	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000828	0.000000	0.999171	0.000001	
986000000	-11.073663	965	2.823131	1	4	'0 0 0 0 Z 0 0 0 0 Z Z Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.002168	0.000001	0.997831	0.000000	
986050000	-12.636006	968	1.103403	1	3	'Z 0 Z Z 0 0 0 0 0 0 0 0 	0.000000	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000015	0.000078	0.999888	0.000018	
986100000	-12.692669	287	4.946809	1	3	'0 0 0 Z 0 Z 0 0 0 Z 0 0 	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.010607	0.001236	0.962223	0.025935	
986150000	-12.718554	351	4.354106	1	3	'Z 0 0 0 Z Z 0 0 0 0 0 0 	0.000000	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.005801	0.000003	0.968488	0.025708	
986200000	-14.297151	887	13.932965	1	5	'0 Z 0 0 Z 0 0 Z Z 0 Z 0 	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.001266	0.001226	0.833011	0.164496	
986250000	-14.223032	698	18.526670	1	7	'0 Z Z 0 0 0 Z Z Z Z Z 0 	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.192798	0.807202	0.000000	0.000000	
986300000	-13.291713	952	5.169415	1	5	'Z Z 0 0 0 0 Z 0 0 Z Z 0 	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.000004	0.004825	0.990501	0.004669	
986350000	-14.279398	286	8.434470	1	7	'0 Z 0 0 Z Z 0 Z Z Z Z 0 	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.002417	0.000006	0.653751	0.343826	
986400000	-13.432358	671	23.026037	1	7	'0 0 0 Z 0 Z 0 Z Z Z Z Z 	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.248683	0.403919	0.347398	0.000000	
986450000	-11.563494	24	1.874596	1	7	'Z Z Z 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
986500000	-12.708384	942	4.938592	1	6	'0 Z 0 0 Z Z Z 0 0 Z Z 0 	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.000027	0.000000	0.980200	0.019773	
986550000	-11.441329	282	2.148816	1	6	'0 Z Z Z Z Z 0 0 0 0 0 Z 	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
986600000	-14.336967	551	3.190971	1	4	'0 0 Z 0 0 0 0 0 Z Z 0 Z 	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.002310	0.027806	0.969777	0.000107	
986650000	-13.589945	594	7.790625	1	4	'0 0 Z 0 0 0 0 0 Z Z 0 Z 	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.011439	0.033942	0.954392	0.000227	
986700000	-12.489734	741	6.675070	1	3	'0 0 0 0 Z 0 0 0 0 Z 0 Z 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.000323	0.000000	0.999677	0.000000	
986750000	-11.605265	90	2.717529	1	2	'0 0 Z Z 0 0 0 0 0 0 0 0 	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000900	0.001054	0.990071	0.007975	
986800000	-12.083769	987	5.907119	1	4	'0 0 Z 0 0 0 0 0 0 Z Z Z 	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.005384	0.009947	0.984669	0.000000	
986850000	-11.272084	888	1.859243	1	7	'Z Z Z Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000001	0.988333	0.011667	
986900000	-12.611041	490	4.715999	1	7	'0 Z 0 0 Z Z Z 0 0 Z Z Z 	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
986950000	-11.693772	501	2.236902	1	4	'0 Z 0 0 Z 0 0 0 0 Z Z 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000001	0.000001	0.995598	0.004400	
987000000	-12.482107	780	4.771231	1	3	'Z 0 Z Z 0 0 0 0 0 0 0 0 	0.000000	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.001648	0.004234	0.961218	0.032900	
987050000	-11.871403	872	2.896863	1	6	'Z 0 0 Z Z 0 0 0 Z Z Z 0 	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.016154	0.000013	0.954289	0.029544	
