Options:
Model:                           MultiState
Tree File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.bttrees
Data File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.btdata
Log File Name:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1667198595
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
727400000	-19.378518	404	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	4.593994	4.593994	4.593994	4.593994	4.593994	0.000000	0.000000	4.593994	4.593994	4.593994	4.593994	0.250000	0.250000	0.250000	0.250000	
727450000	-17.147617	392	2	4	'1 0 1 1 Z 1 Z Z 0 1 Z 1 	19.629772	3.315104	19.629772	19.629772	0.000000	19.629772	0.000000	0.000000	3.315104	19.629772	0.000000	19.629772	0.250000	0.250000	0.250000	0.250000	
727500000	-20.203702	710	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	13.436124	13.436124	0.000000	13.436124	13.436124	0.000000	0.000000	0.000000	13.436124	13.436124	13.436124	13.436124	0.250000	0.250000	0.250000	0.250000	
727550000	-19.083717	601	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	15.718393	15.718393	15.718393	0.000000	15.718393	0.000000	0.000000	0.000000	15.718393	15.718393	0.000000	15.718393	0.250000	0.250000	0.250000	0.250000	
727600000	-19.141142	205	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	12.572210	12.572210	0.000000	12.572210	12.572210	0.000000	0.000000	12.572210	12.572210	12.572210	12.572210	0.250000	0.250000	0.250000	0.250000	
727650000	-18.549204	661	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	0.644888	0.644888	0.644888	0.644888	0.644888	0.644888	0.000000	0.000000	0.644888	0.644888	0.644888	0.644888	0.242145	0.242094	0.273655	0.242105	
727700000	-17.053508	510	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	0.335429	0.335429	0.335429	0.000000	0.335429	0.335429	0.000000	0.000000	0.335429	0.335429	0.000000	0.335429	0.254518	0.153527	0.353023	0.238932	
727750000	-21.281946	98	1	4	'0 0 Z 0 0 0 Z 0 Z Z 0 0 	10.476997	10.476997	0.000000	10.476997	10.476997	10.476997	0.000000	10.476997	0.000000	0.000000	10.476997	10.476997	0.250000	0.250000	0.250000	0.250000	
727800000	-21.167844	96	1	5	'Z Z Z 0 0 0 Z 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.104030	0.104030	0.104030	0.000000	0.104030	0.104030	0.104030	0.000000	0.104030	0.000000	0.015625	0.959398	0.024977	
727850000	-19.597423	583	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	5.724718	5.724718	5.724718	5.724718	5.724718	0.000000	5.724718	0.000000	0.000000	0.000000	0.000000	5.724718	0.250000	0.250000	0.250000	0.250000	
727900000	-20.176540	519	1	4	'0 0 0 Z 0 0 0 Z Z Z 0 0 	3.325258	3.325258	3.325258	0.000000	3.325258	3.325258	3.325258	0.000000	0.000000	0.000000	3.325258	3.325258	0.250000	0.250000	0.250001	0.250000	
727950000	-19.834600	157	1	6	'Z Z Z 0 0 0 Z 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.080771	0.080771	0.080771	0.000000	0.080771	0.080771	0.000000	0.080771	0.000000	0.000000	0.006075	0.993891	0.000034	
728000000	-19.400775	646	1	4	'0 0 0 0 0 0 Z 0 Z Z Z 0 	10.493324	10.493324	10.493324	10.493324	10.493324	10.493324	0.000000	10.493324	0.000000	0.000000	0.000000	10.493324	0.250000	0.250000	0.250000	0.250000	
728050000	-18.354899	657	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	0.914647	0.000000	0.914647	0.914647	0.914647	0.914647	0.000000	0.000000	0.914647	0.000000	0.914647	0.914647	0.224134	0.245072	0.275152	0.255642	
728100000	-20.320268	723	1	3	'0 0 0 0 0 0 Z 0 Z Z 0 0 	1.657532	1.657532	1.657532	1.657532	1.657532	1.657532	0.000000	1.657532	0.000000	0.000000	1.657532	1.657532	0.249991	0.249991	0.250028	0.249990	
728150000	-19.509192	8	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	9.014217	9.014217	9.014217	0.000000	9.014217	9.014217	0.000000	0.000000	9.014217	9.014217	9.014217	9.014217	0.250000	0.250000	0.250000	0.250000	
728200000	-20.375951	759	1	3	'Z 0 0 0 0 0 Z 0 0 Z 0 0 	0.000000	0.146104	0.146104	0.146104	0.146104	0.146104	0.000000	0.146104	0.146104	0.000000	0.146104	0.146104	0.072173	0.072531	0.776139	0.079158	
728250000	-19.179857	550	1	3	'0 0 0 0 0 Z Z 0 0 0 Z 0 	0.073961	0.073961	0.073961	0.073961	0.073961	0.000000	0.000000	0.073961	0.073961	0.073961	0.000000	0.073961	0.026149	0.010755	0.895754	0.067342	
728300000	-19.138567	774	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	19.519565	19.519565	19.519565	19.519565	19.519565	0.000000	0.000000	19.519565	0.000000	19.519565	19.519565	0.250000	0.250000	0.250000	0.250000	
728350000	-19.087891	363	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	3.452602	3.452602	0.000000	3.452602	3.452602	0.000000	0.000000	3.452602	3.452602	3.452602	3.452602	0.250000	0.250000	0.250000	0.250000	
728400000	-17.191549	465	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	0.519999	0.519999	0.000000	0.000000	0.519999	0.519999	0.000000	0.000000	0.519999	0.519999	0.519999	0.519999	0.216339	0.201141	0.371389	0.211131	
728450000	-19.582759	50	1	4	'0 0 0 0 0 0 Z 0 Z Z Z 0 	5.307674	5.307674	5.307674	5.307674	5.307674	5.307674	0.000000	5.307674	0.000000	0.000000	0.000000	5.307674	0.250000	0.250000	0.250000	0.250000	
728500000	-18.172622	373	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	0.395086	0.000000	0.395086	0.395086	0.395086	0.395086	0.000000	0.000000	0.395086	0.000000	0.395086	0.395086	0.195350	0.240222	0.302739	0.261689	
728550000	-17.670112	798	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	0.521627	0.000000	0.521627	0.521627	0.521627	0.521627	0.000000	0.000000	0.521627	0.000000	0.521627	0.521627	0.168632	0.227489	0.345652	0.258228	
728600000	-19.832051	148	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	6.667937	6.667937	6.667937	6.667937	6.667937	0.000000	0.000000	0.000000	6.667937	6.667937	6.667937	6.667937	0.250000	0.250000	0.250000	0.250000	
728650000	-18.643725	373	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	4.599616	4.599616	0.000000	4.599616	4.599616	4.599616	0.000000	0.000000	4.599616	0.000000	4.599616	4.599616	0.250000	0.250000	0.250000	0.250000	
728700000	-18.981772	487	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	4.614710	4.614710	4.614710	4.614710	4.614710	0.000000	0.000000	4.614710	0.000000	4.614710	4.614710	0.250000	0.250000	0.250000	0.250000	
728750000	-21.381108	680	1	3	'Z 0 0 0 0 0 Z 0 Z 0 0 0 	0.000000	14.807568	14.807568	14.807568	14.807568	14.807568	0.000000	14.807568	0.000000	14.807568	14.807568	14.807568	0.250000	0.250000	0.250000	0.250000	
728800000	-20.057679	195	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	6.895911	6.895911	0.000000	6.895911	6.895911	0.000000	0.000000	0.000000	6.895911	6.895911	6.895911	6.895911	0.250000	0.250000	0.250000	0.250000	
728850000	-20.480141	425	1	4	'0 0 0 Z 0 0 0 Z Z 0 Z 0 	1.104948	1.104948	1.104948	0.000000	1.104948	1.104948	1.104948	0.000000	0.000000	1.104948	0.000000	1.104948	0.249983	0.249983	0.250052	0.249983	
728900000	-19.514916	770	1	6	'0 Z Z 0 Z 0 Z Z 0 Z 0 0 	0.112178	0.000000	0.000000	0.112178	0.000000	0.112178	0.000000	0.000000	0.112178	0.000000	0.112178	0.112178	0.000001	0.000300	0.950673	0.049027	
728950000	-18.369550	410	2	5	'1 0 1 Z Z 1 0 Z Z Z 0 1 	21.518523	1.807549	21.518523	0.000000	0.000000	21.518523	1.807549	0.000000	0.000000	0.000000	1.807549	21.518523	0.250000	0.250000	0.250000	0.250000	
729000000	-17.312332	281	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	0.679573	0.679573	0.679573	0.000000	0.679573	0.679573	0.000000	0.000000	0.679573	0.679573	0.000000	0.679573	0.244249	0.243998	0.267001	0.244753	
729050000	-18.560679	710	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	4.305804	4.305804	4.305804	4.305804	4.305804	0.000000	0.000000	4.305804	0.000000	4.305804	4.305804	0.250000	0.250000	0.250000	0.250000	
729100000	-19.367962	563	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	3.467192	3.467192	3.467192	3.467192	0.000000	3.467192	0.000000	0.000000	3.467192	3.467192	0.000000	3.467192	0.250000	0.250000	0.250000	0.250000	
729150000	-19.047382	217	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	2.732037	2.732037	2.732037	2.732037	2.732037	0.000000	2.732037	0.000000	0.000000	0.000000	2.732037	0.249999	0.249999	0.250003	0.249999	
729200000	-18.553353	573	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	1.204565	1.204565	1.204565	1.204565	1.204565	1.204565	0.000000	0.000000	1.204565	0.000000	1.204565	1.204565	0.249433	0.249433	0.251713	0.249421	
729250000	-19.925343	664	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	32.110399	0.000000	32.110399	32.110399	32.110399	32.110399	0.000000	0.000000	32.110399	0.000000	32.110399	32.110399	0.250000	0.250000	0.250000	0.250000	
729300000	-20.394966	194	1	6	'Z 0 Z 0 0 0 Z 0 Z Z Z 0 	0.000000	2.874317	0.000000	2.874317	2.874317	2.874317	0.000000	2.874317	0.000000	0.000000	0.000000	2.874317	0.250000	0.250000	0.250000	0.250000	
729350000	-18.551052	494	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	3.967926	3.967926	3.967926	3.967926	3.967926	0.000000	0.000000	3.967926	0.000000	3.967926	3.967926	0.250000	0.250000	0.250000	0.250000	
729400000	-22.634537	424	1	5	'Z 0 0 Z 0 0 0 Z Z 0 0 Z 	0.000000	0.681608	0.681608	0.000000	0.681608	0.681608	0.681608	0.000000	0.000000	0.681608	0.681608	0.000000	0.247963	0.247605	0.270101	0.234330	
729450000	-17.982395	644	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	0.721356	0.721356	0.721356	0.721356	0.721356	0.000000	0.000000	0.721356	0.721356	0.721356	0.721356	0.239694	0.239700	0.280900	0.239707	
729500000	-18.343212	553	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	1.472343	1.472343	1.472343	1.472343	0.000000	1.472343	0.000000	0.000000	1.472343	1.472343	0.000000	1.472343	0.249446	0.247654	0.252353	0.250547	
729550000	-18.427641	396	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	1.972967	1.972967	1.972967	1.972967	1.972967	1.972967	0.000000	0.000000	1.972967	1.972967	0.000000	1.972967	0.249997	0.249997	0.250008	0.249997	
729600000	-21.182454	344	1	3	'0 0 0 0 0 0 Z Z 0 0 0 Z 	0.973908	0.973908	0.973908	0.973908	0.973908	0.973908	0.000000	0.000000	0.973908	0.973908	0.973908	0.000000	0.249974	0.249974	0.252097	0.247954	
729650000	-18.528207	92	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	1.336402	0.000000	1.336402	1.336402	1.336402	1.336402	0.000000	0.000000	1.336402	0.000000	1.336402	1.336402	0.248730	0.249701	0.251270	0.250299	
729700000	-21.911971	664	1	3	'0 Z 0 0 0 0 Z Z 0 0 0 0 	4.873342	0.000000	4.873342	4.873342	4.873342	4.873342	0.000000	0.000000	4.873342	4.873342	4.873342	4.873342	0.250000	0.250000	0.250001	0.250000	
729750000	-20.862991	450	1	4	'Z 0 0 0 Z 0 Z Z 0 0 0 0 	0.000000	6.120593	6.120593	6.120593	0.000000	6.120593	0.000000	0.000000	6.120593	6.120593	6.120593	6.120593	0.250000	0.250000	0.250000	0.250000	
729800000	-21.672620	710	1	3	'0 0 0 0 Z 0 Z Z 0 0 0 0 	8.529595	8.529595	8.529595	8.529595	0.000000	8.529595	0.000000	0.000000	8.529595	8.529595	8.529595	8.529595	0.250000	0.250000	0.250000	0.250000	
729850000	-20.426682	44	1	5	'Z 0 0 Z 0 0 0 Z Z Z 0 0 	0.000000	2.252707	2.252707	0.000000	2.252707	2.252707	2.252707	0.000000	0.000000	0.000000	2.252707	2.252707	0.250000	0.250000	0.250000	0.250000	
729900000	-19.447311	213	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	6.994733	0.000000	6.994733	6.994733	6.994733	6.994733	0.000000	0.000000	6.994733	0.000000	6.994733	6.994733	0.250000	0.250000	0.250000	0.250000	
729950000	-18.578883	678	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	3.796549	3.796549	0.000000	3.796549	3.796549	3.796549	0.000000	0.000000	3.796549	0.000000	3.796549	3.796549	0.250000	0.250000	0.250000	0.250000	
730000000	-18.532746	512	1	4	'0 0 0 Z 0 Z Z Z 0 0 0 0 	0.236479	0.236479	0.236479	0.000000	0.236479	0.000000	0.000000	0.000000	0.236479	0.236479	0.236479	0.236479	0.162124	0.089772	0.594931	0.153173	
730050000	-19.770975	381	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	5.436572	5.436572	0.000000	5.436572	0.000000	0.000000	0.000000	5.436572	5.436572	5.436572	5.436572	0.250000	0.250000	0.250000	0.250000	
730100000	-17.971440	86	2	3	'1 0 1 1 1 Z Z 0 Z 0 0 0 	35.089210	7.296829	35.089210	35.089210	35.089210	0.000000	0.000000	7.296829	0.000000	7.296829	7.296829	7.296829	0.250000	0.250000	0.250000	0.250000	
730150000	-19.126378	229	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	3.637608	3.637608	0.000000	3.637608	3.637608	3.637608	0.000000	0.000000	3.637608	3.637608	3.637608	3.637608	0.250000	0.250000	0.250000	0.250000	
730200000	-20.376321	636	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	34.641537	34.641537	34.641537	0.000000	0.000000	34.641537	0.000000	0.000000	34.641537	34.641537	0.000000	34.641537	0.250000	0.250000	0.250000	0.250000	
730250000	-20.314491	648	1	5	'Z 0 0 Z 0 0 Z 0 Z 0 Z 0 	0.000000	5.892275	5.892275	0.000000	5.892275	5.892275	0.000000	5.892275	0.000000	5.892275	0.000000	5.892275	0.250000	0.250000	0.250000	0.250000	
730300000	-19.755502	637	1	6	'0 0 0 Z 0 Z 0 Z Z Z Z 0 	2.904467	2.904467	2.904467	0.000000	2.904467	0.000000	2.904467	0.000000	0.000000	0.000000	0.000000	2.904467	0.250000	0.249999	0.250000	0.250001	
730350000	-17.502526	741	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	0.417400	0.417400	0.417400	0.417400	0.417400	0.000000	0.000000	0.000000	0.417400	0.000000	0.417400	0.417400	0.241046	0.247649	0.281317	0.229989	
730400000	-19.957601	320	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	5.873506	5.873506	0.000000	5.873506	5.873506	0.000000	0.000000	0.000000	5.873506	5.873506	5.873506	5.873506	0.250000	0.250000	0.250000	0.250000	
730450000	-20.550416	268	1	4	'Z 0 Z 0 0 0 Z Z 0 0 0 0 	0.000000	7.905216	0.000000	7.905216	7.905216	7.905216	0.000000	0.000000	7.905216	7.905216	7.905216	7.905216	0.250000	0.250000	0.250000	0.250000	
730500000	-17.864575	350	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	1.342931	1.342931	0.000000	1.342931	1.342931	0.000000	0.000000	0.000000	1.342931	0.000000	1.342931	1.342931	0.249597	0.249595	0.251403	0.249404	
730550000	-18.708949	510	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	2.106545	2.106545	2.106545	2.106545	2.106545	0.000000	0.000000	2.106545	0.000000	2.106545	2.106545	0.250007	0.250006	0.249981	0.250006	
730600000	-19.607293	229	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	37.669160	37.669160	37.669160	37.669160	37.669160	0.000000	0.000000	0.000000	37.669160	37.669160	37.669160	37.669160	0.250000	0.250000	0.250000	0.250000	
730650000	-18.633173	573	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	7.216375	0.000000	7.216375	7.216375	7.216375	0.000000	0.000000	7.216375	0.000000	7.216375	7.216375	0.250000	0.250000	0.250000	0.250000	
730700000	-19.114765	766	1	5	'Z 0 Z Z 0 0 Z Z 0 0 0 0 	0.000000	2.078740	0.000000	0.000000	2.078740	2.078740	0.000000	0.000000	2.078740	2.078740	2.078740	2.078740	0.250019	0.249984	0.250000	0.249997	
730750000	-19.391271	9	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	7.713405	7.713405	7.713405	7.713405	7.713405	0.000000	0.000000	0.000000	7.713405	0.000000	7.713405	7.713405	0.250000	0.250000	0.250000	0.250000	
730800000	-18.613025	481	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	2.697871	2.697871	2.697871	2.697871	2.697871	2.697871	0.000000	0.000000	2.697871	0.000000	2.697871	2.697871	0.250000	0.250000	0.250001	0.250000	
730850000	-18.404938	785	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	1.232851	1.232851	1.232851	1.232851	1.232851	0.000000	0.000000	1.232851	1.232851	1.232851	1.232851	0.248846	0.248831	0.253494	0.248830	
730900000	-19.206828	92	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	5.741643	5.741643	0.000000	5.741643	5.741643	0.000000	0.000000	5.741643	5.741643	5.741643	5.741643	0.250000	0.250000	0.250000	0.250000	
730950000	-18.949165	741	1	5	'0 0 Z 0 Z 0 Z Z 0 Z 0 0 	0.864180	0.864180	0.000000	0.864180	0.000000	0.864180	0.000000	0.000000	0.864180	0.000000	0.864180	0.864180	0.249905	0.239273	0.263378	0.247444	
731000000	-17.384478	67	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	0.706564	0.706564	0.706564	0.000000	0.706564	0.000000	0.000000	0.000000	0.706564	0.706564	0.000000	0.706564	0.244787	0.227808	0.272155	0.255250	
731050000	-20.552679	237	1	4	'0 0 0 0 Z Z 0 Z 0 0 Z 0 	0.171034	0.171034	0.171034	0.171034	0.000000	0.000000	0.171034	0.000000	0.171034	0.171034	0.000000	0.171034	0.059746	0.000977	0.845787	0.093489	
731100000	-20.428081	774	1	3	'0 0 0 0 0 0 0 Z Z 0 Z 0 	6.473985	6.473985	6.473985	6.473985	6.473985	6.473985	6.473985	0.000000	0.000000	6.473985	0.000000	6.473985	0.250000	0.250000	0.250000	0.250000	
731150000	-19.958753	216	1	4	'0 0 0 Z 0 0 0 Z Z 0 Z 0 	3.662666	3.662666	3.662666	0.000000	3.662666	3.662666	3.662666	0.000000	0.000000	3.662666	0.000000	3.662666	0.249999	0.249999	0.250004	0.249999	
731200000	-16.859363	156	2	5	'Z 1 0 1 Z 1 Z Z 0 0 1 Z 	0.000000	8.918999	1.008803	8.918999	0.000000	8.918999	0.000000	0.000000	1.008803	1.008803	8.918999	0.000000	0.249995	0.250003	0.249995	0.250007	
731250000	-18.267337	80	1	5	'Z 0 0 Z 0 Z Z Z 0 0 0 0 	0.000000	0.669839	0.669839	0.000000	0.669839	0.000000	0.000000	0.000000	0.669839	0.669839	0.669839	0.669839	0.257014	0.234736	0.259804	0.248446	
731300000	-19.240608	557	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	10.587591	10.587591	10.587591	10.587591	10.587591	10.587591	0.000000	0.000000	10.587591	10.587591	0.000000	10.587591	0.250000	0.250000	0.250000	0.250000	
731350000	-18.719946	334	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	1.300658	1.300658	1.300658	1.300658	1.300658	0.000000	0.000000	1.300658	0.000000	1.300658	1.300658	0.249108	0.249104	0.252703	0.249085	
731400000	-18.045692	549	2	5	'0 0 0 Z Z 1 Z Z 0 1 Z 1 	5.088788	5.088788	5.088788	0.000000	0.000000	12.612783	0.000000	0.000000	5.088788	12.612783	0.000000	12.612783	0.250000	0.250000	0.250000	0.250000	
731450000	-17.608545	150	2	2	'Z 0 0 1 0 1 Z 1 1 1 1 0 	0.000000	11.317686	11.317686	3.008618	11.317686	3.008618	0.000000	3.008618	3.008618	3.008618	3.008618	11.317686	0.250000	0.250000	0.250000	0.250000	
731500000	-18.267717	644	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	1.161889	1.161889	1.161889	1.161889	1.161889	0.000000	0.000000	1.161889	1.161889	1.161889	1.161889	0.248768	0.248767	0.253698	0.248767	
731550000	-18.816571	99	1	6	'0 Z 0 Z Z 0 Z Z 0 0 Z 0 	0.634505	0.000000	0.634505	0.000000	0.000000	0.634505	0.000000	0.000000	0.634505	0.634505	0.000000	0.634505	0.136984	0.133834	0.455911	0.273272	
731600000	-19.878441	207	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	5.172700	5.172700	5.172700	0.000000	0.000000	5.172700	0.000000	0.000000	5.172700	5.172700	0.000000	5.172700	0.249997	0.249969	0.250024	0.250010	
731650000	-19.403694	467	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	9.875372	9.875372	9.875372	9.875372	9.875372	9.875372	9.875372	0.000000	0.000000	0.000000	0.000000	9.875372	0.250000	0.250000	0.250000	0.250000	
731700000	-19.260673	204	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	1.750681	1.750681	1.750681	1.750681	0.000000	1.750681	0.000000	0.000000	1.750681	1.750681	0.000000	1.750681	0.249958	0.249821	0.250179	0.250042	
731750000	-18.405014	678	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	2.965547	0.000000	2.965547	2.965547	2.965547	0.000000	0.000000	2.965547	0.000000	2.965547	2.965547	0.250000	0.250000	0.250000	0.250000	
731800000	-22.030679	49	1	5	'Z Z 0 0 0 0 Z 0 Z Z 0 0 	0.000000	0.000000	2.208400	2.208400	2.208400	2.208400	0.000000	2.208400	0.000000	0.000000	2.208400	2.208400	0.249829	0.249990	0.250092	0.250089	
731850000	-17.249062	465	1	5	'0 Z Z 0 Z 0 Z Z 0 0 0 0 	0.226779	0.000000	0.000000	0.226779	0.000000	0.226779	0.000000	0.000000	0.226779	0.226779	0.226779	0.226779	0.000001	0.000155	0.980545	0.019299	
731900000	-19.439487	186	1	4	'0 0 0 0 0 0 Z 0 Z Z Z 0 	1.881498	1.881498	1.881498	1.881498	1.881498	1.881498	0.000000	1.881498	0.000000	0.000000	0.000000	1.881498	0.249990	0.249990	0.250031	0.249988	
731950000	-20.669109	163	1	4	'0 0 0 0 Z Z Z Z 0 0 0 0 	0.637511	0.637511	0.637511	0.637511	0.000000	0.000000	0.000000	0.000000	0.637511	0.637511	0.637511	0.637511	0.230400	0.092055	0.447757	0.229788	
732000000	-18.520256	449	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	1.671380	1.671380	1.671380	1.671380	1.671380	1.671380	0.000000	0.000000	1.671380	0.000000	1.671380	1.671380	0.249955	0.249955	0.250135	0.249955	
732050000	-18.419694	729	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	0.823427	0.823427	0.823427	0.823427	0.000000	0.000000	0.000000	0.000000	0.823427	0.823427	0.000000	0.823427	0.233615	0.110359	0.366311	0.289715	
732100000	-18.966084	453	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	19.553176	19.553176	19.553176	0.000000	19.553176	0.000000	0.000000	0.000000	19.553176	19.553176	0.000000	19.553176	0.250000	0.250000	0.250000	0.250000	
732150000	-18.315216	651	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	1.177923	1.177923	1.177923	1.177923	1.177923	0.000000	0.000000	0.000000	1.177923	0.000000	1.177923	1.177923	0.255188	0.258823	0.233192	0.252796	
732200000	-19.706871	503	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	18.327204	18.327204	0.000000	0.000000	18.327204	18.327204	0.000000	0.000000	18.327204	18.327204	18.327204	18.327204	0.250000	0.250000	0.250000	0.250000	
732250000	-20.880091	22	1	3	'0 Z 0 0 0 0 Z Z 0 0 0 0 	1.662404	0.000000	1.662404	1.662404	1.662404	1.662404	0.000000	0.000000	1.662404	1.662404	1.662404	1.662404	0.249882	0.249984	0.250149	0.249984	
732300000	-19.037865	178	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	7.189121	0.000000	7.189121	7.189121	7.189121	0.000000	0.000000	7.189121	0.000000	7.189121	7.189121	0.250000	0.250000	0.250000	0.250000	
732350000	-18.546414	797	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	2.189292	2.189292	0.000000	2.189292	2.189292	2.189292	0.000000	0.000000	2.189292	0.000000	2.189292	2.189292	0.249995	0.249995	0.250016	0.249994	
732400000	-19.712062	436	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	18.458219	0.000000	18.458219	18.458219	18.458219	18.458219	0.000000	0.000000	18.458219	0.000000	18.458219	18.458219	0.250000	0.250000	0.250000	0.250000	
732450000	-19.355501	424	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	22.466872	22.466872	22.466872	22.466872	22.466872	22.466872	0.000000	0.000000	22.466872	0.000000	22.466872	22.466872	0.250000	0.250000	0.250000	0.250000	
732500000	-17.124580	175	2	4	'0 1 1 0 Z 0 Z Z 1 Z 1 0 	18.214504	3.909726	3.909726	18.214504	0.000000	18.214504	0.000000	0.000000	3.909726	0.000000	3.909726	18.214504	0.250000	0.250000	0.250000	0.250000	
732550000	-17.484862	570	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	0.270160	0.270160	0.270160	0.270160	0.000000	0.270160	0.000000	0.000000	0.270160	0.270160	0.000000	0.270160	0.156086	0.042138	0.599924	0.201852	
732600000	-19.294701	444	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	3.856490	3.856490	3.856490	3.856490	3.856490	0.000000	3.856490	0.000000	0.000000	0.000000	3.856490	0.250000	0.250000	0.250000	0.250000	
