Options:
Model:                           MultiState
Tree File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.bttrees
Data File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.btdata
Log File Name:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3155626864
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
800050000	-18.356186	653	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	0.361726	0.000000	0.361726	0.361726	0.361726	0.361726	0.000000	0.000000	0.361726	0.000000	0.361726	0.361726	0.087409	0.193404	0.483958	0.235229	
800100000	-18.029184	168	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	1.357175	1.357175	1.357175	1.357175	1.357175	0.000000	0.000000	1.357175	0.000000	1.357175	1.357175	0.250247	0.250225	0.249392	0.250136	
800150000	-19.173391	733	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	16.568132	16.568132	16.568132	16.568132	16.568132	0.000000	0.000000	16.568132	16.568132	16.568132	16.568132	0.250000	0.250000	0.250000	0.250000	
800200000	-18.544333	733	1	3	'0 0 0 0 0 0 Z Z 0 0 0 Z 	0.255067	0.255067	0.255067	0.255067	0.255067	0.255067	0.000000	0.000000	0.255067	0.255067	0.255067	0.000000	0.166788	0.164285	0.617354	0.051573	
800250000	-18.654681	438	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	2.396574	2.396574	2.396574	2.396574	2.396574	0.000000	0.000000	2.396574	0.000000	2.396574	2.396574	0.250000	0.250000	0.250000	0.250000	
800300000	-18.174124	301	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	1.065174	1.065174	0.000000	1.065174	1.065174	0.000000	0.000000	1.065174	1.065174	1.065174	1.065174	0.248713	0.248320	0.254450	0.248518	
800350000	-17.081116	452	2	5	'1 1 0 0 0 Z Z 1 Z Z Z 1 	5.965320	5.965320	34.975032	34.975032	34.975032	0.000000	0.000000	5.965320	0.000000	0.000000	0.000000	5.965320	0.250000	0.250000	0.250000	0.250000	
800400000	-19.479672	529	1	4	'0 0 0 0 0 0 Z 0 Z Z Z 0 	2.709045	2.709045	2.709045	2.709045	2.709045	2.709045	0.000000	2.709045	0.000000	0.000000	0.000000	2.709045	0.249998	0.249998	0.250006	0.249998	
800450000	-18.269462	221	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	0.654187	0.654187	0.654187	0.000000	0.654187	0.654187	0.000000	0.000000	0.654187	0.654187	0.654187	0.654187	0.246959	0.246049	0.260030	0.246962	
800500000	-17.051698	8	2	5	'1 Z 0 0 1 Z Z Z 1 1 Z 0 	2.022355	0.000000	5.786407	5.786407	2.022355	0.000000	0.000000	0.000000	2.022355	2.022355	0.000000	5.786407	0.249997	0.249994	0.250006	0.250003	
800550000	-20.026834	591	1	5	'0 0 0 Z Z 0 Z Z 0 0 Z 0 	3.892240	3.892240	3.892240	0.000000	0.000000	3.892240	0.000000	0.000000	3.892240	3.892240	0.000000	3.892240	0.249998	0.249981	0.250014	0.250006	
800600000	-19.408121	181	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	51.558648	51.558648	0.000000	51.558648	51.558648	0.000000	0.000000	51.558648	51.558648	51.558648	51.558648	0.250000	0.250000	0.250000	0.250000	
800650000	-17.630035	389	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	0.827378	0.827378	0.827378	0.827378	0.000000	0.000000	0.000000	0.000000	0.827378	0.827378	0.000000	0.827378	0.241235	0.159892	0.317816	0.281057	
800700000	-17.899399	711	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	0.623016	0.623016	0.000000	0.623016	0.623016	0.623016	0.000000	0.000000	0.623016	0.000000	0.623016	0.623016	0.291828	0.264058	0.207291	0.236823	
800750000	-19.534563	318	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	4.486645	4.486645	4.486645	4.486645	4.486645	0.000000	0.000000	0.000000	4.486645	4.486645	4.486645	4.486645	0.250000	0.250000	0.250000	0.250000	
800800000	-18.802601	563	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	3.917832	3.917832	0.000000	3.917832	3.917832	3.917832	0.000000	0.000000	3.917832	0.000000	3.917832	3.917832	0.250000	0.250000	0.250000	0.250000	
800850000	-21.790295	467	1	5	'0 0 0 Z 0 Z 0 Z Z 0 Z 0 	8.186127	8.186127	8.186127	0.000000	8.186127	0.000000	8.186127	0.000000	0.000000	8.186127	0.000000	8.186127	0.250000	0.250000	0.250000	0.250000	
800900000	-20.495662	300	1	4	'0 Z 0 Z 0 0 Z Z 0 0 0 0 	25.153384	0.000000	25.153384	0.000000	25.153384	25.153384	0.000000	0.000000	25.153384	25.153384	25.153384	25.153384	0.250000	0.250000	0.250000	0.250000	
800950000	-17.286307	384	2	3	'1 0 1 1 1 Z Z Z 0 1 0 1 	5.161957	2.084283	5.161957	5.161957	5.161957	0.000000	0.000000	0.000000	2.084283	5.161957	2.084283	5.161957	0.250000	0.250000	0.250000	0.250000	
801000000	-18.680421	30	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	2.158930	2.158930	2.158930	2.158930	2.158930	2.158930	0.000000	0.000000	2.158930	0.000000	2.158930	2.158930	0.250000	0.250000	0.250000	0.250000	
801050000	-16.730952	761	2	3	'1 0 1 Z 0 1 Z Z 1 0 1 0 	0.968377	2.481530	0.968377	0.000000	2.481530	0.968377	0.000000	0.000000	0.968377	2.481530	0.968377	2.481530	0.249999	0.249999	0.250002	0.249999	
801100000	-18.039054	111	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	0.451031	0.451031	0.000000	0.451031	0.451031	0.451031	0.000000	0.000000	0.451031	0.000000	0.451031	0.451031	0.263187	0.251947	0.244391	0.240475	
801150000	-17.364047	469	2	6	'Z Z 0 Z 0 0 Z Z 1 0 0 Z 	0.000000	0.000000	6.363937	0.000000	6.363937	6.363937	0.000000	0.000000	0.536752	6.363937	6.363937	0.000000	0.246688	0.250981	0.254064	0.248268	
801200000	-18.955984	241	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	5.688159	0.000000	5.688159	5.688159	5.688159	0.000000	0.000000	5.688159	0.000000	5.688159	5.688159	0.250000	0.250000	0.250000	0.250000	
801250000	-18.824818	608	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	1.535161	1.535161	1.535161	1.535161	1.535161	1.535161	0.000000	0.000000	1.535161	0.000000	1.535161	1.535161	0.249975	0.249975	0.250076	0.249975	
801300000	-19.030212	485	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	1.710296	1.710296	1.710296	1.710296	1.710296	0.000000	0.000000	0.000000	1.710296	1.710296	1.710296	1.710296	0.249911	0.249909	0.250269	0.249911	
801350000	-17.465791	758	2	4	'0 1 1 1 Z 0 0 0 Z 1 Z Z 	2.298344	29.236850	29.236850	29.236850	0.000000	2.298344	2.298344	2.298344	0.000000	29.236850	0.000000	0.000000	0.250000	0.250000	0.250000	0.250000	
801400000	-18.974831	17	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	1.626235	1.626235	1.626235	1.626235	0.000000	0.000000	0.000000	0.000000	1.626235	1.626235	0.000000	1.626235	0.249577	0.243013	0.254891	0.252519	
801450000	-21.138529	522	1	4	'Z 0 0 0 Z 0 Z Z 0 0 0 0 	0.000000	44.804590	44.804590	44.804590	0.000000	44.804590	0.000000	0.000000	44.804590	44.804590	44.804590	44.804590	0.250000	0.250000	0.250000	0.250000	
801500000	-18.934467	179	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	3.590474	3.590474	0.000000	3.590474	3.590474	0.000000	0.000000	0.000000	3.590474	0.000000	3.590474	3.590474	0.250000	0.250000	0.250000	0.250000	
801550000	-18.211199	679	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	1.490300	1.490300	1.490300	0.000000	1.490300	1.490300	0.000000	0.000000	1.490300	1.490300	1.490300	1.490300	0.249993	0.249992	0.250022	0.249993	
801600000	-20.435615	517	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	5.592684	5.592684	5.592684	5.592684	5.592684	5.592684	0.000000	5.592684	0.000000	5.592684	0.000000	5.592684	0.250000	0.250000	0.250000	0.250000	
801650000	-19.504331	306	1	6	'Z 0 Z Z 0 Z Z Z 0 0 0 0 	0.000000	1.863812	0.000000	0.000000	1.863812	0.000000	0.000000	0.000000	1.863812	1.863812	1.863812	1.863812	0.252110	0.247776	0.250171	0.249943	
801700000	-18.876635	57	2	2	'1 0 1 1 0 1 Z Z 1 1 1 1 	8.798306	10.558349	8.798306	8.798306	10.558349	8.798306	0.000000	0.000000	8.798306	8.798306	8.798306	8.798306	0.250000	0.250000	0.250000	0.250000	
801750000	-17.144309	386	2	2	'0 0 0 1 0 0 1 Z 1 1 Z 0 	1.031624	1.031624	1.031624	0.181058	1.031624	1.031624	0.181058	0.000000	0.181058	0.181058	0.000000	1.031624	0.248008	0.248008	0.256254	0.247729	
801800000	-16.410314	704	2	5	'0 1 1 1 Z Z Z Z 1 1 Z 0 	3.313440	0.731690	0.731690	0.731690	0.000000	0.000000	0.000000	0.000000	0.731690	0.731690	0.000000	3.313440	0.086608	0.017996	0.494162	0.401233	
801850000	-18.361504	112	1	3	'0 0 0 0 0 Z Z Z 0 0 0 0 	0.219524	0.219524	0.219524	0.219524	0.219524	0.000000	0.000000	0.000000	0.219524	0.219524	0.219524	0.219524	0.195654	0.160264	0.466995	0.177087	
801900000	-17.486449	614	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	0.282444	0.282444	0.000000	0.282444	0.282444	0.000000	0.000000	0.000000	0.282444	0.000000	0.282444	0.282444	0.296188	0.272391	0.224337	0.207084	
801950000	-17.080569	253	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	0.439833	0.439833	0.439833	0.439833	0.439833	0.439833	0.000000	0.000000	0.439833	0.439833	0.000000	0.439833	0.243966	0.242753	0.275483	0.237798	
802000000	-19.127922	198	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	8.244908	8.244908	8.244908	8.244908	8.244908	0.000000	0.000000	8.244908	8.244908	8.244908	8.244908	0.250000	0.250000	0.250000	0.250000	
802050000	-21.684341	482	1	6	'0 Z Z 0 Z 0 0 Z 0 Z Z 0 	0.184734	0.000000	0.000000	0.184734	0.000000	0.184734	0.184734	0.000000	0.184734	0.000000	0.000000	0.184734	0.000182	0.011302	0.664005	0.324511	
802100000	-21.266306	1	1	6	'0 0 Z 0 0 0 Z Z 0 Z Z Z 	0.279576	0.279576	0.000000	0.279576	0.279576	0.279576	0.000000	0.000000	0.279576	0.000000	0.000000	0.000000	0.728761	0.271239	0.000000	0.000000	
802150000	-18.720065	381	1	6	'Z Z 0 0 Z 0 Z Z 0 Z 0 0 	0.000000	0.000000	0.143508	0.143508	0.000000	0.143508	0.000000	0.000000	0.143508	0.000000	0.143508	0.143508	0.000408	0.000412	0.957829	0.041351	
802200000	-19.166458	109	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	3.097180	3.097180	3.097180	3.097180	3.097180	0.000000	0.000000	3.097180	3.097180	3.097180	3.097180	0.250000	0.250000	0.250000	0.250000	
802250000	-20.868136	435	1	3	'0 0 0 Z 0 0 0 Z Z 0 0 0 	1.384313	1.384313	1.384313	0.000000	1.384313	1.384313	1.384313	0.000000	0.000000	1.384313	1.384313	1.384313	0.249999	0.249999	0.250003	0.249999	
802300000	-17.989380	500	2	1	'1 0 1 1 0 Z 1 1 1 1 1 1 	1.989113	13.701427	1.989113	1.989113	13.701427	0.000000	1.989113	1.989113	1.989113	1.989113	1.989113	1.989113	0.250000	0.250000	0.250000	0.250000	
802350000	-18.878108	665	2	4	'0 1 1 0 0 Z Z Z 1 Z 0 1 	8.881528	7.703530	7.703530	8.881528	8.881528	0.000000	0.000000	0.000000	7.703530	0.000000	8.881528	7.703530	0.250000	0.250000	0.250000	0.250000	
802400000	-18.923238	499	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	4.197351	4.197351	4.197351	4.197351	4.197351	0.000000	0.000000	0.000000	4.197351	0.000000	4.197351	4.197351	0.250000	0.250000	0.250000	0.250000	
802450000	-19.258236	27	1	6	'0 0 0 0 Z Z Z Z 0 0 Z Z 	0.175285	0.175285	0.175285	0.175285	0.000000	0.000000	0.000000	0.000000	0.175285	0.175285	0.000000	0.000000	0.104181	0.005657	0.876044	0.014117	
802500000	-19.882076	661	1	4	'0 0 0 Z 0 Z Z Z 0 0 0 0 	1.668022	1.668022	1.668022	0.000000	1.668022	0.000000	0.000000	0.000000	1.668022	1.668022	1.668022	1.668022	0.249939	0.249934	0.250189	0.249939	
802550000	-19.689219	558	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	6.725484	6.725484	6.725484	6.725484	6.725484	6.725484	6.725484	0.000000	0.000000	0.000000	0.000000	6.725484	0.250000	0.250000	0.250000	0.250000	
802600000	-18.366413	704	1	3	'0 0 0 0 Z 0 Z Z 0 0 0 0 	0.213970	0.213970	0.213970	0.213970	0.000000	0.213970	0.000000	0.000000	0.213970	0.213970	0.213970	0.213970	0.072509	0.006370	0.852771	0.068350	
802650000	-19.423895	243	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	16.625419	16.625419	16.625419	16.625419	16.625419	0.000000	16.625419	0.000000	0.000000	0.000000	16.625419	0.250000	0.250000	0.250000	0.250000	
802700000	-17.068434	245	2	4	'0 1 0 Z 0 1 1 Z Z Z 1 1 	17.231663	4.262326	17.231663	0.000000	17.231663	4.262326	4.262326	0.000000	0.000000	0.000000	4.262326	4.262326	0.250000	0.250000	0.250000	0.250000	
802750000	-18.986882	708	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	24.596083	24.596083	24.596083	0.000000	24.596083	0.000000	0.000000	0.000000	24.596083	24.596083	0.000000	24.596083	0.250000	0.250000	0.250000	0.250000	
802800000	-19.357641	414	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	13.584414	13.584414	13.584414	13.584414	13.584414	0.000000	0.000000	13.584414	13.584414	13.584414	13.584414	0.250000	0.250000	0.250000	0.250000	
802850000	-19.438717	676	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	3.762979	3.762979	3.762979	3.762979	3.762979	0.000000	3.762979	0.000000	0.000000	0.000000	3.762979	0.250000	0.250000	0.250000	0.250000	
802900000	-18.572130	474	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	1.466321	1.466321	1.466321	1.466321	1.466321	0.000000	0.000000	0.000000	1.466321	0.000000	1.466321	1.466321	0.249989	0.249989	0.250034	0.249989	
802950000	-17.830813	86	2	4	'1 0 1 1 0 0 Z 1 Z 0 Z Z 	6.696319	21.104502	6.696319	6.696319	21.104502	21.104502	0.000000	6.696319	0.000000	21.104502	0.000000	0.000000	0.250000	0.250000	0.250000	0.250000	
803000000	-18.242697	307	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	1.140399	1.140399	1.140399	1.140399	1.140399	1.140399	0.000000	0.000000	1.140399	0.000000	1.140399	1.140399	0.248550	0.248474	0.255745	0.247231	
803050000	-19.258941	473	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	6.167358	6.167358	0.000000	0.000000	6.167358	6.167358	0.000000	0.000000	6.167358	6.167358	6.167358	6.167358	0.250000	0.250000	0.250000	0.250000	
803100000	-21.344812	777	1	4	'0 0 Z 0 0 0 Z 0 Z Z 0 0 	5.127413	5.127413	0.000000	5.127413	5.127413	5.127413	0.000000	5.127413	0.000000	0.000000	5.127413	5.127413	0.250000	0.250000	0.250000	0.250000	
803150000	-19.337202	565	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	2.373492	2.373492	2.373492	2.373492	0.000000	0.000000	2.373492	0.000000	2.373492	2.373492	0.249854	0.249984	0.250114	0.250049	
803200000	-18.897331	360	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	10.929846	10.929846	10.929846	0.000000	10.929846	0.000000	0.000000	0.000000	10.929846	10.929846	0.000000	10.929846	0.250000	0.250000	0.250000	0.250000	
803250000	-17.994970	494	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	1.027931	1.027931	0.000000	1.027931	1.027931	0.000000	0.000000	0.000000	1.027931	0.000000	1.027931	1.027931	0.250256	0.250250	0.249708	0.249786	
803300000	-18.958567	145	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	8.219196	8.219196	0.000000	8.219196	8.219196	0.000000	0.000000	8.219196	8.219196	8.219196	8.219196	0.250000	0.250000	0.250000	0.250000	
803350000	-22.418694	101	1	5	'Z 0 0 Z 0 Z 0 Z Z 0 0 0 	0.000000	16.059333	16.059333	0.000000	16.059333	0.000000	16.059333	0.000000	0.000000	16.059333	16.059333	16.059333	0.250000	0.250000	0.250000	0.250000	
803400000	-17.920720	281	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	1.240316	1.240316	1.240316	0.000000	1.240316	1.240316	0.000000	0.000000	1.240316	1.240316	0.000000	1.240316	0.249683	0.249682	0.250951	0.249684	
803450000	-20.484326	119	1	4	'Z 0 Z 0 0 0 Z Z 0 0 0 0 	0.000000	6.291477	0.000000	6.291477	6.291477	6.291477	0.000000	0.000000	6.291477	6.291477	6.291477	6.291477	0.250000	0.250000	0.250000	0.250000	
803500000	-18.738073	510	1	4	'Z 0 0 0 Z 0 Z Z 0 0 0 0 	0.000000	0.249932	0.249932	0.249932	0.000000	0.249932	0.000000	0.000000	0.249932	0.249932	0.249932	0.249932	0.191440	0.032108	0.643252	0.133199	
803550000	-18.467391	712	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	2.187631	2.187631	2.187631	0.000000	2.187631	2.187631	0.000000	0.000000	2.187631	2.187631	0.000000	2.187631	0.249999	0.249999	0.250002	0.249999	
803600000	-19.112934	274	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	17.829848	17.829848	17.829848	17.829848	17.829848	17.829848	0.000000	0.000000	17.829848	0.000000	17.829848	17.829848	0.250000	0.250000	0.250000	0.250000	
803650000	-17.919852	398	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	0.720007	0.720007	0.720007	0.720007	0.000000	0.000000	0.000000	0.000000	0.720007	0.720007	0.000000	0.720007	0.223579	0.086045	0.390573	0.299802	
803700000	-18.144214	158	1	7	'0 Z 0 Z Z Z Z Z 0 0 Z 0 	0.173950	0.000000	0.173950	0.000000	0.000000	0.000000	0.000000	0.000000	0.173950	0.173950	0.000000	0.173950	0.000511	0.000000	0.947996	0.051493	
803750000	-18.412196	113	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	1.523751	1.523751	0.000000	1.523751	1.523751	0.000000	0.000000	1.523751	1.523751	1.523751	1.523751	0.253845	0.247391	0.248155	0.250608	
803800000	-18.310622	297	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	3.044974	3.044974	0.000000	3.044974	3.044974	3.044974	0.000000	0.000000	3.044974	0.000000	3.044974	3.044974	0.250007	0.250004	0.249988	0.250001	
803850000	-19.186106	405	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	45.490930	45.490930	45.490930	0.000000	45.490930	45.490930	0.000000	0.000000	45.490930	45.490930	0.000000	45.490930	0.250000	0.250000	0.250000	0.250000	
803900000	-19.580796	772	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	4.133302	4.133302	4.133302	4.133302	4.133302	4.133302	4.133302	0.000000	0.000000	0.000000	0.000000	4.133302	0.250000	0.250000	0.250000	0.250000	
803950000	-19.467604	168	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	3.613034	3.613034	0.000000	3.613034	3.613034	3.613034	0.000000	0.000000	3.613034	3.613034	3.613034	3.613034	0.250000	0.250000	0.250000	0.250000	
804000000	-21.737114	752	1	5	'Z 0 Z 0 0 0 Z Z 0 0 Z 0 	0.000000	0.311975	0.000000	0.311975	0.311975	0.311975	0.000000	0.000000	0.311975	0.311975	0.000000	0.311975	0.000000	1.000000	0.000000	0.000000	
804050000	-18.148484	722	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	1.908496	1.908496	1.908496	0.000000	1.908496	0.000000	0.000000	0.000000	1.908496	1.908496	0.000000	1.908496	0.249966	0.249875	0.250136	0.250023	
804100000	-18.737187	21	1	3	'0 0 0 Z 0 0 0 Z 0 Z 0 0 	0.089523	0.089523	0.089523	0.000000	0.089523	0.089523	0.089523	0.000000	0.089523	0.000000	0.089523	0.089523	0.036091	0.033317	0.877957	0.052635	
804150000	-21.334020	727	1	4	'0 0 Z 0 0 0 Z 0 0 Z Z 0 	0.672250	0.672250	0.000000	0.672250	0.672250	0.672250	0.000000	0.672250	0.672250	0.000000	0.000000	0.672250	0.264267	0.246046	0.276673	0.213014	
804200000	-20.280360	756	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	17.614600	17.614600	17.614600	17.614600	0.000000	0.000000	17.614600	0.000000	17.614600	17.614600	0.250000	0.250000	0.250000	0.250000	
804250000	-18.616535	454	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	1.725272	1.725272	1.725272	1.725272	1.725272	0.000000	0.000000	0.000000	1.725272	0.000000	1.725272	1.725272	0.250003	0.250005	0.249990	0.250003	
804300000	-18.263297	727	1	5	'0 Z Z 0 0 0 Z Z 0 Z 0 0 	0.304353	0.000000	0.000000	0.304353	0.304353	0.304353	0.000000	0.000000	0.304353	0.000000	0.304353	0.304353	0.002725	0.094355	0.740921	0.161999	
804350000	-18.112643	400	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	1.330030	1.330030	1.330030	1.330030	1.330030	1.330030	0.000000	0.000000	1.330030	1.330030	1.330030	1.330030	0.247940	0.247935	0.256189	0.247936	
804400000	-19.208694	203	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	33.916580	33.916580	0.000000	33.916580	33.916580	33.916580	0.000000	0.000000	33.916580	0.000000	33.916580	33.916580	0.250000	0.250000	0.250000	0.250000	
804450000	-20.434515	767	1	3	'0 0 0 0 0 0 0 Z Z Z 0 0 	9.530624	9.530624	9.530624	9.530624	9.530624	9.530624	9.530624	0.000000	0.000000	0.000000	9.530624	9.530624	0.250000	0.250000	0.250000	0.250000	
804500000	-19.183404	245	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	3.045848	3.045848	3.045848	3.045848	3.045848	3.045848	3.045848	0.000000	0.000000	0.000000	0.000000	3.045848	0.250000	0.250000	0.250000	0.250000	
804550000	-17.437100	697	2	4	'1 Z Z Z 1 1 0 0 0 0 Z 1 	9.658301	0.000000	0.000000	0.000000	9.658301	9.658301	1.117920	1.117920	1.117920	1.117920	0.000000	9.658301	0.250000	0.250000	0.250000	0.250000	
804600000	-21.721216	469	1	5	'Z Z 0 0 0 0 Z 0 Z Z 0 0 	0.000000	0.000000	3.048043	3.048043	3.048043	3.048043	0.000000	3.048043	0.000000	0.000000	3.048043	3.048043	0.249952	0.249997	0.250026	0.250025	
804650000	-16.681066	632	2	6	'Z 0 Z 0 Z 0 Z 1 Z Z 1 1 	0.000000	13.052913	0.000000	13.052913	0.000000	13.052913	0.000000	1.344456	0.000000	0.000000	1.344456	1.344456	0.250027	0.249991	0.250023	0.249959	
804700000	-18.531355	473	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	1.560435	1.560435	0.000000	1.560435	1.560435	0.000000	0.000000	1.560435	1.560435	1.560435	1.560435	0.249451	0.249450	0.251648	0.249451	
804750000	-23.720167	72	1	3	'0 0 0 Z 0 0 0 Z 0 Z 0 0 	3.989038	3.989038	3.989038	0.000000	3.989038	3.989038	3.989038	0.000000	3.989038	0.000000	3.989038	3.989038	0.250000	0.250000	0.250000	0.250000	
804800000	-17.638984	460	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	0.772162	0.772162	0.772162	0.772162	0.772162	0.000000	0.000000	0.000000	0.772162	0.000000	0.772162	0.772162	0.244404	0.248596	0.265705	0.241296	
804850000	-17.895765	422	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	0.514634	0.514634	0.514634	0.514634	0.514634	0.514634	0.000000	0.000000	0.514634	0.000000	0.514634	0.514634	0.245140	0.243250	0.280716	0.230893	
804900000	-20.716772	375	1	3	'0 0 0 0 0 0 0 Z Z 0 Z 0 	14.353636	14.353636	14.353636	14.353636	14.353636	14.353636	14.353636	0.000000	0.000000	14.353636	0.000000	14.353636	0.250000	0.250000	0.250000	0.250000	
804950000	-19.336613	735	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	44.145041	44.145041	44.145041	44.145041	44.145041	44.145041	0.000000	0.000000	44.145041	44.145041	0.000000	44.145041	0.250000	0.250000	0.250000	0.250000	
805000000	-19.722080	469	1	6	'0 0 0 Z 0 Z 0 Z Z Z Z 0 	2.919033	2.919033	2.919033	0.000000	2.919033	0.000000	2.919033	0.000000	0.000000	0.000000	0.000000	2.919033	0.250000	0.249951	0.250001	0.250049	
805050000	-18.993786	364	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	6.900945	6.900945	6.900945	0.000000	6.900945	6.900945	0.000000	0.000000	6.900945	6.900945	0.000000	6.900945	0.250000	0.250000	0.250000	0.250000	
805100000	-20.136818	136	1	6	'0 Z Z 0 0 Z Z Z 0 0 Z 0 	0.572010	0.000000	0.000000	0.572010	0.572010	0.000000	0.000000	0.000000	0.572010	0.572010	0.000000	0.572010	0.050967	0.200165	0.544130	0.204737	
805150000	-19.599587	331	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	5.796116	5.796116	5.796116	5.796116	5.796116	0.000000	5.796116	0.000000	0.000000	0.000000	0.000000	5.796116	0.250000	0.250000	0.250000	0.250000	
805200000	-19.079822	507	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	3.335321	3.335321	3.335321	0.000000	3.335321	3.335321	0.000000	0.000000	3.335321	3.335321	3.335321	3.335321	0.250000	0.250000	0.250000	0.250000	
805250000	-19.852835	376	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	10.400808	10.400808	0.000000	10.400808	10.400808	10.400808	0.000000	10.400808	0.000000	0.000000	0.000000	10.400808	0.250000	0.250000	0.250000	0.250000	
