Options:
Model:                           MultiState
Tree File Name:                  ./austronesian_realtime.nex
Data File Name:                  data/anc-state/austronesian.btdata
Log File Name:                   ./an-reallength.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4194014311
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   5000
Iterations:                      100000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   ./an-reallength.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     30
Base frequency (PI's):           None
Character Symbols:               1,3,4,5,6,7
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q36                          RJ MCMC
    q37                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q61                          RJ MCMC
    q63                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q71                          RJ MCMC
    q73                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      300
     Taxa:                       85
     Sites:                      1
     States:                     6
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q16	q17	q31	q34	q35	q36	q37	q41	q43	q45	q46	q47	q51	q53	q54	q56	q57	q61	q63	q64	q65	q67	q71	q73	q74	q75	q76	Root P(1)	Root P(3)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	
8845000	-104.480579	294	1	12	'Z 0 0 Z 0 0 0 0 Z Z Z 0 Z Z Z 0 0 0 Z Z 0 0 0 Z Z 0 0 0 0 0 	0.000000	5.010519	5.010519	0.000000	5.010519	5.010519	5.010519	5.010519	0.000000	0.000000	0.000000	5.010519	0.000000	0.000000	0.000000	5.010519	5.010519	5.010519	0.000000	0.000000	5.010519	5.010519	5.010519	0.000000	0.000000	5.010519	5.010519	5.010519	5.010519	5.010519	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8850000	-105.008776	138	1	13	'0 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z Z 0 0 Z Z 0 0 Z Z 0 0 Z Z 0 0 	2.331621	2.331621	2.331621	2.331621	2.331621	2.331621	2.331621	2.331621	0.000000	0.000000	0.000000	2.331621	0.000000	0.000000	0.000000	0.000000	2.331621	2.331621	0.000000	0.000000	2.331621	2.331621	0.000000	0.000000	2.331621	2.331621	0.000000	0.000000	2.331621	2.331621	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8855000	-104.511887	294	1	15	'0 0 Z 0 Z 0 0 0 Z 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 0 0 Z Z 	43.914412	43.914412	0.000000	43.914412	0.000000	43.914412	43.914412	43.914412	0.000000	43.914412	0.000000	43.914412	0.000000	0.000000	0.000000	0.000000	0.000000	43.914412	0.000000	0.000000	43.914412	0.000000	43.914412	43.914412	0.000000	43.914412	43.914412	43.914412	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8860000	-108.290196	94	1	16	'Z 0 Z Z Z 0 0 0 0 Z Z 0 Z Z Z Z 0 0 Z Z Z 0 0 0 0 Z 0 0 Z Z 	0.000000	3.366782	0.000000	0.000000	0.000000	3.366782	3.366782	3.366782	3.366782	0.000000	0.000000	3.366782	0.000000	0.000000	0.000000	0.000000	3.366782	3.366782	0.000000	0.000000	0.000000	3.366782	3.366782	3.366782	3.366782	0.000000	3.366782	3.366782	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8865000	-106.843787	213	1	18	'Z 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 Z Z Z Z Z Z 0 	0.000000	3.736229	3.736229	3.736229	3.736229	3.736229	3.736229	3.736229	0.000000	0.000000	0.000000	3.736229	0.000000	0.000000	0.000000	0.000000	0.000000	3.736229	0.000000	0.000000	3.736229	0.000000	3.736229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.736229	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8870000	-107.511534	191	1	15	'0 0 Z Z Z Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 Z 0 0 0 Z Z Z 0 0 0 0 0 	0.281477	0.281477	0.000000	0.000000	0.000000	0.000000	0.281477	0.281477	0.000000	0.281477	0.000000	0.281477	0.000000	0.000000	0.000000	0.000000	0.000000	0.281477	0.000000	0.281477	0.281477	0.281477	0.000000	0.000000	0.000000	0.281477	0.281477	0.281477	0.281477	0.281477	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8875000	-102.552757	47	1	15	'Z 0 0 0 Z 0 0 0 Z Z Z 0 Z Z Z 0 Z 0 Z Z 0 0 0 Z 0 Z 0 Z Z 0 	0.000000	14.904052	14.904052	14.904052	0.000000	14.904052	14.904052	14.904052	0.000000	0.000000	0.000000	14.904052	0.000000	0.000000	0.000000	14.904052	0.000000	14.904052	0.000000	0.000000	14.904052	14.904052	14.904052	0.000000	14.904052	0.000000	14.904052	0.000000	0.000000	14.904052	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8880000	-107.885366	63	1	12	'Z 0 Z Z Z Z 0 0 Z 0 Z 0 Z Z Z Z 0 0 Z 0 0 0 0 0 0 0 0 0 0 0 	0.000000	3.318431	0.000000	0.000000	0.000000	0.000000	3.318431	3.318431	0.000000	3.318431	0.000000	3.318431	0.000000	0.000000	0.000000	0.000000	3.318431	3.318431	0.000000	3.318431	3.318431	3.318431	3.318431	3.318431	3.318431	3.318431	3.318431	3.318431	3.318431	3.318431	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8885000	-106.833169	203	1	11	'0 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z Z 0 0 Z 0 Z 0 0 0 0 0 Z 0 0 Z 	2.242861	2.242861	2.242861	2.242861	2.242861	2.242861	2.242861	2.242861	0.000000	0.000000	0.000000	2.242861	0.000000	0.000000	0.000000	0.000000	2.242861	2.242861	0.000000	2.242861	0.000000	2.242861	2.242861	2.242861	2.242861	2.242861	0.000000	2.242861	2.242861	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8890000	-103.526599	151	1	13	'0 0 0 0 Z 0 0 0 Z Z Z 0 Z Z Z 0 Z 0 Z Z 0 0 Z 0 0 Z Z 0 0 0 	4.993463	4.993463	4.993463	4.993463	0.000000	4.993463	4.993463	4.993463	0.000000	0.000000	0.000000	4.993463	0.000000	0.000000	0.000000	4.993463	0.000000	4.993463	0.000000	0.000000	4.993463	4.993463	0.000000	4.993463	4.993463	0.000000	0.000000	4.993463	4.993463	4.993463	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8895000	-105.056385	186	1	13	'0 Z 0 0 0 0 0 0 Z Z Z 0 Z Z Z Z 0 0 Z Z 0 Z 0 0 0 Z 0 Z 0 0 	22.234801	0.000000	22.234801	22.234801	22.234801	22.234801	22.234801	22.234801	0.000000	0.000000	0.000000	22.234801	0.000000	0.000000	0.000000	0.000000	22.234801	22.234801	0.000000	0.000000	22.234801	0.000000	22.234801	22.234801	22.234801	0.000000	22.234801	0.000000	22.234801	22.234801	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8900000	-105.895518	179	2	15	'Z 0 Z 0 0 0 Z 1 Z 0 Z 0 Z Z Z Z 0 1 Z Z 0 0 Z 1 Z 0 1 1 Z Z 	0.000000	10.123786	0.000000	10.123786	10.123786	10.123786	0.000000	19.170786	0.000000	10.123786	0.000000	10.123786	0.000000	0.000000	0.000000	0.000000	10.123786	19.170786	0.000000	0.000000	10.123786	10.123786	0.000000	19.170786	0.000000	10.123786	19.170786	19.170786	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8905000	-102.176602	22	1	15	'Z 0 0 Z Z Z 0 0 Z 0 Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z Z 0 0 0 0 0 	0.000000	1.803612	1.803612	0.000000	0.000000	0.000000	1.803612	1.803612	0.000000	1.803612	0.000000	1.803612	0.000000	0.000000	0.000000	1.803612	0.000000	1.803612	0.000000	0.000000	1.803612	0.000000	1.803612	0.000000	0.000000	1.803612	1.803612	1.803612	1.803612	1.803612	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8910000	-103.598281	154	2	13	'Z 1 1 Z 1 Z 1 0 1 Z Z 1 Z Z Z 1 0 Z 1 Z Z 0 0 1 1 Z 0 0 Z 0 	0.000000	5.117936	5.117936	0.000000	5.117936	0.000000	5.117936	37.925925	5.117936	0.000000	0.000000	5.117936	0.000000	0.000000	0.000000	5.117936	37.925925	0.000000	5.117936	0.000000	0.000000	37.925925	37.925925	5.117936	5.117936	0.000000	37.925925	37.925925	0.000000	37.925925	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8915000	-107.377186	271	1	11	'0 Z 0 0 0 0 0 0 Z Z Z 0 Z Z Z 0 0 0 Z Z 0 0 0 0 Z 0 0 Z 0 0 	2.676209	0.000000	2.676209	2.676209	2.676209	2.676209	2.676209	2.676209	0.000000	0.000000	0.000000	2.676209	0.000000	0.000000	0.000000	2.676209	2.676209	2.676209	0.000000	0.000000	2.676209	2.676209	2.676209	2.676209	0.000000	2.676209	2.676209	0.000000	2.676209	2.676209	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8920000	-104.612511	183	1	12	'0 0 0 Z Z 0 0 0 Z 0 Z 0 Z Z Z Z 0 0 Z Z 0 0 0 0 Z 0 0 Z 0 0 	15.508473	15.508473	15.508473	0.000000	0.000000	15.508473	15.508473	15.508473	0.000000	15.508473	0.000000	15.508473	0.000000	0.000000	0.000000	0.000000	15.508473	15.508473	0.000000	0.000000	15.508473	15.508473	15.508473	15.508473	0.000000	15.508473	15.508473	0.000000	15.508473	15.508473	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8925000	-104.480761	29	1	16	'0 0 Z 0 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z Z Z 0 Z 0 0 Z 0 Z 0 	14.363053	14.363053	0.000000	14.363053	14.363053	14.363053	14.363053	14.363053	0.000000	0.000000	0.000000	14.363053	0.000000	0.000000	0.000000	0.000000	0.000000	14.363053	0.000000	0.000000	0.000000	0.000000	14.363053	0.000000	14.363053	14.363053	0.000000	14.363053	0.000000	14.363053	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8930000	-103.752715	96	1	15	'0 0 0 Z 0 0 0 0 Z Z Z 0 Z Z Z 0 Z 0 Z Z Z 0 Z Z 0 Z Z 0 0 0 	28.441548	28.441548	28.441548	0.000000	28.441548	28.441548	28.441548	28.441548	0.000000	0.000000	0.000000	28.441548	0.000000	0.000000	0.000000	28.441548	0.000000	28.441548	0.000000	0.000000	0.000000	28.441548	0.000000	0.000000	28.441548	0.000000	0.000000	28.441548	28.441548	28.441548	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8935000	-105.221499	229	1	15	'Z 0 0 Z 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z 0 Z Z 0 0 Z 0 Z 0 0 0 	0.000000	1.650135	1.650135	0.000000	1.650135	1.650135	1.650135	1.650135	0.000000	0.000000	0.000000	1.650135	0.000000	0.000000	0.000000	0.000000	0.000000	1.650135	0.000000	1.650135	0.000000	0.000000	1.650135	1.650135	0.000000	1.650135	0.000000	1.650135	1.650135	1.650135	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8940000	-108.990484	122	1	14	'0 0 Z 0 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z 0 0 Z Z 0 0 Z 0 0 Z 0 	7.513051	7.513051	0.000000	7.513051	7.513051	7.513051	7.513051	7.513051	0.000000	0.000000	0.000000	7.513051	0.000000	0.000000	0.000000	0.000000	0.000000	7.513051	0.000000	7.513051	7.513051	0.000000	0.000000	7.513051	7.513051	0.000000	7.513051	7.513051	0.000000	7.513051	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8945000	-107.918734	271	1	13	'0 0 Z Z Z 0 0 0 Z Z Z 0 Z Z Z Z 0 0 Z 0 Z 0 0 0 Z 0 0 0 0 0 	6.532832	6.532832	0.000000	0.000000	0.000000	6.532832	6.532832	6.532832	0.000000	0.000000	0.000000	6.532832	0.000000	0.000000	0.000000	0.000000	6.532832	6.532832	0.000000	6.532832	0.000000	6.532832	6.532832	6.532832	0.000000	6.532832	6.532832	6.532832	6.532832	6.532832	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8950000	-105.637386	286	1	13	'0 0 0 Z Z 0 0 0 Z Z Z 0 Z Z Z 0 Z 0 Z 0 0 0 Z 0 0 Z Z 0 0 0 	1.442833	1.442833	1.442833	0.000000	0.000000	1.442833	1.442833	1.442833	0.000000	0.000000	0.000000	1.442833	0.000000	0.000000	0.000000	1.442833	0.000000	1.442833	0.000000	1.442833	1.442833	1.442833	0.000000	1.442833	1.442833	0.000000	0.000000	1.442833	1.442833	1.442833	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8955000	-103.814368	185	1	17	'0 0 0 Z 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z Z 0 Z Z Z 0 Z Z 0 0 	1.849170	1.849170	1.849170	0.000000	1.849170	1.849170	1.849170	1.849170	0.000000	0.000000	0.000000	1.849170	0.000000	0.000000	0.000000	0.000000	0.000000	1.849170	0.000000	0.000000	0.000000	1.849170	0.000000	0.000000	0.000000	1.849170	0.000000	0.000000	1.849170	1.849170	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8960000	-102.797166	111	1	15	'0 0 Z Z 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z Z Z 0 0 0 0 Z 0 0 0 	2.911818	2.911818	0.000000	0.000000	2.911818	2.911818	2.911818	2.911818	0.000000	0.000000	0.000000	2.911818	0.000000	0.000000	0.000000	0.000000	0.000000	2.911818	0.000000	0.000000	0.000000	0.000000	2.911818	2.911818	2.911818	2.911818	0.000000	2.911818	2.911818	2.911818	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8965000	-103.881641	85	1	16	'0 0 Z 0 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z Z 0 0 0 Z 0 Z Z 	11.751385	11.751385	0.000000	11.751385	11.751385	11.751385	11.751385	11.751385	0.000000	0.000000	0.000000	11.751385	0.000000	0.000000	0.000000	0.000000	0.000000	11.751385	0.000000	0.000000	11.751385	0.000000	0.000000	11.751385	11.751385	11.751385	0.000000	11.751385	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8970000	-101.862089	171	1	13	'0 0 0 0 Z 0 0 0 Z Z Z 0 Z Z Z 0 Z 0 Z Z Z 0 0 Z 0 Z 0 0 0 0 	25.341647	25.341647	25.341647	25.341647	0.000000	25.341647	25.341647	25.341647	0.000000	0.000000	0.000000	25.341647	0.000000	0.000000	0.000000	25.341647	0.000000	25.341647	0.000000	0.000000	0.000000	25.341647	25.341647	0.000000	25.341647	0.000000	25.341647	25.341647	25.341647	25.341647	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8975000	-103.179210	170	1	15	'Z 0 0 Z 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z Z Z 0 Z 0 0 0 0 0 0 	0.000000	8.100596	8.100596	0.000000	8.100596	8.100596	8.100596	8.100596	0.000000	0.000000	0.000000	8.100596	0.000000	0.000000	0.000000	0.000000	0.000000	8.100596	0.000000	0.000000	0.000000	0.000000	8.100596	0.000000	8.100596	8.100596	8.100596	8.100596	8.100596	8.100596	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8980000	-103.922525	70	1	15	'Z 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z Z 0 0 Z Z 0 Z 0 0 Z Z 0 0 Z Z 	0.000000	5.081270	5.081270	5.081270	5.081270	5.081270	5.081270	5.081270	0.000000	0.000000	0.000000	5.081270	0.000000	0.000000	0.000000	0.000000	5.081270	5.081270	0.000000	0.000000	5.081270	0.000000	5.081270	5.081270	0.000000	0.000000	5.081270	5.081270	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8985000	-103.773504	187	1	14	'Z 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z Z 0 0 Z Z 0 Z Z 0 0 Z 0 0 0 Z 	0.000000	42.359516	42.359516	42.359516	42.359516	42.359516	42.359516	42.359516	0.000000	0.000000	0.000000	42.359516	0.000000	0.000000	0.000000	0.000000	42.359516	42.359516	0.000000	0.000000	42.359516	0.000000	0.000000	42.359516	42.359516	0.000000	42.359516	42.359516	42.359516	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8990000	-105.175001	285	1	17	'0 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z Z 0 Z Z Z 0 Z 0 Z Z 	7.187644	7.187644	7.187644	7.187644	7.187644	7.187644	7.187644	7.187644	0.000000	0.000000	0.000000	7.187644	0.000000	0.000000	0.000000	0.000000	0.000000	7.187644	0.000000	0.000000	0.000000	7.187644	0.000000	0.000000	0.000000	7.187644	0.000000	7.187644	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
8995000	-104.945409	165	1	14	'Z 0 0 Z 0 0 0 Z 0 Z Z 0 Z Z Z Z Z 0 Z Z 0 0 0 0 Z 0 0 0 Z 0 	0.000000	2.293289	2.293289	0.000000	2.293289	2.293289	2.293289	0.000000	2.293289	0.000000	0.000000	2.293289	0.000000	0.000000	0.000000	0.000000	0.000000	2.293289	0.000000	0.000000	2.293289	2.293289	2.293289	2.293289	0.000000	2.293289	2.293289	2.293289	0.000000	2.293289	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9000000	-104.265195	249	1	12	'0 0 0 0 Z 0 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 0 0 0 Z Z 0 0 0 	7.555323	7.555323	7.555323	7.555323	0.000000	7.555323	7.555323	7.555323	0.000000	0.000000	0.000000	7.555323	0.000000	0.000000	0.000000	0.000000	0.000000	7.555323	7.555323	0.000000	7.555323	7.555323	7.555323	7.555323	7.555323	0.000000	0.000000	7.555323	7.555323	7.555323	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9005000	-108.397721	35	1	15	'0 Z 0 0 Z 0 0 0 Z Z Z 0 Z Z Z 0 0 0 Z Z 0 Z 0 0 0 Z Z Z 0 Z 	3.485663	0.000000	3.485663	3.485663	0.000000	3.485663	3.485663	3.485663	0.000000	0.000000	0.000000	3.485663	0.000000	0.000000	0.000000	3.485663	3.485663	3.485663	0.000000	0.000000	3.485663	0.000000	3.485663	3.485663	3.485663	0.000000	0.000000	0.000000	3.485663	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9010000	-105.572560	210	1	11	'0 Z 0 0 Z 0 0 0 Z 0 Z 0 Z Z Z Z 0 0 Z Z 0 0 0 0 0 Z 0 0 0 0 	6.668098	0.000000	6.668098	6.668098	0.000000	6.668098	6.668098	6.668098	0.000000	6.668098	0.000000	6.668098	0.000000	0.000000	0.000000	0.000000	6.668098	6.668098	0.000000	0.000000	6.668098	6.668098	6.668098	6.668098	6.668098	0.000000	6.668098	6.668098	6.668098	6.668098	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9015000	-108.896219	296	1	14	'0 0 0 Z Z 0 0 0 0 Z Z 0 Z Z Z 0 0 0 Z Z Z 0 Z 0 0 Z Z 0 Z 0 	0.067607	0.067607	0.067607	0.000000	0.000000	0.067607	0.067607	0.067607	0.067607	0.000000	0.000000	0.067607	0.000000	0.000000	0.000000	0.067607	0.067607	0.067607	0.000000	0.000000	0.000000	0.067607	0.000000	0.067607	0.067607	0.000000	0.000000	0.067607	0.000000	0.067607	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9020000	-106.265140	171	1	13	'0 0 Z 0 0 0 0 0 Z Z Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 Z 0 0 Z 0 0 0 	5.403135	5.403135	0.000000	5.403135	5.403135	5.403135	5.403135	5.403135	0.000000	0.000000	0.000000	5.403135	0.000000	0.000000	0.000000	5.403135	0.000000	5.403135	0.000000	0.000000	5.403135	0.000000	5.403135	0.000000	5.403135	5.403135	0.000000	5.403135	5.403135	5.403135	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9025000	-102.649620	41	2	11	'0 Z 1 Z 0 1 1 1 Z Z Z 0 Z Z Z Z 0 0 0 Z 1 1 1 0 1 Z 0 0 1 0 	5.429241	0.000000	12.212948	0.000000	5.429241	12.212948	12.212948	12.212948	0.000000	0.000000	0.000000	5.429241	0.000000	0.000000	0.000000	0.000000	5.429241	5.429241	5.429241	0.000000	12.212948	12.212948	12.212948	5.429241	12.212948	0.000000	5.429241	5.429241	12.212948	5.429241	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9030000	-105.496518	287	1	14	'0 0 0 Z Z 0 0 0 Z Z Z 0 Z Z Z Z 0 0 0 Z Z 0 0 0 0 Z 0 Z Z 0 	1.914592	1.914592	1.914592	0.000000	0.000000	1.914592	1.914592	1.914592	0.000000	0.000000	0.000000	1.914592	0.000000	0.000000	0.000000	0.000000	1.914592	1.914592	1.914592	0.000000	0.000000	1.914592	1.914592	1.914592	1.914592	0.000000	1.914592	0.000000	0.000000	1.914592	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9035000	-105.177178	165	1	12	'0 0 0 Z Z 0 0 0 Z Z Z 0 Z Z Z Z 0 0 0 Z Z 0 0 0 0 Z 0 0 0 0 	8.922562	8.922562	8.922562	0.000000	0.000000	8.922562	8.922562	8.922562	0.000000	0.000000	0.000000	8.922562	0.000000	0.000000	0.000000	0.000000	8.922562	8.922562	8.922562	0.000000	0.000000	8.922562	8.922562	8.922562	8.922562	0.000000	8.922562	8.922562	8.922562	8.922562	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9040000	-104.454578	21	1	15	'0 Z 0 0 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 0 Z 0 Z Z 	9.074027	0.000000	9.074027	9.074027	9.074027	9.074027	9.074027	9.074027	0.000000	0.000000	0.000000	9.074027	0.000000	0.000000	0.000000	0.000000	0.000000	9.074027	0.000000	0.000000	9.074027	0.000000	9.074027	9.074027	9.074027	9.074027	0.000000	9.074027	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9045000	-104.122774	196	1	13	'Z 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z 0 Z 0 Z Z 0 Z 0 0 0 0 Z 0 0 Z 	0.000000	6.050911	6.050911	6.050911	6.050911	6.050911	6.050911	6.050911	0.000000	0.000000	0.000000	6.050911	0.000000	0.000000	0.000000	6.050911	0.000000	6.050911	0.000000	0.000000	6.050911	0.000000	6.050911	6.050911	6.050911	6.050911	0.000000	6.050911	6.050911	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9050000	-103.999969	26	1	12	'0 0 0 Z 0 0 0 0 Z Z Z 0 Z Z Z Z 0 0 Z Z 0 0 0 0 0 0 Z 0 Z 0 	15.492108	15.492108	15.492108	0.000000	15.492108	15.492108	15.492108	15.492108	0.000000	0.000000	0.000000	15.492108	0.000000	0.000000	0.000000	0.000000	15.492108	15.492108	0.000000	0.000000	15.492108	15.492108	15.492108	15.492108	15.492108	15.492108	0.000000	15.492108	0.000000	15.492108	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9055000	-103.560320	216	1	18	'0 Z 0 0 Z 0 0 Z Z 0 Z 0 Z Z Z Z Z 0 Z Z Z 0 0 Z Z Z Z 0 0 Z 	25.742549	0.000000	25.742549	25.742549	0.000000	25.742549	25.742549	0.000000	0.000000	25.742549	0.000000	25.742549	0.000000	0.000000	0.000000	0.000000	0.000000	25.742549	0.000000	0.000000	0.000000	25.742549	25.742549	0.000000	0.000000	0.000000	0.000000	25.742549	25.742549	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9060000	-106.384267	166	1	16	'Z 0 Z 0 Z Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 0 0 0 Z 	0.000000	17.066147	0.000000	17.066147	0.000000	0.000000	17.066147	17.066147	0.000000	17.066147	0.000000	17.066147	0.000000	0.000000	0.000000	0.000000	0.000000	17.066147	0.000000	0.000000	17.066147	0.000000	17.066147	17.066147	0.000000	17.066147	17.066147	17.066147	17.066147	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9065000	-105.129798	118	1	13	'Z 0 Z Z Z Z 0 0 Z 0 Z 0 Z Z Z Z 0 0 Z Z 0 0 0 0 0 0 0 0 0 0 	0.000000	0.902765	0.000000	0.000000	0.000000	0.000000	0.902765	0.902765	0.000000	0.902765	0.000000	0.902765	0.000000	0.000000	0.000000	0.000000	0.902765	0.902765	0.000000	0.000000	0.902765	0.902765	0.902765	0.902765	0.902765	0.902765	0.902765	0.902765	0.902765	0.902765	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9070000	-106.166722	52	1	12	'0 0 0 Z Z Z 0 0 0 Z Z 0 Z Z Z 0 0 0 Z Z 0 0 0 0 0 0 0 Z 0 Z 	8.562449	8.562449	8.562449	0.000000	0.000000	0.000000	8.562449	8.562449	8.562449	0.000000	0.000000	8.562449	0.000000	0.000000	0.000000	8.562449	8.562449	8.562449	0.000000	0.000000	8.562449	8.562449	8.562449	8.562449	8.562449	8.562449	8.562449	0.000000	8.562449	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9075000	-105.158318	155	1	15	'Z Z 0 Z Z Z 0 0 0 Z Z 0 Z Z Z Z 0 0 Z Z 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	5.458289	0.000000	0.000000	0.000000	5.458289	5.458289	5.458289	0.000000	0.000000	5.458289	0.000000	0.000000	0.000000	0.000000	5.458289	5.458289	0.000000	0.000000	5.458289	5.458289	5.458289	5.458289	5.458289	5.458289	5.458289	5.458289	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9080000	-103.242680	127	1	12	'0 0 0 0 Z 0 0 0 Z Z Z 0 Z Z Z 0 Z 0 Z Z 0 0 0 0 0 0 0 Z 0 Z 	12.814253	12.814253	12.814253	12.814253	0.000000	12.814253	12.814253	12.814253	0.000000	0.000000	0.000000	12.814253	0.000000	0.000000	0.000000	12.814253	0.000000	12.814253	0.000000	0.000000	12.814253	12.814253	12.814253	12.814253	12.814253	12.814253	12.814253	0.000000	12.814253	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
9085000	-104.223774	77	1	12	'Z 0 0 Z 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z 0 0 Z 0 0 0 0 0 0 0 0 	0.000000	13.893560	13.893560	0.000000	13.893560	13.893560	13.893560	13.893560	0.000000	0.000000	0.000000	13.893560	0.000000	0.000000	0.000000	0.000000	0.000000	13.893560	0.000000	13.893560	13.893560	0.000000	13.893560	13.893560	13.893560	13.893560	13.893560	13.893560	13.893560	13.893560	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
